      6    291         itext   idata
 Output of the Ioffe code for BSk

 NSCool Input Crust
   Rho        Press       nbar       [A_cell]    [A_ion]     [Z]
   1694257223.9567335        7.5566390190457171E+026   1.0203048525755255E-006   71.075460399999997        71.075460399999997        30.280861280000000     
   1613578308.5302222        7.0923120654027062E+026   9.7171890721478620E-007   70.822946930000001        70.822946930000001        30.223308410000001     
   1536741246.2192593        6.6562973677459019E+026   9.2544657829979635E-007   70.573052799999999        70.573052799999999        30.166079199999999     
   1463563091.6373897        6.2468786331612666E+026   8.8137769361885362E-007   70.325762909999995        70.325762909999995        30.109175780000001     
   1393869611.0832281        5.8624431869470970E+026   8.3940732725605093E-007   70.081062369999998        70.081062369999998        30.052600250000001     
   1327494867.6983125        5.5014757335189613E+026   7.9943554976766757E-007   69.838936500000003        69.838936500000003        29.996354700000001     
   1264280826.3793452        5.1625524922294990E+026   7.6136719025492147E-007   69.599370840000006        69.599370840000006        29.940441199999999     
   1204076977.5041382        4.8443356856441829E+026   7.2511160976659184E-007   69.362351149999995        69.362351149999995        29.884861799999999     
   1146739978.5753696        4.5455683591386490E+026   6.9058248549199209E-007   69.127863419999997        69.127863419999997        29.829618530000001     
   1092133312.9289234        4.2650695119546790E+026   6.5769760523046873E-007   68.895893839999999        68.895893839999999        29.774713410000000     
   1040126964.6942128        4.0017295210264173E+026   6.2637867164806541E-007   68.666428819999993        68.666428819999993        29.720148439999999     
   990597109.23258352        3.7545058400089048E+026   5.9655111585530036E-007   68.439454990000002        68.439454990000002        29.665925609999999     
   943425818.31674612        3.5224189569910779E+026   5.6814391986219079E-007   68.214959199999996        68.214959199999996        29.612046899999999     
   898500779.34928203        3.3045485953578351E+026   5.4108944748780070E-007   67.992928520000007        67.992928520000007        29.558514280000001     
   855715027.95169711        3.1000301432017920E+026   5.1532328332171490E-007   67.773350219999998        67.773350219999998        29.505329700000001     
   814966693.28733051        2.9080512975534571E+026   4.9078407935401422E-007   67.556211800000000        67.556211800000000        29.452495110000001     
   776158755.51174331        2.7278489105255234E+026   4.6741340890858493E-007   67.341500980000006        67.341500980000006        29.400012459999999     
   739198814.77308881        2.5587060252365369E+026   4.4515562753198562E-007   67.129205690000006        67.129205690000006        29.347883679999999     
   703998871.21246552        2.3999490901100173E+026   4.2395774050665292E-007   66.919314069999999        66.919314069999999        29.296110700000000     
   670475115.44044328        2.2509453408262499E+026   4.0376927667300282E-007   66.711814480000001        66.711814480000001        29.244695440000001     
   638547728.99089837        2.1111003398496072E+026   3.8454216826000264E-007   66.506695510000000        66.506695510000000        29.193639829999999     
   608140694.27704608        1.9798556640573749E+026   3.6623063643809777E-007   66.303945920000004        66.303945920000004        29.142945789999999     
   579181613.59718668        1.8566867315663077E+026   3.4879108232199788E-007   66.103554740000007        66.103554740000007        29.092615230000000     
   551601536.75922537        1.7411007593866454E+026   3.3218198316380743E-007   65.905511169999997        65.905511169999997        29.042650089999999     
   525334796.91354799        1.6326348440360675E+026   3.1636379348934041E-007   65.709804640000002        65.709804640000002        28.993052280000001     
   500318854.20337903        1.5308541577206346E+026   3.0129885094222901E-007   65.516424779999994        65.516424779999994        28.943823720000001     
   476494146.86036098        1.4353502531308605E+026   2.8695128661164664E-007   65.325361439999995        65.325361439999995        28.894966360000002     
   453803949.39081997        1.3457394703220879E+026   2.7328693963013967E-007   65.136604669999997        65.136604669999997        28.846482110000000     
   432194237.51506662        1.2616614395378472E+026   2.6027327583822821E-007   64.950144730000005        64.950144730000005        28.798372929999999     
   411613559.53815866        1.1827776742068570E+026   2.4787931032212208E-007   64.765972079999997        64.765972079999997        28.750640749999999     
   392012913.84586537        1.1087702486888290E+026   2.3607553364011627E-007   64.584077379999997        64.584077379999997        28.703287530000001     
   373345632.23415750        1.0393405556718213E+026   2.2483384156201551E-007   64.404451490000000        64.404451490000000        28.656315240000001     
   355567268.79443568        9.7420813842998186E+025   2.1412746815430044E-007   64.227085489999993        64.227085489999993        28.609725839999999     
   338635494.08993870        9.1310959343792118E+025   2.0393092205171471E-007   64.051970609999998        64.051970609999998        28.563521330000000     
   322509994.37137020        8.5579753911021644E+025   1.9421992576353783E-007   63.879098319999997        63.879098319999997        28.517703690000001     
   307152375.59178114        8.0203964668721975E+025   1.8497135787003603E-007   63.708460240000001        63.708460240000001        28.472274930000001     
   292526071.99217248        7.5161772952932366E+025   1.7616319797146284E-007   63.540048200000001        63.540048200000001        28.427237080000001     
   278596259.04016423        7.0432688730517348E+025   1.6777447425853603E-007   63.373854190000003        63.373854190000003        28.382592160000002     
   265329770.51444212        6.5997470177164226E+025   1.5978521357955813E-007   63.209870389999999        63.209870389999999        28.338342220000001     
   252695019.53756392        6.1838048104116555E+025   1.5217639388529345E-007   63.048089150000003        63.048089150000003        28.294489330000001     
   240661923.36910850        5.7937454941981592E+025   1.4492989893837469E-007   62.888502979999998        62.888502979999998        28.251035559999998     
   229201831.78010333        5.4279758007332457E+025   1.3802847517940449E-007   62.731104539999997        62.731104539999997        28.207983010000000     
   218287458.83819363        5.0849996794464857E+025   1.3145569064705188E-007   62.575886670000003        62.575886670000003        28.165333780000001     
   207892817.94113678        4.7634124050081943E+025   1.2519589585433511E-007   62.422842330000002        62.422842330000002        28.123089990000000     
   197993159.94393978        4.4618950403255844E+025   1.1923418652793820E-007   62.271964640000000        62.271964640000000        28.081253780000001     
   188564914.23232359        4.1792092336714451E+025   1.1355636812184590E-007   62.123246840000000        62.123246840000000        28.039827320000001     
   179585632.60221294        3.9141923298361441E+025   1.0814892202080561E-007   61.976682289999999        61.976682289999999        27.998812749999999     
   171033935.81163135        3.6657527764041776E+025   1.0299897335314820E-007   61.832264469999998        61.832264469999998        27.958212280000001     
   162889462.67774415        3.4328658073879949E+025   9.8094260336331606E-008   61.689986959999999        61.689986959999999        27.918028090000000     
   155132821.59785157        3.2145693875277302E+025   9.3423105082220601E-008   61.549843430000003        61.549843430000003        27.878262390000000     
   147745544.37890625        3.0099604015618765E+025   8.8974385792591023E-008   61.411827639999998        61.411827639999998        27.838917420000001     
   140710042.26562500        2.8181910737212487E+025   8.4737510278658113E-008   61.275933420000001        61.275933420000001        27.799995389999999     
   134009564.06250000        2.6384656035856156E+025   8.0702390741579174E-008   61.142154630000000        61.142154630000000        27.761498560000000     
   127628156.25000000        2.4700370052720707E+025   7.6859419753884931E-008   61.010485209999999        61.010485209999999        27.723429169999999     
   121550625.00000000        2.3122041377130477E+025   7.3199447384652299E-008   60.880919100000000        60.880919100000000        27.685789480000000     
   115762500.00000000        2.1643089145123356E+025   6.9713759413954581E-008   60.753450270000002        60.753450270000002        27.648581750000002     
   110250000.00000000        2.0257336825647188E+025   6.6394056584718646E-008   60.628072660000001        60.628072660000001        27.611808239999998     
   105000000.00000000        1.8958987592692429E+025   6.3232434842589180E-008   60.504780210000000        60.504780210000000        27.575471210000000     
   100000000.00000000        1.7742601187848751E+025   6.0221366516751598E-008   60.383566829999999        60.383566829999999        27.539572910000000     
