  1.009226789E-01  2.640798716E+01  1.309492271E-01  1.319981751E-01  1.580816468E+56
  1.009570151E-01  2.638051478E+01  1.310422553E-01  1.320931279E-01  1.581953628E+56
  1.009913631E-01  2.635311581E+01  1.311353468E-01  1.321881470E-01  1.583091581E+56
  1.010257227E-01  2.632003598E+01  1.312283512E-01  1.322830787E-01  1.584228487E+56
  1.010600940E-01  2.629264082E+01  1.313215481E-01  1.323782086E-01  1.585367768E+56
  1.010944770E-01  2.626531895E+01  1.314148085E-01  1.324734050E-01  1.586507844E+56
  1.011288717E-01  2.623807008E+01  1.315081324E-01  1.325686678E-01  1.587648716E+56
  1.011632781E-01  2.621089392E+01  1.316015197E-01  1.326639972E-01  1.588790385E+56
  1.011976962E-01  2.618379619E+01  1.316949631E-01  1.327593854E-01  1.589932759E+56
  1.012321260E-01  2.615677282E+01  1.317884662E-01  1.328548361E-01  1.591075882E+56
  1.012665675E-01  2.612982126E+01  1.318820328E-01  1.329503534E-01  1.592219801E+56
  1.013010208E-01  2.610294125E+01  1.319756628E-01  1.330459371E-01  1.593364516E+56
  1.013354857E-01  2.607613249E+01  1.320693564E-01  1.331415874E-01  1.594510029E+56
  1.013699624E-01  2.604939479E+01  1.321631120E-01  1.332373027E-01  1.595656320E+56
  1.014044509E-01  2.602272878E+01  1.322569118E-01  1.333330647E-01  1.596803170E+56
  1.014389510E-01  2.600059079E+01  1.323508182E-01  1.334289351E-01  1.597951318E+56
  1.014734629E-01  2.597419048E+01  1.324447440E-01  1.335248291E-01  1.599099749E+56
  1.015079866E-01  2.594785942E+01  1.325387336E-01  1.336207898E-01  1.600248979E+56
  1.015425219E-01  2.592159737E+01  1.326327869E-01  1.337168173E-01  1.601399009E+56
  1.015770691E-01  2.589540404E+01  1.327269039E-01  1.338129116E-01  1.602549839E+56
  1.016116280E-01  2.586940962E+01  1.328210765E-01  1.339090642E-01  1.603701368E+56
  1.016461986E-01  2.584337920E+01  1.329153057E-01  1.340052763E-01  1.604853609E+56
  1.016807810E-01  2.581741660E+01  1.330095986E-01  1.341015552E-01  1.606006649E+56
  1.017153752E-01  2.579152154E+01  1.331039553E-01  1.341979009E-01  1.607160490E+56
  1.017499811E-01  2.576569378E+01  1.331983757E-01  1.342943134E-01  1.608315131E+56
  1.017845988E-01  2.573993305E+01  1.332928600E-01  1.343907928E-01  1.609470573E+56
  1.018192283E-01  2.571423910E+01  1.333874080E-01  1.344873391E-01  1.610626816E+56
  1.018538696E-01  2.568856306E+01  1.334821881E-01  1.345841182E-01  1.611785847E+56
  1.018885227E-01  2.566299848E+01  1.335770517E-01  1.346809827E-01  1.612945900E+56
  1.019231875E-01  2.563750047E+01  1.336719742E-01  1.347779090E-01  1.614106694E+56
  1.019578642E-01  2.561206833E+01  1.337669609E-01  1.348749025E-01  1.615268294E+56
  1.019925526E-01  2.558670184E+01  1.338620118E-01  1.349719634E-01  1.616430699E+56
  1.020272529E-01  2.556140073E+01  1.339571269E-01  1.350690915E-01  1.617593910E+56
  1.020619649E-01  2.553656578E+01  1.340509066E-01  1.351648274E-01  1.618740448E+56
  1.020966888E-01  2.551163044E+01  1.341451859E-01  1.352610848E-01  1.619893231E+56
  1.021314244E-01  2.548675844E+01  1.342395263E-01  1.353574063E-01  1.621046782E+56
  1.021661719E-01  2.546189378E+01  1.343339209E-01  1.354537848E-01  1.622201015E+56
  1.022009312E-01  2.543715610E+01  1.344283624E-01  1.355502126E-01  1.623355840E+56
  1.022357024E-01  2.541208554E+01  1.345229050E-01  1.356467470E-01  1.624511940E+56
  1.022704853E-01  2.538740073E+01  1.346174838E-01  1.357433182E-01  1.625668481E+56
  1.023052802E-01  2.536284755E+01  1.347121239E-01  1.358399543E-01  1.626825801E+56
  1.023400868E-01  2.533835959E+01  1.348068252E-01  1.359366549E-01  1.627983891E+56
  1.023749053E-01  2.531393073E+01  1.349015876E-01  1.360334193E-01  1.629142746E+56
  1.024097356E-01  2.528956331E+01  1.349964111E-01  1.361302479E-01  1.630302370E+56
  1.024445778E-01  2.526525710E+01  1.350912958E-01  1.362271407E-01  1.631462763E+56
  1.024794318E-01  2.524101189E+01  1.351862417E-01  1.363240977E-01  1.632623925E+56
  1.025142977E-01  2.521682823E+01  1.352812413E-01  1.364211112E-01  1.633785763E+56
  1.025491755E-01  2.519270809E+01  1.353762739E-01  1.365181598E-01  1.634948021E+56
  1.025840651E-01  2.516864871E+01  1.354713633E-01  1.366152682E-01  1.636110996E+56
  1.026189666E-01  2.514464939E+01  1.355665142E-01  1.367124410E-01  1.637274742E+56
  1.026538799E-01  2.512070991E+01  1.356617264E-01  1.368096782E-01  1.638439259E+56
  1.026888052E-01  2.509683006E+01  1.357570000E-01  1.369069798E-01  1.639604548E+56
  1.027237423E-01  2.507300961E+01  1.358523351E-01  1.370043459E-01  1.640770610E+56
  1.027586913E-01  2.504924835E+01  1.359477316E-01  1.371017765E-01  1.641937443E+56
  1.027936522E-01  2.502554606E+01  1.360431895E-01  1.371992716E-01  1.643105049E+56
  1.028286250E-01  2.500190252E+01  1.361387090E-01  1.372968313E-01  1.644273429E+56
  1.028636097E-01  2.497831752E+01  1.362342900E-01  1.373944555E-01  1.645442581E+56
  1.028986063E-01  2.495482877E+01  1.363335271E-01  1.374958446E-01  1.646656822E+56
  1.029336148E-01  2.493144809E+01  1.364367765E-01  1.376013651E-01  1.647920541E+56
  1.029686352E-01  2.490812912E+01  1.365400874E-01  1.377069506E-01  1.649185037E+56
  1.030036676E-01  2.488486912E+01  1.366434692E-01  1.378126105E-01  1.650450425E+56
  1.030387118E-01  2.484337315E+01  1.367454510E-01  1.379168279E-01  1.651698537E+56
  1.030737680E-01  2.481986599E+01  1.368489446E-01  1.380226057E-01  1.652965338E+56
  1.031088361E-01  2.479641900E+01  1.369525092E-01  1.381284582E-01  1.654233033E+56
  1.031439161E-01  2.477303187E+01  1.370561450E-01  1.382343855E-01  1.655501623E+56
  1.031790081E-01  2.474970440E+01  1.371598519E-01  1.383403875E-01  1.656771108E+56
  1.032141120E-01  2.472643634E+01  1.372636300E-01  1.384464643E-01  1.658041489E+56
  1.032492278E-01  2.470322749E+01  1.373674794E-01  1.385526160E-01  1.659312766E+56
  1.032843556E-01  2.468008492E+01  1.374714000E-01  1.386588426E-01  1.660584941E+56
  1.033194954E-01  2.465699519E+01  1.375753918E-01  1.387651440E-01  1.661858012E+56
  1.033546471E-01  2.463396399E+01  1.376794549E-01  1.388715204E-01  1.663131981E+56
  1.033898107E-01  2.461099256E+01  1.377835763E-01  1.389779582E-01  1.664406685E+56
  1.034249864E-01  2.458808363E+01  1.378877296E-01  1.390844302E-01  1.665681799E+56
  1.034601739E-01  2.456523372E+01  1.379919436E-01  1.391909663E-01  1.666957680E+56
  1.034953735E-01  2.454244144E+01  1.380962290E-01  1.392975775E-01  1.668234461E+56
  1.035305850E-01  2.451970656E+01  1.382005860E-01  1.394042638E-01  1.669512141E+56
  1.035658086E-01  2.449702888E+01  1.383050145E-01  1.395110253E-01  1.670790722E+56
  1.036010441E-01  2.447440819E+01  1.384095145E-01  1.396178620E-01  1.672070204E+56
  1.036362916E-01  2.445184428E+01  1.385140861E-01  1.397247740E-01  1.673350587E+56
  1.036715510E-01  2.442933548E+01  1.386187293E-01  1.398317613E-01  1.674631872E+56
  1.037068225E-01  2.440686391E+01  1.387234442E-01  1.399388239E-01  1.675914059E+56
  1.037421060E-01  2.438204046E+01  1.388282078E-01  1.400459410E-01  1.677196898E+56
  1.037774015E-01  2.435970982E+01  1.389330207E-01  1.401531068E-01  1.678480321E+56
  1.038127090E-01  2.433792205E+01  1.390369173E-01  1.402593155E-01  1.679752281E+56
  1.038480285E-01  2.431594749E+01  1.391401672E-01  1.403648482E-01  1.681016146E+56
  1.038833600E-01  2.429405884E+01  1.392431301E-01  1.404700813E-01  1.682276423E+56
  1.039187035E-01  2.427222283E+01  1.393461640E-01  1.405753890E-01  1.683537593E+56
  1.039540591E-01  2.425044967E+01  1.394492426E-01  1.406807440E-01  1.684799330E+56
  1.039894267E-01  2.422872883E+01  1.395523867E-01  1.407861680E-01  1.686061893E+56
  1.040248063E-01  2.420706001E+01  1.396556018E-01  1.408916666E-01  1.687325348E+56
  1.040601980E-01  2.418544304E+01  1.397588878E-01  1.409972397E-01  1.688589697E+56
  1.040956017E-01  2.416387773E+01  1.398622449E-01  1.411028875E-01  1.689854940E+56
  1.041310174E-01  2.414235822E+01  1.399656731E-01  1.412086099E-01  1.691121076E+56
  1.041664452E-01  2.412089503E+01  1.400691723E-01  1.413144070E-01  1.692388108E+56
  1.042018851E-01  2.409948295E+01  1.401727427E-01  1.414202788E-01  1.693656034E+56
  1.042373370E-01  2.407812182E+01  1.402763842E-01  1.415262255E-01  1.694924856E+56
  1.042728010E-01  2.405681146E+01  1.403800969E-01  1.416322469E-01  1.696194574E+56
  1.043082770E-01  2.403555169E+01  1.404838808E-01  1.417383432E-01  1.697465188E+56
  1.043437651E-01  2.401434234E+01  1.405877359E-01  1.418445144E-01  1.698736699E+56
  1.043792653E-01  2.398869746E+01  1.406914610E-01  1.419505760E-01  1.700006898E+56
  1.044147776E-01  2.396746233E+01  1.407954523E-01  1.420568911E-01  1.701280133E+56
  1.044503019E-01  2.394627777E+01  1.408995151E-01  1.421632813E-01  1.702554267E+56
  1.044858383E-01  2.392510894E+01  1.410036492E-01  1.422697465E-01  1.703829299E+56
  1.045213869E-01  2.390402417E+01  1.411078548E-01  1.423762868E-01  1.705105231E+56
  1.045569475E-01  2.388299131E+01  1.412121154E-01  1.424828853E-01  1.706381859E+56
  1.045925202E-01  2.386201297E+01  1.413164062E-01  1.425895161E-01  1.707658875E+56
  1.046281050E-01  2.384108654E+01  1.414207486E-01  1.426962015E-01  1.708936545E+56
  1.046637019E-01  2.382020959E+01  1.415251626E-01  1.428029622E-01  1.710215116E+56
  1.046993109E-01  2.380009050E+01  1.416296590E-01  1.429098093E-01  1.711494723E+56
  1.047349321E-01  2.377940967E+01  1.417342178E-01  1.430167223E-01  1.712775117E+56
  1.047705654E-01  2.375877738E+01  1.418388484E-01  1.431237106E-01  1.714056414E+56
  1.048062107E-01  2.373725275E+01  1.419435201E-01  1.432307463E-01  1.715338279E+56
  1.048418683E-01  2.371669348E+01  1.420482934E-01  1.433378848E-01  1.716621375E+56
  1.048775379E-01  2.369618235E+01  1.421531384E-01  1.434450988E-01  1.717905375E+56
  1.049132197E-01  2.367571921E+01  1.422580553E-01  1.435523884E-01  1.719190280E+56
  1.049489136E-01  2.365530389E+01  1.423630440E-01  1.436597535E-01  1.720476090E+56
  1.049846197E-01  2.363493622E+01  1.424681047E-01  1.437671943E-01  1.721762806E+56
  1.050203379E-01  2.361461604E+01  1.425732373E-01  1.438747107E-01  1.723050428E+56
  1.050560683E-01  2.359434319E+01  1.426784418E-01  1.439823028E-01  1.724338956E+56
  1.050918108E-01  2.333909878E+01  1.427697965E-01  1.440757638E-01  1.725458249E+56
  1.051275655E-01  2.331924266E+01  1.428751677E-01  1.441835298E-01  1.726748860E+56
  1.051633323E-01  2.329943249E+01  1.429806110E-01  1.442913715E-01  1.728040377E+56
  1.051991113E-01  2.328400900E+01  1.430861282E-01  1.443992911E-01  1.729332828E+56
  1.052349025E-01  2.326437799E+01  1.431917156E-01  1.445072845E-01  1.730626162E+56
  1.052707059E-01  2.324479210E+01  1.432973751E-01  1.446153538E-01  1.731920404E+56
  1.053065214E-01  2.322526236E+01  1.434030637E-01  1.447234543E-01  1.733215022E+56
  1.053423492E-01  2.320577608E+01  1.435088238E-01  1.448316301E-01  1.734510540E+56
  1.053781891E-01  2.318633441E+01  1.436146559E-01  1.449398817E-01  1.735806966E+56
  1.054140412E-01  2.316693721E+01  1.437205602E-01  1.450482091E-01  1.737104301E+56
  1.054499055E-01  2.314758434E+01  1.438265365E-01  1.451566125E-01  1.738402545E+56
  1.054857820E-01  2.312822742E+01  1.439326205E-01  1.452651230E-01  1.739702072E+56
  1.055216708E-01  2.310896993E+01  1.440387532E-01  1.453736890E-01  1.741002263E+56
  1.055575717E-01  2.308975632E+01  1.441449581E-01  1.454823309E-01  1.742303364E+56
  1.055934848E-01  2.307018543E+01  1.442512262E-01  1.455910397E-01  1.743605266E+56
  1.056294102E-01  2.305100449E+01  1.443575746E-01  1.456998328E-01  1.744908177E+56
  1.056653478E-01  2.303187313E+01  1.444639953E-01  1.458087020E-01  1.746212000E+56
  1.057012976E-01  2.301278527E+01  1.445704885E-01  1.459176475E-01  1.747516736E+56
  1.057372597E-01  2.299374077E+01  1.446770540E-01  1.460266692E-01  1.748822385E+56
  1.057732339E-01  2.297473348E+01  1.447836921E-01  1.461357672E-01  1.750128948E+56
  1.058092205E-01  2.295577467E+01  1.448904026E-01  1.462449415E-01  1.751436425E+56
  1.058452192E-01  2.293705975E+01  1.449959646E-01  1.463529120E-01  1.752729485E+56
  1.058812302E-01  2.290758721E+01  1.451009158E-01  1.464602711E-01  1.754015223E+56
  1.059172535E-01  2.288869110E+01  1.452066757E-01  1.465684501E-01  1.755310779E+56
  1.059532890E-01  2.286983761E+01  1.453125045E-01  1.466767017E-01  1.756607206E+56
  1.059893368E-01  2.285102659E+01  1.454184024E-01  1.467850260E-01  1.757904503E+56
  1.060253968E-01  2.283225791E+01  1.455243693E-01  1.468934230E-01  1.759202671E+56
  1.060614691E-01  2.281353142E+01  1.456304053E-01  1.470018928E-01  1.760501710E+56
  1.060975537E-01  2.279484804E+01  1.457365006E-01  1.471104253E-01  1.761801501E+56
  1.061336506E-01  2.277621112E+01  1.458426232E-01  1.472189871E-01  1.763101642E+56
  1.061697597E-01  2.275762077E+01  1.459487703E-01  1.473275754E-01  1.764402101E+56
  1.062058812E-01  2.273922685E+01  1.460549866E-01  1.474362366E-01  1.765703433E+56
  1.062420149E-01  2.272072313E+01  1.461612721E-01  1.475449708E-01  1.767005638E+56
  1.062781609E-01  2.270226071E+01  1.462676268E-01  1.476537779E-01  1.768308717E+56
  1.063143192E-01  2.268383946E+01  1.463740508E-01  1.477626580E-01  1.769612671E+56
  1.063504898E-01  2.266545924E+01  1.464805441E-01  1.478716112E-01  1.770917499E+56
  1.063866727E-01  2.264711993E+01  1.465871068E-01  1.479806375E-01  1.772223203E+56
  1.064228680E-01  2.262882138E+01  1.466937388E-01  1.480897368E-01  1.773529782E+56
  1.064590755E-01  2.261056346E+01  1.468004402E-01  1.481989094E-01  1.774837238E+56
  1.064952953E-01  2.259234604E+01  1.469072111E-01  1.483081551E-01  1.776145570E+56
  1.065315275E-01  2.257416899E+01  1.470140514E-01  1.484174740E-01  1.777454778E+56
  1.065677720E-01  2.255603218E+01  1.471209612E-01  1.485268662E-01  1.778764864E+56
  1.066040289E-01  2.253759958E+01  1.472327507E-01  1.486412956E-01  1.780135277E+56
  1.066402981E-01  2.251939388E+01  1.473436346E-01  1.487547930E-01  1.781494526E+56
  1.066765796E-01  2.250122963E+01  1.474545944E-01  1.488683702E-01  1.782854733E+56
  1.067128734E-01  2.248344024E+01  1.475660972E-01  1.489824674E-01  1.784221166E+56
  1.067491796E-01  2.246614336E+01  1.476812999E-01  1.491002328E-01  1.785631531E+56
  1.067854982E-01  2.244819841E+01  1.477929331E-01  1.492144879E-01  1.786999856E+56
  1.068218291E-01  2.243029404E+01  1.479046425E-01  1.493288235E-01  1.788369143E+56
  1.068581724E-01  2.241243012E+01  1.480164284E-01  1.494432394E-01  1.789739395E+56
  1.068945280E-01  2.239460651E+01  1.481282906E-01  1.495577359E-01  1.791110610E+56
  1.069308960E-01  2.237682309E+01  1.482402292E-01  1.496723129E-01  1.792482789E+56
  1.069672764E-01  2.235907737E+01  1.483522443E-01  1.497869704E-01  1.793855933E+56
  1.070036692E-01  2.234137366E+01  1.484643359E-01  1.499017086E-01  1.795230043E+56
  1.070400743E-01  2.232370973E+01  1.485765041E-01  1.500165274E-01  1.796605119E+56
  1.070764919E-01  2.230609258E+01  1.486887143E-01  1.501313910E-01  1.797980730E+56
  1.071129218E-01  2.228878152E+01  1.488009832E-01  1.502463165E-01  1.799357084E+56
  1.071493641E-01  2.227127539E+01  1.489133266E-01  1.503613206E-01  1.800734379E+56
  1.071858188E-01  2.225380835E+01  1.490257465E-01  1.504764054E-01  1.802112640E+56
  1.072222859E-01  2.223638027E+01  1.491382429E-01  1.505915709E-01  1.803491867E+56
  1.072587654E-01  2.221899101E+01  1.492508159E-01  1.507068171E-01  1.804872061E+56
  1.072952574E-01  2.220164045E+01  1.493634656E-01  1.508221441E-01  1.806253223E+56
  1.073317617E-01  2.218432847E+01  1.494761919E-01  1.509375519E-01  1.807635352E+56
  1.073682785E-01  2.216705495E+01  1.495889949E-01  1.510530406E-01  1.809018450E+56
  1.074048077E-01  2.214981975E+01  1.497018747E-01  1.511686101E-01  1.810402516E+56
  1.074413493E-01  2.213262275E+01  1.498148312E-01  1.512842606E-01  1.811787552E+56
  1.074779033E-01  2.212525782E+01  1.499297387E-01  1.514018945E-01  1.813196341E+56
  1.075144698E-01  2.210848517E+01  1.500429162E-01  1.515177753E-01  1.814584135E+56
  1.075510488E-01  2.209174896E+01  1.501561704E-01  1.516337370E-01  1.815972898E+56
  1.075876401E-01  2.207504908E+01  1.502695014E-01  1.517497798E-01  1.817362632E+56
  1.076242440E-01  2.205838541E+01  1.503829092E-01  1.518659035E-01  1.818753335E+56
  1.076608602E-01  2.204175784E+01  1.504963939E-01  1.519821083E-01  1.820145010E+56
  1.076974890E-01  2.202468927E+01  1.506099554E-01  1.520983941E-01  1.821537654E+56
  1.077341302E-01  2.200647678E+01  1.507235831E-01  1.522147509E-01  1.822931148E+56
  1.077707838E-01  2.198988812E+01  1.508372984E-01  1.523311990E-01  1.824325736E+56
  1.078074500E-01  2.197333539E+01  1.509510907E-01  1.524477283E-01  1.825721297E+56
  1.078441286E-01  2.195681848E+01  1.510649601E-01  1.525643389E-01  1.827117831E+56
  1.078808197E-01  2.194033727E+01  1.511789065E-01  1.526810308E-01  1.828515339E+56
  1.079175232E-01  2.192389165E+01  1.512929301E-01  1.527978040E-01  1.829913821E+56
  1.079542393E-01  2.190748151E+01  1.514070308E-01  1.529146587E-01  1.831313278E+56
  1.079909678E-01  2.189110577E+01  1.515212087E-01  1.530315948E-01  1.832713711E+56
  1.080277089E-01  2.187476622E+01  1.516354639E-01  1.531486125E-01  1.834115119E+56
  1.080644624E-01  2.184876998E+01  1.517486787E-01  1.532645713E-01  1.835503848E+56
  1.081012285E-01  2.183246511E+01  1.518614535E-01  1.533800311E-01  1.836886600E+56
  1.081380070E-01  2.181623469E+01  1.519734688E-01  1.534946915E-01  1.838259778E+56
  1.081747981E-01  2.180004389E+01  1.520855103E-01  1.536093800E-01  1.839633294E+56
  1.082116017E-01  2.178389212E+01  1.521975722E-01  1.537240907E-01  1.841007075E+56
  1.082484178E-01  2.176777528E+01  1.523097034E-01  1.538388747E-01  1.842381732E+56
  1.082852464E-01  2.175169273E+01  1.524219109E-01  1.539537388E-01  1.843757351E+56
  1.083220876E-01  2.173564436E+01  1.525341945E-01  1.540686833E-01  1.845133932E+56
  1.083589413E-01  2.171963007E+01  1.526465543E-01  1.541837081E-01  1.846511475E+56
  1.083958075E-01  2.170364975E+01  1.527589904E-01  1.542988133E-01  1.847889980E+56
  1.084326863E-01  2.168770329E+01  1.528715027E-01  1.544139990E-01  1.849269449E+56
  1.084695776E-01  2.167179060E+01  1.529840914E-01  1.545292650E-01  1.850649881E+56
  1.085064815E-01  2.165591156E+01  1.530967565E-01  1.546446116E-01  1.852031277E+56
  1.085433980E-01  2.164006609E+01  1.532094979E-01  1.547600388E-01  1.853413638E+56
  1.085803270E-01  2.162425406E+01  1.533223158E-01  1.548755465E-01  1.854796965E+56
  1.086172685E-01  2.160847538E+01  1.534352102E-01  1.549911349E-01  1.856181257E+56
  1.086542226E-01  2.159281349E+01  1.535481811E-01  1.551068040E-01  1.857566515E+56
  1.086911893E-01  2.157710958E+01  1.536612285E-01  1.552225538E-01  1.858952741E+56
  1.087281686E-01  2.156141113E+01  1.537743518E-01  1.553383792E-01  1.860339871E+56
  1.087651605E-01  2.154577256E+01  1.538875524E-01  1.554542905E-01  1.861728030E+56
  1.088021649E-01  2.153016257E+01  1.540008297E-01  1.555702826E-01  1.863117157E+56
  1.088391820E-01  2.151458866E+01  1.541141838E-01  1.556863557E-01  1.864507253E+56
  1.088762116E-01  2.149818193E+01  1.542276145E-01  1.558025096E-01  1.865898318E+56
  1.089132538E-01  2.148265885E+01  1.543411220E-01  1.559187446E-01  1.867290354E+56
  1.089503086E-01  2.146716778E+01  1.544547064E-01  1.560350606E-01  1.868683360E+56
  1.089873761E-01  2.145170949E+01  1.545683676E-01  1.561514577E-01  1.870077337E+56
  1.090244561E-01  2.143628348E+01  1.546821057E-01  1.562679359E-01  1.871472286E+56
  1.090615488E-01  2.142088965E+01  1.547959207E-01  1.563844953E-01  1.872868207E+56
  1.090986541E-01  2.140552791E+01  1.549098127E-01  1.565011359E-01  1.874265100E+56
  1.091357720E-01  2.139019815E+01  1.550237818E-01  1.566178577E-01  1.875662966E+56
  1.091729025E-01  2.137453127E+01  1.551378137E-01  1.567346479E-01  1.877061652E+56
  1.092100457E-01  2.135922354E+01  1.552519352E-01  1.568515309E-01  1.878461448E+56
  1.092472015E-01  2.134394770E+01  1.553661339E-01  1.569684953E-01  1.879862219E+56
  1.092843699E-01  2.132870363E+01  1.554804097E-01  1.570855411E-01  1.881263965E+56
  1.093215510E-01  2.131349125E+01  1.555947627E-01  1.572026684E-01  1.882666688E+56
  1.093587447E-01  2.130134518E+01  1.557099492E-01  1.573206669E-01  1.884079843E+56
  1.093959511E-01  2.128630279E+01  1.558244867E-01  1.574379885E-01  1.885484892E+56
  1.094331702E-01  2.127130265E+01  1.559390158E-01  1.575553023E-01  1.886889848E+56
  1.094704019E-01  2.125633060E+01  1.560536343E-01  1.576727103E-01  1.888295931E+56
  1.095076463E-01  2.124138929E+01  1.561683300E-01  1.577901997E-01  1.889702991E+56
  1.095449033E-01  2.122647863E+01  1.562831029E-01  1.579077707E-01  1.891111027E+56
  1.095821731E-01  2.121159854E+01  1.563979531E-01  1.580254233E-01  1.892520039E+56
  1.096194555E-01  2.119741111E+01  1.565129006E-01  1.581431758E-01  1.893930249E+56
  1.096567506E-01  2.118257225E+01  1.566279025E-01  1.582609885E-01  1.895341180E+56
  1.096940584E-01  2.116776391E+01  1.567429818E-01  1.583788829E-01  1.896753089E+56
  1.097313788E-01  2.115298599E+01  1.568581385E-01  1.584968591E-01  1.898165977E+56
  1.097687120E-01  2.113823840E+01  1.569733727E-01  1.586149170E-01  1.899579845E+56
  1.098060579E-01  2.112352106E+01  1.570886844E-01  1.587330568E-01  1.900994693E+56
  1.098434165E-01  2.110886316E+01  1.572040739E-01  1.588512810E-01  1.902410550E+56
  1.098807878E-01  2.109420675E+01  1.573195407E-01  1.589695847E-01  1.903827361E+56
  1.099181718E-01  2.107958031E+01  1.574350851E-01  1.590879703E-01  1.905245154E+56
  1.099555685E-01  2.106498375E+01  1.575507072E-01  1.592064380E-01  1.906663928E+56
  1.099929779E-01  2.105041699E+01  1.576664070E-01  1.593249878E-01  1.908083686E+56
  1.100304001E-01  2.103610719E+01  1.577803421E-01  1.594417319E-01  1.909481819E+56
  1.100678350E-01  2.102179968E+01  1.578939213E-01  1.595581139E-01  1.910875616E+56
  1.101052827E-01  2.100759224E+01  1.580075746E-01  1.596745741E-01  1.912270348E+56
  1.101427430E-01  2.099341372E+01  1.581212994E-01  1.597911098E-01  1.913665986E+56
  1.101802162E-01  2.097926408E+01  1.582350956E-01  1.599077211E-01  1.915062528E+56
  1.102177020E-01  2.096514326E+01  1.583489634E-01  1.600244082E-01  1.916459978E+56
  1.102552007E-01  2.095105005E+01  1.584629043E-01  1.601411725E-01  1.917858353E+56
  1.102927121E-01  2.093698648E+01  1.585769153E-01  1.602580109E-01  1.919257616E+56
  1.103302362E-01  2.092295036E+01  1.586909992E-01  1.603749265E-01  1.920657803E+56
  1.103677731E-01  2.091276083E+01  1.588052918E-01  1.604920676E-01  1.922060690E+56
  1.104053228E-01  2.089887969E+01  1.589195223E-01  1.606091385E-01  1.923462737E+56
  1.104428853E-01  2.088534598E+01  1.590402491E-01  1.607329400E-01  1.924945390E+56
  1.104804605E-01  2.087188695E+01  1.591620057E-01  1.608578099E-01  1.926440837E+56
  1.105180486E-01  2.085845751E+01  1.592838480E-01  1.609827704E-01  1.927937370E+56
  1.105556494E-01  2.084505468E+01  1.594057759E-01  1.611078214E-01  1.929434987E+56
  1.105932630E-01  2.083167744E+01  1.595277775E-01  1.612329506E-01  1.930933540E+56
  1.106308894E-01  2.081832648E+01  1.596498622E-01  1.613581678E-01  1.932433148E+56
  1.106685286E-01  2.080514421E+01  1.597707735E-01  1.614821421E-01  1.933917869E+56
  1.107061806E-01  2.079194155E+01  1.598917938E-01  1.616062331E-01  1.935403989E+56
  1.107438454E-01  2.077873903E+01  1.600128949E-01  1.617304096E-01  1.936891133E+56
  1.107815231E-01  2.076555161E+01  1.601340695E-01  1.618546642E-01  1.938379212E+56
  1.108192135E-01  2.075238656E+01  1.602553057E-01  1.619789843E-01  1.939868075E+56
  1.108569168E-01  2.073925334E+01  1.603765549E-01  1.621033188E-01  1.941357111E+56
  1.108946329E-01  2.072614897E+01  1.604978307E-01  1.622276822E-01  1.942846493E+56
