#      PC            ROC          NC         R(KM)       M/MSOL       A(E58)     MPROP/MSOL     I(E45)        Z
    0.20892961E+34   0.21193171E+15   0.12499016        24.880585       0.12695119       0.15178471E-01   0.12886986       0.62855441E-01   0.76203664E-02    0.0000000        0.0000000    
    0.21379621E+34   0.21367167E+15   0.12600764        24.315800       0.12873884       0.15394418E-01   0.13071204       0.63697451E-01   0.79105747E-02    0.0000000        0.0000000    
    0.21877616E+34   0.21542590E+15   0.12703340        23.782572       0.13056531       0.15615121E-01   0.13259482       0.64576431E-01   0.82062893E-02    0.0000000        0.0000000    
    0.22387211E+34   0.21719454E+15   0.12806751        23.278530       0.13243068       0.15840595E-01   0.13451835       0.65491927E-01   0.85075654E-02    0.0000000        0.0000000    
    0.22908676E+34   0.21897770E+15   0.12911004        22.801854       0.13433560       0.16070920E-01   0.13648333       0.66444328E-01   0.88143653E-02    0.0000000        0.0000000    
    0.23442288E+34   0.22077929E+15   0.13016246        22.350193       0.13628009       0.16306105E-01   0.13848984       0.67433168E-01   0.91268876E-02    0.0000000        0.0000000    
    0.23988329E+34   0.22261690E+15   0.13123130        21.922293       0.13826407       0.16546143E-01   0.14053782       0.68458427E-01   0.94449551E-02    0.0000000        0.0000000    
    0.24547089E+34   0.22446980E+15   0.13230892        21.516493       0.14028769       0.16791057E-01   0.14262749       0.69520111E-01   0.97686176E-02    0.0000000        0.0000000    
    0.25118864E+34   0.22633813E+15   0.13339539        21.131092       0.14235120       0.17040881E-01   0.14475917       0.70618242E-01   0.10098024E-01    0.0000000        0.0000000    
    0.25703958E+34   0.22822200E+15   0.13449078        20.765112       0.14445489       0.17295653E-01   0.14693319       0.71752874E-01   0.10433039E-01    0.0000000        0.0000000    
    0.26302680E+34   0.23012156E+15   0.13559516        20.416960       0.14659927       0.17555439E-01   0.14915014       0.72924411E-01   0.10773899E-01    0.0000000        0.0000000    
    0.26915348E+34   0.23203692E+15   0.13670862        20.085629       0.14878464       0.17820281E-01   0.15141036       0.74133015E-01   0.11120590E-01    0.0000000        0.0000000    
    0.27542287E+34   0.23396823E+15   0.13783121        19.770025       0.15101132       0.18090224E-01   0.15371427       0.75378913E-01   0.11473190E-01    0.0000000        0.0000000    
    0.28183829E+34   0.23591561E+15   0.13896303        19.469272       0.15327999       0.18365354E-01   0.15606260       0.76662787E-01   0.11831724E-01    0.0000000        0.0000000    
    0.28840315E+34   0.23788275E+15   0.14010571        19.182394       0.15559067       0.18645678E-01   0.15845545       0.77984504E-01   0.12196276E-01    0.0000000        0.0000000    
    0.29512092E+34   0.23990209E+15   0.14127359        18.908834       0.15794321       0.18931184E-01   0.16089271       0.79344368E-01   0.12566681E-01    0.0000000        0.0000000    
    0.30199517E+34   0.24193856E+15   0.14245121        18.647690       0.16033731       0.19221838E-01   0.16337414       0.80742166E-01   0.12943016E-01    0.0000000        0.0000000    
    0.30902954E+34   0.24399233E+15   0.14363865        18.398205       0.16277322       0.19517675E-01   0.16590003       0.82178034E-01   0.13325353E-01    0.0000000        0.0000000    
    0.31622776E+34   0.24606353E+15   0.14483598        18.159775       0.16525153       0.19818773E-01   0.16847110       0.83652670E-01   0.13713721E-01    0.0000000        0.0000000    
    0.32359365E+34   0.24815230E+15   0.14604330        17.931748       0.16777270       0.20125192E-01   0.17108786       0.85166543E-01   0.14108207E-01    0.0000000        0.0000000    
    0.33113112E+34   0.25025881E+15   0.14726068        17.713578       0.17033700       0.20436971E-01   0.17375066       0.86719891E-01   0.14508836E-01    0.0000000        0.0000000    
    0.33884415E+34   0.25238321E+15   0.14848821        17.504681       0.17294496       0.20754177E-01   0.17646012       0.88313313E-01   0.14915717E-01    0.0000000        0.0000000    
    0.34673685E+34   0.25452563E+15   0.14972596        17.304561       0.17559702       0.21076875E-01   0.17921678       0.89947334E-01   0.15328918E-01    0.0000000        0.0000000    
    0.35481339E+34   0.25667300E+15   0.15097300        17.112774       0.17829379       0.21405141E-01   0.18202132       0.91622531E-01   0.15748501E-01    0.0000000        0.0000000    
    0.36307805E+34   0.25883471E+15   0.15223012        16.928834       0.18103623       0.21739104E-01   0.18487482       0.93339860E-01   0.16174630E-01    0.0000000        0.0000000    
    0.37153522E+34   0.26101463E+15   0.15349772        16.752310       0.18382484       0.22078832E-01   0.18777788       0.95099947E-01   0.16607415E-01    0.0000000        0.0000000    
    0.38018939E+34   0.26321291E+15   0.15477586        16.582767       0.18666010       0.22424395E-01   0.19073107       0.96903400E-01   0.17046997E-01    0.0000000        0.0000000    
    0.38904514E+34   0.26542970E+15   0.15606465        16.420100       0.18954250       0.22775856E-01   0.19373498       0.98750884E-01   0.17493195E-01    0.0000000        0.0000000    
    0.39810717E+34   0.26766516E+15   0.15736417        16.263779       0.19247258       0.23133294E-01   0.19679026       0.10064310       0.17946299E-01    0.0000000        0.0000000    
    0.40738027E+34   0.26991945E+15   0.15867452        16.113550       0.19545072       0.23496760E-01   0.19989739       0.10258057       0.18406320E-01    0.0000000        0.0000000    
    0.41686938E+34   0.27219272E+15   0.15999577        15.969118       0.19847747       0.23866334E-01   0.20305702       0.10456401       0.18873350E-01    0.0000000        0.0000000    
    0.42657951E+34   0.27451036E+15   0.16132857        15.830190       0.20155282       0.24242020E-01   0.20626924       0.10659382       0.19347442E-01    0.0000000        0.0000000    
    0.43651583E+34   0.27684782E+15   0.16267248        15.696636       0.20467680       0.24623826E-01   0.20953415       0.10867035       0.19828469E-01    0.0000000        0.0000000    
    0.44668359E+34   0.27920518E+15   0.16402758        15.568073       0.20784981       0.25011808E-01   0.21285228       0.11079412       0.20316676E-01    0.0000000        0.0000000    
    0.45708818E+34   0.28158261E+15   0.16539397        15.444368       0.21107241       0.25406039E-01   0.21622431       0.11296592       0.20812025E-01    0.0000000        0.0000000    
    0.46773514E+34   0.28398029E+15   0.16677174        15.325291       0.21434512       0.25806595E-01   0.21965087       0.11518645       0.21314611E-01    0.0000000        0.0000000    
    0.47863009E+34   0.28639839E+15   0.16816099        15.210592       0.21766832       0.26213527E-01   0.22313247       0.11745627       0.21824570E-01    0.0000000        0.0000000    
    0.48977881E+34   0.28883707E+15   0.16956181        15.100101       0.22104272       0.26626936E-01   0.22666995       0.11977635       0.22341973E-01    0.0000000        0.0000000    
    0.50118723E+34   0.29129090E+15   0.17097231        14.993620       0.22446892       0.27046890E-01   0.23026402       0.12214755       0.22866940E-01    0.0000000        0.0000000    
    0.51286138E+34   0.29376301E+15   0.17239362        14.890980       0.22794746       0.27473481E-01   0.23391540       0.12457042       0.23399558E-01    0.0000000        0.0000000    
    0.52480745E+34   0.29625611E+15   0.17382676        14.791961       0.23147933       0.27906831E-01   0.23762518       0.12704647       0.23940061E-01    0.0000000        0.0000000    
    0.53703179E+34   0.29877036E+15   0.17527180        14.696514       0.23506467       0.28346975E-01   0.24139368       0.12957592       0.24488330E-01    0.0000000        0.0000000    
    0.54954087E+34   0.30130595E+15   0.17672886        14.604468       0.23870420       0.28794006E-01   0.24522173       0.13215984       0.25044510E-01    0.0000000        0.0000000    
    0.56234132E+34   0.30386306E+15   0.17819804        14.515628       0.24239837       0.29247997E-01   0.24910995       0.13479897       0.25608795E-01    0.0000000        0.0000000    
    0.57543993E+34   0.30644188E+15   0.17967942        14.429906       0.24614787       0.29709036E-01   0.25305917       0.13749435       0.26181214E-01    0.0000000        0.0000000    
    0.58884365E+34   0.30903306E+15   0.18116898        14.347163       0.24995336       0.30177220E-01   0.25707021       0.14024688       0.26761908E-01    0.0000000        0.0000000    
    0.60255958E+34   0.31164352E+15   0.18266973        14.267288       0.25381565       0.30652660E-01   0.26114407       0.14305759       0.27350993E-01    0.0000000        0.0000000    
    0.61659499E+34   0.31427603E+15   0.18418292        14.190147       0.25773559       0.31135477E-01   0.26528176       0.14592780       0.27948645E-01    0.0000000        0.0000000    
    0.63095734E+34   0.31693078E+15   0.18570864        14.115639       0.26171356       0.31625729E-01   0.26948383       0.14885818       0.28554941E-01    0.0000000        0.0000000    
    0.64565422E+34   0.31960795E+15   0.18724700        14.043637       0.26574999       0.32123480E-01   0.27375087       0.15184945       0.29170029E-01    0.0000000        0.0000000    
    0.66069344E+34   0.32230774E+15   0.18879811        13.974155       0.26984584       0.32628867E-01   0.27808404       0.15490322       0.29793819E-01    0.0000000        0.0000000    
    0.67608297E+34   0.32503216E+15   0.19036145        13.906966       0.27400126       0.33141921E-01   0.28248364       0.15801979       0.30426668E-01    0.0000000        0.0000000    
    0.69183096E+34   0.32778575E+15   0.19193569        13.842068       0.27821677       0.33662717E-01   0.28695038       0.16120020       0.31068491E-01    0.0000000        0.0000000    
    0.70794578E+34   0.33056267E+15   0.19352295        13.779360       0.28249282       0.34191325E-01   0.29148488       0.16444538       0.31719418E-01    0.0000000        0.0000000    
    0.72443595E+34   0.33336311E+15   0.19512334        13.718748       0.28682981       0.34727807E-01   0.29608774       0.16775600       0.32379577E-01    0.0000000        0.0000000    
    0.74131023E+34   0.33618728E+15   0.19673696        13.660141       0.29122850       0.35272273E-01   0.30075991       0.17113341       0.33049138E-01    0.0000000        0.0000000    
    0.75857757E+34   0.33903538E+15   0.19836392        13.603512       0.29568933       0.35824793E-01   0.30550204       0.17457832       0.33728088E-01    0.0000000        0.0000000    
    0.77624711E+34   0.34190757E+15   0.20000433        13.548795       0.30021284       0.36385445E-01   0.31031488       0.17809181       0.34416523E-01    0.0000000        0.0000000    
    0.79432823E+34   0.34478977E+15   0.20165208        13.495864       0.30479998       0.36954365E-01   0.31519959       0.18167515       0.35114762E-01    0.0000000        0.0000000    
    0.81283051E+34   0.34769627E+15   0.20331341        13.444701       0.30945174       0.37531698E-01   0.32015742       0.18532983       0.35822851E-01    0.0000000        0.0000000    
    0.83176376E+34   0.35062727E+15   0.20498842        13.395219       0.31416866       0.38117523E-01   0.32518914       0.18905689       0.36540982E-01    0.0000000        0.0000000    
    0.85113803E+34   0.35358298E+15   0.20667723        13.347389       0.31895120       0.38711918E-01   0.33029541       0.19285723       0.37269180E-01    0.0000000        0.0000000    
    0.87096358E+34   0.35656360E+15   0.20837996        13.301141       0.32380006       0.39314987E-01   0.33547718       0.19673216       0.38007619E-01    0.0000000        0.0000000    
    0.89125093E+34   0.35957136E+15   0.21009689        13.256383       0.32871565       0.39926808E-01   0.34073510       0.20068252       0.38756529E-01    0.0000000        0.0000000    
    0.91201083E+34   0.36263851E+15   0.21183083        13.213133       0.33369764       0.40547347E-01   0.34606901       0.20470877       0.39515706E-01    0.0000000        0.0000000    
    0.93325429E+34   0.36573182E+15   0.21357909        13.171316       0.33874556       0.41176558E-01   0.35147861       0.20881086       0.40285225E-01    0.0000000        0.0000000    
