      6    632    492      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

6.3720748E+15	2.8561664E+36	2.1401000E+00	1.0462228E-04	0.0000000E+00	1.8594820E-01	1.7226230E-01	3.1146565E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7215768E-01	1.5816617E-01	1.1833501E-02	1.1817205E-02	4.8645679E-01	6.8629397E-01	6.8575966E-01	6.8418396E-01	7.5065403E-01	7.4875587E-01
6.3497806E+15	2.8424030E+36	2.1351000E+00	1.1046030E-04	0.0000000E+00	1.8621216E-01	1.7233539E-01	3.1141299E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7222493E-01	1.5781453E-01	1.2296733E-02	1.2279799E-02	4.8669732E-01	6.8644077E-01	6.8590707E-01	6.8433175E-01	7.5077084E-01	7.4887321E-01
6.3275223E+15	2.8286726E+36	2.1301000E+00	1.1652024E-04	0.0000000E+00	1.8647737E-01	1.7240889E-01	3.1135992E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7229237E-01	1.5746145E-01	1.2761086E-02	1.2743513E-02	4.8693844E-01	6.8658793E-01	6.8605483E-01	6.8447990E-01	7.5088793E-01	7.4899084E-01
6.3052997E+15	2.8149750E+36	2.1251000E+00	1.2280686E-04	0.0000000E+00	1.8674386E-01	1.7248280E-01	3.1130642E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7235999E-01	1.5710693E-01	1.3226569E-02	1.3208355E-02	4.8718014E-01	6.8673545E-01	6.8620295E-01	6.8462840E-01	7.5100531E-01	7.4910875E-01
6.2831130E+15	2.8013104E+36	2.1201000E+00	1.2932495E-04	0.0000000E+00	1.8701162E-01	1.7255713E-01	3.1125250E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7242781E-01	1.5675094E-01	1.3693191E-02	1.3674334E-02	4.8742243E-01	6.8688332E-01	6.8635144E-01	6.8477728E-01	7.5112297E-01	7.4922695E-01
6.2609622E+15	2.7876787E+36	2.1151000E+00	1.3607935E-04	0.0000000E+00	1.8728067E-01	1.7263189E-01	3.1119815E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7249581E-01	1.5639349E-01	1.4160962E-02	1.4141460E-02	4.8766532E-01	6.8703156E-01	6.8650029E-01	6.8492651E-01	7.5124092E-01	7.4934544E-01
6.2388471E+15	2.7740800E+36	2.1101000E+00	1.4307491E-04	0.0000000E+00	1.8755101E-01	1.7270707E-01	3.1114337E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7256399E-01	1.5603456E-01	1.4629889E-02	1.4609742E-02	4.8790881E-01	6.8718017E-01	6.8664951E-01	6.8507612E-01	7.5135917E-01	7.4946423E-01
6.2167678E+15	2.7605143E+36	2.1051000E+00	1.5031653E-04	0.0000000E+00	1.8782266E-01	1.7278268E-01	3.1108815E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7263236E-01	1.5567415E-01	1.5099982E-02	1.5079188E-02	4.8815291E-01	6.8732915E-01	6.8679910E-01	6.8522610E-01	7.5147771E-01	7.4958331E-01
6.1947244E+15	2.7469815E+36	2.1001000E+00	1.5780914E-04	0.0000000E+00	1.8809562E-01	1.7285873E-01	3.1103248E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7270092E-01	1.5531225E-01	1.5571251E-02	1.5549807E-02	4.8839762E-01	6.8747850E-01	6.8694906E-01	6.8537645E-01	7.5159654E-01	7.4970269E-01
6.1727167E+15	2.7334816E+36	2.0951000E+00	1.6555772E-04	0.0000000E+00	1.8836992E-01	1.7293521E-01	3.1097637E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7276965E-01	1.5494885E-01	1.6043703E-02	1.6021609E-02	4.8864294E-01	6.8762822E-01	6.8709940E-01	6.8552719E-01	7.5171568E-01	7.4982236E-01
6.1507448E+15	2.7200148E+36	2.0901000E+00	1.7356727E-04	0.0000000E+00	1.8864554E-01	1.7301213E-01	3.1091981E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7283856E-01	1.5458395E-01	1.6517349E-02	1.6494602E-02	4.8888888E-01	6.8777833E-01	6.8725012E-01	6.8567830E-01	7.5183511E-01	7.4994234E-01
6.1288088E+15	2.7065809E+36	2.0851000E+00	1.8184282E-04	0.0000000E+00	1.8892252E-01	1.7308950E-01	3.1086280E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7290766E-01	1.5421753E-01	1.6992197E-02	1.6968797E-02	4.8913544E-01	6.8792881E-01	6.8740122E-01	6.8582980E-01	7.5195485E-01	7.5006263E-01
6.1069085E+15	2.6931801E+36	2.0801000E+00	1.9038946E-04	0.0000000E+00	1.8920085E-01	1.7316732E-01	3.1080532E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7297693E-01	1.5384958E-01	1.7468257E-02	1.7444201E-02	4.8938264E-01	6.8807968E-01	6.8755271E-01	6.8598168E-01	7.5207489E-01	7.5018322E-01
6.0850441E+15	2.6798122E+36	2.0751000E+00	1.9921230E-04	0.0000000E+00	1.8948055E-01	1.7324559E-01	3.1074738E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7304638E-01	1.5348011E-01	1.7945537E-02	1.7920824E-02	4.8963047E-01	6.8823093E-01	6.8770459E-01	6.8613395E-01	7.5219525E-01	7.5030412E-01
6.0632154E+15	2.6664773E+36	2.0701000E+00	2.0831649E-04	0.0000000E+00	1.8976162E-01	1.7332432E-01	3.1068897E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7311600E-01	1.5310909E-01	1.8424048E-02	1.8398676E-02	4.8987893E-01	6.8838258E-01	6.8785686E-01	6.8628662E-01	7.5231591E-01	7.5042533E-01
6.0414226E+15	2.6531755E+36	2.0651000E+00	2.1770721E-04	0.0000000E+00	1.9004409E-01	1.7340350E-01	3.1063008E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7318580E-01	1.5273653E-01	1.8903798E-02	1.8877765E-02	4.9012804E-01	6.8853462E-01	6.8800952E-01	6.8643968E-01	7.5243688E-01	7.5054686E-01
6.0196655E+15	2.6399067E+36	2.0601000E+00	2.2738970E-04	0.0000000E+00	1.9032795E-01	1.7348316E-01	3.1057072E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7325577E-01	1.5236241E-01	1.9384796E-02	1.9358101E-02	4.9037780E-01	6.8868705E-01	6.8816258E-01	6.8659313E-01	7.5255817E-01	7.5066870E-01
5.9979442E+15	2.6266709E+36	2.0551000E+00	2.3736920E-04	0.0000000E+00	1.9061322E-01	1.7356328E-01	3.1051087E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7332591E-01	1.5198672E-01	1.9867053E-02	1.9839693E-02	4.9062821E-01	6.8883988E-01	6.8831604E-01	6.8674699E-01	7.5267978E-01	7.5079086E-01
5.9762587E+15	2.6134682E+36	2.0501000E+00	2.4765103E-04	0.0000000E+00	1.9089991E-01	1.7364387E-01	3.1045054E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7339622E-01	1.5160945E-01	2.0350576E-02	2.0322551E-02	4.9087928E-01	6.8899312E-01	6.8846990E-01	6.8690126E-01	7.5280170E-01	7.5091335E-01
5.9546090E+15	2.6002985E+36	2.0451000E+00	2.5824051E-04	0.0000000E+00	1.9118804E-01	1.7372494E-01	3.1038971E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7346670E-01	1.5123061E-01	2.0835377E-02	2.0806684E-02	4.9113102E-01	6.8914675E-01	6.8862417E-01	6.8705593E-01	7.5292395E-01	7.5103615E-01
5.9329950E+15	2.5871618E+36	2.0401000E+00	2.6914303E-04	0.0000000E+00	1.9147761E-01	1.7380649E-01	3.1032839E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7353735E-01	1.5085017E-01	2.1321465E-02	2.1292102E-02	4.9138342E-01	6.8930080E-01	6.8877885E-01	6.8721101E-01	7.5304652E-01	7.5115928E-01
5.9114169E+15	2.5740582E+36	2.0351000E+00	2.8036399E-04	0.0000000E+00	1.9176863E-01	1.7388853E-01	3.1026656E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7360816E-01	1.5046812E-01	2.1808848E-02	2.1778814E-02	4.9163649E-01	6.8945526E-01	6.8893394E-01	6.8736651E-01	7.5316942E-01	7.5128274E-01
5.8898745E+15	2.5609877E+36	2.0301000E+00	2.9190885E-04	0.0000000E+00	1.9206112E-01	1.7397105E-01	3.1020422E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7367914E-01	1.5008447E-01	2.2297537E-02	2.2266830E-02	4.9189024E-01	6.8961013E-01	6.8908945E-01	6.8752242E-01	7.5329265E-01	7.5140653E-01
5.8683679E+15	2.5479503E+36	2.0251000E+00	3.0378310E-04	0.0000000E+00	1.9235509E-01	1.7405406E-01	3.1014138E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7375028E-01	1.4969919E-01	2.2787541E-02	2.2756159E-02	4.9214468E-01	6.8976541E-01	6.8924537E-01	6.8767875E-01	7.5341621E-01	7.5153066E-01
5.8468970E+15	2.5349459E+36	2.0201000E+00	3.1599227E-04	0.0000000E+00	1.9265054E-01	1.7413757E-01	3.1007801E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7382158E-01	1.4931229E-01	2.3278870E-02	2.3246812E-02	4.9239980E-01	6.8992112E-01	6.8940172E-01	6.8783551E-01	7.5354011E-01	7.5165512E-01
5.8254620E+15	2.5219746E+36	2.0151000E+00	3.2854193E-04	0.0000000E+00	1.9294749E-01	1.7422159E-01	3.1001413E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7389305E-01	1.4892375E-01	2.3771533E-02	2.3738797E-02	4.9265562E-01	6.9007725E-01	6.8955849E-01	6.8799269E-01	7.5366434E-01	7.5177991E-01
5.8040627E+15	2.5090364E+36	2.0101000E+00	3.4143769E-04	0.0000000E+00	1.9324596E-01	1.7430610E-01	3.0994971E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7396467E-01	1.4853356E-01	2.4265542E-02	2.4232125E-02	4.9291213E-01	6.9023381E-01	6.8971569E-01	6.8815030E-01	7.5378891E-01	7.5190505E-01
5.7826991E+15	2.4961314E+36	2.0051000E+00	3.5468520E-04	0.0000000E+00	1.9354595E-01	1.7439113E-01	3.0988477E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7403644E-01	1.4814171E-01	2.4760905E-02	2.4726806E-02	4.9316935E-01	6.9039079E-01	6.8987332E-01	6.8830834E-01	7.5391382E-01	7.5203053E-01
5.7613713E+15	2.4832594E+36	2.0001000E+00	3.6829015E-04	0.0000000E+00	1.9384748E-01	1.7447667E-01	3.0981929E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7410838E-01	1.4774819E-01	2.5257632E-02	2.5222849E-02	4.9342727E-01	6.9054821E-01	6.9003139E-01	6.8846681E-01	7.5403907E-01	7.5215636E-01
5.7400793E+15	2.4704206E+36	1.9951000E+00	3.8225827E-04	0.0000000E+00	1.9415055E-01	1.7456272E-01	3.0975326E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7418046E-01	1.4735300E-01	2.5755734E-02	2.5720265E-02	4.9368591E-01	6.9070606E-01	6.9018989E-01	6.8862573E-01	7.5416467E-01	7.5228254E-01
5.7188230E+15	2.4576148E+36	1.9901000E+00	3.9659533E-04	0.0000000E+00	1.9445519E-01	1.7464930E-01	3.0968669E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7425270E-01	1.4695612E-01	2.6255220E-02	2.6219063E-02	4.9394527E-01	6.9086436E-01	6.9034883E-01	6.8878509E-01	7.5429063E-01	7.5240906E-01
5.6976025E+15	2.4448423E+36	1.9851000E+00	4.1130714E-04	0.0000000E+00	1.9476140E-01	1.7473640E-01	3.0961956E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7432509E-01	1.4655754E-01	2.6756101E-02	2.6719254E-02	4.9420536E-01	6.9102309E-01	6.9050822E-01	6.8894489E-01	7.5441693E-01	7.5253594E-01
5.6764177E+15	2.4321028E+36	1.9801000E+00	4.2639956E-04	0.0000000E+00	1.9506919E-01	1.7482403E-01	3.0955188E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7439763E-01	1.4615726E-01	2.7258386E-02	2.7220848E-02	4.9446617E-01	6.9118227E-01	6.9066805E-01	6.8910514E-01	7.5454358E-01	7.5266318E-01
5.6552687E+15	2.4193965E+36	1.9751000E+00	4.4187849E-04	0.0000000E+00	1.9537859E-01	1.7491220E-01	3.0948363E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7447032E-01	1.4575526E-01	2.7762087E-02	2.7723855E-02	4.9472771E-01	6.9134190E-01	6.9082833E-01	6.8926584E-01	7.5467060E-01	7.5279077E-01
5.6341554E+15	2.4067233E+36	1.9701000E+00	4.5774985E-04	0.0000000E+00	1.9568959E-01	1.7500090E-01	3.0941481E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7454315E-01	1.4535154E-01	2.8267213E-02	2.8228285E-02	4.9499000E-01	6.9150198E-01	6.9098907E-01	6.8942699E-01	7.5479797E-01	7.5291872E-01
5.6130779E+15	2.3940834E+36	1.9651000E+00	4.7401964E-04	0.0000000E+00	1.9600222E-01	1.7509015E-01	3.0934542E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7461613E-01	1.4494608E-01	2.8773775E-02	2.8734150E-02	4.9525303E-01	6.9166251E-01	6.9115027E-01	6.8958861E-01	7.5492571E-01	7.5304704E-01
5.5920361E+15	2.3814765E+36	1.9601000E+00	4.9069388E-04	0.0000000E+00	1.9631648E-01	1.7517994E-01	3.0927545E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7468925E-01	1.4453888E-01	2.9281783E-02	2.9241458E-02	4.9551682E-01	6.9182350E-01	6.9131192E-01	6.8975068E-01	7.5505381E-01	7.5317573E-01
5.5710300E+15	2.3689029E+36	1.9551000E+00	5.0777864E-04	0.0000000E+00	1.9663240E-01	1.7527029E-01	3.0920489E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7476251E-01	1.4412991E-01	2.9791247E-02	2.9750221E-02	4.9578136E-01	6.9198496E-01	6.9147404E-01	6.8991322E-01	7.5518227E-01	7.5330478E-01
5.5500597E+15	2.3563624E+36	1.9501000E+00	5.2528001E-04	0.0000000E+00	1.9694998E-01	1.7536119E-01	3.0913375E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7483591E-01	1.4371918E-01	3.0302179E-02	3.0260450E-02	4.9604666E-01	6.9214688E-01	6.9163662E-01	6.9007623E-01	7.5531111E-01	7.5343420E-01
5.5291251E+15	2.3438551E+36	1.9451000E+00	5.4320417E-04	0.0000000E+00	1.9726924E-01	1.7545264E-01	3.0906200E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7490944E-01	1.4330668E-01	3.0814590E-02	3.0772154E-02	4.9631273E-01	6.9230927E-01	6.9179968E-01	6.9023971E-01	7.5544032E-01	7.5356400E-01
5.5082262E+15	2.3313811E+36	1.9401000E+00	5.6155731E-04	0.0000000E+00	1.9759018E-01	1.7554467E-01	3.0898965E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7498311E-01	1.4289238E-01	3.1328488E-02	3.1285345E-02	4.9657957E-01	6.9247213E-01	6.9196321E-01	6.9040367E-01	7.5556991E-01	7.5369418E-01
5.4873630E+15	2.3189402E+36	1.9351000E+00	5.8034567E-04	0.0000000E+00	1.9791284E-01	1.7563726E-01	3.0891670E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7505691E-01	1.4247629E-01	3.1843887E-02	3.1800034E-02	4.9684719E-01	6.9263546E-01	6.9212721E-01	6.9056810E-01	7.5569987E-01	7.5382474E-01
5.4665356E+15	2.3065325E+36	1.9301000E+00	5.9957554E-04	0.0000000E+00	1.9823721E-01	1.7573042E-01	3.0884313E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7513085E-01	1.4205839E-01	3.2360796E-02	3.2316231E-02	4.9711560E-01	6.9279927E-01	6.9229170E-01	6.9073302E-01	7.5583021E-01	7.5395568E-01
5.4457438E+15	2.2941580E+36	1.9251000E+00	6.1925326E-04	0.0000000E+00	1.9856331E-01	1.7582417E-01	3.0876894E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7520491E-01	1.4163867E-01	3.2879226E-02	3.2833947E-02	4.9738479E-01	6.9296357E-01	6.9245667E-01	6.9089842E-01	7.5596094E-01	7.5408700E-01
5.4249878E+15	2.2818168E+36	1.9201000E+00	6.3938521E-04	0.0000000E+00	1.9889116E-01	1.7591849E-01	3.0869413E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7527910E-01	1.4121712E-01	3.3399189E-02	3.3353194E-02	4.9765478E-01	6.9312835E-01	6.9262213E-01	6.9106431E-01	7.5609206E-01	7.5421871E-01
5.4042675E+15	2.2695088E+36	1.9151000E+00	6.5997781E-04	0.0000000E+00	1.9922077E-01	1.7601340E-01	3.0861868E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7535342E-01	1.4079373E-01	3.3920695E-02	3.3873982E-02	4.9792558E-01	6.9329362E-01	6.9278808E-01	6.9123069E-01	7.5622356E-01	7.5435082E-01
5.3835829E+15	2.2572340E+36	1.9101000E+00	6.8103754E-04	0.0000000E+00	1.9955215E-01	1.7610890E-01	3.0854260E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7542786E-01	1.4036849E-01	3.4443756E-02	3.4396323E-02	4.9819717E-01	6.9345939E-01	6.9295452E-01	6.9139757E-01	7.5635546E-01	7.5448331E-01
5.3629340E+15	2.2449925E+36	1.9051000E+00	7.0257091E-04	0.0000000E+00	1.9988533E-01	1.7620500E-01	3.0846587E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7550243E-01	1.3994138E-01	3.4968383E-02	3.4920227E-02	4.9846959E-01	6.9362565E-01	6.9312147E-01	6.9156495E-01	7.5648775E-01	7.5461621E-01
5.3423208E+15	2.2327842E+36	1.9001000E+00	7.2458451E-04	0.0000000E+00	2.0022031E-01	1.7630169E-01	3.0838849E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7557711E-01	1.3951240E-01	3.5494588E-02	3.5445707E-02	4.9874282E-01	6.9379240E-01	6.9328891E-01	6.9173283E-01	7.5662043E-01	7.5474950E-01
5.3217433E+15	2.2206092E+36	1.8951000E+00	7.4708494E-04	0.0000000E+00	2.0055711E-01	1.7639899E-01	3.0831046E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7565191E-01	1.3908153E-01	3.6022381E-02	3.5972774E-02	4.9901688E-01	6.9395967E-01	6.9345686E-01	6.9190122E-01	7.5675352E-01	7.5488320E-01
5.3012015E+15	2.2084674E+36	1.8901000E+00	7.7007886E-04	0.0000000E+00	2.0089575E-01	1.7649690E-01	3.0823176E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7572683E-01	1.3864877E-01	3.6551775E-02	3.6501439E-02	4.9929177E-01	6.9412744E-01	6.9362532E-01	6.9207011E-01	7.5688702E-01	7.5501730E-01
5.2806954E+15	2.1963589E+36	1.8851000E+00	7.9357301E-04	0.0000000E+00	2.0123623E-01	1.7659543E-01	3.0815239E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7580186E-01	1.3821409E-01	3.7082781E-02	3.7031714E-02	4.9956749E-01	6.9429572E-01	6.9379429E-01	6.9223953E-01	7.5702092E-01	7.5515181E-01
5.2602249E+15	2.1842837E+36	1.8801000E+00	8.1757412E-04	0.0000000E+00	2.0157858E-01	1.7669457E-01	3.0807235E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7587700E-01	1.3777750E-01	3.7615411E-02	3.7563610E-02	4.9984406E-01	6.9446451E-01	6.9396378E-01	6.9240946E-01	7.5715522E-01	7.5528673E-01
5.2397902E+15	2.1722418E+36	1.8751000E+00	8.4208903E-04	0.0000000E+00	2.0192282E-01	1.7679433E-01	3.0799163E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7595225E-01	1.3733897E-01	3.8149677E-02	3.8097140E-02	5.0012148E-01	6.9463383E-01	6.9413379E-01	6.9257991E-01	7.5728994E-01	7.5542207E-01
5.2193911E+15	2.1602331E+36	1.8701000E+00	8.6712460E-04	0.0000000E+00	2.0226895E-01	1.7689473E-01	3.0791022E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7602760E-01	1.3689851E-01	3.8685589E-02	3.8632315E-02	5.0039975E-01	6.9480366E-01	6.9430433E-01	6.9275089E-01	7.5742508E-01	7.5555782E-01
5.1990277E+15	2.1482578E+36	1.8651000E+00	8.9268773E-04	0.0000000E+00	2.0261699E-01	1.7699575E-01	3.0782811E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7610306E-01	1.3645608E-01	3.9223162E-02	3.9169147E-02	5.0067888E-01	6.9497403E-01	6.9447539E-01	6.9292240E-01	7.5756064E-01	7.5569399E-01
5.1787000E+15	2.1363158E+36	1.8601000E+00	9.1878540E-04	0.0000000E+00	2.0296697E-01	1.7709741E-01	3.0774530E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7617863E-01	1.3601169E-01	3.9762406E-02	3.9707648E-02	5.0095889E-01	6.9514492E-01	6.9464698E-01	6.9309444E-01	7.5769661E-01	7.5583059E-01
5.1584079E+15	2.1244070E+36	1.8551000E+00	9.4542463E-04	0.0000000E+00	2.0331888E-01	1.7719972E-01	3.0766178E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7625429E-01	1.3556532E-01	4.0303334E-02	4.0247831E-02	5.0123976E-01	6.9531634E-01	6.9481911E-01	6.9326702E-01	7.5783301E-01	7.5596761E-01
5.1381515E+15	2.1125316E+36	1.8501000E+00	9.7261248E-04	0.0000000E+00	2.0367277E-01	1.7730267E-01	3.0757755E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7633005E-01	1.3511696E-01	4.0845957E-02	4.0789707E-02	5.0152152E-01	6.9548831E-01	6.9499178E-01	6.9344014E-01	7.5796984E-01	7.5610507E-01
5.1179308E+15	2.1006895E+36	1.8451000E+00	1.0003561E-03	0.0000000E+00	2.0402863E-01	1.7740627E-01	3.0749260E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7640591E-01	1.3466660E-01	4.1390289E-02	4.1333290E-02	5.0180417E-01	6.9566081E-01	6.9516499E-01	6.9361380E-01	7.5810710E-01	7.5624295E-01
5.0977457E+15	2.0888808E+36	1.8401000E+00	1.0286626E-03	0.0000000E+00	2.0438648E-01	1.7751053E-01	3.0740691E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7648186E-01	1.3421422E-01	4.1936342E-02	4.1878591E-02	5.0208770E-01	6.9583386E-01	6.9533875E-01	6.9378802E-01	7.5824479E-01	7.5638127E-01
5.0775962E+15	2.0771053E+36	1.8351000E+00	1.0575393E-03	0.0000000E+00	2.0474635E-01	1.7761544E-01	3.0732049E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7655790E-01	1.3375981E-01	4.2484129E-02	4.2425623E-02	5.0237214E-01	6.9600746E-01	6.9551307E-01	6.9396278E-01	7.5838293E-01	7.5652003E-01
5.0574825E+15	2.0653633E+36	1.8301000E+00	1.0869935E-03	0.0000000E+00	2.0510825E-01	1.7772103E-01	3.0723333E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7663403E-01	1.3330336E-01	4.3033661E-02	4.2974399E-02	5.0265749E-01	6.9618161E-01	6.9568794E-01	6.9413811E-01	7.5852150E-01	7.5665924E-01
5.0374043E+15	2.0536545E+36	1.8251000E+00	1.1170324E-03	0.0000000E+00	2.0547219E-01	1.7782728E-01	3.0714541E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7671025E-01	1.3284486E-01	4.3584953E-02	4.3524931E-02	5.0294375E-01	6.9635632E-01	6.9586336E-01	6.9431399E-01	7.5866051E-01	7.5679889E-01
5.0173618E+15	2.0419792E+36	1.8201000E+00	1.1476635E-03	0.0000000E+00	2.0583820E-01	1.7793421E-01	3.0705674E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7678655E-01	1.3238430E-01	4.4138016E-02	4.4077232E-02	5.0323093E-01	6.9653159E-01	6.9603935E-01	6.9449044E-01	7.5879997E-01	7.5693898E-01
4.9973549E+15	2.0303372E+36	1.8151000E+00	1.1788943E-03	0.0000000E+00	2.0620630E-01	1.7804182E-01	3.0696730E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7686293E-01	1.3192165E-01	4.4692864E-02	4.4631316E-02	5.0351903E-01	6.9670743E-01	6.9621591E-01	6.9466746E-01	7.5893988E-01	7.5707953E-01
4.9773837E+15	2.0187285E+36	1.8101000E+00	1.2107322E-03	0.0000000E+00	2.0657649E-01	1.7815012E-01	3.0687709E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7693938E-01	1.3145692E-01	4.5249510E-02	4.5187195E-02	5.0380807E-01	6.9688384E-01	6.9639305E-01	6.9484505E-01	7.5908025E-01	7.5722054E-01
4.9574481E+15	2.0071533E+36	1.8051000E+00	1.2431849E-03	0.0000000E+00	2.0694881E-01	1.7825910E-01	3.0678610E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7701592E-01	1.3099007E-01	4.5807967E-02	4.5744883E-02	5.0409805E-01	6.9706082E-01	6.9657075E-01	6.9502322E-01	7.5922107E-01	7.5736200E-01
4.9375481E+15	1.9956114E+36	1.8001000E+00	1.2762599E-03	0.0000000E+00	2.0732326E-01	1.7836878E-01	3.0669432E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7709252E-01	1.3052112E-01	4.6368248E-02	4.6304393E-02	5.0438897E-01	6.9723838E-01	6.9674904E-01	6.9520198E-01	7.5936235E-01	7.5750393E-01
4.9176838E+15	1.9841029E+36	1.7951000E+00	1.3099649E-03	0.0000000E+00	2.0769986E-01	1.7847916E-01	3.0660175E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7716920E-01	1.3005003E-01	4.6930367E-02	4.6865738E-02	5.0468086E-01	6.9741652E-01	6.9692791E-01	6.9538132E-01	7.5950409E-01	7.5764632E-01
4.8978550E+15	1.9726278E+36	1.7901000E+00	1.3443078E-03	0.0000000E+00	2.0807865E-01	1.7859025E-01	3.0650837E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7724594E-01	1.2957680E-01	4.7494338E-02	4.7428932E-02	5.0497370E-01	6.9759525E-01	6.9710738E-01	6.9556125E-01	7.5964631E-01	7.5778918E-01
4.8780619E+15	1.9611861E+36	1.7851000E+00	1.3792962E-03	0.0000000E+00	2.0845962E-01	1.7870204E-01	3.0641418E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7732275E-01	1.2910141E-01	4.8060173E-02	4.7993988E-02	5.0526751E-01	6.9777456E-01	6.9728743E-01	6.9574177E-01	7.5978899E-01	7.5793251E-01
4.8583043E+15	1.9497778E+36	1.7801000E+00	1.4149382E-03	0.0000000E+00	2.0884282E-01	1.7881455E-01	3.0631917E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7739962E-01	1.2862385E-01	4.8627888E-02	4.8560921E-02	5.0556229E-01	6.9795448E-01	6.9746809E-01	6.9592290E-01	7.5993214E-01	7.5807632E-01
