      6    632    492      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
1.0407188E+16	6.0590598E+36	2.4401000E+00	7.6911425E-03	3.3606750E-03	3.9292321E-02	5.7007036E-02	1.9959406E-01	1.2599845E-01	1.4953058E-01	1.7521733E-01	1.1727773E-01	1.3608250E-01	5.3161035E-01	5.3087825E-01	1.2473498E-01	2.0751156E-01	2.0500993E-01	2.0218122E-01	5.7866179E-02	5.2807013E-02
1.0371204E+16	6.0312226E+36	2.4351000E+00	7.6528801E-03	3.3265927E-03	3.9475331E-02	5.7199350E-02	1.9985173E-01	1.2574902E-01	1.4926232E-01	1.7492885E-01	1.1735865E-01	1.3617474E-01	5.3091204E-01	5.3018091E-01	1.2422245E-01	2.0787257E-01	2.0537242E-01	2.0254466E-01	5.8295536E-02	5.3238329E-02
1.0335282E+16	6.0034477E+36	2.4301000E+00	7.6143194E-03	3.2923353E-03	3.9660589E-02	5.7393686E-02	2.0011093E-01	1.2549791E-01	1.4899188E-01	1.7463764E-01	1.1744007E-01	1.3626730E-01	5.3020970E-01	5.2947953E-01	1.2370695E-01	2.0823566E-01	2.0573701E-01	2.0291019E-01	5.8727377E-02	5.3672141E-02
1.0299420E+16	5.9757351E+36	2.4251000E+00	7.5754576E-03	3.2579026E-03	3.9848130E-02	5.7590073E-02	2.0037166E-01	1.2524508E-01	1.4871923E-01	1.7434365E-01	1.1752200E-01	1.3636018E-01	5.2950326E-01	5.2877407E-01	1.2318844E-01	2.0860088E-01	2.0610372E-01	2.0327786E-01	5.9161737E-02	5.4108482E-02
1.0263619E+16	5.9480849E+36	2.4201000E+00	7.5362919E-03	3.2232945E-03	4.0037991E-02	5.7788541E-02	2.0063394E-01	1.2499052E-01	1.4844435E-01	1.7404684E-01	1.1760445E-01	1.3645337E-01	5.2879267E-01	5.2806446E-01	1.2266689E-01	2.0896824E-01	2.0647259E-01	2.0364769E-01	5.9598650E-02	5.4547389E-02
1.0227879E+16	5.9204973E+36	2.4151000E+00	7.4968194E-03	3.1885108E-03	4.0230208E-02	5.7989120E-02	2.0089778E-01	1.2473422E-01	1.4816720E-01	1.7374718E-01	1.1768741E-01	1.3654688E-01	5.2807787E-01	5.2735064E-01	1.2214225E-01	2.0933777E-01	2.0684365E-01	2.0401972E-01	6.0038151E-02	5.4988896E-02
1.0192200E+16	5.8929723E+36	2.4101000E+00	7.4570374E-03	3.1535514E-03	4.0424821E-02	5.8191840E-02	2.0116321E-01	1.2447614E-01	1.4788775E-01	1.7344461E-01	1.1777091E-01	1.3664072E-01	5.2735879E-01	5.2663256E-01	1.2161447E-01	2.0970952E-01	2.0721692E-01	2.0439396E-01	6.0480278E-02	5.5433040E-02
1.0156581E+16	5.8655099E+36	2.4051000E+00	7.4169428E-03	3.1184162E-03	4.0621868E-02	5.8396732E-02	2.0143024E-01	1.2421626E-01	1.4760598E-01	1.7313911E-01	1.1785494E-01	1.3673487E-01	5.2663539E-01	5.2591015E-01	1.2108352E-01	2.1008350E-01	2.0759244E-01	2.0477046E-01	6.0925068E-02	5.5879859E-02
1.0121023E+16	5.8381103E+36	2.4001000E+00	7.3765327E-03	3.0831051E-03	4.0821389E-02	5.8603828E-02	2.0169889E-01	1.2395457E-01	1.4732184E-01	1.7283062E-01	1.1793952E-01	1.3682936E-01	5.2590760E-01	5.2518336E-01	1.2054934E-01	2.1045976E-01	2.0797024E-01	2.0514924E-01	6.1372559E-02	5.6329392E-02
1.0085526E+16	5.8107735E+36	2.3951000E+00	7.3358043E-03	3.0476184E-03	4.1023425E-02	5.8813160E-02	2.0196916E-01	1.2369103E-01	1.4703531E-01	1.7251910E-01	1.1802465E-01	1.3692417E-01	5.2517534E-01	5.2445211E-01	1.2001189E-01	2.1083831E-01	2.0835035E-01	2.0553035E-01	6.1822790E-02	5.6781677E-02
1.0050089E+16	5.7834996E+36	2.3901000E+00	7.2947545E-03	3.0119559E-03	4.1228017E-02	5.9024762E-02	2.0224109E-01	1.2342563E-01	1.4674635E-01	1.7220450E-01	1.1811034E-01	1.3701931E-01	5.2443857E-01	5.2371635E-01	1.1947112E-01	2.1121921E-01	2.0873281E-01	2.0591381E-01	6.2275801E-02	5.7236755E-02
1.0014712E+16	5.7562888E+36	2.3851000E+00	7.2533803E-03	2.9761179E-03	4.1435208E-02	5.9238667E-02	2.0251468E-01	1.2315835E-01	1.4645493E-01	1.7188679E-01	1.1819660E-01	1.3711478E-01	5.2369721E-01	5.2297601E-01	1.1892698E-01	2.1160248E-01	2.0911766E-01	2.0629965E-01	6.2731633E-02	5.7694668E-02
9.9793952E+15	5.7291410E+36	2.3801000E+00	7.2116786E-03	2.9401045E-03	4.1645042E-02	5.9454911E-02	2.0278995E-01	1.2288915E-01	1.4616101E-01	1.7156590E-01	1.1828345E-01	1.3721059E-01	5.2295119E-01	5.2223102E-01	1.1837943E-01	2.1198815E-01	2.0950492E-01	2.0668792E-01	6.3190329E-02	5.8155456E-02
9.9441388E+15	5.7020565E+36	2.3751000E+00	7.1696462E-03	2.9039159E-03	4.1857564E-02	5.9673528E-02	2.0306693E-01	1.2261801E-01	1.4586456E-01	1.7124180E-01	1.1837088E-01	1.3730674E-01	5.2220044E-01	5.2148130E-01	1.1782840E-01	2.1237627E-01	2.0989463E-01	2.0707865E-01	6.3651932E-02	5.8619165E-02
9.9089425E+15	5.6750352E+36	2.3701000E+00	7.1272802E-03	2.8675525E-03	4.2072820E-02	5.9894555E-02	2.0334562E-01	1.2234491E-01	1.4556554E-01	1.7091443E-01	1.1845891E-01	1.3740322E-01	5.2144489E-01	5.2072680E-01	1.1727385E-01	2.1276687E-01	2.1028684E-01	2.0747188E-01	6.4116485E-02	5.9085838E-02
9.8738061E+15	5.6480773E+36	2.3651000E+00	7.0845773E-03	2.8310147E-03	4.2290856E-02	6.0118028E-02	2.0362605E-01	1.2206982E-01	1.4526391E-01	1.7058374E-01	1.1854754E-01	1.3750005E-01	5.2068448E-01	5.1996743E-01	1.1671573E-01	2.1315999E-01	2.1068157E-01	2.0786764E-01	6.4584034E-02	5.9555520E-02
9.8387298E+15	5.6211829E+36	2.3601000E+00	7.0415343E-03	2.7943028E-03	4.2511720E-02	6.0343987E-02	2.0390824E-01	1.2179271E-01	1.4495963E-01	1.7024968E-01	1.1863680E-01	1.3759722E-01	5.1991911E-01	5.1920312E-01	1.1615398E-01	2.1355567E-01	2.1107887E-01	2.0826598E-01	6.5054624E-02	6.0028258E-02
9.8037132E+15	5.5943520E+36	2.3551000E+00	6.9981480E-03	2.7574173E-03	4.2735462E-02	6.0572469E-02	2.0419221E-01	1.2151356E-01	1.4465267E-01	1.6991221E-01	1.1872668E-01	1.3769474E-01	5.1914872E-01	5.1843379E-01	1.1558854E-01	2.1395394E-01	2.1147879E-01	2.0866693E-01	6.5528305E-02	6.0504099E-02
9.7687564E+15	5.5675849E+36	2.3501000E+00	6.9544150E-03	2.7203590E-03	4.2962133E-02	6.0803513E-02	2.0447797E-01	1.2123234E-01	1.4434299E-01	1.6957125E-01	1.1881720E-01	1.3779261E-01	5.1837323E-01	5.1765936E-01	1.1501935E-01	2.1435486E-01	2.1188135E-01	2.0907054E-01	6.6005124E-02	6.0983094E-02
9.7338592E+15	5.5408815E+36	2.3451000E+00	6.9103321E-03	2.6831283E-03	4.3191784E-02	6.1037162E-02	2.0476554E-01	1.2094902E-01	1.4403053E-01	1.6922676E-01	1.1890837E-01	1.3789083E-01	5.1759254E-01	5.1687975E-01	1.1444635E-01	2.1475845E-01	2.1228660E-01	2.0947685E-01	6.6485131E-02	6.1465292E-02
9.6990215E+15	5.5142421E+36	2.3401000E+00	6.8658959E-03	2.6457261E-03	4.3424469E-02	6.1273456E-02	2.0505496E-01	1.2066357E-01	1.4371527E-01	1.6887868E-01	1.1900019E-01	1.3798941E-01	5.1680659E-01	5.1609489E-01	1.1386949E-01	2.1516477E-01	2.1269459E-01	2.0988591E-01	6.6968379E-02	6.1950744E-02
9.6642433E+15	5.4876667E+36	2.3351000E+00	6.8211030E-03	2.6081532E-03	4.3660241E-02	6.1512437E-02	2.0534622E-01	1.2037595E-01	1.4339716E-01	1.6852695E-01	1.1909269E-01	1.3808834E-01	5.1601529E-01	5.1530467E-01	1.1328870E-01	2.1557386E-01	2.1310536E-01	2.1029774E-01	6.7454918E-02	6.2439504E-02
9.6295244E+15	5.4611553E+36	2.3301000E+00	6.7759499E-03	2.5704105E-03	4.3899157E-02	6.1754150E-02	2.0563937E-01	1.2008615E-01	1.4307615E-01	1.6817151E-01	1.1918587E-01	1.3818764E-01	5.1521854E-01	5.1450902E-01	1.1270391E-01	2.1598576E-01	2.1351895E-01	2.1071242E-01	6.7944805E-02	6.2931625E-02
9.5948648E+15	5.4347083E+36	2.3251000E+00	6.7304333E-03	2.5324991E-03	4.4141274E-02	6.1998639E-02	2.0593441E-01	1.1979413E-01	1.4275220E-01	1.6781231E-01	1.1927975E-01	1.3828729E-01	5.1441626E-01	5.1370785E-01	1.1211506E-01	2.1640052E-01	2.1393541E-01	2.1112997E-01	6.8438094E-02	6.3427165E-02
9.5602642E+15	5.4083256E+36	2.3201000E+00	6.6845494E-03	2.4944200E-03	4.4386651E-02	6.2245950E-02	2.0623138E-01	1.1949986E-01	1.4242526E-01	1.6744926E-01	1.1937433E-01	1.3838731E-01	5.1360835E-01	5.1290105E-01	1.1152208E-01	2.1681819E-01	2.1435480E-01	2.1155045E-01	6.8934842E-02	6.3926179E-02
9.5257227E+15	5.3820074E+36	2.3151000E+00	6.6382949E-03	2.4561746E-03	4.4635349E-02	6.2496129E-02	2.0653028E-01	1.1920330E-01	1.4209528E-01	1.6708233E-01	1.1946963E-01	1.3848771E-01	5.1279472E-01	5.1208854E-01	1.1092490E-01	2.1723882E-01	2.1477716E-01	2.1197390E-01	6.9435108E-02	6.4428728E-02
9.4912401E+15	5.3557539E+36	2.3101000E+00	6.5916661E-03	2.4177640E-03	4.4887429E-02	6.2749225E-02	2.0683116E-01	1.1890441E-01	1.4176222E-01	1.6671142E-01	1.1956566E-01	1.3858847E-01	5.1197528E-01	5.1127022E-01	1.1032345E-01	2.1766245E-01	2.1520253E-01	2.1240039E-01	6.9938952E-02	6.4934871E-02
9.4568163E+15	5.3295651E+36	2.3051000E+00	6.5446593E-03	2.3791900E-03	4.5142955E-02	6.3005287E-02	2.0713402E-01	1.1860318E-01	1.4142603E-01	1.6633648E-01	1.1966244E-01	1.3868961E-01	5.1114991E-01	5.1044599E-01	1.0971766E-01	2.1808915E-01	2.1563099E-01	2.1282996E-01	7.0446437E-02	6.5444672E-02
9.4224511E+15	5.3034412E+36	2.3001000E+00	6.4972708E-03	2.3404539E-03	4.5401994E-02	6.3264366E-02	2.0743890E-01	1.1829955E-01	1.4108664E-01	1.6595744E-01	1.1975998E-01	1.3879113E-01	5.1031851E-01	5.0961574E-01	1.0910744E-01	2.1851896E-01	2.1606256E-01	2.1326266E-01	7.0957626E-02	6.5958193E-02
9.3881444E+15	5.2773823E+36	2.2951000E+00	6.4494970E-03	2.3015576E-03	4.5664612E-02	6.3526514E-02	2.0774581E-01	1.1799350E-01	1.4074402E-01	1.6557423E-01	1.1985829E-01	1.3889303E-01	5.0948099E-01	5.0877937E-01	1.0849272E-01	2.1895195E-01	2.1649733E-01	2.1369855E-01	7.1472585E-02	6.6475502E-02
9.3538961E+15	5.2513886E+36	2.2901000E+00	6.4013339E-03	2.2625030E-03	4.5930878E-02	6.3791783E-02	2.0805478E-01	1.1768498E-01	1.4039810E-01	1.6518676E-01	1.1995740E-01	1.3899531E-01	5.0863722E-01	5.0793676E-01	1.0787342E-01	2.1938816E-01	2.1693533E-01	2.1413770E-01	7.1991382E-02	6.6996666E-02
9.3197061E+15	5.2254602E+36	2.2851000E+00	6.3527779E-03	2.2232921E-03	4.6200864E-02	6.4060229E-02	2.0836585E-01	1.1737396E-01	1.4004884E-01	1.6479497E-01	1.2005731E-01	1.3909798E-01	5.0778710E-01	5.0708781E-01	1.0724946E-01	2.1982765E-01	2.1737663E-01	2.1458015E-01	7.2514085E-02	6.7521754E-02
9.2855742E+15	5.1995973E+36	2.2801000E+00	6.3038250E-03	2.1839270E-03	4.6474643E-02	6.4331908E-02	2.0867902E-01	1.1706040E-01	1.3969616E-01	1.6439878E-01	1.2015803E-01	1.3920105E-01	5.0693050E-01	5.0623240E-01	1.0662075E-01	2.2027049E-01	2.1782129E-01	2.1502596E-01	7.3040768E-02	6.8050840E-02
9.2515003E+15	5.1738001E+36	2.2751000E+00	6.2544712E-03	2.1444102E-03	4.6752291E-02	6.4606878E-02	2.0899434E-01	1.1674426E-01	1.3934002E-01	1.6399810E-01	1.2025960E-01	1.3930451E-01	5.0606732E-01	5.0537040E-01	1.0598720E-01	2.2071674E-01	2.1826937E-01	2.1547521E-01	7.3571503E-02	6.8583997E-02
9.2174842E+15	5.1480686E+36	2.2701000E+00	6.2047127E-03	2.1047441E-03	4.7033885E-02	6.4885198E-02	2.0931182E-01	1.1642550E-01	1.3898036E-01	1.6359286E-01	1.2036202E-01	1.3940837E-01	5.0519742E-01	5.0450170E-01	1.0534872E-01	2.2116645E-01	2.1872093E-01	2.1592796E-01	7.4106368E-02	6.9121302E-02
9.1835259E+15	5.1224031E+36	2.2651000E+00	6.1545453E-03	2.0649316E-03	4.7319505E-02	6.5166929E-02	2.0963150E-01	1.1610406E-01	1.3861710E-01	1.6318297E-01	1.2046531E-01	1.3951263E-01	5.0432068E-01	5.0362616E-01	1.0470522E-01	2.2161971E-01	2.1917605E-01	2.1638426E-01	7.4645440E-02	6.9662833E-02
9.1496250E+15	5.0968038E+36	2.2601000E+00	6.1039651E-03	2.0249755E-03	4.7609234E-02	6.5452134E-02	2.0995340E-01	1.1577992E-01	1.3825019E-01	1.6276833E-01	1.2056949E-01	1.3961730E-01	5.0343696E-01	5.0274366E-01	1.0405659E-01	2.2207657E-01	2.1963479E-01	2.1684420E-01	7.5188800E-02	7.0208673E-02
9.1157815E+15	5.0712707E+36	2.2551000E+00	6.0529678E-03	1.9848790E-03	4.7903156E-02	6.5740877E-02	2.1027755E-01	1.1545302E-01	1.3787956E-01	1.6234887E-01	1.2067457E-01	1.3972238E-01	5.0254613E-01	5.0185406E-01	1.0340275E-01	2.2253711E-01	2.2009722E-01	2.1730783E-01	7.5736533E-02	7.0758905E-02
9.0819953E+15	5.0458042E+36	2.2501000E+00	6.0015493E-03	1.9446455E-03	4.8201359E-02	6.6033226E-02	2.1060399E-01	1.1512333E-01	1.3750515E-01	1.6192449E-01	1.2078059E-01	1.3982788E-01	5.0164805E-01	5.0095722E-01	1.0274359E-01	2.2300140E-01	2.2056342E-01	2.1777524E-01	7.6288724E-02	7.1313616E-02
9.0482660E+15	5.0204044E+36	2.2451000E+00	5.9497053E-03	1.9042786E-03	4.8503933E-02	6.6329247E-02	2.1093273E-01	1.1479078E-01	1.3712687E-01	1.6149509E-01	1.2088755E-01	1.3993379E-01	5.0074258E-01	5.0005299E-01	1.0207900E-01	2.2346951E-01	2.2103345E-01	2.1824650E-01	7.6845463E-02	7.1872895E-02
9.0145937E+15	4.9950714E+36	2.2401000E+00	5.8974317E-03	1.8637822E-03	4.8810972E-02	6.6629013E-02	2.1126383E-01	1.1445533E-01	1.3674467E-01	1.6106058E-01	1.2099548E-01	1.4004013E-01	4.9982955E-01	4.9914122E-01	1.0140887E-01	2.2394152E-01	2.2150740E-01	2.1872169E-01	7.7406842E-02	7.2436836E-02
8.9809780E+15	4.9698056E+36	2.2351000E+00	5.8447239E-03	1.8231603E-03	4.9122572E-02	6.6932596E-02	2.1159729E-01	1.1411693E-01	1.3635846E-01	1.6062085E-01	1.2110440E-01	1.4014690E-01	4.9890883E-01	4.9822177E-01	1.0073309E-01	2.2441752E-01	2.2198535E-01	2.1920089E-01	7.7972957E-02	7.3005533E-02
8.9474188E+15	4.9446070E+36	2.2301000E+00	5.7915776E-03	1.7824175E-03	4.9438831E-02	6.7240070E-02	2.1193317E-01	1.1377553E-01	1.3596817E-01	1.6017579E-01	1.2121432E-01	1.4025410E-01	4.9798024E-01	4.9729446E-01	1.0005153E-01	2.2489757E-01	2.2246738E-01	2.1968417E-01	7.8543904E-02	7.3579086E-02
8.9139158E+15	4.9194760E+36	2.2251000E+00	5.7379884E-03	1.7415585E-03	4.9759853E-02	6.7551512E-02	2.1227149E-01	1.1343108E-01	1.3557372E-01	1.5972531E-01	1.2132529E-01	1.4036174E-01	4.9704363E-01	4.9635914E-01	9.9364090E-02	2.2538178E-01	2.2295358E-01	2.2017164E-01	7.9119788E-02	7.4157597E-02
8.8804690E+15	4.8944127E+36	2.2201000E+00	5.6839516E-03	1.7005884E-03	5.0085743E-02	6.7867004E-02	2.1261229E-01	1.1308351E-01	1.3517503E-01	1.5926928E-01	1.2143731E-01	1.4046983E-01	4.9609882E-01	4.9541563E-01	9.8670627E-02	2.2587023E-01	2.2344404E-01	2.2066337E-01	7.9700713E-02	7.4741173E-02
8.8470781E+15	4.8694173E+36	2.2151000E+00	5.6294628E-03	1.6595126E-03	5.0416611E-02	6.8186626E-02	2.1295560E-01	1.1273278E-01	1.3477201E-01	1.5880760E-01	1.2155042E-01	1.4057836E-01	4.9514563E-01	4.9446375E-01	9.7971016E-02	2.2636301E-01	2.2393884E-01	2.2115946E-01	8.0286789E-02	7.5329922E-02
8.8137428E+15	4.8444902E+36	2.2101000E+00	5.5745172E-03	1.6183369E-03	5.0752571E-02	6.8510464E-02	2.1330146E-01	1.1237882E-01	1.3436457E-01	1.5834013E-01	1.2166464E-01	1.4068735E-01	4.9418388E-01	4.9350332E-01	9.7265121E-02	2.2686021E-01	2.2443808E-01	2.2166001E-01	8.0878128E-02	7.5923960E-02
8.7804629E+15	4.8196316E+36	2.2051000E+00	5.5191102E-03	1.5770674E-03	5.1093739E-02	6.8838605E-02	2.1364991E-01	1.1202156E-01	1.3395263E-01	1.5786677E-01	1.2177999E-01	1.4079679E-01	4.9321337E-01	4.9253416E-01	9.6552803E-02	2.2736194E-01	2.2494187E-01	2.2216511E-01	8.1474849E-02	7.6523404E-02
8.7472383E+15	4.7948416E+36	2.2001000E+00	5.4632369E-03	1.5357109E-03	5.1440237E-02	6.9171141E-02	2.1400098E-01	1.1166096E-01	1.3353610E-01	1.5738738E-01	1.2189651E-01	1.4090670E-01	4.9223392E-01	4.9155605E-01	9.5833915E-02	2.2786829E-01	2.2545031E-01	2.2267487E-01	8.2077074E-02	7.7128376E-02
8.7140686E+15	4.7701207E+36	2.1951000E+00	5.4068924E-03	1.4942743E-03	5.1792191E-02	6.9508166E-02	2.1435472E-01	1.1129693E-01	1.3311486E-01	1.5690182E-01	1.2201422E-01	1.4101708E-01	4.9124531E-01	4.9056881E-01	9.5108306E-02	2.2837938E-01	2.2596350E-01	2.2318940E-01	8.2684928E-02	7.7739004E-02
8.6809536E+15	4.7454690E+36	2.1901000E+00	5.3500719E-03	1.4527654E-03	5.2149731E-02	6.9849775E-02	2.1471117E-01	1.1092942E-01	1.3268884E-01	1.5640996E-01	1.2213316E-01	1.4112794E-01	4.9024733E-01	4.8957220E-01	9.4375820E-02	2.2889532E-01	2.2648155E-01	2.2370880E-01	8.3298543E-02	7.8355419E-02
8.6478930E+15	4.7208869E+36	2.1851000E+00	5.2927704E-03	1.4111921E-03	5.2512993E-02	7.0196071E-02	2.1507037E-01	1.1055835E-01	1.3225791E-01	1.5591167E-01	1.2225335E-01	1.4123929E-01	4.8923976E-01	4.8856602E-01	9.3636294E-02	2.2941621E-01	2.2700458E-01	2.2423320E-01	8.3918057E-02	7.8977759E-02
8.6148867E+15	4.6963747E+36	2.1801000E+00	5.2349827E-03	1.3695631E-03	5.2882116E-02	7.0547156E-02	2.1543236E-01	1.1018365E-01	1.3182197E-01	1.5540678E-01	1.2237483E-01	1.4135112E-01	4.8822237E-01	4.8755002E-01	9.2889558E-02	2.2994218E-01	2.2753272E-01	2.2476271E-01	8.4543609E-02	7.9606166E-02
8.5819342E+15	4.6719326E+36	2.1751000E+00	5.1767036E-03	1.3278878E-03	5.3257247E-02	7.0903140E-02	2.1579719E-01	1.0980525E-01	1.3138092E-01	1.5489516E-01	1.2249764E-01	1.4146346E-01	4.8719491E-01	4.8652398E-01	9.2135436E-02	2.3047335E-01	2.2806607E-01	2.2529745E-01	8.5175350E-02	8.0240789E-02
8.5490353E+15	4.6475611E+36	2.1701000E+00	5.1179280E-03	1.2861760E-03	5.3638537E-02	7.1264134E-02	2.1616491E-01	1.0942306E-01	1.3093463E-01	1.5437663E-01	1.2262181E-01	1.4157630E-01	4.8615714E-01	4.8548764E-01	9.1373745E-02	2.3100986E-01	2.2860478E-01	2.2583757E-01	8.5813431E-02	8.0881781E-02
8.5161897E+15	4.6232603E+36	2.1651000E+00	5.0586505E-03	1.2444384E-03	5.4026143E-02	7.1630254E-02	2.1653556E-01	1.0903701E-01	1.3048299E-01	1.5385103E-01	1.2274737E-01	1.4168965E-01	4.8510879E-01	4.8444074E-01	9.0604293E-02	2.3155183E-01	2.2914898E-01	2.2638318E-01	8.6458014E-02	8.1529305E-02
8.4833971E+15	4.5990308E+36	2.1601000E+00	4.9988657E-03	1.2026863E-03	5.4420229E-02	7.2001620E-02	2.1690919E-01	1.0864701E-01	1.3002586E-01	1.5331820E-01	1.2287437E-01	1.4180352E-01	4.8404960E-01	4.8338300E-01	8.9826880E-02	2.3209940E-01	2.2969881E-01	2.2693444E-01	8.7109265E-02	8.2183528E-02
8.4506571E+15	4.5748728E+36	2.1551000E+00	4.9385679E-03	1.1609321E-03	5.4820964E-02	7.2378360E-02	2.1728585E-01	1.0825297E-01	1.2956313E-01	1.5277796E-01	1.2300285E-01	1.4191792E-01	4.8297928E-01	4.8231416E-01	8.9041299E-02	2.3265274E-01	2.3025441E-01	2.2749150E-01	8.7767359E-02	8.2844625E-02
8.4179694E+15	4.5507868E+36	2.1501000E+00	4.8777517E-03	1.1191888E-03	5.5228527E-02	7.2760602E-02	2.1766561E-01	1.0785480E-01	1.2909464E-01	1.5223011E-01	1.2313285E-01	1.4203287E-01	4.8189754E-01	4.8123391E-01	8.8247333E-02	2.3321197E-01	2.3081595E-01	2.2805449E-01	8.8432478E-02	8.3512778E-02
8.3853336E+15	4.5267732E+36	2.1451000E+00	4.8164113E-03	1.0774704E-03	5.5643102E-02	7.3148483E-02	2.1804850E-01	1.0745240E-01	1.2862027E-01	1.5167446E-01	1.2326442E-01	1.4214836E-01	4.8080406E-01	4.8014193E-01	8.7444754E-02	2.3377728E-01	2.3138357E-01	2.2862360E-01	8.9104811E-02	8.4188179E-02
8.3527494E+15	4.5028323E+36	2.1401000E+00	4.7545408E-03	1.0357922E-03	5.6064883E-02	7.3542143E-02	2.1843460E-01	1.0704569E-01	1.2813987E-01	1.5111081E-01	1.2339760E-01	1.4226441E-01	4.7969852E-01	4.7903792E-01	8.6633325E-02	2.3434881E-01	2.3195746E-01	2.2919898E-01	8.9784558E-02	8.4871028E-02
8.3202163E+15	4.4789646E+36	2.1351000E+00	4.6921344E-03	9.9417048E-04	5.6494069E-02	7.3941731E-02	2.1882395E-01	1.0663455E-01	1.2765327E-01	1.5053896E-01	1.2353245E-01	1.4238102E-01	4.7858059E-01	4.7792153E-01	8.5812798E-02	2.3492676E-01	2.3253778E-01	2.2978082E-01	9.0471927E-02	8.5561533E-02
