      6    1696    1550         Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

4.0467892E+15	1.5013132E+36	1.5580000E+00	4.8811244E-03	5.2689431E-04	2.2656078E-01	1.8452390E-01	3.2419926E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7911588E-01	8.5600184E-02	4.3671901E-01	4.6600376E-01	6.8357931E-01	7.0408433E-01	7.0697743E-01	7.0882006E-01	8.4449481E-01	8.2699439E-01
4.0431203E+15	1.4993233E+36	1.5570000E+00	4.8976639E-03	5.3362507E-04	2.2666243E-01	1.8455636E-01	3.2417823E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7912507E-01	8.5477906E-02	4.3667723E-01	4.6599684E-01	6.8356554E-01	7.0412575E-01	7.0701902E-01	7.0886176E-01	8.4450123E-01	8.2697597E-01
4.0394529E+15	1.4973348E+36	1.5560000E+00	4.9142431E-03	5.4039313E-04	2.2676422E-01	1.8458888E-01	3.2415714E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7913424E-01	8.5355519E-02	4.3663550E-01	4.6598997E-01	6.8355179E-01	7.0416721E-01	7.0706064E-01	7.0890349E-01	8.4450765E-01	8.2695755E-01
4.0357868E+15	1.4953476E+36	1.5550000E+00	4.9308622E-03	5.4719848E-04	2.2686615E-01	1.8462144E-01	3.2413602E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7914338E-01	8.5233022E-02	4.3659381E-01	4.6598316E-01	6.8353808E-01	7.0420869E-01	7.0710230E-01	7.0894526E-01	8.4451409E-01	8.2693914E-01
4.0321222E+15	1.4933617E+36	1.5540000E+00	4.9475211E-03	5.5404111E-04	2.2696822E-01	1.8465404E-01	3.2411484E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7915248E-01	8.5110415E-02	4.3655218E-01	4.6597641E-01	6.8352438E-01	7.0425021E-01	7.0714399E-01	7.0898706E-01	8.4452054E-01	8.2692073E-01
4.0284590E+15	1.4913772E+36	1.5530000E+00	4.9642201E-03	5.6092105E-04	2.2707043E-01	1.8468670E-01	3.2409362E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7916156E-01	8.4987698E-02	4.3651059E-01	4.6596972E-01	6.8351072E-01	7.0429177E-01	7.0718571E-01	7.0902889E-01	8.4452699E-01	8.2690233E-01
4.0247972E+15	1.4893941E+36	1.5520000E+00	4.9809591E-03	5.6783828E-04	2.2717278E-01	1.8471940E-01	3.2407235E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7917060E-01	8.4864870E-02	4.3646905E-01	4.6596309E-01	6.8349708E-01	7.0433335E-01	7.0722747E-01	7.0907076E-01	8.4453346E-01	8.2688392E-01
4.0211368E+15	1.4874123E+36	1.5510000E+00	4.9977382E-03	5.7479281E-04	2.2727527E-01	1.8475215E-01	3.2405103E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7917962E-01	8.4741932E-02	4.3642756E-01	4.6595652E-01	6.8348347E-01	7.0437497E-01	7.0726926E-01	7.0911266E-01	8.4453994E-01	8.2686553E-01
4.0174779E+15	1.4854319E+36	1.5500000E+00	5.0145575E-03	5.8178466E-04	2.2737790E-01	1.8478495E-01	3.2402967E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7918860E-01	8.4618884E-02	4.3638612E-01	4.6595000E-01	6.8346989E-01	7.0441663E-01	7.0731108E-01	7.0915459E-01	8.4454643E-01	8.2684713E-01
4.0138204E+15	1.4834528E+36	1.5490000E+00	5.0314171E-03	5.8881381E-04	2.2748067E-01	1.8481779E-01	3.2400826E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7919756E-01	8.4495724E-02	4.3634473E-01	4.6594354E-01	6.8345633E-01	7.0445831E-01	7.0735294E-01	7.0919656E-01	8.4455293E-01	8.2682874E-01
