      6    418    279          Itext Imax Icore

	BM165 WITH hyperons Bednarek et al. A&A 2012

   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0
  g/cm3	 dyne/cm2	   #/fm3	  [A_cell]	   [A_ion]	    [Z]													

1.6456779E+15	4.1338925E+35	7.9378097E-01	4.2602039E-02	2.5704824E-02	5.7637234E-01	1.5920149E-01	1.7353155E-01	2.7043756E-02	0.0000000E+00	0.0000000E+00	6.3850867E-02	0.0000000E+00	3.6971354E-01	5.2618892E-01	5.8890221E-01	6.7178019E-01	0.0000000E+00	0.0000000E+00	7.3153732E-01	0.0000000E+00
1.6273354E+15	4.0363242E+35	7.8684825E-01	4.2940083E-02	2.5899777E-02	5.7797582E-01	1.5894967E-01	1.7296471E-01	2.5744235E-02	0.0000000E+00	0.0000000E+00	6.4365575E-02	0.0000000E+00	3.6949896E-01	5.2584188E-01	5.8963802E-01	6.7236139E-01	0.0000000E+00	0.0000000E+00	7.3293185E-01	0.0000000E+00
1.6090777E+15	3.9403516E+35	7.7991172E-01	4.3284036E-02	2.6098061E-02	5.7962462E-01	1.5869202E-01	1.7237344E-01	2.4444156E-02	0.0000000E+00	0.0000000E+00	6.4865765E-02	0.0000000E+00	3.6930016E-01	5.2551052E-01	5.9038837E-01	6.7295608E-01	0.0000000E+00	0.0000000E+00	7.3433973E-01	0.0000000E+00
1.5909009E+15	3.8459489E+35	7.7297009E-01	4.3634279E-02	2.6299938E-02	5.8132096E-01	1.5842826E-01	1.7175674E-01	2.3144367E-02	0.0000000E+00	0.0000000E+00	6.5349675E-02	0.0000000E+00	3.6911769E-01	5.2519549E-01	5.9115395E-01	6.7356497E-01	0.0000000E+00	0.0000000E+00	7.3576171E-01	0.0000000E+00
1.5728010E+15	3.7530919E+35	7.6602209E-01	4.3991210E-02	2.6505677E-02	5.8306706E-01	1.5815812E-01	1.7111359E-01	2.1845804E-02	0.0000000E+00	0.0000000E+00	6.5815426E-02	0.0000000E+00	3.6895212E-01	5.2489748E-01	5.9193544E-01	6.7418878E-01	0.0000000E+00	0.0000000E+00	7.3719858E-01	0.0000000E+00
1.5547744E+15	3.6617582E+35	7.5906652E-01	4.4355238E-02	2.6715553E-02	5.8486527E-01	1.5788131E-01	1.7044291E-01	2.0549505E-02	0.0000000E+00	0.0000000E+00	6.6261012E-02	0.0000000E+00	3.6880408E-01	5.2461720E-01	5.9273355E-01	6.7482826E-01	0.0000000E+00	0.0000000E+00	7.3865103E-01	0.0000000E+00
1.5368176E+15	3.5719271E+35	7.5210218E-01	4.4726784E-02	2.6929851E-02	5.8671797E-01	1.5759755E-01	1.6974357E-01	1.9256626E-02	0.0000000E+00	0.0000000E+00	6.6684287E-02	0.0000000E+00	3.6867416E-01	5.2435536E-01	5.9354899E-01	6.7548414E-01	0.0000000E+00	0.0000000E+00	7.4011987E-01	0.0000000E+00
1.5189271E+15	3.4835794E+35	7.4512794E-01	4.5106280E-02	2.7148863E-02	5.8862762E-01	1.5730655E-01	1.6901441E-01	1.7968462E-02	0.0000000E+00	0.0000000E+00	6.7082949E-02	0.0000000E+00	3.6856309E-01	5.2411273E-01	5.9438250E-01	6.7615717E-01	0.0000000E+00	0.0000000E+00	7.4160581E-01	0.0000000E+00
1.5011000E+15	3.3966980E+35	7.3814274E-01	4.5494170E-02	2.7372886E-02	5.9059674E-01	1.5700804E-01	1.6825423E-01	1.6686463E-02	0.0000000E+00	0.0000000E+00	6.7454523E-02	0.0000000E+00	3.6847157E-01	5.2389009E-01	5.9523484E-01	6.7684811E-01	0.0000000E+00	0.0000000E+00	7.4310964E-01	0.0000000E+00
1.4833332E+15	3.3112675E+35	7.3114559E-01	4.5890904E-02	2.7602220E-02	5.9262788E-01	1.5670173E-01	1.6746178E-01	1.5412267E-02	0.0000000E+00	0.0000000E+00	6.7796341E-02	0.0000000E+00	3.6840036E-01	5.2368827E-01	5.9610678E-01	6.7755773E-01	0.0000000E+00	0.0000000E+00	7.4463219E-01	0.0000000E+00
1.4656242E+15	3.2272746E+35	7.2413562E-01	4.6296939E-02	2.7837170E-02	5.9472364E-01	1.5638736E-01	1.6663575E-01	1.4147733E-02	0.0000000E+00	0.0000000E+00	6.8105518E-02	0.0000000E+00	3.6835028E-01	5.2350813E-01	5.9699909E-01	6.7828677E-01	0.0000000E+00	0.0000000E+00	7.4617407E-01	0.0000000E+00
1.4479708E+15	3.1447081E+35	7.1711208E-01	4.6712732E-02	2.8078038E-02	5.9688661E-01	1.5606467E-01	1.6577481E-01	1.2894979E-02	0.0000000E+00	0.0000000E+00	6.8378926E-02	0.0000000E+00	3.6832217E-01	5.2335052E-01	5.9791257E-01	6.7903598E-01	0.0000000E+00	0.0000000E+00	7.4773607E-01	0.0000000E+00
1.4303713E+15	3.0635591E+35	7.1007440E-01	4.7138735E-02	2.8325121E-02	5.9911937E-01	1.5573345E-01	1.6487758E-01	1.1656440E-02	0.0000000E+00	0.0000000E+00	6.8613157E-02	0.0000000E+00	3.6831695E-01	5.2321634E-01	5.9884799E-01	6.7980611E-01	0.0000000E+00	0.0000000E+00	7.4931886E-01	0.0000000E+00
1.4128243E+15	2.9838215E+35	7.0302221E-01	4.7575390E-02	2.8578707E-02	6.0142442E-01	1.5539351E-01	1.6394265E-01	1.0434929E-02	0.0000000E+00	0.0000000E+00	6.8804487E-02	0.0000000E+00	3.6833553E-01	5.2310652E-01	5.9980613E-01	6.8059783E-01	0.0000000E+00	0.0000000E+00	7.5092315E-01	0.0000000E+00
1.3953295E+15	2.9054922E+35	6.9595544E-01	4.8023113E-02	2.8839063E-02	6.0380414E-01	1.5504473E-01	1.6296857E-01	9.2337338E-03	0.0000000E+00	0.0000000E+00	6.8948820E-02	0.0000000E+00	3.6837895E-01	5.2302200E-01	6.0078775E-01	6.8141184E-01	0.0000000E+00	0.0000000E+00	7.5254942E-01	0.0000000E+00
1.3778872E+15	2.8285717E+35	6.8887438E-01	4.8482278E-02	2.9106422E-02	6.0626070E-01	1.5468705E-01	1.6195390E-01	8.0567262E-03	0.0000000E+00	0.0000000E+00	6.9041625E-02	0.0000000E+00	3.6844820E-01	5.2296372E-01	6.0179357E-01	6.8224873E-01	0.0000000E+00	0.0000000E+00	7.5419816E-01	0.0000000E+00
1.3604989E+15	2.7530649E+35	6.8177981E-01	4.8953199E-02	2.9380973E-02	6.0879590E-01	1.5432055E-01	1.6089718E-01	6.9085283E-03	0.0000000E+00	0.0000000E+00	6.9077847E-02	0.0000000E+00	3.6854433E-01	5.2293259E-01	6.0282424E-01	6.8310900E-01	0.0000000E+00	0.0000000E+00	7.5586975E-01	0.0000000E+00
1.3431678E+15	2.6789821E+35	6.7467318E-01	4.9436090E-02	2.9662827E-02	6.1141104E-01	1.5394545E-01	1.5979698E-01	5.7947380E-03	0.0000000E+00	0.0000000E+00	6.9051791E-02	0.0000000E+00	3.6866843E-01	5.2292952E-01	6.0388030E-01	6.8399303E-01	0.0000000E+00	0.0000000E+00	7.5756440E-01	0.0000000E+00
1.3258992E+15	2.6063406E+35	6.6755686E-01	4.9931016E-02	2.9951988E-02	6.1410660E-01	1.5356222E-01	1.5865197E-01	4.7222631E-03	0.0000000E+00	0.0000000E+00	6.8956948E-02	0.0000000E+00	3.6882158E-01	5.2295536E-01	6.0496217E-01	6.8490103E-01	0.0000000E+00	0.0000000E+00	7.5928191E-01	0.0000000E+00
1.3087013E+15	2.5351675E+35	6.6043453E-01	5.0437812E-02	3.0248286E-02	6.1688183E-01	1.5317167E-01	1.5746093E-01	3.6998370E-03	0.0000000E+00	0.0000000E+00	6.8785733E-02	0.0000000E+00	3.6900486E-01	5.2301088E-01	6.0607003E-01	6.8583290E-01	0.0000000E+00	0.0000000E+00	7.6102190E-01	0.0000000E+00
1.2915871E+15	2.4655040E+35	6.5331186E-01	5.0955946E-02	3.0551284E-02	6.1973400E-01	1.5277516E-01	1.5622291E-01	2.7388702E-03	0.0000000E+00	0.0000000E+00	6.8529059E-02	0.0000000E+00	3.6921927E-01	5.2309672E-01	6.0720368E-01	6.8678820E-01	0.0000000E+00	0.0000000E+00	7.6278335E-01	0.0000000E+00
1.2745768E+15	2.3974134E+35	6.4619767E-01	5.1484281E-02	3.0860098E-02	6.2265713E-01	1.5237492E-01	1.5493741E-01	1.8549912E-03	0.0000000E+00	0.0000000E+00	6.8175552E-02	0.0000000E+00	3.6946568E-01	5.2321325E-01	6.0836235E-01	6.8776583E-01	0.0000000E+00	0.0000000E+00	7.6456433E-01	0.0000000E+00
1.2577033E+15	2.3309985E+35	6.3910639E-01	5.2020572E-02	3.1173036E-02	6.2563930E-01	1.5197477E-01	1.5360477E-01	1.0712523E-03	0.0000000E+00	0.0000000E+00	6.7709911E-02	0.0000000E+00	3.6974464E-01	5.2336050E-01	6.0954418E-01	6.8876360E-01	0.0000000E+00	0.0000000E+00	7.6636122E-01	0.0000000E+00
1.2410276E+15	2.2664479E+35	6.3206449E-01	5.2560189E-02	3.1486659E-02	6.2865582E-01	1.5158192E-01	1.5222718E-01	4.2656379E-04	0.0000000E+00	0.0000000E+00	6.7108513E-02	0.0000000E+00	3.7005595E-01	5.2353768E-01	6.1074500E-01	6.8977722E-01	0.0000000E+00	0.0000000E+00	7.6816723E-01	0.0000000E+00
1.2247086E+15	2.2042608E+35	6.2514060E-01	5.3090212E-02	3.1791464E-02	6.3163773E-01	1.5121544E-01	1.5081306E-01	1.5760873E-05	0.0000000E+00	0.0000000E+00	6.6318002E-02	0.0000000E+00	3.7039684E-01	5.2374200E-01	6.1195279E-01	6.9079544E-01	0.0000000E+00	0.0000000E+00	7.6996402E-01	0.0000000E+00
1.2090231E+15	2.1452839E+35	6.1845494E-01	5.3587038E-02	3.2070164E-02	6.3445881E-01	1.5090929E-01	1.4937980E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.5252091E-02	0.0000000E+00	3.7076025E-01	5.2396724E-01	6.1314512E-01	6.9179803E-01	0.0000000E+00	0.0000000E+00	7.7171871E-01	0.0000000E+00
1.1933044E+15	2.0872729E+35	6.1172492E-01	5.4104364E-02	3.2362133E-02	6.3740475E-01	1.5058593E-01	1.4788989E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.4119434E-02	0.0000000E+00	3.7116181E-01	5.2422067E-01	6.1437181E-01	6.9282485E-01	0.0000000E+00	0.0000000E+00	7.7350429E-01	0.0000000E+00
1.1775168E+15	2.0301262E+35	6.0493493E-01	5.4646125E-02	3.2670172E-02	6.4049685E-01	1.5024062E-01	1.4633821E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.2924320E-02	0.0000000E+00	3.7160576E-01	5.2450124E-01	6.1563698E-01	6.9387559E-01	0.0000000E+00	0.0000000E+00	7.7532468E-01	0.0000000E+00
1.1616516E+15	1.9738342E+35	5.9808085E-01	5.5214179E-02	3.2995553E-02	6.4374543E-01	1.4987171E-01	1.4472089E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.1661974E-02	0.0000000E+00	3.7209783E-01	5.2480381E-01	6.1694295E-01	6.9494388E-01	0.0000000E+00	0.0000000E+00	7.7717984E-01	0.0000000E+00
1.1457000E+15	1.9183886E+35	5.9115837E-01	5.5810539E-02	3.3339651E-02	6.4716167E-01	1.4947741E-01	1.4303370E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.0327218E-02	0.0000000E+00	3.7265327E-01	5.2510324E-01	6.1829294E-01	6.9637179E-01	0.0000000E+00	0.0000000E+00	7.7906424E-01	0.0000000E+00
1.1296530E+15	1.8637823E+35	5.8416300E-01	5.6437388E-02	3.3703959E-02	6.5075769E-01	1.4905578E-01	1.4127209E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.8914432E-02	0.0000000E+00	3.7325998E-01	5.2543318E-01	6.1968732E-01	6.9821631E-01	0.0000000E+00	0.0000000E+00	7.8098718E-01	0.0000000E+00
1.1135009E+15	1.8100092E+35	5.7709004E-01	5.7097096E-02	3.4090094E-02	6.5454669E-01	1.4860471E-01	1.3943109E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.7417515E-02	0.0000000E+00	3.7391221E-01	5.2581482E-01	6.2112765E-01	7.0010964E-01	0.0000000E+00	0.0000000E+00	7.8295534E-01	0.0000000E+00
1.0972341E+15	1.7570646E+35	5.6993461E-01	5.7792237E-02	3.4499814E-02	6.5854300E-01	1.4812189E-01	1.3750528E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.5829835E-02	0.0000000E+00	3.7461303E-01	5.2625150E-01	6.2261660E-01	7.0205460E-01	0.0000000E+00	0.0000000E+00	7.8497110E-01	0.0000000E+00
1.0808426E+15	1.7049454E+35	5.6269161E-01	5.8525607E-02	3.4935027E-02	6.6276224E-01	1.4760482E-01	1.3548875E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.4144185E-02	0.0000000E+00	3.7536576E-01	5.2674688E-01	6.2415701E-01	7.0405419E-01	0.0000000E+00	0.0000000E+00	7.8703686E-01	0.0000000E+00
1.0643159E+15	1.6536499E+35	5.5535578E-01	5.9300244E-02	3.5397804E-02	6.6722142E-01	1.4705078E-01	1.3337506E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.2352737E-02	0.0000000E+00	3.7617392E-01	5.2730469E-01	6.2575182E-01	7.0611155E-01	0.0000000E+00	0.0000000E+00	7.8915505E-01	0.0000000E+00
1.0476437E+15	1.6031782E+35	5.4792171E-01	6.0119446E-02	3.5890392E-02	6.7193905E-01	1.4645683E-01	1.3115713E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	5.0446995E-02	0.0000000E+00	3.7704142E-01	5.2792910E-01	6.2740416E-01	7.0823000E-01	0.0000000E+00	0.0000000E+00	7.9132825E-01	0.0000000E+00
1.0308154E+15	1.5535324E+35	5.4038384E-01	6.0986787E-02	3.6415222E-02	6.7693527E-01	1.4581977E-01	1.2882720E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.8417759E-02	0.0000000E+00	3.7797270E-01	5.2862481E-01	6.2911736E-01	7.1041303E-01	0.0000000E+00	0.0000000E+00	7.9355888E-01	0.0000000E+00
1.0138203E+15	1.5047170E+35	5.3273657E-01	6.1906130E-02	3.6974917E-02	6.8223198E-01	1.4513615E-01	1.2637677E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.6255102E-02	0.0000000E+00	3.7897225E-01	5.2939644E-01	6.3089481E-01	7.1266427E-01	0.0000000E+00	0.0000000E+00	7.9584945E-01	0.0000000E+00
9.9664822E+14	1.4567390E+35	5.2497432E-01	6.2881627E-02	3.7572290E-02	6.8785287E-01	1.4440229E-01	1.2379648E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3948369E-02	0.0000000E+00	3.8004520E-01	5.3024922E-01	6.3274005E-01	7.1498750E-01	0.0000000E+00	0.0000000E+00	7.9820235E-01	0.0000000E+00
9.7928922E+14	1.4096084E+35	5.1709168E-01	6.3917714E-02	3.8210336E-02	6.9382351E-01	1.4361427E-01	1.2107601E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.1486217E-02	0.0000000E+00	3.8119715E-01	5.3118882E-01	6.3465669E-01	7.1738653E-01	0.0000000E+00	0.0000000E+00	8.0061965E-01	0.0000000E+00
9.6173449E+14	1.3633390E+35	5.0908363E-01	6.5019072E-02	3.8892201E-02	7.0017126E-01	1.4276800E-01	1.1820401E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	3.8856730E-02	0.0000000E+00	3.8243400E-01	5.3222102E-01	6.3664827E-01	7.1986524E-01	0.0000000E+00	0.0000000E+00	8.0310319E-01	0.0000000E+00
9.4397680E+14	1.3179490E+35	5.0094581E-01	6.6190554E-02	3.9621122E-02	7.0692508E-01	1.4185932E-01	1.1516796E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	3.6047645E-02	0.0000000E+00	3.8376217E-01	5.3335194E-01	6.3871818E-01	7.2242737E-01	0.0000000E+00	0.0000000E+00	8.0565407E-01	0.0000000E+00
9.2601145E+14	1.2734620E+35	4.9267498E-01	6.7437048E-02	4.0400320E-02	7.1411505E-01	1.4088413E-01	1.1195406E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	3.3046760E-02	0.0000000E+00	3.8518859E-01	5.3458805E-01	6.4086949E-01	7.2507637E-01	0.0000000E+00	0.0000000E+00	8.0827256E-01	0.0000000E+00
9.0783769E+14	1.2299083E+35	4.8426975E-01	6.8763226E-02	4.1232809E-02	7.2177151E-01	1.3983870E-01	1.0854713E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	2.9842666E-02	0.0000000E+00	3.8672030E-01	5.3593548E-01	6.4310453E-01	7.2781514E-01	0.0000000E+00	0.0000000E+00	8.1095762E-01	0.0000000E+00
8.8946091E+14	1.1873274E+35	4.7573154E-01	7.0173111E-02	4.2121068E-02	7.2992341E-01	1.3872017E-01	1.0493042E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	2.6425994E-02	0.0000000E+00	3.8836479E-01	5.3740040E-01	6.4542454E-01	7.3064557E-01	0.0000000E+00	0.0000000E+00	8.1370607E-01	0.0000000E+00
8.7089595E+14	1.1457701E+35	4.6706629E-01	7.1669327E-02	4.3066476E-02	7.3859548E-01	1.3752738E-01	1.0108556E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	2.2791581E-02	0.0000000E+00	3.9012929E-01	5.3898801E-01	6.4782881E-01	7.3356783E-01	0.0000000E+00	0.0000000E+00	8.1651148E-01	0.0000000E+00
8.5217267E+14	1.1053042E+35	4.5828711E-01	7.3251766E-02	4.4068306E-02	7.4780297E-01	1.3626237E-01	9.6992352E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8942302E-02	0.0000000E+00	3.9202067E-01	5.4070204E-01	6.5031340E-01	7.3657915E-01	0.0000000E+00	0.0000000E+00	8.1936233E-01	0.0000000E+00
8.3334548E+14	1.0660220E+35	4.4941896E-01	7.4915128E-02	4.5121885E-02	7.5754216E-01	1.3493317E-01	9.2628513E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.4896156E-02	0.0000000E+00	3.9404384E-01	5.4254270E-01	6.5286901E-01	7.3967191E-01	0.0000000E+00	0.0000000E+00	8.2223949E-01	0.0000000E+00
8.1451173E+14	1.0280574E+35	4.4050758E-01	7.6644015E-02	4.6214918E-02	7.6777128E-01	1.3355934E-01	8.7968973E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.0700408E-02	0.0000000E+00	3.9620024E-01	5.4450406E-01	6.5547690E-01	7.4282961E-01	0.0000000E+00	0.0000000E+00	8.2511029E-01	0.0000000E+00
7.9585300E+14	9.9162420E+34	4.3163959E-01	7.8401737E-02	4.7319093E-02	7.7836745E-01	1.3218494E-01	8.2983496E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	6.4641123E-03	0.0000000E+00	3.9848274E-01	5.4656737E-01	6.5810014E-01	7.4601838E-01	0.0000000E+00	0.0000000E+00	8.2791739E-01	0.0000000E+00
7.7776140E+14	9.5714410E+34	4.2300365E-01	8.0096434E-02	4.8364649E-02	7.8899844E-01	1.3091830E-01	7.7626035E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.0085949E-01	5.4868201E-01	6.6066011E-01	7.4916207E-01	0.0000000E+00	0.0000000E+00	8.3055082E-01	0.0000000E+00
7.6200195E+14	9.2653421E+34	4.1545011E-01	8.1280280E-02	4.9013779E-02	7.9801177E-01	1.3029406E-01	7.1694174E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.0310459E-01	5.5061171E-01	6.6286174E-01	7.5193027E-01	0.0000000E+00	0.0000000E+00	8.3267279E-01	0.0000000E+00
7.4974102E+14	9.0072193E+34	4.0955210E-01	8.1637644E-02	4.9033090E-02	8.0411934E-01	1.3067073E-01	6.5209930E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.0507109E-01	5.5215246E-01	6.6444651E-01	7.5407044E-01	0.0000000E+00	0.0000000E+00	8.3396681E-01	0.0000000E+00
7.3772615E+14	8.7575448E+34	4.0375320E-01	8.1989972E-02	4.9045778E-02	8.1023071E-01	1.3103575E-01	5.8733542E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.0757541E-01	5.5362640E-01	6.6547879E-01	7.5603128E-01	0.0000000E+00	0.0000000E+00	8.3585952E-01	0.0000000E+00
7.2598009E+14	8.5163288E+34	3.9806549E-01	8.2334722E-02	4.9050426E-02	8.1631670E-01	1.3138515E-01	5.2298148E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.1012263E-01	5.5511581E-01	6.6645786E-01	7.5796357E-01	0.0000000E+00	0.0000000E+00	8.3783162E-01	0.0000000E+00
7.1452638E+14	8.2835654E+34	3.9250148E-01	8.2669057E-02	4.9045473E-02	8.2234473E-01	1.3171453E-01	4.5940745E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.1267816E-01	5.5661890E-01	6.6740467E-01	7.5986928E-01	0.0000000E+00	0.0000000E+00	8.3976095E-01	0.0000000E+00
7.0338943E+14	8.0592342E+34	3.8707428E-01	8.2989817E-02	4.9029195E-02	8.2827844E-01	1.3201901E-01	3.9702551E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.1523227E-01	5.5812803E-01	6.6831296E-01	7.6174191E-01	0.0000000E+00	0.0000000E+00	8.4164011E-01	0.0000000E+00
6.9259481E+14	7.8433037E+34	3.8179763E-01	8.3293475E-02	4.8999693E-02	8.3407733E-01	1.3229317E-01	3.3629499E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.1777449E-01	5.5963518E-01	6.6917515E-01	7.6357404E-01	0.0000000E+00	0.0000000E+00	8.4346053E-01	0.0000000E+00
6.8216969E+14	7.6357350E+34	3.7668618E-01	8.3576082E-02	4.8954857E-02	8.3969608E-01	1.3253094E-01	2.7772984E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.2029300E-01	5.6113106E-01	6.6998337E-01	7.6535793E-01	0.0000000E+00	0.0000000E+00	8.4521340E-01	0.0000000E+00
6.7214361E+14	7.4364899E+34	3.7175587E-01	8.3833172E-02	4.8892325E-02	8.4508347E-01	1.3272550E-01	2.2191029E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.2277465E-01	5.6260531E-01	6.7072857E-01	7.6708496E-01	0.0000000E+00	0.0000000E+00	8.4688892E-01	0.0000000E+00
6.6254984E+14	7.2455420E+34	3.6702456E-01	8.4059615E-02	4.8809398E-02	8.5018077E-01	1.3286901E-01	1.6950218E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.2520448E-01	5.6404609E-01	6.7140038E-01	7.6874544E-01	0.0000000E+00	0.0000000E+00	8.4847620E-01	0.0000000E+00
6.5342770E+14	7.0628967E+34	3.6251324E-01	8.4249347E-02	4.8702908E-02	8.5491865E-01	1.3295226E-01	1.2129100E-02	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.2756484E-01	5.6543939E-01	6.7198528E-01	7.7032760E-01	0.0000000E+00	0.0000000E+00	8.4996169E-01	0.0000000E+00
6.4482712E+14	6.8886277E+34	3.5824831E-01	8.4394863E-02	4.8568945E-02	8.5921143E-01	1.3296381E-01	7.8247648E-03	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.2983401E-01	5.6676797E-01	6.7246832E-01	7.7181770E-01	0.0000000E+00	0.0000000E+00	8.5133003E-01	0.0000000E+00
6.3681877E+14	6.7229581E+34	3.5426664E-01	8.4486074E-02	4.8402246E-02	8.6294419E-01	1.3288832E-01	4.1674928E-03	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3198280E-01	5.6800857E-01	6.7282634E-01	7.7319606E-01	0.0000000E+00	0.0000000E+00	8.5255860E-01	0.0000000E+00
6.2952344E+14	6.5664968E+34	3.5063034E-01	8.4506990E-02	4.8194416E-02	8.6593532E-01	1.3270141E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3396480E-01	5.6912431E-01	6.7302169E-01	7.7443096E-01	0.0000000E+00	0.0000000E+00	8.5361076E-01	0.0000000E+00
6.2332548E+14	6.4220018E+34	3.4753364E-01	8.4411718E-02	4.7920931E-02	8.6766735E-01	1.3233265E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3564786E-01	5.7001180E-01	6.7293484E-01	7.7522803E-01	0.0000000E+00	0.0000000E+00	8.5400043E-01	0.0000000E+00
6.1813277E+14	6.2880240E+34	3.4493341E-01	8.4206979E-02	4.7586286E-02	8.6820674E-01	1.3179326E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3704795E-01	5.7068426E-01	6.7377489E-01	7.7577654E-01	0.0000000E+00	0.0000000E+00	8.5407481E-01	0.0000000E+00
6.1297591E+14	6.1561385E+34	3.4234557E-01	8.4000136E-02	4.7249269E-02	8.6875060E-01	1.3124940E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3846835E-01	5.7137515E-01	6.7493261E-01	7.7655900E-01	0.0000000E+00	0.0000000E+00	8.5458186E-01	0.0000000E+00
6.0785471E+14	6.0263326E+34	3.3977013E-01	8.3791204E-02	4.6909900E-02	8.6929890E-01	1.3070110E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.3990924E-01	5.7208548E-01	6.7609825E-01	7.7734681E-01	0.0000000E+00	0.0000000E+00	8.5509235E-01	0.0000000E+00
6.0276898E+14	5.8985934E+34	3.3720710E-01	8.3580201E-02	4.6568201E-02	8.6985160E-01	1.3014840E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4137086E-01	5.7281559E-01	6.7727183E-01	7.7813999E-01	0.0000000E+00	0.0000000E+00	8.5560635E-01	0.0000000E+00
5.9771855E+14	5.7729076E+34	3.3465648E-01	8.3367142E-02	4.6224193E-02	8.7040867E-01	1.2959133E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4285322E-01	5.7356560E-01	6.7845332E-01	7.7893851E-01	0.0000000E+00	0.0000000E+00	8.5612380E-01	0.0000000E+00
5.9270323E+14	5.6492614E+34	3.3211828E-01	8.3152045E-02	4.5877901E-02	8.7097005E-01	1.2902995E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4435607E-01	5.7433522E-01	6.7964260E-01	7.7974230E-01	0.0000000E+00	0.0000000E+00	8.5664466E-01	0.0000000E+00
5.8772283E+14	5.5276408E+34	3.2959250E-01	8.2934928E-02	4.5529349E-02	8.7153572E-01	1.2846428E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	0.0000000E+00	4.4587978E-01	5.7512505E-01	6.8083973E-01	7.8055139E-01	0.0000000E+00	0.0000000E+00	8.5716898E-01	0.0000000E+00
