  6    261   200          Itext Imax Icore

     IST EOS (set B param2)+ NZD-NV crust

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

    0.32160E+16    0.22877E+37   1.29384   0.19228   0   0.80772   0.19228   0   0   0   0   1.64566   1.64566   0   0   0   0
    0.31754E+16    0.22215E+37   1.28468   0.19046   0   0.80954   0.19046   0   0   0   0   1.63927   1.63927   0   0   0   0
    0.31351E+16    0.21566E+37   1.27543   0.18863   0   0.81137   0.18863   0   0   0   0   1.63288   1.63288   0   0   0   0
    0.30949E+16    0.20930E+37   1.26612   0.18679   0   0.81321   0.18679   0   0   0   0   1.62649   1.62649   0   0   0   0
    0.30549E+16    0.20307E+37   1.25672   0.18494   0   0.81506   0.18494   0   0   0   0   1.62010   1.62010   0   0   0   0
    0.30151E+16    0.19696E+37   1.24725   0.18308   0   0.81692   0.18308   0   0   0   0   1.61371   1.61371   0   0   0   0
    0.29755E+16    0.19098E+37   1.23770   0.18121   0   0.81879   0.18121   0   0   0   0   1.60732   1.60732   0   0   0   0
    0.29361E+16    0.18512E+37   1.22807   0.17932   0   0.82068   0.17932   0   0   0   0   1.60093   1.60093   0   0   0   0
    0.28968E+16    0.17939E+37   1.21836   0.17743   0   0.82257   0.17743   0   0   0   0   1.59454   1.59454   0   0   0   0
    0.28578E+16    0.17377E+37   1.20858   0.17553   0   0.82447   0.17553   0   0   0   0   1.58815   1.58815   0   0   0   0
    0.28189E+16    0.16828E+37   1.19871   0.17361   0   0.82639   0.17361   0   0   0   0   1.58176   1.58176   0   0   0   0
    0.27803E+16    0.16290E+37   1.18876   0.17169   0   0.82831   0.17169   0   0   0   0   1.57537   1.57537   0   0   0   0
    0.27418E+16    0.15764E+37   1.17874   0.16975   0   0.83025   0.16975   0   0   0   0   1.56898   1.56898   0   0   0   0
    0.27035E+16    0.15250E+37   1.16863   0.16781   0   0.83219   0.16781   0   0   0   0   1.56259   1.56259   0   0   0   0
    0.26654E+16    0.14747E+37   1.15844   0.16586   0   0.83414   0.16586   0   0   0   0   1.55620   1.55620   0   0   0   0
    0.26274E+16    0.14255E+37   1.14818   0.16389   0   0.83611   0.16389   0   0   0   0   1.54981   1.54981   0   0   0   0
    0.25897E+16    0.13774E+37   1.13782   0.16192   0   0.83808   0.16192   0   0   0   0   1.54343   1.54343   0   0   0   0
    0.25521E+16    0.13305E+37   1.12739   0.15994   0   0.84006   0.15994   0   0   0   0   1.53704   1.53704   0   0   0   0
    0.25148E+16    0.12846E+37   1.11688   0.15794   0   0.84206   0.15794   0   0   0   0   1.53065   1.53065   0   0   0   0
    0.24776E+16    0.12398E+37   1.10628   0.15594   0   0.84406   0.15594   0   0   0   0   1.52426   1.52426   0   0   0   0
    0.24406E+16    0.11960E+37   1.09560   0.15393   0   0.84607   0.15393   0   0   0   0   1.51787   1.51787   0   0   0   0
    0.24037E+16    0.11533E+37   1.08483   0.15191   0   0.84809   0.15191   0   0   0   0   1.51148   1.51148   0   0   0   0
    0.23671E+16    0.11116E+37   1.07398   0.14988   0   0.85012   0.14988   0   0   0   0   1.50509   1.50509   0   0   0   0
    0.23306E+16    0.10709E+37   1.06305   0.14784   0   0.85216   0.14784   0   0   0   0   1.49870   1.49870   0   0   0   0
    0.22944E+16    0.10313E+37   1.05203   0.14580   0   0.85420   0.14580   0   0   0   0   1.49231   1.49231   0   0   0   0
    0.22583E+16    0.99261E+36   1.04092   0.14374   0   0.85626   0.14374   0   0   0   0   1.48592   1.48592   0   0   0   0
    0.22223E+16    0.95492E+36   1.02973   0.14168   0   0.85832   0.14168   0   0   0   0   1.47953   1.47953   0   0   0   0
    0.21866E+16    0.91819E+36   1.01845   0.13961   0   0.86039   0.13961   0   0   0   0   1.47314   1.47314   0   0   0   0
    0.21510E+16    0.88241E+36   1.00709   0.13753   0   0.86247   0.13753   0   0   0   0   1.46675   1.46675   0   0   0   0
    0.21156E+16    0.84757E+36   0.99564   0.13545   0   0.86455   0.13545   0   0   0   0   1.46036   1.46036   0   0   0   0
    0.20804E+16    0.81365E+36   0.98410   0.13336   0   0.86664   0.13336   0   0   0   0   1.45397   1.45397   0   0   0   0
    0.20453E+16    0.78064E+36   0.97247   0.13126   0   0.86874   0.13126   0   0   0   0   1.44758   1.44758   0   0   0   0
    0.20104E+16    0.74854E+36   0.96076   0.12915   0   0.87085   0.12915   0   0   0   0   1.44119   1.44119   0   0   0   0
    0.19757E+16    0.71732E+36   0.94895   0.12704   0   0.87296   0.12704   0   0   0   0   1.43480   1.43480   0   0   0   0
    0.19412E+16    0.68698E+36   0.93706   0.12492   0   0.87508   0.12492   0   0   0   0   1.42841   1.42841   0   0   0   0
    0.19068E+16    0.65749E+36   0.92507   0.12280   0   0.87720   0.12280   0   0   0   0   1.42202   1.42202   0   0   0   0
    0.18725E+16    0.62885E+36   0.91300   0.12067   0   0.87933   0.12067   0   0   0   0   1.41563   1.41563   0   0   0   0
    0.18385E+16    0.60105E+36   0.90083   0.11854   0   0.88146   0.11854   0   0   0   0   1.40924   1.40924   0   0   0   0
    0.18045E+16    0.57407E+36   0.88857   0.11640   0   0.88360   0.11640   0   0   0   0   1.40285   1.40285   0   0   0   0
    0.17708E+16    0.54790E+36   0.87621   0.11426   0   0.88574   0.11426   0   0   0   0   1.39646   1.39646   0   0   0   0
    0.17372E+16    0.52253E+36   0.86377   0.11212   0   0.88788   0.11212   0   0   0   0   1.39007   1.39007   0   0   0   0
    0.17037E+16    0.49794E+36   0.85123   0.10997   0   0.89003   0.10997   0   0   0   0   1.38368   1.38368   0   0   0   0
    0.16704E+16    0.47413E+36   0.83859   0.10782   0   0.89218   0.10782   0   0   0   0   1.37729   1.37729   0   0   0   0
    0.16372E+16    0.45107E+36   0.82586   0.10567   0   0.89433   0.10567   0   0   0   0   1.37090   1.37090   0   0   0   0
    0.16042E+16    0.42876E+36   0.81303   0.10351   0   0.89649   0.10351   0   0   0   0   1.36451   1.36451   0   0   0   0
    0.15713E+16    0.40719E+36   0.80011   0.10136   0   0.89864   0.10136   0   0   0   0   1.35812   1.35812   0   0   0   0
    0.15386E+16    0.38634E+36   0.78709   0.09920   0   0.90080   0.09920   0   0   0   0   1.35173   1.35173   0   0   0   0
    0.15059E+16    0.36620E+36   0.77397   0.09705   0   0.90295   0.09705   0   0   0   0   1.34534   1.34534   0   0   0   0
    0.14734E+16    0.34676E+36   0.76075   0.09489   0   0.90511   0.09489   0   0   0   0   1.33895   1.33895   0   0   0   0
    0.14411E+16    0.32800E+36   0.74743   0.09274   0   0.90726   0.09274   0   0   0   0   1.33256   1.33256   0   0   0   0
    0.14088E+16    0.30992E+36   0.73400   0.09058   0   0.90942   0.09058   0   0   0   0   1.32617   1.32617   0   0   0   0
    0.13767E+16    0.29250E+36   0.72048   0.08843   0   0.91157   0.08843   0   0   0   0   1.31978   1.31978   0   0   0   0
    0.13447E+16    0.27573E+36   0.70685   0.08629   0   0.91371   0.08629   0   0   0   0   1.31339   1.31339   0   0   0   0
    0.13128E+16    0.25960E+36   0.69312   0.08414   0   0.91586   0.08414   0   0   0   0   1.30700   1.30700   0   0   0   0
