      6    632    492      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

5.5472474E+15	1.6899321E+36	2.1751000E+00	1.8313507E-03	0.0000000E+00	2.0445096E-01	1.7691445E-01	3.2073825E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7508310E-01	1.2281324E-01	1.2639985E-01	1.2622579E-01	6.9306584E-01	8.5968340E-01	8.5986155E-01	8.5873962E-01	1.0280553E+00	1.0274229E+00
5.5301832E+15	1.6821800E+36	2.1701000E+00	1.8559988E-03	0.0000000E+00	2.0466354E-01	1.7698554E-01	3.2069993E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7512954E-01	1.2252145E-01	1.2671007E-01	1.2653558E-01	6.9317472E-01	8.5973307E-01	8.5991143E-01	8.5878962E-01	1.0280453E+00	1.0274129E+00
5.5131389E+15	1.6744458E+36	2.1651000E+00	1.8808994E-03	0.0000000E+00	2.0487713E-01	1.7705701E-01	3.2066118E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7517611E-01	1.2222857E-01	1.2702130E-01	1.2684638E-01	6.9328395E-01	8.5978290E-01	8.5996147E-01	8.5883979E-01	1.0280354E+00	1.0274028E+00
5.4961145E+15	1.6667295E+36	2.1601000E+00	1.9060545E-03	0.0000000E+00	2.0509175E-01	1.7712885E-01	3.2062202E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7522279E-01	1.2193459E-01	1.2733354E-01	1.2715819E-01	6.9339354E-01	8.5983290E-01	8.6001167E-01	8.5889012E-01	1.0280253E+00	1.0273928E+00
5.4791099E+15	1.6590310E+36	2.1551000E+00	1.9314662E-03	0.0000000E+00	2.0530740E-01	1.7720106E-01	3.2058244E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7526959E-01	1.2163951E-01	1.2764681E-01	1.2747102E-01	6.9350348E-01	8.5988305E-01	8.6006203E-01	8.5894062E-01	1.0280153E+00	1.0273827E+00
5.4621251E+15	1.6513505E+36	2.1501000E+00	1.9571365E-03	0.0000000E+00	2.0552409E-01	1.7727365E-01	3.2054243E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7531652E-01	1.2134331E-01	1.2796109E-01	1.2778488E-01	6.9361379E-01	8.5993338E-01	8.6011256E-01	8.5899128E-01	1.0280052E+00	1.0273725E+00
5.4451602E+15	1.6436878E+36	2.1451000E+00	1.9830675E-03	0.0000000E+00	2.0574182E-01	1.7734662E-01	3.2050199E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7536356E-01	1.2104600E-01	1.2827641E-01	1.2809976E-01	6.9372446E-01	8.5998386E-01	8.6016325E-01	8.5904210E-01	1.0279951E+00	1.0273624E+00
5.4282152E+15	1.6360431E+36	2.1401000E+00	2.0092610E-03	0.0000000E+00	2.0596062E-01	1.7741998E-01	3.2046112E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7541072E-01	1.2074757E-01	1.2859277E-01	1.2841568E-01	6.9383549E-01	8.6003452E-01	8.6021411E-01	8.5909310E-01	1.0279849E+00	1.0273522E+00
5.4112900E+15	1.6284162E+36	2.1351000E+00	2.0357193E-03	0.0000000E+00	2.0618047E-01	1.7749371E-01	3.2041982E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7545799E-01	1.2044800E-01	1.2891017E-01	1.2873264E-01	6.9394689E-01	8.6008534E-01	8.6026514E-01	8.5914426E-01	1.0279747E+00	1.0273419E+00
5.3943846E+15	1.6208073E+36	2.1301000E+00	2.0624444E-03	0.0000000E+00	2.0640139E-01	1.7756784E-01	3.2037807E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7550539E-01	1.2014731E-01	1.2922862E-01	1.2905065E-01	6.9405866E-01	8.6013632E-01	8.6031634E-01	8.5919559E-01	1.0279645E+00	1.0273317E+00
5.3774991E+15	1.6132162E+36	2.1251000E+00	2.0894385E-03	0.0000000E+00	2.0662339E-01	1.7764235E-01	3.2033589E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7555291E-01	1.1984546E-01	1.2954812E-01	1.2936972E-01	6.9417079E-01	8.6018748E-01	8.6036771E-01	8.5924709E-01	1.0279543E+00	1.0273214E+00
5.3606335E+15	1.6056430E+36	2.1201000E+00	2.1167035E-03	0.0000000E+00	2.0684648E-01	1.7771725E-01	3.2029325E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7560055E-01	1.1954247E-01	1.2986868E-01	1.2968984E-01	6.9428330E-01	8.6023881E-01	8.6041924E-01	8.5929876E-01	1.0279440E+00	1.0273110E+00
5.3437877E+15	1.5980878E+36	2.1151000E+00	2.1442417E-03	0.0000000E+00	2.0707065E-01	1.7779254E-01	3.2025017E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7564830E-01	1.1923832E-01	1.3019031E-01	1.3001102E-01	6.9439618E-01	8.6029030E-01	8.6047095E-01	8.5935061E-01	1.0279337E+00	1.0273007E+00
5.3269617E+15	1.5905504E+36	2.1101000E+00	2.1720551E-03	0.0000000E+00	2.0729593E-01	1.7786823E-01	3.2020664E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7569618E-01	1.1893302E-01	1.3051301E-01	1.3033328E-01	6.9450944E-01	8.6034197E-01	8.6052283E-01	8.5940262E-01	1.0279233E+00	1.0272903E+00
5.3101556E+15	1.5830310E+36	2.1051000E+00	2.2001461E-03	0.0000000E+00	2.0752232E-01	1.7794432E-01	3.2016265E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7574417E-01	1.1862654E-01	1.3083679E-01	1.3065661E-01	6.9462308E-01	8.6039381E-01	8.6057489E-01	8.5945481E-01	1.0279129E+00	1.0272798E+00
5.2933694E+15	1.5755294E+36	2.1001000E+00	2.2285166E-03	0.0000000E+00	2.0774983E-01	1.7802081E-01	3.2011820E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7579229E-01	1.1831888E-01	1.3116165E-01	1.3098102E-01	6.9473710E-01	8.6044583E-01	8.6062712E-01	8.5950718E-01	1.0279025E+00	1.0272693E+00
5.2766030E+15	1.5680458E+36	2.0951000E+00	2.2571690E-03	0.0000000E+00	2.0797846E-01	1.7809769E-01	3.2007329E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7584052E-01	1.1801004E-01	1.3148760E-01	1.3130652E-01	6.9485150E-01	8.6049802E-01	8.6067952E-01	8.5955972E-01	1.0278920E+00	1.0272588E+00
5.2598564E+15	1.5605801E+36	2.0901000E+00	2.2861055E-03	0.0000000E+00	2.0820822E-01	1.7817498E-01	3.2002791E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7588888E-01	1.1770001E-01	1.3181464E-01	1.3163312E-01	6.9496628E-01	8.6055038E-01	8.6073210E-01	8.5961243E-01	1.0278815E+00	1.0272483E+00
5.2431297E+15	1.5531323E+36	2.0851000E+00	2.3153282E-03	0.0000000E+00	2.0843912E-01	1.7825268E-01	3.1998206E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7593735E-01	1.1738879E-01	1.3214279E-01	1.3196082E-01	6.9508145E-01	8.6060292E-01	8.6078486E-01	8.5966533E-01	1.0278710E+00	1.0272377E+00
5.2264229E+15	1.5457024E+36	2.0801000E+00	2.3448395E-03	0.0000000E+00	2.0867118E-01	1.7833079E-01	3.1993573E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7598595E-01	1.1707636E-01	1.3247205E-01	1.3228962E-01	6.9519701E-01	8.6065564E-01	8.6083779E-01	8.5971840E-01	1.0278604E+00	1.0272271E+00
5.2097358E+15	1.5382905E+36	2.0751000E+00	2.3746415E-03	0.0000000E+00	2.0890439E-01	1.7840930E-01	3.1988893E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7603466E-01	1.1676272E-01	1.3280242E-01	1.3261954E-01	6.9531296E-01	8.6070854E-01	8.6089091E-01	8.5977165E-01	1.0278498E+00	1.0272165E+00
5.1930687E+15	1.5308965E+36	2.0701000E+00	2.4047367E-03	0.0000000E+00	2.0913877E-01	1.7848823E-01	3.1984164E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7608349E-01	1.1644786E-01	1.3313391E-01	1.3295057E-01	6.9542931E-01	8.6076162E-01	8.6094420E-01	8.5982509E-01	1.0278392E+00	1.0272058E+00
5.1764214E+15	1.5235204E+36	2.0651000E+00	2.4351273E-03	0.0000000E+00	2.0937432E-01	1.7856758E-01	3.1979387E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7613245E-01	1.1613178E-01	1.3346653E-01	1.3328273E-01	6.9554605E-01	8.6081487E-01	8.6099768E-01	8.5987870E-01	1.0278285E+00	1.0271950E+00
5.1597939E+15	1.5161622E+36	2.0601000E+00	2.4658156E-03	0.0000000E+00	2.0961106E-01	1.7864734E-01	3.1974561E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7618152E-01	1.1581446E-01	1.3380029E-01	1.3361603E-01	6.9566319E-01	8.6086831E-01	8.6105133E-01	8.5993250E-01	1.0278178E+00	1.0271843E+00
5.1431862E+15	1.5088220E+36	2.0551000E+00	2.4968039E-03	0.0000000E+00	2.0984900E-01	1.7872752E-01	3.1969686E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7623072E-01	1.1549591E-01	1.3413518E-01	1.3395046E-01	6.9578072E-01	8.6092193E-01	8.6110518E-01	8.5998648E-01	1.0278071E+00	1.0271735E+00
5.1265985E+15	1.5014997E+36	2.0501000E+00	2.5280948E-03	0.0000000E+00	2.1008813E-01	1.7880813E-01	3.1964761E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7628003E-01	1.1517611E-01	1.3447122E-01	1.3428604E-01	6.9589866E-01	8.6097574E-01	8.6115920E-01	8.6004065E-01	1.0277963E+00	1.0271627E+00
5.1100305E+15	1.4941959E+36	2.0451000E+00	2.5595552E-03	1.3012257E-06	2.1032837E-01	1.7888949E-01	3.1959802E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7632863E-01	1.1485549E-01	1.3480830E-01	1.3462265E-01	6.9601697E-01	8.6102971E-01	8.6121339E-01	8.6009498E-01	1.0277855E+00	1.0271518E+00
5.0934824E+15	1.4869107E+36	2.0401000E+00	2.5911981E-03	3.7815237E-06	2.1056973E-01	1.7897159E-01	3.1954807E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7637661E-01	1.1453401E-01	1.3514644E-01	1.3496033E-01	6.9613565E-01	8.6108385E-01	8.6126776E-01	8.6014949E-01	1.0277746E+00	1.0271409E+00
5.0769542E+15	1.4796437E+36	2.0351000E+00	2.6230680E-03	7.0193622E-06	2.1081225E-01	1.7905430E-01	3.1949771E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7642422E-01	1.1421152E-01	1.3548568E-01	1.3529910E-01	6.9625471E-01	8.6113817E-01	8.6132230E-01	8.6020417E-01	1.0277637E+00	1.0271300E+00
5.0604458E+15	1.4723950E+36	2.0301000E+00	2.6551803E-03	1.0876693E-05	2.1105596E-01	1.7913761E-01	3.1944692E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7647156E-01	1.1388795E-01	1.3582604E-01	1.3563899E-01	6.9637417E-01	8.6119266E-01	8.6137702E-01	8.6025903E-01	1.0277528E+00	1.0271190E+00
5.0439572E+15	1.4651644E+36	2.0251000E+00	2.6875447E-03	1.5276260E-05	2.1130087E-01	1.7922150E-01	3.1939568E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7651868E-01	1.1356328E-01	1.3616754E-01	1.3598002E-01	6.9649402E-01	8.6124734E-01	8.6143192E-01	8.6031408E-01	1.0277419E+00	1.0271080E+00
5.0274885E+15	1.4579520E+36	2.0201000E+00	2.7201680E-03	2.0167401E-05	2.1154700E-01	1.7930594E-01	3.1934397E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7656560E-01	1.1323748E-01	1.3651017E-01	1.3632218E-01	6.9661428E-01	8.6130220E-01	8.6148701E-01	8.6036931E-01	1.0277309E+00	1.0270969E+00
5.0110396E+15	1.4507577E+36	2.0151000E+00	2.7530557E-03	2.5513938E-05	2.1179436E-01	1.7939094E-01	3.1929181E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7661237E-01	1.1291053E-01	1.3685396E-01	1.3666550E-01	6.9673494E-01	8.6135725E-01	8.6154228E-01	8.6042472E-01	1.0277198E+00	1.0270858E+00
4.9946105E+15	1.4435815E+36	2.0101000E+00	2.7862124E-03	3.1288612E-05	2.1204296E-01	1.7947649E-01	3.1923916E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7665899E-01	1.1258241E-01	1.3719892E-01	1.3700998E-01	6.9685601E-01	8.6141248E-01	8.6159774E-01	8.6048033E-01	1.0277088E+00	1.0270747E+00
4.9782013E+15	1.4364235E+36	2.0051000E+00	2.8196421E-03	3.7470109E-05	2.1229281E-01	1.7956258E-01	3.1918603E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7670547E-01	1.1225311E-01	1.3754504E-01	1.3735563E-01	6.9697749E-01	8.6146790E-01	8.6165338E-01	8.6053612E-01	1.0276977E+00	1.0270636E+00
4.9618119E+15	1.4292836E+36	2.0001000E+00	2.8533486E-03	4.4041308E-05	2.1254392E-01	1.7964922E-01	3.1913242E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7675183E-01	1.1192261E-01	1.3789235E-01	1.3770245E-01	6.9709939E-01	8.6152351E-01	8.6170922E-01	8.6059210E-01	1.0276865E+00	1.0270524E+00
4.9454424E+15	1.4221618E+36	1.9951000E+00	2.8873352E-03	5.0988178E-05	2.1279631E-01	1.7973640E-01	3.1907831E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7679808E-01	1.1159090E-01	1.3824084E-01	1.3805047E-01	6.9722170E-01	8.6157931E-01	8.6176525E-01	8.6064828E-01	1.0276753E+00	1.0270411E+00
4.9290926E+15	1.4150580E+36	1.9901000E+00	2.9216052E-03	5.8299033E-05	2.1304999E-01	1.7982413E-01	3.1902370E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7684422E-01	1.1125797E-01	1.3859053E-01	1.3839968E-01	6.9734443E-01	8.6163530E-01	8.6182147E-01	8.6070464E-01	1.0276641E+00	1.0270299E+00
4.9127628E+15	1.4079724E+36	1.9851000E+00	2.9561614E-03	6.5964021E-05	2.1330496E-01	1.7991240E-01	3.1896858E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7689027E-01	1.1092380E-01	1.3894143E-01	1.3875009E-01	6.9746758E-01	8.6169148E-01	8.6187788E-01	8.6076120E-01	1.0276528E+00	1.0270186E+00
4.8964527E+15	1.4009049E+36	1.9801000E+00	2.9910070E-03	7.3974756E-05	2.1356124E-01	1.8000121E-01	3.1891295E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7693622E-01	1.1058838E-01	1.3929354E-01	1.3910171E-01	6.9759116E-01	8.6174786E-01	8.6193449E-01	8.6081796E-01	1.0276415E+00	1.0270072E+00
4.8801625E+15	1.3938554E+36	1.9751000E+00	3.0261446E-03	8.2324043E-05	2.1381883E-01	1.8009056E-01	3.1885681E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7698209E-01	1.1025171E-01	1.3964686E-01	1.3945455E-01	6.9771517E-01	8.6180443E-01	8.6199130E-01	8.6087491E-01	1.0276302E+00	1.0269958E+00
4.8638921E+15	1.3868240E+36	1.9701000E+00	3.0615771E-03	9.1005667E-05	2.1407776E-01	1.8018046E-01	3.1880014E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7702788E-01	1.0991376E-01	1.4000142E-01	1.3980862E-01	6.9783961E-01	8.6186120E-01	8.6204830E-01	8.6093207E-01	1.0276188E+00	1.0269844E+00
4.8476415E+15	1.3798108E+36	1.9651000E+00	3.0973072E-03	1.0001424E-04	2.1433803E-01	1.8027090E-01	3.1874294E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7707358E-01	1.0957454E-01	1.4035721E-01	1.4016392E-01	6.9796449E-01	8.6191817E-01	8.6210550E-01	8.6098942E-01	1.0276074E+00	1.0269729E+00
4.8314108E+15	1.3728156E+36	1.9601000E+00	3.1333375E-03	1.0934507E-04	2.1459965E-01	1.8036189E-01	3.1868522E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7711921E-01	1.0923403E-01	1.4071425E-01	1.4052047E-01	6.9808980E-01	8.6197533E-01	8.6216290E-01	8.6104697E-01	1.0275960E+00	1.0269614E+00
4.8151999E+15	1.3658384E+36	1.9551000E+00	3.1696707E-03	1.1899406E-04	2.1486263E-01	1.8045343E-01	3.1862695E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7716476E-01	1.0889222E-01	1.4107254E-01	1.4087826E-01	6.9821555E-01	8.6203270E-01	8.6222051E-01	8.6110472E-01	1.0275845E+00	1.0269499E+00
4.7990088E+15	1.3588794E+36	1.9501000E+00	3.2063093E-03	1.2895763E-04	2.1512699E-01	1.8054552E-01	3.1856814E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7721025E-01	1.0854910E-01	1.4143209E-01	1.4123732E-01	6.9834174E-01	8.6209027E-01	8.6227831E-01	8.6116268E-01	1.0275729E+00	1.0269383E+00
4.7828376E+15	1.3519384E+36	1.9451000E+00	3.2432560E-03	1.3923264E-04	2.1539274E-01	1.8063815E-01	3.1850878E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7725567E-01	1.0820466E-01	1.4179290E-01	1.4159764E-01	6.9846837E-01	8.6214804E-01	8.6233632E-01	8.6122084E-01	1.0275613E+00	1.0269266E+00
4.7666862E+15	1.3450155E+36	1.9401000E+00	3.2805133E-03	1.4981637E-04	2.1565988E-01	1.8073135E-01	3.1844887E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7730102E-01	1.0785889E-01	1.4215499E-01	1.4195923E-01	6.9859546E-01	8.6220601E-01	8.6239453E-01	8.6127920E-01	1.0275497E+00	1.0269150E+00
4.7505546E+15	1.3381107E+36	1.9351000E+00	3.3180837E-03	1.6070641E-04	2.1592842E-01	1.8082509E-01	3.1838840E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7734630E-01	1.0751178E-01	1.4251837E-01	1.4232210E-01	6.9872299E-01	8.6226420E-01	8.6245296E-01	8.6133777E-01	1.0275381E+00	1.0269032E+00
4.7344428E+15	1.3312240E+36	1.9301000E+00	3.3559699E-03	1.7190069E-04	2.1619839E-01	1.8091940E-01	3.1832737E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7739153E-01	1.0716332E-01	1.4288304E-01	1.4268627E-01	6.9885098E-01	8.6232258E-01	8.6251158E-01	8.6139656E-01	1.0275264E+00	1.0268915E+00
4.7183508E+15	1.3243554E+36	1.9251000E+00	3.3941744E-03	1.8339740E-04	2.1646979E-01	1.8101426E-01	3.1826577E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7743669E-01	1.0681350E-01	1.4324901E-01	1.4305173E-01	6.9897943E-01	8.6238118E-01	8.6257042E-01	8.6145555E-01	1.0275146E+00	1.0268797E+00
4.7022787E+15	1.3175048E+36	1.9201000E+00	3.4326997E-03	1.9519498E-04	2.1674264E-01	1.8110968E-01	3.1820359E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7748179E-01	1.0646230E-01	1.4361628E-01	1.4341851E-01	6.9910833E-01	8.6243999E-01	8.6262947E-01	8.6151475E-01	1.0275028E+00	1.0268679E+00
4.6862264E+15	1.3106723E+36	1.9151000E+00	3.4715484E-03	2.0729211E-04	2.1701693E-01	1.8120567E-01	3.1814083E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7752683E-01	1.0610973E-01	1.4398488E-01	1.4378659E-01	6.9923770E-01	8.6249900E-01	8.6268873E-01	8.6157416E-01	1.0274910E+00	1.0268560E+00
4.6701939E+15	1.3038579E+36	1.9101000E+00	3.5107231E-03	2.1968765E-04	2.1729270E-01	1.8130222E-01	3.1807749E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7757181E-01	1.0575577E-01	1.4435479E-01	1.4415600E-01	6.9936753E-01	8.6255823E-01	8.6274820E-01	8.6163379E-01	1.0274791E+00	1.0268440E+00
4.6541813E+15	1.2970615E+36	1.9051000E+00	3.5502263E-03	2.3238067E-04	2.1756995E-01	1.8139935E-01	3.1801355E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7761674E-01	1.0540041E-01	1.4472604E-01	1.4452674E-01	6.9949783E-01	8.6261768E-01	8.6280789E-01	8.6169363E-01	1.0274672E+00	1.0268321E+00
4.6381884E+15	1.2902833E+36	1.9001000E+00	3.5900607E-03	2.4537038E-04	2.1784868E-01	1.8149704E-01	3.1794903E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7766161E-01	1.0504365E-01	1.4509863E-01	1.4489882E-01	6.9962859E-01	8.6267733E-01	8.6286779E-01	8.6175369E-01	1.0274553E+00	1.0268201E+00
4.6222154E+15	1.2835231E+36	1.8951000E+00	3.6302287E-03	2.5865618E-04	2.1812892E-01	1.8159531E-01	3.1788390E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7770642E-01	1.0468546E-01	1.4547258E-01	1.4527224E-01	6.9975984E-01	8.6273721E-01	8.6292791E-01	8.6181396E-01	1.0274433E+00	1.0268080E+00
4.6062622E+15	1.2767810E+36	1.8901000E+00	3.6707331E-03	2.7223759E-04	2.1841068E-01	1.8169415E-01	3.1781816E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7775118E-01	1.0432584E-01	1.4584788E-01	1.4564703E-01	6.9989156E-01	8.6279730E-01	8.6298825E-01	8.6187446E-01	1.0274312E+00	1.0267959E+00
4.5903289E+15	1.2700570E+36	1.8851000E+00	3.7115764E-03	2.8611426E-04	2.1869397E-01	1.8179357E-01	3.1775181E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7779588E-01	1.0396478E-01	1.4622454E-01	1.4602317E-01	7.0002376E-01	8.6285761E-01	8.6304880E-01	8.6193517E-01	1.0274191E+00	1.0267838E+00
4.5744153E+15	1.2633511E+36	1.8801000E+00	3.7527613E-03	3.0028600E-04	2.1897879E-01	1.8189357E-01	3.1768484E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7784052E-01	1.0360227E-01	1.4660258E-01	1.4640069E-01	7.0015644E-01	8.6291814E-01	8.6310958E-01	8.6199611E-01	1.0274070E+00	1.0267716E+00
4.5585215E+15	1.2566633E+36	1.8751000E+00	3.7942904E-03	3.1475268E-04	2.1926517E-01	1.8199415E-01	3.1761725E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7788511E-01	1.0323831E-01	1.4698201E-01	1.4677960E-01	7.0028961E-01	8.6297889E-01	8.6317058E-01	8.6205727E-01	1.0273948E+00	1.0267594E+00
4.5426476E+15	1.2499935E+36	1.8701000E+00	3.8361664E-03	3.2951433E-04	2.1955312E-01	1.8209533E-01	3.1754903E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7792965E-01	1.0287287E-01	1.4736283E-01	1.4715989E-01	7.0042326E-01	8.6303986E-01	8.6323181E-01	8.6211866E-01	1.0273826E+00	1.0267471E+00
4.5267935E+15	1.2433418E+36	1.8651000E+00	3.8783919E-03	3.4457105E-04	2.1984265E-01	1.8219709E-01	3.1748018E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7797412E-01	1.0250596E-01	1.4774505E-01	1.4754159E-01	7.0055741E-01	8.6310106E-01	8.6329326E-01	8.6218027E-01	1.0273703E+00	1.0267348E+00
4.5109592E+15	1.2367083E+36	1.8601000E+00	3.9209697E-03	3.5992304E-04	2.2013378E-01	1.8229944E-01	3.1741068E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7801855E-01	1.0213755E-01	1.4812868E-01	1.4792469E-01	7.0069206E-01	8.6316248E-01	8.6335493E-01	8.6224210E-01	1.0273580E+00	1.0267224E+00
4.4951447E+15	1.2300928E+36	1.8551000E+00	3.9639025E-03	3.7557059E-04	2.2042651E-01	1.8240239E-01	3.1734054E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7806292E-01	1.0176765E-01	1.4851373E-01	1.4830921E-01	7.0082720E-01	8.6322414E-01	8.6341684E-01	8.6230417E-01	1.0273457E+00	1.0267100E+00
4.4793500E+15	1.2234954E+36	1.8501000E+00	4.0071930E-03	3.9151409E-04	2.2072086E-01	1.8250594E-01	3.1726974E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7810723E-01	1.0139623E-01	1.4890021E-01	1.4869516E-01	7.0096284E-01	8.6328602E-01	8.6347897E-01	8.6236647E-01	1.0273333E+00	1.0266975E+00
4.4635752E+15	1.2169161E+36	1.8451000E+00	4.0508440E-03	4.0775398E-04	2.2101685E-01	1.8261008E-01	3.1719829E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7815149E-01	1.0102329E-01	1.4928813E-01	1.4908254E-01	7.0109899E-01	8.6334813E-01	8.6354134E-01	8.6242900E-01	1.0273208E+00	1.0266850E+00
4.4478201E+15	1.2103549E+36	1.8401000E+00	4.0948583E-03	4.2429081E-04	2.2131448E-01	1.8271484E-01	3.1712617E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7819569E-01	1.0064882E-01	1.4967749E-01	1.4947137E-01	7.0123565E-01	8.6341047E-01	8.6360394E-01	8.6249176E-01	1.0273083E+00	1.0266725E+00
4.4320849E+15	1.2038118E+36	1.8351000E+00	4.1392386E-03	4.4112517E-04	2.2161378E-01	1.8282019E-01	3.1705339E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7823983E-01	1.0027281E-01	1.5006831E-01	1.4986165E-01	7.0137281E-01	8.6347305E-01	8.6366677E-01	8.6255475E-01	1.0272958E+00	1.0266599E+00
4.4163694E+15	1.1972867E+36	1.8301000E+00	4.1839878E-03	4.5825774E-04	2.2191475E-01	1.8292616E-01	3.1697992E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7828392E-01	9.9895252E-02	1.5046060E-01	1.5025339E-01	7.0151050E-01	8.6353586E-01	8.6372984E-01	8.6261799E-01	1.0272832E+00	1.0266472E+00
4.4006738E+15	1.1907798E+36	1.8251000E+00	4.2291088E-03	4.7568926E-04	2.2221741E-01	1.8303274E-01	3.1690578E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7832794E-01	9.9516126E-02	1.5085436E-01	1.5064661E-01	7.0164869E-01	8.6359890E-01	8.6379315E-01	8.6268146E-01	1.0272706E+00	1.0266345E+00
4.3849980E+15	1.1842910E+36	1.8201000E+00	4.2746044E-03	4.9342053E-04	2.2252178E-01	1.8313994E-01	3.1683094E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7837191E-01	9.9135427E-02	1.5124960E-01	1.5104131E-01	7.0178741E-01	8.6366219E-01	8.6385669E-01	8.6274517E-01	1.0272579E+00	1.0266218E+00
4.3693419E+15	1.1778203E+36	1.8151000E+00	4.3204776E-03	5.1145242E-04	2.2282787E-01	1.8324776E-01	3.1675541E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7841583E-01	9.8753143E-02	1.5164634E-01	1.5143750E-01	7.0192666E-01	8.6372571E-01	8.6392047E-01	8.6280912E-01	1.0272451E+00	1.0266090E+00
