      6    341    279          Itext Imax Icore

	BM165 without hyperons Bednarek et al. A&A 2012

   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim
  g/cm3	 dyne/cm2	   #/fm3	  [A_cell]	   [A_ion]	    [Z]													
																		
   2259851250426870.0       8.01001281473171967E+035   1.0068736072550000       9.56931455286365723E-002  7.60144972672292252E-002  0.82829235707031723       0.17170764286735218        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.38187288176492662       0.54151868218516874        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2236527645848510.0       7.84238998663045963E+035  0.99939873541070001       9.57003630445866088E-002  7.59269731512646623E-002  0.82837265766488422       0.17162733976316757        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.38131466850598333       0.54090559346749312        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2213466098978680.0       7.67820082875935011E+035  0.99196383991863701       9.57071259147909276E-002  7.58384518472859509E-002  0.82845442198814789       0.17154557790435324        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.38076634369850831       0.54029707793424353        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2190658454114510.0       7.51733370367173951E+035  0.98456733132515295       9.57133062678751922E-002  7.57486752437031979E-002  0.82853801198931509       0.17146198521678069        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.38022798302019212       0.53969336092202236        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2168096733251000.0       7.35968210327197030E+035  0.97720762156911700       9.57190063379731448E-002  7.56578295441382304E-002  0.82862316368450351       0.17137683612911350        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37969949695833383       0.53909462438741684        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2145773138515450.0       7.20514441339632959E+035  0.96988312673446997       9.57240933901072344E-002  7.55656502307655992E-002  0.82871024950146299       0.17128974746424844        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37918092317523844       0.53850107898886312        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2123680052963210.0       7.05362368622793058E+035  0.96259226924874797       9.57286710722572848E-002  7.54723227101289085E-002  0.82879900559436293       0.17120099412828954        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37867230513089295       0.53791296410044420        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2101810040021590.0       6.90502742120823954E+035  0.95533347960495096       9.57326018210777341E-002  7.53775764297062306E-002  0.82888981447254562       0.17111018223180727        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37817362254974091       0.53733049254224841        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2080155841827270.0       6.75926735487979020E+035  0.94810519767429202       9.57359908198445186E-002  7.52815963505031743E-002  0.82898241206271328       0.17101758758694621        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37768491660345538       0.53675389921876004        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2058710376666290.0       6.61625925990601022E+035  0.94090587366867995       9.57386944594007250E-002  7.51841038203715922E-002  0.82907719400868729       0.17092280240890156        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37720626636122545       0.53618345250629751        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2037466735695640.0       6.47592275337444979E+035  0.93373396880466997       9.57408209901224327E-002  7.50852862871118215E-002  0.82917389194515090       0.17082610769056306        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37673773763161178       0.53561940851802026        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2016418179099470.0       6.33818111437525009E+035  0.92658795571417896       9.57422179009318475E-002  7.49848519869414365E-002  0.82927292192146573       0.17072707417880970        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37627936713242732       0.53506203111441497        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1995558131811600.0       6.20296111076622016E+035  0.91946631864210004       9.57429998213367994E-002  7.48829968809328478E-002  0.82937400275247153       0.17062599698591668        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37583125710626009       0.53451159552435945        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1974880178917870.0       6.07019283497187023E+035  0.91236755346657505       9.57430004738990675E-002  7.47794076248141371E-002  0.82947758318772902       0.17052241256308900        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37539350544498545       0.53396840343744045        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1954378060836850.0       5.93980954862223992E+035  0.90529016757393399       9.57423454679265512E-002  7.46742968741877788E-002  0.82958335746450618       0.17041664249283467        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37496623077236529       0.53343274335732305        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1934045668365780.0       5.81174753580719999E+035  0.89823267961759801       9.57408500404903495E-002  7.45673215938288114E-002  0.82969181911601408       0.17030817626436034        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37454956755122498       0.53290494861333793        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1913877037668020.0       5.68594596470645995E+035  0.89119361918777995       9.57386461380354131E-002  7.44587027319276590E-002  0.82980264992317432       0.17019734943132531        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37414364915161596       0.53238533474312999        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1893866345271710.0       5.56234675734620977E+035  0.88417152641739905       9.57355515464387297E-002  7.43481055315841216E-002  0.82991633299692136       0.17008366203275935        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37374865134047253       0.53187424776780390        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1874007903143580.0       5.44089446723975979E+035  0.87716495154855001       9.57316784553628314E-002  7.42357128775375796E-002  0.83003260558132141       0.16996739282302981        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37336473637670536       0.53137204676399907        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1854296153898140.0       5.32153616467216024E+035  0.87017245448349201       9.57268645857531353E-002  7.41212283005118350E-002  0.83015189714131821       0.16984809765559306        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37299211251957259       0.53087909898157226        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1834725666201330.0       5.20422132940910975E+035  0.86319260434437695       9.57211870553850847E-002  7.40047715106820353E-002  0.83027403592755300       0.16972596115728142        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37263098793801064       0.53039578118271558        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1815291130428090.0       5.08890175062891023E+035  0.85622397906698100       9.57145199259002849E-002  7.38861113294378563E-002  0.83039935915259799       0.16960063572947598        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37228160122779425       0.52992249347804365        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1795987354635230.0       4.97553143390173971E+035  0.84926516505527705       9.57068861039195723E-002  7.37652730358642900E-002  0.83052783247536555       0.16947216298875706        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37194418548806113       0.52945965868288170        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1776809260916200.0       4.86406651507481000E+035  0.84231475692633095       9.56982166193959816E-002  7.36421243822737576E-002  0.83065965101984041       0.16934034463394643        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37161902749920306       0.52900770025224031        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1757751882210950.0       4.75446518095850012E+035  0.83537135737851598       9.56884559016123598E-002  7.35165573190695032E-002  0.83079497549021675       0.16920501828387316        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37130641920904323       0.52856707535323888        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1738810359654060.0       4.64668759675197973E+035  0.82843357722078204       9.56776180975576068E-002  7.33885803308881590E-002  0.83093379752001040       0.16906620022828406        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37100666516008030       0.52813825002492620        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1719979940557590.0       4.54069584020300011E+035  0.82150003560687701       9.56655388386806471E-002  7.32579043214397208E-002  0.83107654354616689       0.16892344897377862        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37072011614005912       0.52772170962138820        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1701255977142200.0       4.43645384255505032E+035  0.81456936052629403       9.56523169079157437E-002  7.31246783932274075E-002  0.83122300121675141       0.16877699679740901        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37044712568133592       0.52731796426906352        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1682633926152670.0       4.33392733641307985E+035  0.80764018961393302       9.56377352221153970E-002  7.29885286838857783E-002  0.83137372327070180       0.16862626936887679        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.37018808361527517       0.52692754962029220        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1664109349522220.0       4.23308381074594992E+035  0.80071117135327496       9.56218621175301681E-002  7.28495532080048885E-002  0.83152857341813990       0.16847142004055729        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36994340491647837       0.52655100605136418        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1645677916286870.0       4.13389247335632018E+035  0.79378096676440202       9.56045982818395090E-002  7.27075737742536310E-002  0.83168782064624314       0.16831217508419011        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36971354126746547       0.52618891605057017        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1627335405998290.0       4.03632422128315999E+035  0.78684825168929295       9.55858175270068028E-002  7.25623709995300847E-002  0.83185179562273082       0.16814819498771175        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36949895842567082       0.52584188347117400        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1609077713943820.0       3.94035161977436974E+035  0.77991171981393503       9.55655749146322869E-002  7.24140190722815796E-002  0.83202039991153109       0.16797959643447768        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36930016214564071       0.52551051786231318        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1590900858561350.0       3.84594889068349031E+035  0.77297008660197997       9.55436534201213050E-002  7.22621541251385752E-002  0.83219417927439521       0.16780581279067530        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36911769240593612       0.52519548824377582        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1572800991539390.0       3.75309191142622986E+035  0.76602209436056901       9.55200565210723163E-002  7.21067687246148697E-002  0.83237315785898947       0.16762683185543839        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36895212457608478       0.52489748194552888        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1554774411228400.0       3.66175822600073978E+035  0.75906651871946096       9.54947546623920868E-002  7.19478014468870053E-002  0.83255744084415739       0.16744255728458510        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36880407954711480       0.52461719513859406        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1536817580170060.0       3.57192707006470964E+035  0.75210217688510805       9.54674869584888619E-002  7.17848263632009514E-002  0.83274767092415036       0.16725231935099596        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36867416395051378       0.52435535782871412        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1518927147795530.0       3.48357941272519970E+035  0.74512793813996803       9.54382995221614433E-002  7.16179058249323680E-002  0.83294377551615573       0.16705621250963032        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36856309108149554       0.52411272530775399        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1501099979677900.0       3.39669801860594027E+035  0.73814273720582702       9.54071158723941160E-002  7.14469084566391188E-002  0.83314596902479299       0.16685402676079725        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36847156515396040       0.52389008818840932        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1483333195188800.0       3.31126753503100982E+035  0.73114559129595202       9.53736951339079903E-002  7.12714493806503036E-002  0.83335484137262805       0.16664514964914498        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36840035698963897       0.52368827456000122        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1465624216067060.0       3.22727461098082016E+035  0.72413562197218395       9.53379989498579633E-002  7.10914638452462971E-002  0.83357051458878617       0.16642947091763033        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36835027635100814       0.52350812934721247        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1447970829357710.0       3.14470805712461005E+035  0.71711208334277698       9.52999616608100064E-002  7.09068464568806123E-002  0.83379317407407183       0.16620681450247074        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36832217487226193       0.52335051530607468        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1430371269583960.0       3.06355906019421006E+035  0.71007439875595102       9.52594528094197202E-002  7.07173955151644412E-002  0.83402315114248426       0.16597684850396247        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36831694942674437       0.52321634237712422        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1412824327145500.0       2.98382147103421985E+035  0.70302220908106705       9.52161745871152460E-002  7.05226596883384987E-002  0.83426114690015607       0.16573884073041725        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36833553430926019       0.52310652210540942        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1395329493268880.0       2.90549219527524010E+035  0.69595543713144103       9.51701564268211536E-002  7.03226964638940938E-002  0.83450712043150044       0.16549286187272780        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36837894926298576       0.52302199779833702        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1377887157233030.0       2.82857173133655988E+035  0.68887437514522798       9.51212549551563313E-002  7.01173062814111209E-002  0.83476141408576832       0.16523856942315679        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.36844819892712777       0.52296371797276453        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
