      6    1789    1650      Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

3.4303075E+15	1.0749494E+36	1.3710000E+00	3.2014950E-02	2.1197786E-02	3.2228827E-01	2.2395324E-01	2.2611633E-01	2.6946123E-04	0.0000000E+00	0.0000000E+00	1.7047105E-01	5.6901647E-02	4.4019400E-01	4.9598791E-01	5.0715468E-01	5.1680650E-01	5.1762845E-01	5.1897758E-01	5.4401458E-01	5.0619896E-01
3.4269336E+15	1.0735281E+36	1.3700000E+00	3.2036648E-02	2.1211803E-02	3.2236761E-01	2.2396362E-01	2.2614988E-01	2.5468154E-04	0.0000000E+00	0.0000000E+00	1.7046049E-01	5.6803715E-02	4.4010275E-01	4.9591579E-01	5.0717025E-01	5.1683592E-01	5.1770677E-01	5.1905610E-01	5.4410568E-01	5.0627691E-01
3.4235609E+15	1.0721076E+36	1.3690000E+00	3.2058418E-02	2.1225875E-02	3.2244704E-01	2.2397410E-01	2.2618344E-01	2.4014594E-04	0.0000000E+00	0.0000000E+00	1.7044966E-01	5.6705616E-02	4.4001154E-01	4.9584366E-01	5.0718588E-01	5.1686535E-01	5.1778518E-01	5.1913471E-01	5.4419687E-01	5.0635496E-01
3.4201894E+15	1.0706878E+36	1.3680000E+00	3.2080259E-02	2.1240002E-02	3.2252655E-01	2.2398468E-01	2.2621701E-01	2.2586150E-04	0.0000000E+00	0.0000000E+00	1.7043855E-01	5.6607351E-02	4.3992039E-01	4.9577153E-01	5.0720158E-01	5.1689481E-01	5.1786367E-01	5.1921341E-01	5.4428813E-01	5.0643314E-01
3.4168190E+15	1.0692688E+36	1.3670000E+00	3.2102172E-02	2.1254185E-02	3.2260614E-01	2.2399536E-01	2.2625059E-01	2.1183574E-04	0.0000000E+00	0.0000000E+00	1.7042716E-01	5.6508920E-02	4.3982929E-01	4.9569939E-01	5.0721734E-01	5.1692427E-01	5.1794224E-01	5.1929218E-01	5.4437946E-01	5.0651143E-01
3.4134497E+15	1.0678506E+36	1.3660000E+00	3.2124156E-02	2.1268422E-02	3.2268580E-01	2.2400614E-01	2.2628418E-01	1.9807668E-04	0.0000000E+00	0.0000000E+00	1.7041548E-01	5.6410322E-02	4.3973824E-01	4.9562724E-01	5.0723317E-01	5.1695375E-01	5.1802089E-01	5.1937104E-01	5.4447087E-01	5.0658984E-01
3.4100816E+15	1.0664330E+36	1.3650000E+00	3.2146212E-02	2.1282715E-02	3.2276554E-01	2.2401703E-01	2.2631778E-01	1.8459291E-04	0.0000000E+00	0.0000000E+00	1.7040351E-01	5.6311560E-02	4.3964724E-01	4.9555507E-01	5.0724906E-01	5.1698324E-01	5.1809963E-01	5.1944998E-01	5.4456235E-01	5.0666838E-01
3.4067147E+15	1.0650162E+36	1.3640000E+00	3.2168340E-02	2.1297063E-02	3.2284534E-01	2.2402802E-01	2.2635138E-01	1.7139366E-04	0.0000000E+00	0.0000000E+00	1.7039123E-01	5.6212633E-02	4.3955630E-01	4.9548289E-01	5.0726502E-01	5.1701273E-01	5.1817845E-01	5.1952901E-01	5.4465390E-01	5.0674703E-01
3.4033489E+15	1.0636002E+36	1.3630000E+00	3.2190539E-02	2.1311467E-02	3.2292521E-01	2.2403913E-01	2.2638500E-01	1.5848887E-04	0.0000000E+00	0.0000000E+00	1.7037863E-01	5.6113543E-02	4.3946542E-01	4.9541069E-01	5.0728105E-01	5.1704223E-01	5.1825736E-01	5.1960812E-01	5.4474552E-01	5.0682581E-01
3.3999843E+15	1.0621849E+36	1.3620000E+00	3.2212810E-02	2.1325925E-02	3.2300514E-01	2.2405034E-01	2.2641862E-01	1.4588931E-04	0.0000000E+00	0.0000000E+00	1.7036572E-01	5.6014290E-02	4.3937459E-01	4.9533848E-01	5.0729714E-01	5.1707173E-01	5.1833635E-01	5.1968731E-01	5.4483721E-01	5.0690471E-01
3.3966208E+15	1.0607703E+36	1.3610000E+00	3.2235152E-02	2.1340439E-02	3.2308512E-01	2.2406167E-01	2.2645225E-01	1.3360668E-04	0.0000000E+00	0.0000000E+00	1.7035247E-01	5.5914874E-02	4.3928382E-01	4.9526624E-01	5.0731329E-01	5.1710122E-01	5.1841542E-01	5.1976659E-01	5.4492897E-01	5.0698374E-01
3.3932585E+15	1.0593564E+36	1.3600000E+00	3.2257566E-02	2.1355007E-02	3.2316515E-01	2.2407312E-01	2.2648589E-01	1.2165375E-04	0.0000000E+00	0.0000000E+00	1.7033889E-01	5.5815298E-02	4.3919312E-01	4.9519397E-01	5.0732951E-01	5.1713070E-01	5.1849457E-01	5.1984595E-01	5.4502080E-01	5.0706290E-01
3.3898974E+15	1.0579433E+36	1.3590000E+00	3.2280052E-02	2.1369631E-02	3.2324522E-01	2.2408468E-01	2.2651953E-01	1.1004455E-04	0.0000000E+00	0.0000000E+00	1.7032495E-01	5.5715562E-02	4.3910247E-01	4.9512168E-01	5.0734580E-01	5.1716018E-01	5.1857381E-01	5.1992540E-01	5.4511268E-01	5.0714218E-01
3.3865374E+15	1.0565309E+36	1.3580000E+00	3.2302608E-02	2.1384309E-02	3.2332533E-01	2.2409637E-01	2.2655318E-01	9.8794579E-05	0.0000000E+00	0.0000000E+00	1.7031066E-01	5.5615668E-02	4.3901189E-01	4.9504935E-01	5.0736214E-01	5.1718963E-01	5.1865313E-01	5.2000492E-01	5.4520463E-01	5.0722160E-01
3.3831785E+15	1.0551193E+36	1.3570000E+00	3.2325236E-02	2.1399042E-02	3.2340546E-01	2.2410818E-01	2.2658684E-01	8.7921109E-05	0.0000000E+00	0.0000000E+00	1.7029598E-01	5.5515616E-02	4.3892138E-01	4.9497698E-01	5.0737856E-01	5.1721906E-01	5.1873253E-01	5.2008453E-01	5.4529664E-01	5.0730115E-01
3.3798208E+15	1.0537083E+36	1.3560000E+00	3.2347935E-02	2.1413830E-02	3.2348561E-01	2.2412012E-01	2.2662050E-01	7.7443509E-05	0.0000000E+00	0.0000000E+00	1.7028091E-01	5.5415410E-02	4.3883094E-01	4.9490458E-01	5.0739503E-01	5.1724847E-01	5.1881202E-01	5.2016423E-01	5.4538871E-01	5.0738084E-01
3.3764643E+15	1.0522981E+36	1.3550000E+00	3.2370705E-02	2.1428672E-02	3.2356576E-01	2.2413220E-01	2.2665416E-01	6.7383734E-05	0.0000000E+00	0.0000000E+00	1.7026544E-01	5.5315050E-02	4.3874057E-01	4.9483212E-01	5.0741157E-01	5.1727784E-01	5.1889159E-01	5.2024401E-01	5.4548083E-01	5.0746067E-01
3.3731089E+15	1.0508886E+36	1.3540000E+00	3.2393546E-02	2.1443568E-02	3.2364592E-01	2.2414442E-01	2.2668783E-01	5.7766956E-05	0.0000000E+00	0.0000000E+00	1.7024953E-01	5.5214539E-02	4.3865027E-01	4.9475962E-01	5.0742816E-01	5.1730717E-01	5.1897124E-01	5.2032387E-01	5.4557300E-01	5.0754064E-01
3.3697547E+15	1.0494798E+36	1.3530000E+00	3.2416456E-02	2.1458519E-02	3.2372605E-01	2.2415678E-01	2.2672150E-01	4.8622432E-05	0.0000000E+00	0.0000000E+00	1.7023318E-01	5.5113880E-02	4.3856005E-01	4.9468705E-01	5.0744482E-01	5.1733644E-01	5.1905098E-01	5.2040381E-01	5.4566522E-01	5.0762075E-01
3.3664017E+15	1.0480718E+36	1.3520000E+00	3.2439437E-02	2.1473522E-02	3.2380614E-01	2.2416929E-01	2.2675516E-01	3.9984753E-05	0.0000000E+00	0.0000000E+00	1.7021635E-01	5.5013076E-02	4.3846991E-01	4.9461441E-01	5.0746154E-01	5.1736565E-01	5.1913079E-01	5.2048383E-01	5.4575749E-01	5.0770102E-01
3.3630498E+15	1.0466644E+36	1.3510000E+00	3.2462486E-02	2.1488578E-02	3.2388618E-01	2.2418196E-01	2.2678883E-01	3.1895698E-05	0.0000000E+00	0.0000000E+00	1.7019900E-01	5.4912131E-02	4.3837986E-01	4.9454169E-01	5.0747832E-01	5.1739479E-01	5.1921069E-01	5.2056394E-01	5.4584978E-01	5.0778145E-01
3.3596990E+15	1.0452577E+36	1.3500000E+00	3.2485604E-02	2.1503687E-02	3.2396614E-01	2.2419481E-01	2.2682249E-01	2.4407137E-05	0.0000000E+00	0.0000000E+00	1.7018111E-01	5.4811051E-02	4.3828991E-01	4.9446888E-01	5.0749515E-01	5.1742383E-01	5.1929067E-01	5.2064413E-01	5.4594211E-01	5.0786204E-01
3.3563494E+15	1.0438517E+36	1.3490000E+00	3.2508789E-02	2.1518846E-02	3.2404598E-01	2.2420783E-01	2.2685615E-01	1.7585926E-05	0.0000000E+00	0.0000000E+00	1.7016261E-01	5.4709841E-02	4.3820005E-01	4.9439596E-01	5.0751204E-01	5.1745276E-01	5.1937073E-01	5.2072440E-01	5.4603446E-01	5.0794280E-01
3.3530010E+15	1.0424463E+36	1.3480000E+00	3.2532041E-02	2.1534056E-02	3.2412566E-01	2.2422106E-01	2.2688980E-01	1.1522962E-05	0.0000000E+00	0.0000000E+00	1.7014344E-01	5.4608512E-02	4.3811031E-01	4.9432291E-01	5.0752898E-01	5.1748154E-01	5.1945087E-01	5.2080474E-01	5.4612682E-01	5.0802374E-01
3.3496538E+15	1.0410416E+36	1.3470000E+00	3.2555355E-02	2.1549313E-02	3.2420511E-01	2.2423452E-01	2.2692344E-01	6.3525615E-06	0.0000000E+00	0.0000000E+00	1.7012350E-01	5.4507076E-02	4.3802070E-01	4.9424968E-01	5.0754597E-01	5.1751013E-01	5.1953109E-01	5.2088517E-01	5.4621916E-01	5.0810489E-01
3.3463077E+15	1.0396375E+36	1.3460000E+00	3.2578729E-02	2.1564614E-02	3.2428422E-01	2.2424826E-01	2.2695705E-01	2.3058172E-06	0.0000000E+00	0.0000000E+00	1.7010261E-01	5.4405559E-02	4.3793125E-01	4.9417623E-01	5.0756300E-01	5.1753846E-01	5.1961138E-01	5.2096567E-01	5.4631146E-01	5.0818626E-01
3.3429627E+15	1.0382339E+36	1.3450000E+00	3.2602150E-02	2.1579950E-02	3.2436267E-01	2.2426239E-01	2.2699062E-01	8.3189312E-09	0.0000000E+00	0.0000000E+00	1.7008028E-01	5.4304024E-02	4.3784202E-01	4.9410239E-01	5.0758005E-01	5.1756631E-01	5.1969174E-01	5.2104624E-01	5.4640363E-01	5.0826795E-01
3.3396190E+15	1.0368306E+36	1.3440000E+00	3.2625609E-02	2.1595310E-02	3.2444019E-01	2.2427704E-01	2.2702413E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7005612E-01	5.4202530E-02	4.3775310E-01	4.9402801E-01	5.0759709E-01	5.1764514E-01	5.1977215E-01	5.2112686E-01	5.4649559E-01	5.0835003E-01
3.3362763E+15	1.0354282E+36	1.3430000E+00	3.2649150E-02	2.1610734E-02	3.2451793E-01	2.2429173E-01	2.2705765E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7003185E-01	5.4100833E-02	4.3766420E-01	4.9395370E-01	5.0761422E-01	5.1772532E-01	5.1985266E-01	5.2120758E-01	5.4658767E-01	5.0843219E-01
3.3329349E+15	1.0340266E+36	1.3420000E+00	3.2672772E-02	2.1626222E-02	3.2459590E-01	2.2430648E-01	2.2709120E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.7000749E-01	5.3998935E-02	4.3757531E-01	4.9387946E-01	5.0763143E-01	5.1780559E-01	5.1993326E-01	5.2128839E-01	5.4667987E-01	5.0851443E-01
3.3295946E+15	1.0326257E+36	1.3410000E+00	3.2696476E-02	2.1641773E-02	3.2467410E-01	2.2432128E-01	2.2712476E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6998303E-01	5.3896833E-02	4.3748645E-01	4.9380528E-01	5.0764872E-01	5.1788595E-01	5.2001395E-01	5.2136929E-01	5.4677219E-01	5.0859676E-01
3.3262555E+15	1.0312257E+36	1.3400000E+00	3.2720262E-02	2.1657388E-02	3.2475253E-01	2.2433613E-01	2.2715834E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6995848E-01	5.3794529E-02	4.3739761E-01	4.9373118E-01	5.0766608E-01	5.1796640E-01	5.2009473E-01	5.2145028E-01	5.4686462E-01	5.0867918E-01
3.3229175E+15	1.0298265E+36	1.3390000E+00	3.2744130E-02	2.1673068E-02	3.2483119E-01	2.2435102E-01	2.2719194E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6993383E-01	5.3692021E-02	4.3730879E-01	4.9365715E-01	5.0768353E-01	5.1804694E-01	5.2017560E-01	5.2153137E-01	5.4695718E-01	5.0876168E-01
3.3195807E+15	1.0284281E+36	1.3380000E+00	3.2768081E-02	2.1688811E-02	3.2491008E-01	2.2436597E-01	2.2722555E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6990908E-01	5.3589309E-02	4.3721999E-01	4.9358318E-01	5.0770106E-01	5.1812757E-01	5.2025657E-01	5.2161254E-01	5.4704986E-01	5.0884426E-01
3.3162450E+15	1.0270305E+36	1.3370000E+00	3.2792115E-02	2.1704619E-02	3.2498920E-01	2.2438098E-01	2.2725919E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6988424E-01	5.3486394E-02	4.3713121E-01	4.9350929E-01	5.0771866E-01	5.1820830E-01	5.2033763E-01	5.2169381E-01	5.4714265E-01	5.0892694E-01
3.3129106E+15	1.0256338E+36	1.3360000E+00	3.2816231E-02	2.1720492E-02	3.2506856E-01	2.2439603E-01	2.2729284E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6985930E-01	5.3383274E-02	4.3704246E-01	4.9343547E-01	5.0773635E-01	5.1828912E-01	5.2041877E-01	5.2177517E-01	5.4723557E-01	5.0900969E-01
3.3095772E+15	1.0242378E+36	1.3350000E+00	3.2840431E-02	2.1736429E-02	3.2514814E-01	2.2441113E-01	2.2732651E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6983427E-01	5.3279951E-02	4.3695372E-01	4.9336172E-01	5.0775411E-01	5.1837002E-01	5.2050001E-01	5.2185662E-01	5.4732860E-01	5.0909253E-01
3.3062451E+15	1.0228426E+36	1.3340000E+00	3.2864713E-02	2.1752431E-02	3.2522796E-01	2.2442629E-01	2.2736019E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6980914E-01	5.3176422E-02	4.3686501E-01	4.9328803E-01	5.0777196E-01	5.1845102E-01	5.2058135E-01	5.2193817E-01	5.4742176E-01	5.0917546E-01
3.3029141E+15	1.0214483E+36	1.3330000E+00	3.2889080E-02	2.1768498E-02	3.2530801E-01	2.2444149E-01	2.2739389E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6978391E-01	5.3072689E-02	4.3677632E-01	4.9321442E-01	5.0778988E-01	5.1853211E-01	5.2066277E-01	5.2201980E-01	5.4751503E-01	5.0925847E-01
3.2995843E+15	1.0200547E+36	1.3320000E+00	3.2913530E-02	2.1784630E-02	3.2538830E-01	2.2445675E-01	2.2742761E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6975859E-01	5.2968751E-02	4.3668765E-01	4.9314088E-01	5.0780789E-01	5.1861330E-01	5.2074429E-01	5.2210153E-01	5.4760843E-01	5.0934157E-01
3.2962556E+15	1.0186620E+36	1.3310000E+00	3.2938063E-02	2.1800828E-02	3.2546882E-01	2.2447206E-01	2.2746135E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6973316E-01	5.2864607E-02	4.3659900E-01	4.9306742E-01	5.0782598E-01	5.1869457E-01	5.2082590E-01	5.2218335E-01	5.4770194E-01	5.0942475E-01
3.2929281E+15	1.0172701E+36	1.3300000E+00	3.2962681E-02	2.1817091E-02	3.2554958E-01	2.2448741E-01	2.2749510E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6970764E-01	5.2760258E-02	4.3651037E-01	4.9299402E-01	5.0784414E-01	5.1877594E-01	5.2090760E-01	5.2226527E-01	5.4779558E-01	5.0950802E-01
3.2896018E+15	1.0158790E+36	1.3290000E+00	3.2987383E-02	2.1833419E-02	3.2563058E-01	2.2450283E-01	2.2752887E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6968202E-01	5.2655702E-02	4.3642177E-01	4.9292070E-01	5.0786239E-01	5.1885740E-01	5.2098939E-01	5.2234728E-01	5.4788934E-01	5.0959138E-01
3.2862766E+15	1.0144887E+36	1.3280000E+00	3.3012170E-02	2.1849814E-02	3.2571181E-01	2.2451829E-01	2.2756266E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6965630E-01	5.2550941E-02	4.3633319E-01	4.9284745E-01	5.0788072E-01	5.1893895E-01	5.2107128E-01	5.2242938E-01	5.4798321E-01	5.0967482E-01
3.2829526E+15	1.0130992E+36	1.3270000E+00	3.3037041E-02	2.1866274E-02	3.2579328E-01	2.2453380E-01	2.2759646E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6963049E-01	5.2445974E-02	4.3624463E-01	4.9277427E-01	5.0789913E-01	5.1902060E-01	5.2115326E-01	5.2251157E-01	5.4807721E-01	5.0975834E-01
3.2796297E+15	1.0117106E+36	1.3260000E+00	3.3061997E-02	2.1882800E-02	3.2587498E-01	2.2454937E-01	2.2763028E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6960457E-01	5.2340799E-02	4.3615609E-01	4.9270116E-01	5.0791762E-01	5.1910234E-01	5.2123534E-01	5.2259386E-01	5.4817133E-01	5.0984195E-01
3.2763081E+15	1.0103227E+36	1.3250000E+00	3.3087038E-02	2.1899393E-02	3.2595693E-01	2.2456498E-01	2.2766412E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6957855E-01	5.2235418E-02	4.3606758E-01	4.9262813E-01	5.0793619E-01	5.1918417E-01	5.2131750E-01	5.2267624E-01	5.4826557E-01	5.0992565E-01
3.2729876E+15	1.0089357E+36	1.3240000E+00	3.3112165E-02	2.1916052E-02	3.2603911E-01	2.2458065E-01	2.2769797E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6955244E-01	5.2129830E-02	4.3597908E-01	4.9255517E-01	5.0795484E-01	5.1926609E-01	5.2139976E-01	5.2275872E-01	5.4835993E-01	5.1000943E-01
3.2696682E+15	1.0075495E+36	1.3230000E+00	3.3137376E-02	2.1932777E-02	3.2612154E-01	2.2459637E-01	2.2773183E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6952622E-01	5.2024035E-02	4.3589062E-01	4.9248228E-01	5.0797358E-01	5.1934811E-01	5.2148212E-01	5.2284129E-01	5.4845441E-01	5.1009330E-01
3.2663500E+15	1.0061640E+36	1.3220000E+00	3.3162674E-02	2.1949570E-02	3.2620421E-01	2.2461214E-01	2.2776572E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6949990E-01	5.1918032E-02	4.3580217E-01	4.9240947E-01	5.0799239E-01	5.1943022E-01	5.2156457E-01	5.2292395E-01	5.4854902E-01	5.1017725E-01
3.2630330E+15	1.0047795E+36	1.3210000E+00	3.3188057E-02	2.1966429E-02	3.2628711E-01	2.2462797E-01	2.2779962E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6947348E-01	5.1811821E-02	4.3571375E-01	4.9233673E-01	5.0801129E-01	5.1951242E-01	5.2164711E-01	5.2300671E-01	5.4864374E-01	5.1026128E-01
3.2597172E+15	1.0033957E+36	1.3200000E+00	3.3213527E-02	2.1983355E-02	3.2637026E-01	2.2464384E-01	2.2783353E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6944696E-01	5.1705402E-02	4.3562535E-01	4.9226406E-01	5.0803027E-01	5.1959472E-01	5.2172974E-01	5.2308956E-01	5.4873859E-01	5.1034541E-01
3.2564025E+15	1.0020127E+36	1.3190000E+00	3.3239082E-02	2.2000348E-02	3.2645366E-01	2.2465977E-01	2.2786746E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6942034E-01	5.1598775E-02	4.3553697E-01	4.9219147E-01	5.0804933E-01	5.1967711E-01	5.2181247E-01	5.2317250E-01	5.4883356E-01	5.1042962E-01
3.2530890E+15	1.0006305E+36	1.3180000E+00	3.3264724E-02	2.2017409E-02	3.2653729E-01	2.2467575E-01	2.2790140E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6939362E-01	5.1491940E-02	4.3544862E-01	4.9211896E-01	5.0806847E-01	5.1975960E-01	5.2189530E-01	5.2325554E-01	5.4892864E-01	5.1051391E-01
3.2497766E+15	9.9924920E+35	1.3170000E+00	3.3290453E-02	2.2034537E-02	3.2662117E-01	2.2469178E-01	2.2793536E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6936679E-01	5.1384895E-02	4.3536029E-01	4.9204652E-01	5.0808769E-01	5.1984218E-01	5.2197821E-01	5.2333868E-01	5.4902386E-01	5.1059829E-01
3.2464654E+15	9.9786868E+35	1.3160000E+00	3.3316269E-02	2.2051733E-02	3.2670530E-01	2.2470786E-01	2.2796934E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6933986E-01	5.1277642E-02	4.3527198E-01	4.9197415E-01	5.0810700E-01	5.1992485E-01	5.2206123E-01	5.2342191E-01	5.4911919E-01	5.1068275E-01
3.2431554E+15	9.9648897E+35	1.3150000E+00	3.3342171E-02	2.2068996E-02	3.2678967E-01	2.2472400E-01	2.2800332E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6931283E-01	5.1170179E-02	4.3518370E-01	4.9190186E-01	5.0812639E-01	5.2000762E-01	5.2214433E-01	5.2350523E-01	5.4921464E-01	5.1076730E-01
3.2398465E+15	9.9511008E+35	1.3140000E+00	3.3368161E-02	2.2086328E-02	3.2687428E-01	2.2474019E-01	2.2803733E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6928570E-01	5.1062507E-02	4.3509544E-01	4.9182965E-01	5.0814586E-01	5.2009048E-01	5.2222754E-01	5.2358865E-01	5.4931022E-01	5.1085194E-01
3.2365389E+15	9.9373200E+35	1.3130000E+00	3.3394239E-02	2.2103728E-02	3.2695915E-01	2.2475642E-01	2.2807134E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6925846E-01	5.0954626E-02	4.3500720E-01	4.9175751E-01	5.0816541E-01	5.2017343E-01	5.2231083E-01	5.2367216E-01	5.4940592E-01	5.1093666E-01
3.2332323E+15	9.9235474E+35	1.3120000E+00	3.3420404E-02	2.2121196E-02	3.2704426E-01	2.2477272E-01	2.2810538E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6923112E-01	5.0846534E-02	4.3491899E-01	4.9168545E-01	5.0818505E-01	5.2025648E-01	5.2239423E-01	5.2375577E-01	5.4950174E-01	5.1102147E-01
3.2299270E+15	9.9097830E+35	1.3110000E+00	3.3446657E-02	2.2138732E-02	3.2712962E-01	2.2478906E-01	2.2813942E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6920367E-01	5.0738233E-02	4.3483081E-01	4.9161346E-01	5.0820476E-01	5.2033963E-01	5.2247771E-01	5.2383947E-01	5.4959768E-01	5.1110636E-01
3.2266228E+15	9.8960267E+35	1.3100000E+00	3.3472998E-02	2.2156337E-02	3.2721522E-01	2.2480546E-01	2.2817348E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6917612E-01	5.0629720E-02	4.3474264E-01	4.9154155E-01	5.0822456E-01	5.2042287E-01	5.2256129E-01	5.2392327E-01	5.4969375E-01	5.1119134E-01
3.2233198E+15	9.8822786E+35	1.3090000E+00	3.3499428E-02	2.2174011E-02	3.2730108E-01	2.2482190E-01	2.2820755E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6914846E-01	5.0520998E-02	4.3465451E-01	4.9146972E-01	5.0824445E-01	5.2050620E-01	5.2264497E-01	5.2400717E-01	5.4978993E-01	5.1127640E-01
3.2200180E+15	9.8685387E+35	1.3080000E+00	3.3525946E-02	2.2191754E-02	3.2738719E-01	2.2483840E-01	2.2824164E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6912070E-01	5.0412064E-02	4.3456639E-01	4.9139796E-01	5.0826441E-01	5.2058963E-01	5.2272874E-01	5.2409116E-01	5.4988624E-01	5.1136155E-01
3.2167173E+15	9.8548069E+35	1.3070000E+00	3.3552552E-02	2.2209566E-02	3.2747354E-01	2.2485496E-01	2.2827574E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6909284E-01	5.0302920E-02	4.3447831E-01	4.9132629E-01	5.0828446E-01	5.2067316E-01	5.2281261E-01	5.2417525E-01	5.4998268E-01	5.1144679E-01
3.2134178E+15	9.8410834E+35	1.3060000E+00	3.3579248E-02	2.2227448E-02	3.2756015E-01	2.2487156E-01	2.2830985E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6906487E-01	5.0193564E-02	4.3439024E-01	4.9125468E-01	5.0830459E-01	5.2075678E-01	5.2289658E-01	5.2425943E-01	5.5007923E-01	5.1153210E-01
3.2101194E+15	9.8273680E+35	1.3050000E+00	3.3606033E-02	2.2245398E-02	3.2764701E-01	2.2488822E-01	2.2834398E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6903679E-01	5.0083997E-02	4.3430220E-01	4.9118316E-01	5.0832481E-01	5.2084050E-01	5.2298064E-01	5.2434371E-01	5.5017591E-01	5.1161751E-01
3.2068223E+15	9.8136608E+35	1.3040000E+00	3.3632907E-02	2.2263419E-02	3.2773413E-01	2.2490493E-01	2.2837812E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6900860E-01	4.9974218E-02	4.3421419E-01	4.9111172E-01	5.0834511E-01	5.2092431E-01	5.2306479E-01	5.2442809E-01	5.5027271E-01	5.1170300E-01
3.2035263E+15	9.7999618E+35	1.3030000E+00	3.3659871E-02	2.2281509E-02	3.2782149E-01	2.2492169E-01	2.2841227E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6898031E-01	4.9864227E-02	4.3412620E-01	4.9104035E-01	5.0836549E-01	5.2100822E-01	5.2314905E-01	5.2451256E-01	5.5036964E-01	5.1178858E-01
3.2002314E+15	9.7862710E+35	1.3020000E+00	3.3686924E-02	2.2299669E-02	3.2790912E-01	2.2493851E-01	2.2844644E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6895191E-01	4.9754024E-02	4.3403824E-01	4.9096907E-01	5.0838595E-01	5.2109222E-01	5.2323339E-01	5.2459713E-01	5.5046669E-01	5.1187424E-01
3.1969378E+15	9.7725884E+35	1.3010000E+00	3.3714068E-02	2.2317899E-02	3.2799699E-01	2.2495537E-01	2.2848062E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6892341E-01	4.9643609E-02	4.3395030E-01	4.9089786E-01	5.0840650E-01	5.2117632E-01	5.2331784E-01	5.2468179E-01	5.5056386E-01	5.1195998E-01
3.1936453E+15	9.7589140E+35	1.3000000E+00	3.3741302E-02	2.2336199E-02	3.2808512E-01	2.2497229E-01	2.2851480E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6889479E-01	4.9532981E-02	4.3386238E-01	4.9082673E-01	5.0842713E-01	5.2126051E-01	5.2340238E-01	5.2476655E-01	5.5066115E-01	5.1204582E-01
3.1903540E+15	9.7452478E+35	1.2990000E+00	3.3768626E-02	2.2354570E-02	3.2817351E-01	2.2498927E-01	2.2854901E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.6886607E-01	4.9422141E-02	4.3377450E-01	4.9075568E-01	5.0844785E-01	5.2134481E-01	5.2348702E-01	5.2485141E-01	5.5075857E-01	5.1213174E-01
