      6    1689    1550         Itext Imax Icore		
																				
	G85: model 3 from Glendenning 1985													
																				
   Rho	   Press	    nbar	    Ye	    Ymu	    Yn	    Yp	    Yla	    Ysm	    Ys0	    Ysp	Yxim	Yxi0	   mstp	   mstn	   mstla	   mstsm	   msts0	   mstsp	mstxim	mstxi0

3.4297480E+15	1.1754498E+36	1.3840000E+00	8.4255856E-03	2.2807964E-03	2.4662380E-01	1.9090593E-01	3.1970942E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8019955E-01	6.2561299E-02	4.3025318E-01	4.6579573E-01	6.8162883E-01	7.1183520E-01	7.1476014E-01	7.1662306E-01	8.4579262E-01	8.2383329E-01
3.4263255E+15	1.1736955E+36	1.3830000E+00	8.4502705E-03	2.2944790E-03	2.4675482E-01	1.9094699E-01	3.1967790E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8020224E-01	6.2418045E-02	4.3022124E-01	4.6580118E-01	6.8162052E-01	7.1188322E-01	7.1480835E-01	7.1667140E-01	8.4580128E-01	8.2381531E-01
3.4229045E+15	1.1719425E+36	1.3820000E+00	8.4750103E-03	2.3082062E-03	2.4688605E-01	1.9098810E-01	3.1964631E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8020488E-01	6.2274661E-02	4.3018937E-01	4.6580672E-01	6.8161226E-01	7.1193128E-01	7.1485662E-01	7.1671979E-01	8.4580996E-01	8.2379733E-01
3.4194849E+15	1.1701908E+36	1.3810000E+00	8.4998051E-03	2.3219778E-03	2.4701749E-01	1.9102926E-01	3.1961464E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8020747E-01	6.2131147E-02	4.3015756E-01	4.6581234E-01	6.8160403E-01	7.1197939E-01	7.1490492E-01	7.1676822E-01	8.4581865E-01	8.2377935E-01
3.4160667E+15	1.1684405E+36	1.3800000E+00	8.5246550E-03	2.3357941E-03	2.4714913E-01	1.9107047E-01	3.1958289E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8021002E-01	6.1987502E-02	4.3012582E-01	4.6581805E-01	6.8159584E-01	7.1202754E-01	7.1495327E-01	7.1681669E-01	8.4582736E-01	8.2376136E-01
3.4126499E+15	1.1666916E+36	1.3790000E+00	8.5495602E-03	2.3496550E-03	2.4728097E-01	1.9111173E-01	3.1955106E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8021251E-01	6.1843728E-02	4.3009415E-01	4.6582385E-01	6.8158768E-01	7.1207574E-01	7.1500167E-01	7.1686521E-01	8.4583608E-01	8.2374338E-01
3.4092346E+15	1.1649440E+36	1.3780000E+00	8.5745207E-03	2.3635608E-03	2.4741303E-01	1.9115304E-01	3.1951915E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8021496E-01	6.1699823E-02	4.3006255E-01	4.6582974E-01	6.8157957E-01	7.1212398E-01	7.1505010E-01	7.1691378E-01	8.4584482E-01	8.2372541E-01
3.4058206E+15	1.1631978E+36	1.3770000E+00	8.5995367E-03	2.3775113E-03	2.4754529E-01	1.9119440E-01	3.1948716E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8021736E-01	6.1555788E-02	4.3003101E-01	4.6583571E-01	6.8157149E-01	7.1217226E-01	7.1509859E-01	7.1696239E-01	8.4585357E-01	8.2370743E-01
3.4024080E+15	1.1614529E+36	1.3760000E+00	8.6246082E-03	2.3915067E-03	2.4767776E-01	1.9123582E-01	3.1945510E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8021970E-01	6.1411623E-02	4.2999954E-01	4.6584178E-01	6.8156345E-01	7.1222059E-01	7.1514711E-01	7.1701104E-01	8.4586234E-01	8.2368945E-01
3.3989969E+15	1.1597094E+36	1.3750000E+00	8.6497354E-03	2.4055471E-03	2.4781044E-01	1.9127728E-01	3.1942295E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8022200E-01	6.1267327E-02	4.2996814E-01	4.6584793E-01	6.8155544E-01	7.1226896E-01	7.1519568E-01	7.1705974E-01	8.4587112E-01	8.2367147E-01
3.3955871E+15	1.1579672E+36	1.3740000E+00	8.6749184E-03	2.4196326E-03	2.4794333E-01	1.9131880E-01	3.1939072E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8022425E-01	6.1122900E-02	4.2993680E-01	4.6585417E-01	6.8154748E-01	7.1231738E-01	7.1524430E-01	7.1710848E-01	8.4587992E-01	8.2365350E-01
3.3921788E+15	1.1562264E+36	1.3730000E+00	8.7001572E-03	2.4337631E-03	2.4807642E-01	1.9136037E-01	3.1935842E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8022645E-01	6.0978343E-02	4.2990553E-01	4.6586050E-01	6.8153955E-01	7.1236584E-01	7.1529296E-01	7.1715727E-01	8.4588874E-01	8.2363552E-01
3.3887719E+15	1.1544870E+36	1.3720000E+00	8.7254521E-03	2.4479389E-03	2.4820973E-01	1.9140198E-01	3.1932603E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8022859E-01	6.0833656E-02	4.2987433E-01	4.6586692E-01	6.8153166E-01	7.1241435E-01	7.1534167E-01	7.1720610E-01	8.4589757E-01	8.2361754E-01
3.3853664E+15	1.1527489E+36	1.3710000E+00	8.7508030E-03	2.4621598E-03	2.4834325E-01	1.9144365E-01	3.1929357E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8023069E-01	6.0688837E-02	4.2984320E-01	4.6587343E-01	6.8152381E-01	7.1246290E-01	7.1539042E-01	7.1725498E-01	8.4590642E-01	8.2359957E-01
3.3819623E+15	1.1510121E+36	1.3700000E+00	8.7762102E-03	2.4764261E-03	2.4847698E-01	1.9148537E-01	3.1926102E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8023274E-01	6.0543888E-02	4.2981214E-01	4.6588003E-01	6.8151599E-01	7.1251149E-01	7.1543921E-01	7.1730390E-01	8.4591528E-01	8.2358160E-01
3.3785596E+15	1.1492767E+36	1.3690000E+00	8.8016736E-03	2.4907378E-03	2.4861092E-01	1.9152714E-01	3.1922839E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8023473E-01	6.0398808E-02	4.2978115E-01	4.6588672E-01	6.8150822E-01	7.1256013E-01	7.1548805E-01	7.1735287E-01	8.4592416E-01	8.2356362E-01
3.3751583E+15	1.1475426E+36	1.3680000E+00	8.8271935E-03	2.5050950E-03	2.4874507E-01	1.9156897E-01	3.1919569E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8023668E-01	6.0253596E-02	4.2975022E-01	4.6589350E-01	6.8150048E-01	7.1260882E-01	7.1553694E-01	7.1740188E-01	8.4593306E-01	8.2354565E-01
3.3717585E+15	1.1458099E+36	1.3670000E+00	8.8527700E-03	2.5194977E-03	2.4887944E-01	1.9161084E-01	3.1916289E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8023857E-01	6.0108254E-02	4.2971937E-01	4.6590037E-01	6.8149278E-01	7.1265755E-01	7.1558587E-01	7.1745094E-01	8.4594197E-01	8.2352767E-01
3.3683600E+15	1.1440786E+36	1.3660000E+00	8.8784031E-03	2.5339460E-03	2.4901402E-01	1.9165276E-01	3.1913002E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024041E-01	5.9962781E-02	4.2968858E-01	4.6590733E-01	6.8148512E-01	7.1270632E-01	7.1563484E-01	7.1750004E-01	8.4595090E-01	8.2350970E-01
3.3649630E+15	1.1423486E+36	1.3650000E+00	8.9040930E-03	2.5484400E-03	2.4914881E-01	1.9169474E-01	3.1909707E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024221E-01	5.9817177E-02	4.2965786E-01	4.6591438E-01	6.8147750E-01	7.1275514E-01	7.1568386E-01	7.1754919E-01	8.4595984E-01	8.2349173E-01
3.3615673E+15	1.1406200E+36	1.3640000E+00	8.9298397E-03	2.5629798E-03	2.4928382E-01	1.9173676E-01	3.1906403E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024394E-01	5.9671441E-02	4.2962721E-01	4.6592152E-01	6.8146991E-01	7.1280401E-01	7.1573293E-01	7.1759838E-01	8.4596880E-01	8.2347376E-01
3.3581731E+15	1.1388927E+36	1.3630000E+00	8.9556434E-03	2.5775653E-03	2.4941904E-01	1.9177884E-01	3.1903091E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024563E-01	5.9525574E-02	4.2959663E-01	4.6592876E-01	6.8146237E-01	7.1285292E-01	7.1578204E-01	7.1764762E-01	8.4597777E-01	8.2345578E-01
3.3547803E+15	1.1371667E+36	1.3620000E+00	8.9815043E-03	2.5921968E-03	2.4955448E-01	1.9182097E-01	3.1899771E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024727E-01	5.9379576E-02	4.2956612E-01	4.6593608E-01	6.8145486E-01	7.1290187E-01	7.1583120E-01	7.1769691E-01	8.4598677E-01	8.2343781E-01
3.3513889E+15	1.1354421E+36	1.3610000E+00	9.0074223E-03	2.6068743E-03	2.4969013E-01	1.9186315E-01	3.1896442E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8024885E-01	5.9233447E-02	4.2953568E-01	4.6594350E-01	6.8144739E-01	7.1295087E-01	7.1588040E-01	7.1774624E-01	8.4599577E-01	8.2341984E-01
3.3479989E+15	1.1337189E+36	1.3600000E+00	9.0333977E-03	2.6215978E-03	2.4982600E-01	1.9190538E-01	3.1893106E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025038E-01	5.9087186E-02	4.2950530E-01	4.6595101E-01	6.8143996E-01	7.1299992E-01	7.1592965E-01	7.1779562E-01	8.4600480E-01	8.2340187E-01
3.3446103E+15	1.1319970E+36	1.3590000E+00	9.0594305E-03	2.6363675E-03	2.4996209E-01	1.9194766E-01	3.1889760E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025186E-01	5.8940793E-02	4.2947500E-01	4.6595861E-01	6.8143257E-01	7.1304901E-01	7.1597894E-01	7.1784504E-01	8.4601384E-01	8.2338390E-01
3.3412231E+15	1.1302765E+36	1.3580000E+00	9.0855208E-03	2.6511834E-03	2.5009839E-01	1.9198999E-01	3.1886407E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025328E-01	5.8794269E-02	4.2944477E-01	4.6596631E-01	6.8142522E-01	7.1309815E-01	7.1602828E-01	7.1789451E-01	8.4602289E-01	8.2336592E-01
3.3378373E+15	1.1285573E+36	1.3570000E+00	9.1116688E-03	2.6660455E-03	2.5023492E-01	1.9203237E-01	3.1883045E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025466E-01	5.8647614E-02	4.2941461E-01	4.6597410E-01	6.8141791E-01	7.1314733E-01	7.1607767E-01	7.1794402E-01	8.4603196E-01	8.2334795E-01
3.3344530E+15	1.1268395E+36	1.3560000E+00	9.1378746E-03	2.6809540E-03	2.5037166E-01	1.9207480E-01	3.1879674E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025597E-01	5.8500826E-02	4.2938452E-01	4.6598198E-01	6.8141064E-01	7.1319656E-01	7.1612710E-01	7.1799358E-01	8.4604105E-01	8.2332998E-01
3.3310700E+15	1.1251230E+36	1.3550000E+00	9.1641383E-03	2.6959089E-03	2.5050862E-01	1.9211729E-01	3.1876295E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025724E-01	5.8353907E-02	4.2935450E-01	4.6598995E-01	6.8140341E-01	7.1324584E-01	7.1617658E-01	7.1804319E-01	8.4605016E-01	8.2331201E-01
3.3276885E+15	1.1234079E+36	1.3540000E+00	9.1904600E-03	2.7109104E-03	2.5064580E-01	1.9215982E-01	3.1872907E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025845E-01	5.8206857E-02	4.2932454E-01	4.6599802E-01	6.8139621E-01	7.1329516E-01	7.1622610E-01	7.1809284E-01	8.4605928E-01	8.2329404E-01
3.3243084E+15	1.1216942E+36	1.3530000E+00	9.2168398E-03	2.7259584E-03	2.5078320E-01	1.9220241E-01	3.1869511E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025961E-01	5.8059674E-02	4.2929466E-01	4.6600618E-01	6.8138906E-01	7.1334453E-01	7.1627567E-01	7.1814254E-01	8.4606842E-01	8.2327606E-01
3.3209296E+15	1.1199817E+36	1.3520000E+00	9.2432778E-03	2.7410531E-03	2.5092082E-01	1.9224504E-01	3.1866106E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026071E-01	5.7912360E-02	4.2926486E-01	4.6601444E-01	6.8138194E-01	7.1339394E-01	7.1632529E-01	7.1819229E-01	8.4607757E-01	8.2325809E-01
3.3175523E+15	1.1182707E+36	1.3510000E+00	9.2697742E-03	2.7561945E-03	2.5105866E-01	1.9228773E-01	3.1862693E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026176E-01	5.7764914E-02	4.2923512E-01	4.6602279E-01	6.8137487E-01	7.1344340E-01	7.1637495E-01	7.1824208E-01	8.4608674E-01	8.2324012E-01
3.3141764E+15	1.1165610E+36	1.3500000E+00	9.2963291E-03	2.7713828E-03	2.5119673E-01	1.9233047E-01	3.1859271E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026276E-01	5.7617336E-02	4.2920545E-01	4.6603123E-01	6.8136783E-01	7.1349291E-01	7.1642466E-01	7.1829192E-01	8.4609593E-01	8.2322214E-01
3.3108019E+15	1.1148526E+36	1.3490000E+00	9.3229425E-03	2.7866179E-03	2.5133501E-01	1.9237326E-01	3.1855841E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026370E-01	5.7469625E-02	4.2917585E-01	4.6603977E-01	6.8136083E-01	7.1354246E-01	7.1647442E-01	7.1834181E-01	8.4610513E-01	8.2320417E-01
3.3074288E+15	1.1131456E+36	1.3480000E+00	9.3496147E-03	2.8019000E-03	2.5147352E-01	1.9241610E-01	3.1852401E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026458E-01	5.7321783E-02	4.2914633E-01	4.6604841E-01	6.8135388E-01	7.1359206E-01	7.1652422E-01	7.1839174E-01	8.4611435E-01	8.2318620E-01
3.3040571E+15	1.1114400E+36	1.3470000E+00	9.3763457E-03	2.8172292E-03	2.5161226E-01	1.9245899E-01	3.1848953E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026541E-01	5.7173809E-02	4.2911688E-01	4.6605714E-01	6.8134696E-01	7.1364171E-01	7.1657407E-01	7.1844172E-01	8.4612359E-01	8.2316822E-01
3.3006868E+15	1.1097357E+36	1.3460000E+00	9.4031355E-03	2.8326055E-03	2.5175122E-01	1.9250193E-01	3.1845496E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026619E-01	5.7025703E-02	4.2908749E-01	4.6606596E-01	6.8134008E-01	7.1369140E-01	7.1662397E-01	7.1849174E-01	8.4613284E-01	8.2315025E-01
3.2973180E+15	1.1080327E+36	1.3450000E+00	9.4299845E-03	2.8480290E-03	2.5189040E-01	1.9254492E-01	3.1842031E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026691E-01	5.6877464E-02	4.2905818E-01	4.6607488E-01	6.8133325E-01	7.1374114E-01	7.1667391E-01	7.1854182E-01	8.4614211E-01	8.2313227E-01
3.2939505E+15	1.1063311E+36	1.3440000E+00	9.4568926E-03	2.8634998E-03	2.5202981E-01	1.9258796E-01	3.1838556E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026757E-01	5.6729094E-02	4.2902895E-01	4.6608390E-01	6.8132645E-01	7.1379092E-01	7.1672390E-01	7.1859194E-01	8.4615139E-01	8.2311430E-01
3.2905845E+15	1.1046309E+36	1.3430000E+00	9.4838600E-03	2.8790179E-03	2.5216944E-01	1.9263106E-01	3.1835073E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026818E-01	5.6580591E-02	4.2899978E-01	4.6609301E-01	6.8131969E-01	7.1384076E-01	7.1677394E-01	7.1864211E-01	8.4616070E-01	8.2309632E-01
3.2872198E+15	1.1029320E+36	1.3420000E+00	9.5108868E-03	2.8945835E-03	2.5230930E-01	1.9267420E-01	3.1831581E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026873E-01	5.6431956E-02	4.2897069E-01	4.6610222E-01	6.8131298E-01	7.1389064E-01	7.1682402E-01	7.1869232E-01	8.4617002E-01	8.2307834E-01
3.2838566E+15	1.1012344E+36	1.3410000E+00	9.5379732E-03	2.9101966E-03	2.5244939E-01	1.9271740E-01	3.1828080E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026923E-01	5.6283189E-02	4.2894166E-01	4.6611153E-01	6.8130630E-01	7.1394056E-01	7.1687416E-01	7.1874259E-01	8.4617935E-01	8.2306036E-01
3.2804948E+15	1.0995382E+36	1.3400000E+00	9.5651192E-03	2.9258574E-03	2.5258970E-01	1.9276064E-01	3.1824570E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026967E-01	5.6134289E-02	4.2891272E-01	4.6612094E-01	6.8129966E-01	7.1399054E-01	7.1692434E-01	7.1879290E-01	8.4618871E-01	8.2304238E-01
3.2771343E+15	1.0978434E+36	1.3390000E+00	9.5923249E-03	2.9415658E-03	2.5273025E-01	1.9280394E-01	3.1821051E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027005E-01	5.5985257E-02	4.2888384E-01	4.6613044E-01	6.8129307E-01	7.1404056E-01	7.1697456E-01	7.1884325E-01	8.4619808E-01	8.2302440E-01
3.2737753E+15	1.0961499E+36	1.3380000E+00	9.6195905E-03	2.9573220E-03	2.5287102E-01	1.9284728E-01	3.1817523E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027037E-01	5.5836093E-02	4.2885504E-01	4.6614004E-01	6.8128651E-01	7.1409063E-01	7.1702484E-01	7.1889366E-01	8.4620746E-01	8.2300642E-01
3.2704177E+15	1.0944578E+36	1.3370000E+00	9.6469162E-03	2.9731260E-03	2.5301202E-01	1.9289068E-01	3.1813986E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027064E-01	5.5686796E-02	4.2882630E-01	4.6614973E-01	6.8128000E-01	7.1414074E-01	7.1707516E-01	7.1894411E-01	8.4621687E-01	8.2298844E-01
3.2670615E+15	1.0927670E+36	1.3360000E+00	9.6743019E-03	2.9889780E-03	2.5315326E-01	1.9293413E-01	3.1810440E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027085E-01	5.5537367E-02	4.2879765E-01	4.6615953E-01	6.8127353E-01	7.1419091E-01	7.1712553E-01	7.1899461E-01	8.4622629E-01	8.2297046E-01
3.2637068E+15	1.0910776E+36	1.3350000E+00	9.7017479E-03	3.0048780E-03	2.5329472E-01	1.9297763E-01	3.1806885E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027100E-01	5.5387805E-02	4.2876906E-01	4.6616942E-01	6.8126710E-01	7.1424112E-01	7.1717595E-01	7.1904516E-01	8.4623572E-01	8.2295248E-01
3.2603534E+15	1.0893895E+36	1.3340000E+00	9.7292543E-03	3.0208260E-03	2.5343641E-01	1.9302118E-01	3.1803320E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027110E-01	5.5238111E-02	4.2874055E-01	4.6617941E-01	6.8126070E-01	7.1429138E-01	7.1722641E-01	7.1909576E-01	8.4624518E-01	8.2293449E-01
3.2570014E+15	1.0877028E+36	1.3330000E+00	9.7568211E-03	3.0368223E-03	2.5357834E-01	1.9306478E-01	3.1799747E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027113E-01	5.5088285E-02	4.2871211E-01	4.6618950E-01	6.8125435E-01	7.1434169E-01	7.1727693E-01	7.1914641E-01	8.4625465E-01	8.2291651E-01
3.2536508E+15	1.0860174E+36	1.3320000E+00	9.7844486E-03	3.0528668E-03	2.5372050E-01	1.9310843E-01	3.1796164E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027111E-01	5.4938326E-02	4.2868375E-01	4.6619969E-01	6.8124804E-01	7.1439204E-01	7.1732749E-01	7.1919710E-01	8.4626414E-01	8.2289852E-01
3.2503017E+15	1.0843334E+36	1.3310000E+00	9.8121368E-03	3.0689596E-03	2.5386289E-01	1.9315213E-01	3.1792572E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027103E-01	5.4788234E-02	4.2865546E-01	4.6620998E-01	6.8124177E-01	7.1444244E-01	7.1737810E-01	7.1924784E-01	8.4627364E-01	8.2288053E-01
3.2469539E+15	1.0826507E+36	1.3300000E+00	9.8398859E-03	3.0851009E-03	2.5400551E-01	1.9319588E-01	3.1788971E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027089E-01	5.4638010E-02	4.2862724E-01	4.6622037E-01	6.8123555E-01	7.1449289E-01	7.1742876E-01	7.1929863E-01	8.4628316E-01	8.2286254E-01
3.2436076E+15	1.0809694E+36	1.3290000E+00	9.8676959E-03	3.1012907E-03	2.5414837E-01	1.9323968E-01	3.1785360E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027069E-01	5.4487653E-02	4.2859910E-01	4.6623086E-01	6.8122936E-01	7.1454339E-01	7.1747946E-01	7.1934947E-01	8.4629270E-01	8.2284455E-01
3.2402626E+15	1.0792894E+36	1.3280000E+00	9.8955670E-03	3.1175291E-03	2.5429147E-01	1.9328353E-01	3.1781741E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027043E-01	5.4337164E-02	4.2857103E-01	4.6624144E-01	6.8122322E-01	7.1459394E-01	7.1753022E-01	7.1940036E-01	8.4630226E-01	8.2282656E-01
3.2369191E+15	1.0776108E+36	1.3270000E+00	9.9234994E-03	3.1338161E-03	2.5443480E-01	1.9332743E-01	3.1778111E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8027012E-01	5.4186542E-02	4.2854304E-01	4.6625213E-01	6.8121711E-01	7.1464454E-01	7.1758102E-01	7.1945129E-01	8.4631183E-01	8.2280856E-01
3.2335770E+15	1.0759336E+36	1.3260000E+00	9.9514931E-03	3.1501519E-03	2.5457836E-01	1.9337138E-01	3.1774473E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026974E-01	5.4035788E-02	4.2851512E-01	4.6626292E-01	6.8121105E-01	7.1469518E-01	7.1763187E-01	7.1950228E-01	8.4632142E-01	8.2279057E-01
3.2302363E+15	1.0742576E+36	1.3250000E+00	9.9795483E-03	3.1665366E-03	2.5472217E-01	1.9341539E-01	3.1770825E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026930E-01	5.3884901E-02	4.2848728E-01	4.6627381E-01	6.8120503E-01	7.1474587E-01	7.1768277E-01	7.1955331E-01	8.4633103E-01	8.2277257E-01
3.2268970E+15	1.0725831E+36	1.3240000E+00	1.0007665E-02	3.1829702E-03	2.5486621E-01	1.9345944E-01	3.1767167E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026880E-01	5.3733881E-02	4.2845951E-01	4.6628480E-01	6.8119905E-01	7.1479661E-01	7.1773372E-01	7.1960439E-01	8.4634066E-01	8.2275457E-01
3.2235591E+15	1.0709099E+36	1.3230000E+00	1.0035844E-02	3.1994528E-03	2.5501048E-01	1.9350354E-01	3.1763500E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026824E-01	5.3582729E-02	4.2843181E-01	4.6629590E-01	6.8119312E-01	7.1484740E-01	7.1778472E-01	7.1965552E-01	8.4635030E-01	8.2273657E-01
3.2202226E+15	1.0692380E+36	1.3220000E+00	1.0064084E-02	3.2159845E-03	2.5515500E-01	1.9354769E-01	3.1759824E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026763E-01	5.3431444E-02	4.2840419E-01	4.6630709E-01	6.8118722E-01	7.1489824E-01	7.1783577E-01	7.1970670E-01	8.4635996E-01	8.2271857E-01
3.2168875E+15	1.0675675E+36	1.3210000E+00	1.0092386E-02	3.2325654E-03	2.5529975E-01	1.9359190E-01	3.1756138E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026695E-01	5.3280027E-02	4.2837665E-01	4.6631839E-01	6.8118137E-01	7.1494913E-01	7.1788686E-01	7.1975793E-01	8.4636964E-01	8.2270057E-01
3.2135538E+15	1.0658984E+36	1.3200000E+00	1.0120751E-02	3.2491956E-03	2.5544475E-01	1.9363615E-01	3.1752442E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026620E-01	5.3128477E-02	4.2834918E-01	4.6632979E-01	6.8117556E-01	7.1500006E-01	7.1793801E-01	7.1980921E-01	8.4637933E-01	8.2268256E-01
3.2102215E+15	1.0642306E+36	1.3190000E+00	1.0149177E-02	3.2658752E-03	2.5558999E-01	1.9368045E-01	3.1748737E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026540E-01	5.2976794E-02	4.2832179E-01	4.6634129E-01	6.8116979E-01	7.1505105E-01	7.1798921E-01	7.1986054E-01	8.4638904E-01	8.2266456E-01
3.2068906E+15	1.0625641E+36	1.3180000E+00	1.0177666E-02	3.2826042E-03	2.5573546E-01	1.9372481E-01	3.1745022E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026454E-01	5.2824979E-02	4.2829447E-01	4.6635289E-01	6.8116406E-01	7.1510208E-01	7.1804045E-01	7.1991192E-01	8.4639877E-01	8.2264655E-01
3.2035612E+15	1.0608990E+36	1.3170000E+00	1.0206218E-02	3.2993827E-03	2.5588118E-01	1.9376921E-01	3.1741297E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026361E-01	5.2673031E-02	4.2826723E-01	4.6636460E-01	6.8115838E-01	7.1515317E-01	7.1809174E-01	7.1996335E-01	8.4640852E-01	8.2262854E-01
3.2002331E+15	1.0592352E+36	1.3160000E+00	1.0234832E-02	3.3162108E-03	2.5602714E-01	1.9381366E-01	3.1737562E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026262E-01	5.2520950E-02	4.2824006E-01	4.6637641E-01	6.8115273E-01	7.1520430E-01	7.1814309E-01	7.2001482E-01	8.4641828E-01	8.2261052E-01
3.1969065E+15	1.0575728E+36	1.3150000E+00	1.0263509E-02	3.3330887E-03	2.5617335E-01	1.9385817E-01	3.1733818E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026157E-01	5.2368737E-02	4.2821297E-01	4.6638833E-01	6.8114713E-01	7.1525548E-01	7.1819448E-01	7.2006635E-01	8.4642807E-01	8.2259251E-01
3.1935812E+15	1.0559118E+36	1.3140000E+00	1.0292249E-02	3.3500164E-03	2.5631979E-01	1.9390272E-01	3.1730064E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8026045E-01	5.2216392E-02	4.2818596E-01	4.6640035E-01	6.8114158E-01	7.1530671E-01	7.1824592E-01	7.2011793E-01	8.4643787E-01	8.2257449E-01
3.1902574E+15	1.0542521E+36	1.3130000E+00	1.0321051E-02	3.3669939E-03	2.5646649E-01	1.9394732E-01	3.1726300E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025928E-01	5.2063914E-02	4.2815902E-01	4.6641247E-01	6.8113606E-01	7.1535800E-01	7.1829741E-01	7.2016955E-01	8.4644768E-01	8.2255647E-01
3.1869349E+15	1.0525938E+36	1.3120000E+00	1.0349917E-02	3.3840215E-03	2.5661342E-01	1.9399197E-01	3.1722526E-01	0.0000000E+00	0.0000000E+00	0.0000000E+00	1.8025804E-01	5.1911303E-02	4.2813216E-01	4.6642470E-01	6.8113059E-01	7.1540933E-01	7.1834895E-01	7.2022123E-01	8.4645752E-01	8.2253845E-01
