      6    1142    160          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

   2235887948161821.0        1.0184246686899788E+036   1.0000000000000000        5.0999896816149137E-002   3.5306407038096392E-002  0.91369369614575446        8.6306303854245536E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.19056850626971708       0.29350438470751494        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2184497170939230.2        9.7183427676116073E+035  0.98471611738204956        5.0441194474606633E-002   3.4660657968865048E-002  0.91489814755652832        8.5101852443471682E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.19325692013968279       0.29874685274751206        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2134665205025196.8        9.2732494375583725E+035  0.96966582536697388        4.9910537384716389E-002   3.4040050587869165E-002  0.91604941202741441        8.3950587972585561E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.19597751337407920       0.30405302592377864        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2086335477241298.2        8.8480901745963875E+035  0.95484560728073120        4.9407003984156192E-002   3.3443643634808465E-002  0.91714935238103534        8.2850647618964657E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.19873036548574380       0.30942262920718938        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   2039453016383977.8        8.4420156716045295E+035  0.94025182723999023        4.8929687943226836E-002   3.2870512891122569E-002  0.91819979916565053        8.1800200834349412E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.20151557847002380       0.31485541066989597        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1993965728893859.2        8.0542148572266994E+035  0.92588114738464355        4.8477712375517533E-002   3.2319767836275375E-002  0.91920251978820711        8.0797480211792908E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.20433319806681721       0.32035098716535354        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1949822053032883.0        7.6838946612146118E+035  0.91172981262207031        4.8050207296669138E-002   3.1790524021466600E-002  0.92015926868186426        7.9840731318135738E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.20718335295509088       0.32590911511423382        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1906975359479890.0        7.3303168323795871E+035  0.89779508113861084        4.7646353151147056E-002   3.1281956624021945E-002  0.92107169022483104        7.8928309775169000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.21006596732142510       0.33152912934904866        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1865377751741685.2        6.9927457729310261E+035  0.88407325744628906        4.7265321505470206E-002   3.0793226781302727E-002  0.92194145171322706        7.8058548286772930E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.21298115725040997       0.33721071554007975        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1824984639060201.8        6.6704865965160656E+035  0.87056118249893188        4.6906319727804596E-002   3.0323536876931345E-002  0.92277014339526409        7.7229856604735941E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.21592892917507772       0.34295332164312253        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1785752823728279.5        6.3628689493150048E+035  0.85725563764572144        4.6568573128184305E-002   2.9872108156554257E-002  0.92355931871526142        7.6440681284738562E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.21890930093411648       0.34875639348713083        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1747640805645407.0        6.0692492645388198E+035  0.84415346384048462        4.6251328207076906E-002   2.9438184725115842E-002  0.92431048706780727        7.5689512932192754E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.22192227678547180       0.35461932565792825        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1710608549908882.5        5.7890086753861240E+035  0.83125150203704834        4.5953850986826847E-002   2.9021031201854730E-002  0.92502511781131846        7.4974882188681577E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.22496786096232962       0.36054148751814347        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1674617940720970.0        5.5215561098889472E+035  0.81854677200317383        4.5675430796036295E-002   2.8619938054045165E-002  0.92570463114991852        7.4295368850081464E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.22804601491322482       0.36652213978805781        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1639631873014672.8        5.2663211120610772E+035  0.80603617429733276        4.5415373158080148E-002   2.8234211579662712E-002  0.92635041526225714        7.3649584737742857E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.23115672782162144       0.37256057142033894        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
