      6    913    179          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

   Rho        Press       nbar       Ye         Ymu        Yn         Yp         Yla        Ysm        Ys0        Ysp       mstp       mstn       mstla      mstsm      msts0      mstsp
  g/cm3     dyne/cm2     #/fm3     [A_cell]    [A_ion]     [Z]

 4.2636E+15 3.6701E+36 1.4500E+00 9.4479E-02 7.8865E-02 8.2666E-01 1.7334E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6377E-01 3.9119E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.2064E+15 3.5911E+36 1.4400E+00 9.4586E-02 7.8895E-02 8.2652E-01 1.7348E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6426E-01 3.9169E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.1498E+15 3.5132E+36 1.4300E+00 9.4682E-02 7.8914E-02 8.2640E-01 1.7360E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6475E-01 3.9220E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.0938E+15 3.4365E+36 1.4200E+00 9.4767E-02 7.8923E-02 8.2631E-01 1.7369E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6525E-01 3.9274E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 4.0383E+15 3.3608E+36 1.4100E+00 9.4842E-02 7.8921E-02 8.2624E-01 1.7376E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6575E-01 3.9330E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.9835E+15 3.2862E+36 1.4000E+00 9.4907E-02 7.8909E-02 8.2618E-01 1.7382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6626E-01 3.9389E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.9293E+15 3.2127E+36 1.3900E+00 9.4962E-02 7.8886E-02 8.2615E-01 1.7385E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6677E-01 3.9449E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.8756E+15 3.1403E+36 1.3800E+00 9.5006E-02 7.8853E-02 8.2614E-01 1.7386E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6729E-01 3.9512E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.8226E+15 3.0689E+36 1.3700E+00 9.5041E-02 7.8809E-02 8.2615E-01 1.7385E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6782E-01 3.9577E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.7701E+15 2.9986E+36 1.3600E+00 9.5066E-02 7.8755E-02 8.2618E-01 1.7382E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6836E-01 3.9644E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.7181E+15 2.9294E+36 1.3500E+00 9.5080E-02 7.8691E-02 8.2623E-01 1.7377E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6890E-01 3.9714E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.6668E+15 2.8612E+36 1.3400E+00 9.5085E-02 7.8617E-02 8.2630E-01 1.7370E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.6944E-01 3.9786E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.6160E+15 2.7941E+36 1.3300E+00 9.5081E-02 7.8533E-02 8.2639E-01 1.7361E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7000E-01 3.9860E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.5657E+15 2.7280E+36 1.3200E+00 9.5067E-02 7.8439E-02 8.2649E-01 1.7351E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7056E-01 3.9937E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.5160E+15 2.6629E+36 1.3100E+00 9.5043E-02 7.8335E-02 8.2662E-01 1.7338E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7113E-01 4.0016E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.4669E+15 2.5988E+36 1.3000E+00 9.5009E-02 7.8221E-02 8.2677E-01 1.7323E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7171E-01 4.0097E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.4183E+15 2.5358E+36 1.2900E+00 9.4967E-02 7.8097E-02 8.2694E-01 1.7306E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7230E-01 4.0181E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.3702E+15 2.4738E+36 1.2800E+00 9.4914E-02 7.7963E-02 8.2712E-01 1.7288E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7290E-01 4.0267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
 3.3227E+15 2.4128E+36 1.2700E+00 9.4853E-02 7.7820E-02 8.2733E-01 1.7267E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 2.7350E-01 4.0355E-01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
