      6    246    185          Itext Imax Icore

      Akmal, Pandariphande & Ravenhall: A18 + dv + UIX* model (the best one)

     Rho          Press           nbar            Ye            Ymu             Yn              Yp            Yla            Ysm            Ys0            Ysp           mstp            mstn           mstla          mstsm          msts0         mstsp
    g/cm3         dyne/cm2        #/fm3         [A_cell]       [A_ion]          [Z]

  0.2701E+16     0.1230E+37     0.1170E+01     0.1502E+00     0.1292E+00     0.7206E+00     0.2794E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1679E+01     0.1239E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2667E+16     0.1200E+37     0.1160E+01     0.1495E+00     0.1285E+00     0.7220E+00     0.2780E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1657E+01     0.1228E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2632E+16     0.1170E+37     0.1150E+01     0.1488E+00     0.1277E+00     0.7235E+00     0.2765E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1636E+01     0.1217E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2598E+16     0.1141E+37     0.1140E+01     0.1482E+00     0.1269E+00     0.7249E+00     0.2751E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1614E+01     0.1207E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2565E+16     0.1112E+37     0.1130E+01     0.1475E+00     0.1261E+00     0.7264E+00     0.2736E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1593E+01     0.1196E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2531E+16     0.1084E+37     0.1120E+01     0.1468E+00     0.1253E+00     0.7279E+00     0.2721E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1573E+01     0.1186E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2498E+16     0.1057E+37     0.1110E+01     0.1461E+00     0.1245E+00     0.7294E+00     0.2706E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1552E+01     0.1176E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2465E+16     0.1030E+37     0.1100E+01     0.1454E+00     0.1237E+00     0.7309E+00     0.2691E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1532E+01     0.1166E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2432E+16     0.1003E+37     0.1090E+01     0.1446E+00     0.1230E+00     0.7324E+00     0.2676E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1512E+01     0.1156E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2400E+16     0.9767E+36     0.1080E+01     0.1439E+00     0.1221E+00     0.7340E+00     0.2660E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1493E+01     0.1146E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2368E+16     0.9508E+36     0.1070E+01     0.1432E+00     0.1213E+00     0.7355E+00     0.2645E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1473E+01     0.1136E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2336E+16     0.9255E+36     0.1060E+01     0.1424E+00     0.1205E+00     0.7371E+00     0.2629E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1454E+01     0.1127E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2304E+16     0.9006E+36     0.1050E+01     0.1417E+00     0.1197E+00     0.7386E+00     0.2614E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1435E+01     0.1118E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2273E+16     0.8761E+36     0.1040E+01     0.1410E+00     0.1188E+00     0.7402E+00     0.2598E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1417E+01     0.1109E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2242E+16     0.8521E+36     0.1030E+01     0.1402E+00     0.1180E+00     0.7418E+00     0.2582E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1398E+01     0.1100E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2211E+16     0.8285E+36     0.1020E+01     0.1394E+00     0.1171E+00     0.7435E+00     0.2566E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1380E+01     0.1091E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2180E+16     0.8053E+36     0.1010E+01     0.1387E+00     0.1162E+00     0.7451E+00     0.2549E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1362E+01     0.1082E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2150E+16     0.7826E+36     0.1000E+01     0.1379E+00     0.1154E+00     0.7467E+00     0.2533E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1345E+01     0.1073E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
  0.2120E+16     0.7602E+36     0.9900E+00     0.1371E+00     0.1145E+00     0.7484E+00     0.2516E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1328E+01     0.1065E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00
