0.14946E+10    0.36802E-01
0.14946E+10    0.0


0.12139E+11    0.35760E-01
0.12139E+11    0.0


0.86186E+11    0.47272E-01
0.86186E+11    0.0


2.7688E+11	4.6144E-2
2.7688E+11	0.0


6.8479E+11	5.9766E-2
6.8479E+11	0.0


1.0262E+12	1.2803E-1
1.0262E+12	0.0


1.2938E+12	1.4347E-1
1.2938E+12	0.0


1.7022E+12	5.0791E-1
1.7022E+12	0.0


1.9114E+12	6.5788E-2
1.9114E+12	0.0


2.3186E+12	7.1575E-2
2.3186E+12	0.0


2.8712E+12	7.7886E-2
2.8712E+12	0.0


3.6479E+12	8.4649E-2
3.6479E+12	0.0


4.9819E+12	3.0880E-1
4.9819E+12	0.0


5.9150E+12	2.9519E-2
5.9150E+12	0.0


7.3415E+12	3.0984E-2
7.3415E+12	0.0


9.3445E+12	1.3509E-1
9.3445E+12	0.0


1.0766E+13	1.1502E-2
1.0766E+13	0.0


1.2754E+13	1.1323E-2
1.2754E+13	0.0


1.5308E+13	1.0875E-2
1.5308E+13	0.0


1.8659E+13	1.0038E-2
1.8659E+13	0.0


2.3167E+13	6.7274E-2
2.3167E+13	0.0


2.8101E+13	2.5226E-3
2.8101E+13     0.0


3.5225E+13	2.3806E-3
3.5225E+13	0.0


4.4106E+13	2.0390E-3
4.4106E+13	0.0

