   1.49080e+09   3.70390e-02
   1.49080e+09   0.00000e+00

   1.97800e+10   4.12430e-02
   1.97800e+10   0.00000e+00

   8.10730e+10   5.33820e-02
   8.10730e+10   0.00000e+00

   2.17740e+11   1.23640e-02
   2.17740e+11   0.00000e+00

   4.23240e+11   8.39930e-08
   4.23240e+11   0.00000e+00

   7.00990e+11   4.91340e-02
   7.00990e+11   0.00000e+00

   2.06130e+12   9.24760e-01
   2.06130e+12   0.00000e+00

   4.41480e+12   3.69720e-01
   4.41480e+12   0.00000e+00

   5.71930e+12   6.27230e-03
   5.71930e+12   0.00000e+00

   1.40500e+13   1.20680e-01
   1.40500e+13   0.00000e+00

