# n(0)    ,pr(0)       ,e(0)      ,mu(0),     Mass ,  B_Mass,   R   ,R_qc   DM/M^2 
  1.30441704  1342.411565  2133.585827  2662.976667   2.317913026  2.72730147  10.78667398  0 0.07619760254
  1.30194624  1337.178581  2127.189862  2658.824444   2.318759574  2.728703025  10.79137563  0 0.0762452007
  1.29947544  1331.945596  2120.793898  2654.672222   2.319601214  2.730096767  10.79609145  0 0.07629249225
  1.297004639  1326.712612  2114.397934  2650.52   2.320450122  2.731502646  10.80081869  0 0.07634012081
  1.294533839  1321.479628  2108.001969  2646.367778   2.32129437  2.732900484  10.805558  0 0.07638733892
  1.292063039  1316.246644  2101.606005  2642.215556   2.322144534  2.734308418  10.81030891  0 0.07643485375
  1.289592239  1311.013659  2095.210041  2638.063333   2.322981693  2.735694589  10.81507488  0 0.07648151199
  1.287121439  1305.780675  2088.814076  2633.911111   2.323825295  2.737091186  10.8198502  0 0.07652839637
  1.284650639  1300.547691  2082.418112  2629.758889   2.32466545  2.738481971  10.82463923  0 0.07657498186
  1.282179839  1295.314706  2076.022148  2625.606667   2.325516606  2.739891117  10.82943924  0 0.07662211628
  1.279709038  1290.081722  2069.626183  2621.454444   2.32635268  2.741274956  10.83425405  0 0.07666826588
  1.277238238  1284.848738  2063.230219  2617.302222   2.327191591  2.742663571  10.83908124  0 0.07671450042
  1.274767438  1279.615754  2056.834255  2613.15   2.328032952  2.744056424  10.84392294  0 0.07676081685
  1.272296638  1274.382769  2050.43829  2608.997778   2.328873194  2.74544701  10.84877574  0 0.07680690845
  1.269825838  1269.149785  2044.042326  2604.845556   2.329713699  2.746837573  10.85363999  0 0.0768528435
  1.267355038  1263.916801  2037.646362  2600.693333   2.330553349  2.748227259  10.85852013  0 0.07689874469
  1.264884238  1258.683816  2031.250397  2596.541111   2.331394719  2.749619285  10.86341122  0 0.07694456036
  1.262413438  1253.450832  2024.854433  2592.388889   2.332227384  2.750996839  10.86831776  0 0.07698980441
  1.259942637  1248.217848  2018.458469  2588.236667   2.333068311  2.75238811  10.87323719  0 0.07703542079
  1.257471837  1242.984864  2012.062504  2584.084444   2.333905899  2.75377374  10.87817042  0 0.07708074949
  1.255001037  1237.751879  2005.66654  2579.932222   2.33473796  2.755149889  10.8831182  0 0.07712563297
  1.252530237  1232.518895  1999.270576  2575.78   2.335576516  2.756537235  10.88808015  0 0.07717086577
  1.250059437  1227.285911  1992.874611  2571.627778   2.336411146  2.757917215  10.89305436  0 0.07721564313
  1.247588637  1222.052926  1986.478647  2567.475556   2.337241384  2.759289967  10.89804383  0 0.07726010798
  1.245117837  1216.819942  1980.082683  2563.323333   2.338084791  2.760684871  10.90304692  0 0.07730526286
  1.242647036  1211.586958  1973.686718  2559.171111   2.338909865  2.76204881  10.9080666  0 0.07734923592
  1.240176236  1206.353974  1967.290754  2555.018889   2.339744793  2.76342921  10.91309978  0 0.07739368276
  1.237705436  1201.120989  1960.89479  2550.866667   2.340572157  2.764796618  10.91814673  0 0.07743755594
  1.235234636  1195.888005  1954.498825  2546.714444   2.341407195  2.76617695  10.9232095  0 0.07748179769
  1.232763836  1190.655021  1948.102861  2542.562222   2.34224011  2.767553431  10.92828614  0 0.07752578235
  1.230293036  1185.422037  1941.706896  2538.41   2.343067284  2.76892045  10.93338005  0 0.07756938719
  1.227822236  1180.189052  1935.310932  2534.257778   2.343895729  2.770289192  10.93848787  0 0.07761290925
  1.225351436  1174.956068  1928.914968  2530.105556   2.344724299  2.771658437  10.94361321  0 0.07765641083
  1.222880635  1169.723084  1922.519003  2525.953333   2.345550975  2.773023908  10.94875232  0 0.0776996155
  1.220409835  1164.490099  1916.123039  2521.801111   2.346376516  2.774387493  10.95390767  0 0.07774267874
  1.217939035  1159.257115  1909.727075  2517.648889   2.347200432  2.775748189  10.95907872  0 0.07778554037
  1.215468235  1154.024131  1903.33111  2513.496667   2.348029524  2.77711722  10.96426408  0 0.07782855275
  1.212997435  1148.791147  1896.935146  2509.344444   2.348851925  2.778475334  10.96946908  0 0.07787116269
  1.210526635  1143.558162  1890.539182  2505.192222   2.349675076  2.77983448  10.9746893  0 0.07791369502
  1.208055835  1138.325178  1884.143217  2501.04   2.350498717  2.781194359  10.97992677  0 0.07795616039
  1.205585034  1133.092194  1877.747253  2496.887778   2.351320206  2.782550412  10.98518103  0 0.07799838709
  1.203114234  1127.859209  1871.351289  2492.735556   2.352144112  2.78391028  10.99045055  0 0.07804062803
  1.200646111  1122.927634  1865.262731  2488.583333   2.35296855  2.785271039  10.99573721  0 0.07808282027
  1.198179403  1118.15533  1859.336615  2484.431111   2.353782554  2.786614274  11.00103837  0 0.0781243471
  1.195712695  1113.383026  1853.410499  2480.278889   2.354599462  2.787962248  11.00635151  0 0.07816593625
  1.193245987  1108.610722  1847.484383  2476.126667   2.355416965  2.789311449  11.01167965  0 0.07820752297
  1.190779279  1103.838418  1841.558267  2471.974444   2.356227459  2.790648675  11.01702154  0 0.0782486045
  1.18831257  1099.066114  1835.632151  2467.822222   2.357043488  2.791994889  11.02237391  0 0.07828986495
  1.185845862  1094.29381  1829.706034  2463.67   2.357854376  2.793332518  11.02774144  0 0.07833077143
  1.183379154  1089.521506  1823.779918  2459.517778   2.358666675  2.794672357  11.03312193  0 0.07837165299
  1.180912446  1084.749203  1817.853802  2455.365556   2.3594744  2.796004543  11.03851735  0 0.07841221083
  1.178445737  1079.976899  1811.927686  2451.213333   2.36027997  2.797333376  11.04392862  0 0.07845262286
  1.175979029  1075.204595  1806.00157  2447.061111   2.361080282  2.798652792  11.04935105  0 0.07849256496
  1.173512321  1070.432291  1800.075454  2442.908889   2.361886915  2.79998298  11.05478916  0 0.07853281255
  1.171045613  1065.659987  1794.149338  2438.756667   2.362687848  2.801303377  11.06024114  0 0.07857263344
  1.168578904  1060.887683  1788.223222  2434.604444   2.36349309  2.802630592  11.06570544  0 0.07861254462
  1.166112196  1056.115379  1782.297106  2430.452222   2.364285784  2.80393729  11.07118849  0 0.0786517922
  1.163645488  1051.343075  1776.37099  2426.3   2.365087329  2.805258342  11.07668333  0 0.07869136471
  1.16117878  1046.570771  1770.444873  2422.147778   2.36588666  2.806575632  11.08219372  0 0.07873073605
  1.158712072  1041.798468  1764.518757  2417.995556   2.366673443  2.807871828  11.08772006  0 0.07876934592
  1.156245363  1037.026164  1758.592641  2413.843333   2.367465664  2.809177023  11.0932606  0 0.07880816031
  1.153778655  1032.25386  1752.666525  2409.691111   2.36825643  2.810479676  11.09881686  0 0.07884680839
  1.151311947  1027.481556  1746.740409  2405.538889   2.369046202  2.811780365  11.10438801  0 0.07888528036
  1.148845239  1022.709252  1740.814293  2401.386667   2.369833375  2.813076956  11.10997552  0 0.07892358996
  1.14637853  1017.936948  1734.888177  2397.234444   2.370617124  2.814367057  11.11557727  0 0.07896151388
  1.143911822  1013.164644  1728.962061  2393.082222   2.371399031  2.815654167  11.1211958  0 0.07899928877
  1.141445114  1008.39234  1723.035945  2388.93   2.372181949  2.816942922  11.12682973  0 0.07903704212
  1.138978406  1003.620037  1717.109829  2384.777778   2.372962909  2.818228249  11.13248013  0 0.07907459765
  1.136511698  998.8477326  1711.183712  2380.625556   2.373732895  2.819495063  11.13814778  0 0.07911148024
  1.134044989  994.0754287  1705.257596  2376.473333   2.374511737  2.820776447  11.14383062  0 0.07914872134
  1.131578281  989.3031248  1699.33148  2372.321111   2.375277486  2.822036342  11.14953373  0 0.07918528161
  1.129111573  984.530821  1693.405364  2368.168889   2.376043591  2.823295973  11.15524994  0 0.07922164461
  1.126644865  979.7585171  1687.479248  2364.016667   2.376814421  2.824563729  11.16098441  0 0.0792582311
  1.124178156  974.9862132  1681.553132  2359.864444   2.377581647  2.825824957  11.1667348  0 0.07929447667
  1.121711448  970.2139093  1675.627016  2355.712222   2.378343626  2.82707747  11.17250349  0 0.0793303958
  1.11924474  965.4416054  1669.7009  2351.56   2.379103117  2.82832578  11.17829122  0 0.07936611587
  1.116778032  960.6693015  1663.774784  2347.407778   2.379861487  2.829571925  11.18409479  0 0.07940166441
  1.114311324  955.8969976  1657.848667  2343.255556   2.380612339  2.83080557  11.18991873  0 0.07943677429
  1.111844615  951.1246938  1651.922551  2339.103333   2.381369  2.832048316  11.19575777  0 0.07947201686
  1.109377907  946.3523899  1645.996435  2334.951111   2.382119394  2.833280803  11.20161726  0 0.07950691349
  1.106911199  941.580086  1640.070319  2330.798889   2.382871531  2.834515927  11.20749426  0 0.07954179157
  1.104444491  936.8077821  1634.144203  2326.646667   2.383614231  2.835735194  11.21339106  0 0.07957610976
  1.101977782  932.0354782  1628.218087  2322.494444   2.384357309  2.836955359  11.21930768  0 0.07961043617
  1.099511074  927.2631743  1622.291971  2318.342222   2.385099541  2.838173061  11.22524155  0 0.07964447652
  1.097044366  922.4908704  1616.365855  2314.19   2.38583841  2.839385521  11.23119538  0 0.07967835381
  1.09457865  918.042431  1610.76645  2310.037778   2.386574275  2.84059286  11.23716818  0 0.07971200278
  1.092113228  913.6900721  1605.263969  2305.885556   2.387307462  2.841795644  11.24315545  0 0.07974544472
  1.089647806  909.3377133  1599.761489  2301.733333   2.388034053  2.842987433  11.24915881  0 0.07977849962
  1.087182384  904.9853544  1594.259009  2297.581111   2.388759511  2.844177167  11.25517647  0 0.07981141416
  1.084716962  900.6329955  1588.756529  2293.428889   2.389492098  2.845379268  11.26120902  0 0.0798447146
  1.08225154  896.2806367  1583.254048  2289.276667   2.390204915  2.846547378  11.26725672  0 0.07987679142
  1.079786119  891.9282778  1577.751568  2285.124444   2.390927233  2.847731656  11.2733191  0 0.07990934729
  1.077320697  887.5759189  1572.249088  2280.972222   2.391634566  2.848890826  11.27939846  0 0.07994108093
  1.074855275  883.22356  1566.746608  2276.82   2.392351974  2.85006667  11.28549142  0 0.07997324269
  1.072389853  878.8712012  1561.244128  2272.667778   2.393051091  2.851212176  11.2916032  0 0.0800044709
  1.069924431  874.5188423  1555.741647  2268.515556   2.393760694  2.85237498  11.29772867  0 0.08003613648
  1.067459009  870.1664834  1550.239167  2264.363333   2.394466018  2.853530691  11.30387117  0 0.08006754592
  1.064993587  865.8141245  1544.736687  2260.211111   2.395148846  2.854648725  11.31003214  0 0.08009776271
  1.062528165  861.4617657  1539.234207  2256.058889   2.395850959  2.855798452  11.3162047  0 0.08012880386
  1.060062744  857.1094068  1533.731726  2251.906667   2.396538371  2.856923702  11.32239575  0 0.08015907628
  1.057597322  852.7570479  1528.229246  2247.754444   2.397228123  2.858053448  11.32860548  0 0.08018951919
  1.0551319  848.404689  1522.726766  2243.602222   2.397895932  2.859145578  11.33483142  0 0.08021865645
  1.052666478  844.0523302  1517.224286  2239.45   2.398579698  2.860264421  11.34107243  0 0.08024855044
  1.050201056  839.6999713  1511.721806  2235.297778   2.399252182  2.861364655  11.34733214  0 0.08027787984
  1.047735634  835.3476124  1506.219325  2231.145556   2.399920859  2.862458207  11.35360915  0 0.08030691903
  1.045270212  830.9952536  1500.716845  2226.993333   2.400578553  2.863533397  11.35990459  0 0.08033536827
  1.04280479  826.6428947  1495.214365  2222.841111   2.401245929  2.864624726  11.36621689  0 0.08036424612
  1.040339369  822.2905358  1489.711885  2218.688889   2.401900112  2.865693792  11.37254676  0 0.08039239025
  1.037873947  817.9381769  1484.209404  2214.536667   2.402551769  2.866758681  11.37889581  0 0.08042037511
  1.035408525  813.5858181  1478.706924  2210.384444   2.403202572  2.867822042  11.38526223  0 0.08044825812
  1.032943103  809.2334592  1473.204444  2206.232222   2.403840386  2.868863371  11.39164803  0 0.08047540388
  1.030477681  804.8811003  1467.701964  2202.08   2.404481499  2.869910368  11.3980521  0 0.08050269856
  1.028012259  800.5287414  1462.199484  2197.927778   2.405114908  2.870944159  11.40447436  0 0.08052951722
  1.025546837  796.1763826  1456.697003  2193.775556   2.405744268  2.871971379  11.41091727  0 0.08055613189
  1.023081415  791.8240237  1451.194523  2189.623333   2.406362526  2.872979748  11.4173794  0 0.08058211319
  1.020615994  787.4716648  1445.692043  2185.471111   2.406980716  2.873988351  11.42386219  0 0.08060811387
  1.018150572  783.1193059  1440.189563  2181.318889   2.407608906  2.875012517  11.43035933  0 0.080634367
  1.01568515  778.7669471  1434.687082  2177.166667   2.408208426  2.875989963  11.43688354  0 0.08065939016
  1.013219728  774.4145882  1429.184602  2173.014444   2.408819322  2.876985835  11.44342508  0 0.08068483106
  1.010754306  770.0622293  1423.682122  2168.862222   2.409411661  2.877950586  11.44998718  0 0.08070931509
  1.008288884  765.7098705  1418.179642  2164.71   2.410010125  2.878925573  11.45657025  0 0.08073406255
  1.005823462  761.3575116  1412.677162  2160.557778   2.410597303  2.879881795  11.46317526  0 0.08075824458
  1.00335804  757.0051527  1407.174681  2156.405556   2.411189244  2.880845842  11.46979912  0 0.08078260094
  1.000892619  752.6527938  1401.672201  2152.253333   2.411764831  2.881782713  11.47644847  0 0.08080615928
  0.9984259264  748.5445892  1396.411063  2148.101111   2.412340802  2.882720508  11.48311806  0 0.08082975289
  0.9959585131  744.5749504  1391.286895  2143.948889   2.412906891  2.883641109  11.48980233  0 0.08085272121
  0.9934910998  740.6053115  1386.162727  2139.796667   2.413465752  2.884550602  11.49650582  0 0.08087547734
  0.9910236866  736.6356727  1381.038559  2135.644444   2.414025163  2.885460503  11.50322313  0 0.08089814249
  0.9885562733  732.6660338  1375.914391  2131.492222   2.414571981  2.886349627  11.50995734  0 0.08092021828
  0.9860888601  728.6963949  1370.790223  2127.34   2.415114332  2.887231613  11.51670844  0 0.08094210721
  0.9836214468  724.7267561  1365.666055  2123.187778   2.415655222  2.888111042  11.52347611  0 0.08096387881
  0.9811540336  720.7571172  1360.541887  2119.035556   2.416178508  2.888961581  11.53026384  0 0.08098486922
  0.9786866203  716.7874784  1355.417719  2114.883333   2.416708913  2.889823718  11.53706385  0 0.08100612383
  0.976219207  712.8178395  1350.293551  2110.731111   2.417225683  2.890663564  11.54388433  0 0.08102678441
  0.9737517938  708.8482007  1345.169382  2106.578889   2.417738313  2.891496175  11.55072132  0 0.08104716814
  0.9712843805  704.8785618  1340.045214  2102.426667   2.418243948  2.89231741  11.55757528  0 0.08106724725
  0.9688169673  700.9089229  1334.921046  2098.274444   2.418746201  2.893133002  11.5644473  0 0.08108714265
  0.966349554  696.9392841  1329.796878  2094.122222   2.419234525  2.893925773  11.57133828  0 0.08110642911
  0.9638821407  692.9696452  1324.67271  2089.97   2.419719067  2.894712392  11.57824793  0 0.08112554246
  0.9614147275  689.0000064  1319.548542  2085.817778   2.420194153  2.895483133  11.58517584  0 0.08114417135
  0.9589473142  685.0303675  1314.424374  2081.665556   2.420664726  2.896246518  11.59211995  0 0.08116259708
  0.956479901  681.0607287  1309.300206  2077.513333   2.421131118  2.897003029  11.59908424  0 0.08118082329
  0.9540124877  677.0910898  1304.176038  2073.361111   2.421589184  2.89774575  11.60606712  0 0.08119865597
  0.9515450745  673.121451  1299.05187  2069.208889   2.422031527  2.898462446  11.61306994  0 0.08121576786
  0.9490776612  669.1518121  1293.927702  2065.056667   2.422470248  2.899173448  11.62009237  0 0.08123275156
  0.9466102479  665.1821732  1288.803534  2060.904444   2.422900098  2.899869836  11.62713449  0 0.0812493342
  0.9441428347  661.2125344  1283.679366  2056.752222   2.423325516  2.900558657  11.63419481  0 0.08126566331
  0.9416754214  657.2428955  1278.555198  2052.6   2.423742178  2.901233172  11.64127557  0 0.08128161859
  0.9392080082  653.2732567  1273.431029  2048.447778   2.424147525  2.901889221  11.64837853  0 0.08129710021
  0.9367405949  649.3036178  1268.306861  2044.295556   2.424543474  2.902529744  11.65550072  0 0.08131215469
  0.9342731816  645.333979  1263.182693  2040.143333   2.424933283  2.903160197  11.66264369  0 0.08132693865
  0.9318057684  641.3643401  1258.058525  2035.991111   2.425312469  2.903773235  11.66980749  0 0.08134126687
  0.9293383551  637.3947012  1252.934357  2031.838889   2.425685744  2.904376607  11.67699311  0 0.08135534029
  0.9268709419  633.4250624  1247.810189  2027.686667   2.426053018  2.904970121  11.68419915  0 0.08136914868
  0.9244035286  629.4554235  1242.686021  2023.534444   2.426403518  2.905536198  11.69142845  0 0.08138225868
  0.9219361154  625.4857847  1237.561853  2019.382222   2.426751031  2.906097514  11.69868022  0 0.08139525708
  0.9194687021  621.5161458  1232.437685  2015.23   2.427085283  2.906636985  11.70595336  0 0.08140767718
  0.9170012888  617.546507  1227.313517  2011.077778   2.427412098  2.907164775  11.7132502  0 0.08141986579
  0.9145338756  613.5768681  1222.189349  2006.925556   2.427732548  2.907681428  11.72056827  0 0.08143166239
  0.9120664623  609.6072292  1217.065181  2002.773333   2.428034668  2.908168865  11.72791299  0 0.08144283306
  0.9095927532  605.979031  1212.270028  1998.621111   2.428336341  2.908655515  11.7352763  0 0.08145396797
  0.9071188994  602.3586841  1207.482441  1994.468889   2.42862212  2.909116682  11.7426579  0 0.08146453527
  0.9046450455  598.7383372  1202.694854  1990.316667   2.42890813  2.909578938  11.75005549  0 0.08147522524
  0.9021711916  595.1179904  1197.907266  1986.164444   2.429168494  2.909998538  11.75747049  0 0.08148474614
  0.8996973378  591.4976435  1193.119679  1982.012222   2.429416584  2.910399133  11.76490604  0 0.08149394381
  0.8972234839  587.8772966  1188.332092  1977.86   2.429669204  2.910806912  11.77235395  0 0.08150328193
  0.8947496301  584.2569497  1183.544505  1973.707778   2.42990633  2.911189703  11.77982032  0 0.08151204581
  0.8922757762  580.6366028  1178.756918  1969.555556   2.430127134  2.911546286  11.78730668  0 0.08152022577
  0.8898019223  577.016256  1173.969331  1965.403333   2.430338025  2.911886848  11.79481066  0 0.08152803258
  0.8873280685  573.3959091  1169.181744  1961.251111   2.430545546  2.912222379  11.80233119  0 0.08153578014
  0.8848542146  569.7755622  1164.394157  1957.098889   2.430736864  2.912531476  11.80986878  0 0.08154287962
  0.8823803608  566.1552153  1159.606569  1952.946667   2.430911375  2.91281394  11.81742886  0 0.08154944071
  0.8799065069  562.5348685  1154.818982  1948.794444   2.431078544  2.913084414  11.82500581  0 0.08155570488
  0.877432653  558.9145216  1150.031395  1944.642222   2.431229549  2.913329344  11.83260154  0 0.08156146446
  0.8749587992  555.2941747  1145.243808  1940.49   2.431373446  2.913562314  11.84021551  0 0.08156687834
  0.8724849453  551.6738278  1140.456221  1936.337778   2.431502386  2.91377152  11.8478492  0 0.081571804
  0.8700110914  548.0534809  1135.668634  1932.185556   2.431617642  2.913958627  11.85550251  0 0.08157622323
  0.8675372376  544.4331341  1130.881047  1928.033333   2.431717827  2.914121646  11.86317511  0 0.0815801275
  0.8650633837  540.8127872  1126.093459  1923.881111   2.431809925  2.914272191  11.87086808  0 0.08158383167
  0.8625895299  537.1924403  1121.305872  1919.728889   2.431887893  2.914399733  11.87858031  0 0.08158698299
  0.860115676  533.5720934  1116.518285  1915.576667   2.431953175  2.914507152  11.88631182  0 0.08158972727
  0.8576418221  529.9517465  1111.730698  1911.424444   2.43200041  2.914585587  11.89406647  0 0.0815918332
  0.8551679683  526.3313997  1106.943111  1907.272222   2.432035841  2.914645327  11.90183944  0 0.08159356577
  0.8526941144  522.7110528  1102.155524  1903.12   2.432046915  2.914666111  11.90963695  0 0.08159446433
  0.8502202605  519.0907059  1097.367937  1898.967778   2.432050815  2.914675721  11.91745506  0 0.08159516786
  0.8477464067  515.470359  1092.58035  1894.815556   2.432041757  2.9146647  11.92529346  0 0.08159544401
  0.8452725528  511.8500122  1087.792762  1890.663333   2.432021601  2.914635826  11.9331524  0 0.08159532242
  0.842798699  508.2296653  1083.005175  1886.511111   2.431981653  2.914575855  11.94103429  0 0.0815946175
  0.8403248451  504.6093184  1078.217588  1882.358889   2.431928446  2.914494785  11.94893988  0 0.08159347691
  0.8378509912  500.9889715  1073.430001  1878.206667   2.431856925  2.914384526  11.9568683  0 0.08159172601
  0.8353771374  497.3686246  1068.642414  1874.054444   2.431764235  2.914240723  11.96481955  0 0.08158930251
  0.8329032835  493.7482778  1063.854827  1869.902222   2.431665064  2.914087179  11.97279398  0 0.0815867621
  0.8304224563  490.2996318  1059.226016  1865.75   2.43154241  2.913896345  11.98079419  0 0.08158346158
  0.8279356761  486.9975617  1054.732747  1861.597778   2.431411541  2.913693441  11.98880845  0 0.08158005909
  0.825448896  483.6954917  1050.239479  1857.445556   2.43125831  2.9134556  11.9968412  0 0.08157602855
  0.8229621158  480.3934217  1045.74621  1853.293333   2.431086962  2.913188398  12.00489027  0 0.08157131009
  0.8204753357  477.0913517  1041.252942  1849.141111   2.430897984  2.912894074  12.01295479  0 0.08156616575
  0.8179885555  473.7892817  1036.759673  1844.988889   2.430700219  2.912586731  12.02103516  0 0.08156089261
  0.8155017753  470.4872117  1032.266405  1840.836667   2.430473307  2.912232951  12.02913408  0 0.08155464569
  0.8130149952  467.1851417  1027.773136  1836.684444   2.430238047  2.911866776  12.03724788  0 0.08154827023
  0.810528215  463.8830716  1023.279868  1832.532222   2.42997257  2.91145322  12.04538146  0 0.08154101181
  0.8080414349  460.5810016  1018.786599  1828.38   2.429698711  2.911026938  12.0535309  0 0.08153357492
  0.8055546547  457.2789316  1014.293331  1824.227778   2.429400615  2.910562544  12.06169669  0 0.08152540834
  0.8030678745  453.9768616  1009.800062  1820.075556   2.429085439  2.910072056  12.06988043  0 0.08151685413
  0.8005810944  450.6747916  1005.306794  1815.923333   2.428751113  2.909551795  12.07808305  0 0.08150777717
  0.7980943142  447.3727216  1000.813525  1811.771111   2.428386841  2.908984561  12.08630294  0 0.08149781493
  0.7956075341  444.0706516  996.3202568  1807.618889   2.428010586  2.908399143  12.09454079  0 0.0814875952
  0.7931207539  440.7685816  991.8269883  1803.466667   2.427617636  2.907787656  12.10279457  0 0.08147689546
  0.7906339737  437.4665115  987.3337198  1799.314444   2.427201223  2.907139884  12.11106683  0 0.0814655833
  0.7881471936  434.1644415  982.8404513  1795.162222   2.426760955  2.906455222  12.11935845  0 0.08145364621
  0.7856604134  430.8623715  978.3471828  1791.01   2.426304402  2.90574548  12.12766805  0 0.08144129461
  0.7831736333  427.5603015  973.8539143  1786.857778   2.425809513  2.904975865  12.13599946  0 0.0814278416
  0.7806868531  424.2582315  969.3606458  1782.705556   2.425302637  2.904188174  12.14434707  0 0.08141414069
  0.7782000729  420.9561615  964.8673773  1778.553333   2.424777852  2.903372952  12.15271187  0 0.08139998679
  0.7757132928  417.6540915  960.3741088  1774.401111   2.424226251  2.902516565  12.16109933  0 0.08138517226
  0.7732265126  414.3520215  955.8808403  1770.248889   2.423657141  2.901633352  12.16950414  0 0.08136992492
  0.7707397325  411.0499514  951.3875718  1766.096667   2.423044646  2.90068253  12.17793168  0 0.08135344225
  0.7682529523  407.7478814  946.8943034  1761.944444   2.422413157  2.899703041  12.18637998  0 0.08133655922
  0.7657661721  404.4458114  942.4010349  1757.792222   2.421760243  2.898690801  12.19484742  0 0.08131915539
  0.763279392  401.1437414  937.9077664  1753.64   2.42108423  2.897643441  12.20333562  0 0.08130122154
  0.7607926118  397.8416714  933.4144979  1749.487778   2.420370753  2.896538331  12.21184804  0 0.08128230823
  0.7583035198  394.5714116  928.949011  1745.335556   2.419640032  2.895407646  12.22038153  0 0.081263094
  0.7557956167  391.5599891  924.7095812  1741.183333   2.418888349  2.89424551  12.22892871  0 0.08124345711
  0.7532877135  388.5485665  920.4701515  1737.031111   2.418103966  2.893033409  12.23749144  0 0.08122302407
  0.7507798104  385.5371439  916.2307217  1732.878889   2.417295079  2.891784539  12.24606564  0 0.08120209506
  0.7482719072  382.5257214  911.9912919  1728.726667   2.416457468  2.890492433  12.25465462  0 0.0811805642
  0.7457640041  379.5142988  907.7518621  1724.574444   2.415595436  2.889163737  12.26325556  0 0.08115853956
  0.743256101  376.5028763  903.5124323  1720.422222   2.414712561  2.887803949  12.27186749  0 0.08113610598
  0.7407481978  373.4914537  899.2730025  1716.27   2.413774876  2.886360167  12.28049882  0 0.08111229219
  0.7382402947  370.4800312  895.0335727  1712.117778   2.412829408  2.884905799  12.28913782  0 0.08108845888
  0.7357323915  367.4686086  890.794143  1707.965556   2.411846353  2.883394669  12.2977903  0 0.08106379348
  0.7332244884  364.457186  886.5547132  1703.813333   2.410836317  2.881843179  12.30645731  0 0.08103857281
  0.7307165852  361.4457635  882.3152834  1699.661111   2.409792105  2.880240296  12.3151382  0 0.08101261463
