       0.300     145.000     150.000     313.005       Alpha_c    Bbag^1/4     Ms      Pr  ===>  E/A at P=0:     915.818


         nbar              rho           presion         ne            nu            nd            ns            mue           muu           mud           mus    
       [fm^-3]         [gm cm^-3]      [erg cm^-3]     [fm^-3]       [fm^-3]       [fm^-3]       [fm^-3]        [MeV]         [MeV]         [MeV]         [MeV]   

 2.89984907857E-01 4.72303530301E+14   6.31418E+33   1.17039E-05   2.89997E-01   3.31978E-01   2.47981E-01   1.38605E+01   3.00681E+02   3.14541E+02   3.14541E+02
 2.89070271480E-01 4.70792454235E+14   5.89434E+33   1.17585E-05   2.89082E-01   3.31045E-01   2.47084E-01   1.38819E+01   3.00364E+02   3.14246E+02   3.14246E+02
 2.88206040247E-01 4.69366008189E+14   5.49808E+33   1.18103E-05   2.88218E-01   3.30163E-01   2.46237E-01   1.39023E+01   3.00065E+02   3.13967E+02   3.13967E+02
 2.87389903501E-01 4.68020155287E+14   5.12428E+33   1.18597E-05   2.87402E-01   3.29330E-01   2.45438E-01   1.39217E+01   2.99781E+02   3.13703E+02   3.13703E+02
 2.86619645992E-01 4.66751040985E+14   4.77184E+33   1.19065E-05   2.86632E-01   3.28544E-01   2.44683E-01   1.39400E+01   2.99513E+02   3.13453E+02   3.13453E+02
 2.85893143485E-01 4.65554983475E+14   4.43974E+33   1.19510E-05   2.85905E-01   3.27803E-01   2.43971E-01   1.39573E+01   2.99260E+02   3.13217E+02   3.13217E+02
 2.85208358216E-01 4.64428464044E+14   4.12700E+33   1.19931E-05   2.85220E-01   3.27104E-01   2.43300E-01   1.39737E+01   2.99021E+02   3.12994E+02   3.12994E+02
 2.84563335090E-01 4.63368118823E+14   3.83266E+33   1.20330E-05   2.84575E-01   3.26446E-01   2.42668E-01   1.39892E+01   2.98795E+02   3.12784E+02   3.12784E+02
 2.83956197667E-01 4.62370730396E+14   3.55584E+33   1.20708E-05   2.83968E-01   3.25827E-01   2.42074E-01   1.40038E+01   2.98582E+02   3.12586E+02   3.12586E+02
 2.83385144861E-01 4.61433220710E+14   3.29566E+33   1.21065E-05   2.83397E-01   3.25244E-01   2.41514E-01   1.40176E+01   2.98382E+02   3.12400E+02   3.12400E+02
 2.82848447399E-01 4.60552643743E+14   3.05131E+33   1.21402E-05   2.82861E-01   3.24696E-01   2.40989E-01   1.40306E+01   2.98194E+02   3.12224E+02   3.12224E+02
 2.82344444947E-01 4.59726179408E+14   2.82200E+33   1.21719E-05   2.82357E-01   3.24182E-01   2.40495E-01   1.40428E+01   2.98017E+02   3.12059E+02   3.12059E+02
 2.81871542971E-01 4.58951127139E+14   2.60698E+33   1.22019E-05   2.81884E-01   3.23699E-01   2.40032E-01   1.40543E+01   2.97850E+02   3.11904E+02   3.11904E+02
 2.81428210209E-01 4.58224900581E+14   2.40552E+33   1.22300E-05   2.81440E-01   3.23246E-01   2.39598E-01   1.40651E+01   2.97694E+02   3.11759E+02   3.11759E+02
 2.81012975993E-01 4.57545022157E+14   2.21694E+33   1.22565E-05   2.81025E-01   3.22823E-01   2.39191E-01   1.40752E+01   2.97547E+02   3.11623E+02   3.11623E+02
 2.80624427872E-01 4.56909118199E+14   2.04057E+33   1.22814E-05   2.80637E-01   3.22426E-01   2.38811E-01   1.40847E+01   2.97410E+02   3.11495E+02   3.11495E+02
