
# Aql X-1
# Effective temperature from Waterhouse+ 2016

# table 6 + t0= MJD 55925
# k=8.617343e-5 eV.K^-1
#Instrument 	 MJD 	 $kT^{\infty}$		+	-
#	 	  	 (eV) 	
#Days 	 $kT_{\rm eff}^{\infty}$ (eV)
 56004.3 	123.2		4.3
 56019.6 	123.2		4.3 
 56032.0 	110.0		3.0
 56055.7 	112.6		2.7
 56086.7 	104.7		2.3
 56145.5  	104.7		2.6
 56175.6 	107.3		3.0
 56205.1	100.1		1.7
