       6    1361     658     794

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BSK21_EOS_Acc_HZ08_Fe.dat            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.579878E-01   8.359801E+14    1.26929E+35   0.000000000E+00  -4.901152E-01   0.000000000E+00
     1       1.000000   4.579878E-01   8.359801E+14    1.26929E+35   1.760555909E-12  -4.901152E-01   1.615305559E-12
     2       1.016667   4.579878E-01   8.359801E+14    1.26929E+35   1.850058986E-12  -4.901152E-01   1.697424404E-12
     3       1.033611   4.579878E-01   8.359801E+14    1.26929E+35   1.944112216E-12  -4.901152E-01   1.783718003E-12
     4       1.050838   4.579878E-01   8.359801E+14    1.26929E+35   2.042946922E-12  -4.901152E-01   1.874398594E-12
     5       1.068352   4.579878E-01   8.359801E+14    1.26929E+35   2.146806182E-12  -4.901152E-01   1.969689201E-12
     6       1.086158   4.579878E-01   8.359801E+14    1.26929E+35   2.255945436E-12  -4.901152E-01   2.069824188E-12
     7       1.104260   4.579878E-01   8.359801E+14    1.26929E+35   2.370633107E-12  -4.901152E-01   2.175049834E-12
     8       1.122665   4.579878E-01   8.359801E+14    1.26929E+35   2.491151265E-12  -4.901152E-01   2.285624937E-12
     9       1.141376   4.579878E-01   8.359801E+14    1.26929E+35   2.617796322E-12  -4.901152E-01   2.401821454E-12
    10       1.160399   4.579878E-01   8.359801E+14    1.26929E+35   2.750879754E-12  -4.901152E-01   2.523925165E-12
    11       1.179739   4.579878E-01   8.359801E+14    1.26929E+35   2.890728878E-12  -4.901152E-01   2.652236379E-12
    12       1.199401   4.579878E-01   8.359801E+14    1.26929E+35   3.037687646E-12  -4.901152E-01   2.787070675E-12
    13       1.219391   4.579878E-01   8.359801E+14    1.26929E+35   3.192117498E-12  -4.901152E-01   2.928759671E-12
    14       1.239714   4.579878E-01   8.359801E+14    1.26929E+35   3.354398250E-12  -4.901152E-01   3.077651847E-12
    15       1.260376   4.579878E-01   8.359801E+14    1.26929E+35   3.524929024E-12  -4.901152E-01   3.234113398E-12
    16       1.281383   4.579878E-01   8.359801E+14    1.26929E+35   3.704129235E-12  -4.901152E-01   3.398529136E-12
    17       1.302739   4.579878E-01   8.359801E+14    1.26929E+35   3.892439620E-12  -4.901152E-01   3.571303434E-12
    18       1.324451   4.579878E-01   8.359801E+14    1.26929E+35   4.090323321E-12  -4.901152E-01   3.752861226E-12
    19       1.346525   4.579878E-01   8.359801E+14    1.26929E+35   4.298267026E-12  -4.901152E-01   3.943649047E-12
    20       1.368967   4.579878E-01   8.359801E+14    1.26929E+35   4.516782166E-12  -4.901152E-01   4.144136131E-12
    21       1.391784   4.579878E-01   8.359801E+14    1.26929E+35   4.746406169E-12  -4.901152E-01   4.354815570E-12
    22       1.414980   4.579878E-01   8.359801E+14    1.26929E+35   4.987703790E-12  -4.901152E-01   4.576205523E-12
    23       1.438563   4.579878E-01   8.359801E+14    1.26929E+35   5.241268489E-12  -4.901152E-01   4.808850489E-12
    24       1.462539   4.579878E-01   8.359801E+14    1.26929E+35   5.507723902E-12  -4.901152E-01   5.053322652E-12
    25       1.486915   4.579878E-01   8.359801E+14    1.26929E+35   5.787725364E-12  -4.901152E-01   5.310223281E-12
    26       1.511697   4.579878E-01   8.359801E+14    1.26929E+35   6.081961530E-12  -4.901152E-01   5.580184215E-12
    27       1.536892   4.579878E-01   8.359801E+14    1.26929E+35   6.391156063E-12  -4.901152E-01   5.863869413E-12
    28       1.562506   4.579878E-01   8.359801E+14    1.26929E+35   6.716069416E-12  -4.901152E-01   6.161976588E-12
    29       1.588548   4.579878E-01   8.359801E+14    1.26929E+35   7.057500702E-12  -4.901152E-01   6.475238924E-12
    30       1.615024   4.579878E-01   8.359801E+14    1.26929E+35   7.416289658E-12  -4.901152E-01   6.804426879E-12
    31       1.641941   4.579878E-01   8.359801E+14    1.26929E+35   7.793318714E-12  -4.901152E-01   7.150350079E-12
    32       1.669307   4.579878E-01   8.359801E+14    1.26929E+35   8.189515158E-12  -4.901152E-01   7.513859309E-12
    33       1.697129   4.579878E-01   8.359801E+14    1.26929E+35   8.605853422E-12  -4.901152E-01   7.895848608E-12
    34       1.725414   4.579878E-01   8.359801E+14    1.26929E+35   9.043357474E-12  -4.901152E-01   8.297257464E-12
    35       1.754171   4.579878E-01   8.359801E+14    1.26929E+35   9.503103341E-12  -4.901152E-01   8.719073128E-12
    36       1.783407   4.579878E-01   8.359801E+14    1.26929E+35   9.986221750E-12  -4.901152E-01   9.162333041E-12
    37       1.813131   4.579878E-01   8.359801E+14    1.26929E+35   1.049390091E-11  -4.901152E-01   9.628127384E-12
    38       1.843349   4.579878E-01   8.359801E+14    1.26929E+35   1.102738945E-11  -4.901152E-01   1.011760176E-11
    39       1.874072   4.579878E-01   8.359801E+14    1.26929E+35   1.158799946E-11  -4.901152E-01   1.063196002E-11
    40       1.905306   4.579878E-01   8.359801E+14    1.26929E+35   1.217710974E-11  -4.901152E-01   1.117246720E-11
    41       1.937061   4.579878E-01   8.359801E+14    1.26929E+35   1.279616918E-11  -4.901152E-01   1.174045267E-11
    42       1.969346   4.579878E-01   8.359801E+14    1.26929E+35   1.344670034E-11  -4.901152E-01   1.233731336E-11
    43       2.002168   4.579878E-01   8.359801E+14    1.26929E+35   1.413030318E-11  -4.901152E-01   1.296451723E-11
    44       2.035538   4.579878E-01   8.359801E+14    1.26929E+35   1.484865899E-11  -4.901152E-01   1.362360686E-11
    45       2.069463   4.579878E-01   8.359801E+14    1.26929E+35   1.560353455E-11  -4.901152E-01   1.431620327E-11
    46       2.103954   4.579878E-01   8.359801E+14    1.26929E+35   1.639678644E-11  -4.901152E-01   1.504400987E-11
    47       2.139020   4.579878E-01   8.359801E+14    1.26929E+35   1.723036565E-11  -4.901152E-01   1.580881667E-11
    48       2.174671   4.579878E-01   8.359801E+14    1.26929E+35   1.810632231E-11  -4.901152E-01   1.661250469E-11
    49       2.210915   4.579878E-01   8.359801E+14    1.26929E+35   1.902681083E-11  -4.901152E-01   1.745705057E-11
    50       2.247764   4.579878E-01   8.359801E+14    1.26929E+35   1.999409510E-11  -4.901152E-01   1.834453144E-11
    51       2.285226   4.579878E-01   8.359801E+14    1.26929E+35   2.101055414E-11  -4.901152E-01   1.927713003E-11
    52       2.323314   4.579878E-01   8.359801E+14    1.26929E+35   2.207868787E-11  -4.901152E-01   2.025714003E-11
    53       2.362035   4.579878E-01   8.359801E+14    1.26929E+35   2.320112335E-11  -4.901152E-01   2.128697173E-11
    54       2.401403   4.579878E-01   8.359801E+14    1.26929E+35   2.438062116E-11  -4.901152E-01   2.236915798E-11
    55       2.441426   4.579878E-01   8.359801E+14    1.26929E+35   2.562008223E-11  -4.901152E-01   2.350636037E-11
    56       2.482117   4.579878E-01   8.359801E+14    1.26929E+35   2.692255496E-11  -4.901152E-01   2.470137581E-11
    57       2.523485   4.579878E-01   8.359801E+14    1.26929E+35   2.829124276E-11  -4.901152E-01   2.595714340E-11
    58       2.565543   4.579878E-01   8.359801E+14    1.26929E+35   2.972951185E-11  -4.901152E-01   2.727675165E-11
    59       2.608302   4.579878E-01   8.359801E+14    1.26929E+35   3.124089960E-11  -4.901152E-01   2.866344608E-11
    60       2.651774   4.579878E-01   8.359801E+14    1.26929E+35   3.282912322E-11  -4.901152E-01   3.012063724E-11
    61       2.695970   4.579878E-01   8.359801E+14    1.26929E+35   3.449808889E-11  -4.901152E-01   3.165190902E-11
    62       2.740903   4.579878E-01   8.359801E+14    1.26929E+35   3.625190136E-11  -4.901152E-01   3.326102753E-11
    63       2.786585   4.579878E-01   8.359801E+14    1.26929E+35   3.809487408E-11  -4.901152E-01   3.495195034E-11
    64       2.833028   4.579878E-01   8.359801E+14    1.26929E+35   4.003153977E-11  -4.901152E-01   3.672883621E-11
    65       2.880245   4.579878E-01   8.359801E+14    1.26929E+35   4.206666158E-11  -4.901152E-01   3.859605534E-11
    66       2.928249   4.579878E-01   8.359800E+14    1.26929E+35   4.420524483E-11  -4.901152E-01   4.055820007E-11
    67       2.977053   4.579878E-01   8.359800E+14    1.26929E+35   4.645254929E-11  -4.901152E-01   4.262009624E-11
    68       3.026671   4.579878E-01   8.359800E+14    1.26929E+35   4.881410211E-11  -4.901152E-01   4.478681499E-11
    69       3.077115   4.579878E-01   8.359800E+14    1.26929E+35   5.129571145E-11  -4.901152E-01   4.706368531E-11
    70       3.128401   4.579878E-01   8.359800E+14    1.26929E+35   5.390348074E-11  -4.901152E-01   4.945630705E-11
    71       3.180541   4.579878E-01   8.359800E+14    1.26929E+35   5.664382369E-11  -4.901152E-01   5.197056480E-11
    72       3.233550   4.579878E-01   8.359800E+14    1.26929E+35   5.952348007E-11  -4.901152E-01   5.461264228E-11
    73       3.287442   4.579878E-01   8.359800E+14    1.26929E+35   6.254953230E-11  -4.901152E-01   5.738903758E-11
    74       3.342233   4.579878E-01   8.359800E+14    1.26929E+35   6.572942283E-11  -4.901152E-01   6.030657914E-11
    75       3.397937   4.579878E-01   8.359800E+14    1.26929E+35   6.907097250E-11  -4.901152E-01   6.337244256E-11
    76       3.454569   4.579878E-01   8.359800E+14    1.26929E+35   7.258239972E-11  -4.901152E-01   6.659416820E-11
