       6     122      55      69

     EOS file :  /home/forgane/Desktop/Compstar/lect3-Page/EOS/APR_EOS_Acc_Fe_3.dat    

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.943480E-01   1.591255E+15    5.21773E+35   0.000000000E+00  -8.917122E-01   0.000000000E+00
     1      10.000000   7.943475E-01   1.591253E+15    5.21772E+35   3.351144736E-09  -8.917116E-01   2.801633809E-09
     2      11.666664   7.943473E-01   1.591253E+15    5.21772E+35   5.321490490E-09  -8.917114E-01   4.448888622E-09
     3      13.611105   7.943471E-01   1.591252E+15    5.21771E+35   8.450322907E-09  -8.917112E-01   7.064665986E-09
     4      15.879619   7.943468E-01   1.591252E+15    5.21771E+35   1.341878498E-08  -8.917108E-01   1.121841865E-08
     5      18.526215   7.943464E-01   1.591250E+15    5.21770E+35   2.130850163E-08  -8.917103E-01   1.781441344E-08
     6      21.613907   7.943458E-01   1.591249E+15    5.21768E+35   3.383704245E-08  -8.917097E-01   2.828858596E-08
     7      25.216208   7.943450E-01   1.591247E+15    5.21767E+35   5.373182130E-08  -8.917088E-01   4.492113446E-08
     8      29.418883   7.943440E-01   1.591244E+15    5.21764E+35   8.532382044E-08  -8.917076E-01   7.133289839E-08
     9      34.321989   7.943425E-01   1.591240E+15    5.21761E+35   1.354903715E-07  -8.917060E-01   1.132735699E-07
    10      40.042254   7.943405E-01   1.591234E+15    5.21757E+35   2.151521891E-07  -8.917038E-01   1.798733029E-07
    11      46.715858   7.943379E-01   1.591227E+15    5.21751E+35   3.416504600E-07  -8.917008E-01   2.856301312E-07
    12      54.501668   7.943342E-01   1.591217E+15    5.21743E+35   5.425212576E-07  -8.916967E-01   4.535657214E-07
    13      63.585015   7.943292E-01   1.591204E+15    5.21732E+35   8.614884930E-07  -8.916911E-01   7.202361694E-07
    14      74.182097   7.943225E-01   1.591185E+15    5.21717E+35   1.367979031E-06  -8.916835E-01   1.143688051E-06
    15      86.545112   7.943132E-01   1.591160E+15    5.21697E+35   2.172229169E-06  -8.916731E-01   1.816090368E-06
    16     100.968237   7.943007E-01   1.591126E+15    5.21669E+35   3.449266307E-06  -8.916591E-01   2.883789365E-06
    17     117.794594   7.942836E-01   1.591079E+15    5.21632E+35   5.476976132E-06  -8.916399E-01   4.579145653E-06
    18     137.424353   7.942604E-01   1.591016E+15    5.21581E+35   8.696519879E-06  -8.916138E-01   7.271070538E-06
    19     160.324169   7.942288E-01   1.590929E+15    5.21512E+35   1.380820552E-05  -8.915784E-01   1.154523298E-05
    20     187.038125   7.941857E-01   1.590812E+15    5.21417E+35   2.192357823E-05  -8.915301E-01   1.833133268E-05
    21     218.200447   7.941272E-01   1.590652E+15    5.21289E+35   3.480661171E-05  -8.914643E-01   2.910500488E-05
    22     254.550203   7.940475E-01   1.590435E+15    5.21115E+35   5.525601419E-05  -8.913749E-01   4.620800588E-05
    23     296.948271   7.939390E-01   1.590139E+15    5.20877E+35   8.771081255E-05  -8.912533E-01   7.335572283E-05
    24     346.396843   7.937915E-01   1.589736E+15    5.20554E+35   1.392087536E-04  -8.910877E-01   1.164410678E-04
    25     404.061707   7.935908E-01   1.589189E+15    5.20115E+35   2.209012176E-04  -8.908626E-01   1.848066898E-04
    26     471.297501   7.933179E-01   1.588444E+15    5.19518E+35   3.504437898E-04  -8.905564E-01   2.932558442E-04
    27     549.676014   7.929468E-01   1.587432E+15    5.18707E+35   5.557600203E-04  -8.901402E-01   4.652254307E-04
    28     641.017348   7.924424E-01   1.586056E+15    5.17606E+35   8.809486396E-04  -8.895747E-01   7.377813462E-04
    29     747.423390   7.917572E-01   1.584188E+15    5.16114E+35   1.395515191E-03  -8.888068E-01   1.169457966E-03
    30     871.312321   7.908271E-01   1.581653E+15    5.14093E+35   2.208713992E-03  -8.877648E-01   1.852507992E-03
    31    1015.451817   7.895662E-01   1.578222E+15    5.11361E+35   3.491648927E-03  -8.863526E-01   2.931930529E-03
    32    1182.986421   7.878595E-01   1.573589E+15    5.07676E+35   5.510952401E-03  -8.844416E-01   4.634783219E-03
    33    1377.452862   7.855522E-01   1.567331E+15    5.02725E+35   8.679260603E-03  -8.818609E-01   7.314818955E-03
    34    1602.774385   7.824400E-01   1.558901E+15    4.96101E+35   1.362924848E-02  -8.783857E-01   1.151942116E-02
    35    1863.214231   7.782584E-01   1.547641E+15    4.87291E+35   2.131869533E-02  -8.737235E-01   1.808766856E-02
    36    2163.258204   7.726649E-01   1.532704E+15    4.75668E+35   3.317277572E-02  -8.675003E-01   2.828907999E-02
    37    2507.412312   7.652215E-01   1.512970E+15    4.60499E+35   5.126067870E-02  -8.592498E-01   4.401060783E-02
    38    2899.866773   7.553957E-01   1.487122E+15    4.40978E+35   7.848948155E-02  -8.484092E-01   6.798962866E-02
    39    3343.977484   7.425534E-01   1.453777E+15    4.16317E+35   1.187568398E-01  -8.343326E-01   1.040655884E-01
    40    3841.491454   7.259749E-01   1.411404E+15    3.85893E+35   1.769508639E-01  -8.163338E-01   1.573676633E-01
    41    4391.609193   7.049213E-01   1.358692E+15    3.49478E+35   2.586080771E-01  -7.937722E-01   2.342878624E-01
    42    4989.815370   6.787056E-01   1.294688E+15    3.07501E+35   3.690129476E-01  -7.661961E-01   3.419661225E-01
    43    5626.797126   6.468361E-01   1.219151E+15    2.61279E+35   5.116139159E-01  -7.335364E-01   4.869844057E-01
    44    6287.736328   6.091554E-01   1.132905E+15    2.13073E+35   6.859312770E-01  -6.963181E-01   6.730738811E-01
    45    6952.426914   5.659814E-01   1.037912E+15    1.65846E+35   8.856990836E-01  -6.558155E-01   8.981178642E-01
    46    7596.776007   5.182160E-01   9.370354E+14    1.22699E+35   1.098416112E+00  -6.140390E-01   1.151649656E+00
    47    8195.922424   4.672313E-01   8.337150E+14    8.61205E+34   1.307380567E+00  -5.734556E-01   1.414853318E+00
    48    8728.383893   4.146982E-01   7.313121E+14    5.74044E+34   1.495922604E+00  -5.364699E-01   1.664508890E+00
    49    9180.038432   3.622067E-01   6.324272E+14    3.64897E+34   1.652032311E+00  -5.048467E-01   1.879963743E+00
    50    9546.439818   3.026962E-01   5.235154E+14    2.23359E+34   1.770474138E+00  -4.793485E-01   2.048650399E+00
    51    9841.194742   2.562445E-01   4.402851E+14    1.32146E+34   1.854942400E+00  -4.591925E-01   2.171681811E+00
    52   10064.451438   2.136130E-01   3.652169E+14    7.63562E+33   1.911326392E+00  -4.442710E-01   2.254895595E+00
    53   10229.480615   1.592793E-01   2.706455E+14    4.63015E+33   1.943864425E+00  -4.335078E-01   2.303353639E+00
    54   10370.637280   1.307248E-01   2.215132E+14    2.60463E+33   1.967197148E+00  -4.245343E-01   2.338212572E+00
    55   10471.794220   1.064575E-01   1.799985E+14    1.45236E+33   1.981169628E+00  -4.182484E-01   2.359108443E+00
    56   10543.376275   8.345835E-02   1.408986E+14    8.10386E+32   1.989254844E+00  -4.138793E-01   2.371202089E+00
    57   10595.536322   6.122058E-02   1.032790E+14    4.64140E+32   1.993738173E+00  -4.107400E-01   2.377903806E+00
    58   10636.948375   4.485760E-02   7.561839E+13    2.65294E+32   1.996369432E+00  -4.082762E-01   2.381833345E+00
    59   10669.697638   3.284174E-02   5.532142E+13    1.51418E+32   1.997903240E+00  -4.063465E-01   2.384122101E+00
    60   10695.513181   2.338276E-02   3.935586E+13    8.66046E+31   1.998788749E+00  -4.048375E-01   2.385442684E+00
    61   10716.438365   1.605814E-02   2.699869E+13    5.04450E+31   1.999288439E+00  -4.036223E-01   2.386187737E+00
    62   10734.322013   1.083208E-02   1.819875E+13    2.95550E+31   1.999579881E+00  -4.025894E-01   2.386622095E+00
    63   10749.953218   7.236482E-03   1.215655E+13    1.73767E+31   1.999751193E+00  -4.016911E-01   2.386877406E+00
    64   10763.778534   4.710688E-03   7.906657E+12    1.02596E+31   1.999852040E+00  -4.008999E-01   2.387027644E+00
    65   10776.382565   3.000299E-03   5.033052E+12    6.13052E+30   1.999910929E+00  -4.001814E-01   2.387115373E+00
    66   10788.259584   1.747513E-03   2.930651E+12    3.93393E+30   1.999942436E+00  -3.995069E-01   2.387162295E+00
    67   10801.393126   8.397454E-04   1.407580E+12    2.52191E+30   1.999962807E+00  -3.987637E-01   2.387192632E+00
    68   10818.982835   4.718802E-04   7.900844E+11    1.64647E+30   1.999975522E+00  -3.977729E-01   2.387211562E+00
    69   10839.542469   2.935442E-04   4.909781E+11    1.01762E+30   1.999984740E+00  -3.966214E-01   2.387225285E+00
    70   10860.116020   1.970524E-04   3.292582E+11    5.97875E+29   1.999990955E+00  -3.954761E-01   2.387234538E+00
    71   10878.255547   1.234193E-04   2.060887E+11    3.67817E+29   1.999994393E+00  -3.944720E-01   2.387239655E+00
    72   10896.180832   8.282771E-05   1.381984E+11    2.16036E+29   1.999996682E+00  -3.934851E-01   2.387243061E+00
    73   10911.968055   5.556442E-05   9.264265E+10    1.26867E+29   1.999998038E+00  -3.926201E-01   2.387245077E+00
    74   10925.865112   3.503333E-05   5.838569E+10    7.76842E+28   1.999998791E+00  -3.918620E-01   2.387246198E+00
    75   10939.423036   2.350582E-05   3.914676E+10    4.56093E+28   1.999999286E+00  -3.911254E-01   2.387246933E+00
