       6    1339     636     771

     EOS file :  /home/fortin/Desktop/NSCool/EOS/BSk21_EOS_Acc_Fe.dat                  

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.330752E-01   5.841057E+14    4.67425E+34   0.000000000E+00  -2.775813E-01   0.000000000E+00
     1       1.000000   3.330752E-01   5.841057E+14    4.67425E+34   1.230113966E-12  -2.775813E-01   1.174743537E-12
     2       1.016667   3.330752E-01   5.841057E+14    4.67425E+34   1.292650455E-12  -2.775813E-01   1.234465105E-12
     3       1.033611   3.330752E-01   5.841057E+14    4.67425E+34   1.358366171E-12  -2.775813E-01   1.297222797E-12
     4       1.050838   3.330752E-01   5.841057E+14    4.67425E+34   1.427422741E-12  -2.775813E-01   1.363170962E-12
     5       1.068352   3.330752E-01   5.841057E+14    4.67425E+34   1.499990005E-12  -2.775813E-01   1.432471797E-12
     6       1.086158   3.330752E-01   5.841057E+14    4.67425E+34   1.576246442E-12  -2.775813E-01   1.505295746E-12
     7       1.104260   3.330752E-01   5.841057E+14    4.67425E+34   1.656379601E-12  -2.775813E-01   1.581821915E-12
     8       1.122665   3.330752E-01   5.841057E+14    4.67425E+34   1.740586566E-12  -2.775813E-01   1.662238520E-12
     9       1.141376   3.330752E-01   5.841057E+14    4.67425E+34   1.829074441E-12  -2.775813E-01   1.746743340E-12
    10       1.160399   3.330752E-01   5.841057E+14    4.67425E+34   1.922060860E-12  -2.775813E-01   1.835544214E-12
    11       1.179739   3.330752E-01   5.841057E+14    4.67425E+34   2.019774519E-12  -2.775813E-01   1.928859543E-12
    12       1.199401   3.330752E-01   5.841057E+14    4.67425E+34   2.122455742E-12  -2.775813E-01   2.026918833E-12
    13       1.219391   3.330752E-01   5.841057E+14    4.67425E+34   2.230357068E-12  -2.775813E-01   2.129963258E-12
    14       1.239714   3.330752E-01   5.841057E+14    4.67425E+34   2.343743878E-12  -2.775813E-01   2.238246251E-12
    15       1.260376   3.330752E-01   5.841057E+14    4.67425E+34   2.462895043E-12  -2.775813E-01   2.352034132E-12
    16       1.281383   3.330752E-01   5.841057E+14    4.67425E+34   2.588103610E-12  -2.775813E-01   2.471606756E-12
    17       1.302739   3.330752E-01   5.841057E+14    4.67425E+34   2.719677525E-12  -2.775813E-01   2.597258209E-12
    18       1.324451   3.330752E-01   5.841057E+14    4.67425E+34   2.857940390E-12  -2.775813E-01   2.729297525E-12
    19       1.346525   3.330752E-01   5.841057E+14    4.67425E+34   3.003232258E-12  -2.775813E-01   2.868049452E-12
    20       1.368967   3.330752E-01   5.841057E+14    4.67425E+34   3.155910467E-12  -2.775813E-01   3.013855244E-12
    21       1.391784   3.330752E-01   5.841057E+14    4.67425E+34   3.316350526E-12  -2.775813E-01   3.167073505E-12
    22       1.414980   3.330752E-01   5.841057E+14    4.67425E+34   3.484947031E-12  -2.775813E-01   3.328081070E-12
    23       1.438563   3.330752E-01   5.841057E+14    4.67425E+34   3.662114638E-12  -2.775813E-01   3.497273932E-12
    24       1.462539   3.330752E-01   5.841057E+14    4.67425E+34   3.848289086E-12  -2.775813E-01   3.675068214E-12
    25       1.486915   3.330752E-01   5.841057E+14    4.67425E+34   4.043928263E-12  -2.775813E-01   3.861901195E-12
    26       1.511697   3.330752E-01   5.841057E+14    4.67425E+34   4.249513337E-12  -2.775813E-01   4.058232384E-12
    27       1.536892   3.330752E-01   5.841057E+14    4.67425E+34   4.465549937E-12  -2.775813E-01   4.264544651E-12
    28       1.562506   3.330752E-01   5.841057E+14    4.67425E+34   4.692569398E-12  -2.775813E-01   4.481345412E-12
    29       1.588548   3.330752E-01   5.841057E+14    4.67425E+34   4.931130065E-12  -2.775813E-01   4.709167883E-12
    30       1.615024   3.330752E-01   5.841057E+14    4.67425E+34   5.181818670E-12  -2.775813E-01   4.948572384E-12
    31       1.641941   3.330752E-01   5.841057E+14    4.67425E+34   5.445251773E-12  -2.775813E-01   5.200147721E-12
    32       1.669307   3.330752E-01   5.841057E+14    4.67425E+34   5.722077278E-12  -2.775813E-01   5.464512636E-12
    33       1.697129   3.330752E-01   5.841057E+14    4.67425E+34   6.012976027E-12  -2.775813E-01   5.742317325E-12
    34       1.725414   3.330752E-01   5.841057E+14    4.67425E+34   6.318663476E-12  -2.775813E-01   6.034245037E-12
    35       1.754171   3.330752E-01   5.841057E+14    4.67425E+34   6.639891451E-12  -2.775813E-01   6.341013760E-12
    36       1.783407   3.330752E-01   5.841057E+14    4.67425E+34   6.977450002E-12  -2.775813E-01   6.663377979E-12
    37       1.813131   3.330752E-01   5.841057E+14    4.67425E+34   7.332169341E-12  -2.775813E-01   7.002130537E-12
    38       1.843349   3.330752E-01   5.841057E+14    4.67425E+34   7.704921889E-12  -2.775813E-01   7.358104585E-12
    39       1.874072   3.330752E-01   5.841057E+14    4.67425E+34   8.096624415E-12  -2.775813E-01   7.732175628E-12
    40       1.905306   3.330752E-01   5.841057E+14    4.67425E+34   8.508240300E-12  -2.775813E-01   8.125263681E-12
    41       1.937061   3.330752E-01   5.841057E+14    4.67425E+34   8.940781897E-12  -2.775813E-01   8.538335528E-12
    42       1.969346   3.330752E-01   5.841057E+14    4.67425E+34   9.395313026E-12  -2.775813E-01   8.972407105E-12
    43       2.002168   3.330752E-01   5.841057E+14    4.67425E+34   9.872951591E-12  -2.775813E-01   9.428545997E-12
    44       2.035538   3.330752E-01   5.841057E+14    4.67425E+34   1.037487233E-11  -2.775813E-01   9.907874060E-12
    45       2.069463   3.330752E-01   5.841057E+14    4.67425E+34   1.090230969E-11  -2.775813E-01   1.041157018E-11
    46       2.103954   3.330752E-01   5.841057E+14    4.67425E+34   1.145656089E-11  -2.775813E-01   1.094087319E-11
    47       2.139020   3.330752E-01   5.841057E+14    4.67425E+34   1.203898909E-11  -2.775813E-01   1.149708488E-11
    48       2.174671   3.330752E-01   5.841057E+14    4.67425E+34   1.265102676E-11  -2.775813E-01   1.208157325E-11
    49       2.210915   3.330752E-01   5.841057E+14    4.67425E+34   1.329417917E-11  -2.775813E-01   1.269577580E-11
    50       2.247764   3.330752E-01   5.841057E+14    4.67425E+34   1.397002813E-11  -2.775813E-01   1.334120316E-11
    51       2.285226   3.330752E-01   5.841057E+14    4.67425E+34   1.468023588E-11  -2.775813E-01   1.401944274E-11
    52       2.323314   3.330752E-01   5.841057E+14    4.67425E+34   1.542654914E-11  -2.775813E-01   1.473216263E-11
    53       2.362035   3.330752E-01   5.841057E+14    4.67425E+34   1.621080345E-11  -2.775813E-01   1.548111574E-11
    54       2.401403   3.330752E-01   5.841057E+14    4.67425E+34   1.703492764E-11  -2.775813E-01   1.626814410E-11
    55       2.441426   3.330752E-01   5.841057E+14    4.67425E+34   1.790094863E-11  -2.775813E-01   1.709518338E-11
    56       2.482117   3.330752E-01   5.841057E+14    4.67425E+34   1.881099635E-11  -2.775813E-01   1.796426765E-11
    57       2.523485   3.330752E-01   5.841057E+14    4.67425E+34   1.976730905E-11  -2.775813E-01   1.887753439E-11
    58       2.565543   3.330752E-01   5.841057E+14    4.67425E+34   2.077223872E-11  -2.775813E-01   1.983722974E-11
    59       2.608302   3.330752E-01   5.841057E+14    4.67425E+34   2.182825698E-11  -2.775813E-01   2.084571405E-11
    60       2.651774   3.330752E-01   5.841057E+14    4.67425E+34   2.293796104E-11  -2.775813E-01   2.190546764E-11
    61       2.695970   3.330752E-01   5.841057E+14    4.67425E+34   2.410408019E-11  -2.775813E-01   2.301909694E-11
    62       2.740903   3.330752E-01   5.841057E+14    4.67425E+34   2.532948246E-11  -2.775813E-01   2.418934088E-11
    63       2.786585   3.330752E-01   5.841057E+14    4.67425E+34   2.661718168E-11  -2.775813E-01   2.541907764E-11
    64       2.833028   3.330752E-01   5.841057E+14    4.67425E+34   2.797034489E-11  -2.775813E-01   2.671133170E-11
    65       2.880245   3.330752E-01   5.841057E+14    4.67425E+34   2.939230016E-11  -2.775813E-01   2.806928132E-11
    66       2.928249   3.330752E-01   5.841057E+14    4.67425E+34   3.088654473E-11  -2.775813E-01   2.949626632E-11
    67       2.977053   3.330752E-01   5.841057E+14    4.67425E+34   3.245675364E-11  -2.775813E-01   3.099579632E-11
    68       3.026671   3.330752E-01   5.841057E+14    4.67425E+34   3.410678877E-11  -2.775813E-01   3.257155937E-11
    69       3.077115   3.330752E-01   5.841057E+14    4.67425E+34   3.584070830E-11  -2.775813E-01   3.422743099E-11
    70       3.128401   3.330752E-01   5.841057E+14    4.67425E+34   3.766277677E-11  -2.775813E-01   3.596748374E-11
    71       3.180541   3.330752E-01   5.841057E+14    4.67425E+34   3.957747547E-11  -2.775813E-01   3.779599722E-11
    72       3.233550   3.330752E-01   5.841057E+14    4.67425E+34   4.158951353E-11  -2.775813E-01   3.971746859E-11
    73       3.287442   3.330752E-01   5.841057E+14    4.67425E+34   4.370383950E-11  -2.775813E-01   4.173662363E-11
    74       3.342233   3.330752E-01   5.841057E+14    4.67425E+34   4.592565348E-11  -2.775813E-01   4.385842839E-11
    75       3.397937   3.330752E-01   5.841057E+14    4.67425E+34   4.826041993E-11  -2.775813E-01   4.608810136E-11
    76       3.454569   3.330752E-01   5.841057E+14    4.67425E+34   5.071388113E-11  -2.775813E-01   4.843112635E-11
