       6     120      53      67

     EOS file :  /home/forgane/Desktop/Compstar/lect3-Page/EOS/APR_EOS_Acc_Fe_3.dat    

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.447082E-01   9.924788E+14    1.45503E+35   0.000000000E+00  -4.708961E-01   0.000000000E+00
     1      10.000000   5.447079E-01   9.924781E+14    1.45503E+35   2.090136892E-09  -4.708958E-01   1.921163868E-09
     2      11.666665   5.447078E-01   9.924779E+14    1.45502E+35   3.319058276E-09  -4.708957E-01   3.050735740E-09
     3      13.611106   5.447077E-01   9.924776E+14    1.45502E+35   5.270538005E-09  -4.708956E-01   4.844452577E-09
     4      15.879620   5.447075E-01   9.924773E+14    1.45502E+35   8.369411403E-09  -4.708955E-01   7.692805323E-09
     5      18.526217   5.447072E-01   9.924768E+14    1.45502E+35   1.329029865E-08  -4.708953E-01   1.221587717E-08
     6      21.613911   5.447069E-01   9.924761E+14    1.45502E+35   2.110446602E-08  -4.708950E-01   1.939833300E-08
     7      25.216214   5.447065E-01   9.924751E+14    1.45501E+35   3.351303264E-08  -4.708946E-01   3.080377497E-08
     8      29.418893   5.447059E-01   9.924739E+14    1.45501E+35   5.321728661E-08  -4.708941E-01   4.891512553E-08
     9      34.322005   5.447050E-01   9.924721E+14    1.45500E+35   8.450671708E-08  -4.708933E-01   7.767513057E-08
    10      40.042280   5.447039E-01   9.924698E+14    1.45499E+35   1.341927522E-07  -4.708924E-01   1.233446316E-07
    11      46.715900   5.447024E-01   9.924665E+14    1.45498E+35   2.130914246E-07  -4.708910E-01   1.958654125E-07
    12      54.501734   5.447003E-01   9.924621E+14    1.45496E+35   3.383776247E-07  -4.708892E-01   3.110242235E-07
    13      63.585121   5.446975E-01   9.924562E+14    1.45493E+35   5.373232137E-07  -4.708867E-01   4.938889016E-07
    14      74.182266   5.446937E-01   9.924480E+14    1.45490E+35   8.532322407E-07  -4.708833E-01   7.842642165E-07
    15      86.545382   5.446885E-01   9.924370E+14    1.45485E+35   1.354864192E-06  -4.708788E-01   1.245354287E-06
    16     100.968668   5.446814E-01   9.924219E+14    1.45478E+35   2.151394176E-06  -4.708725E-01   1.977515443E-06
    17     117.795279   5.446717E-01   9.924014E+14    1.45469E+35   3.416161414E-06  -4.708640E-01   3.140089357E-06
    18     137.425443   5.446585E-01   9.923735E+14    1.45457E+35   5.424364222E-06  -4.708524E-01   4.986060476E-06
    19     160.325901   5.446406E-01   9.923356E+14    1.45441E+35   8.612882127E-06  -4.708367E-01   7.917063165E-06
    20     187.040878   5.446162E-01   9.922839E+14    1.45419E+35   1.367519309E-05  -4.708153E-01   1.257067140E-05
    21     218.204821   5.445830E-01   9.922136E+14    1.45389E+35   2.171192992E-05  -4.707861E-01   1.995888282E-05
    22     254.557149   5.445379E-01   9.921179E+14    1.45347E+35   3.446959405E-05  -4.707464E-01   3.168774817E-05
    23     296.959299   5.444764E-01   9.919877E+14    1.45291E+35   5.471883804E-05  -4.706925E-01   5.030553419E-05
    24     346.414349   5.443928E-01   9.918105E+14    1.45215E+35   8.685346723E-05  -4.706190E-01   7.985429696E-05
    25     404.089486   5.442790E-01   9.915695E+14    1.45111E+35   1.378379727E-04  -4.705191E-01   1.267429628E-04
    26     471.341568   5.441242E-01   9.912416E+14    1.44970E+35   2.187042912E-04  -4.703832E-01   2.011277161E-04
    27     549.745882   5.439137E-01   9.907956E+14    1.44779E+35   3.469116231E-04  -4.701984E-01   3.190910083E-04
    28     641.128054   5.436275E-01   9.901893E+14    1.44519E+35   5.500572285E-04  -4.699473E-01   5.060737724E-04
    29     747.598658   5.432384E-01   9.893653E+14    1.44166E+35   8.716906957E-04  -4.696062E-01   8.022655503E-04
    30     871.589493   5.427098E-01   9.882459E+14    1.43687E+35   1.380379129E-03  -4.691431E-01   1.271034941E-03
    31    1015.889479   5.419923E-01   9.867266E+14    1.43039E+35   2.183744813E-03  -4.685151E-01   2.012041299E-03
    32    1183.676527   5.410190E-01   9.846663E+14    1.42163E+35   3.449997823E-03  -4.676645E-01   3.181468817E-03
    33    1378.539234   5.397004E-01   9.818807E+14    1.40982E+35   5.440531635E-03  -4.665146E-01   5.022914560E-03
    34    1604.477513   5.379173E-01   9.781355E+14    1.39397E+35   8.558375555E-03  -4.649637E-01   7.913810240E-03
    35    1865.865761   5.355113E-01   9.730853E+14    1.37278E+35   1.341813074E-02  -4.628788E-01   1.243364016E-02
    36    2167.365732   5.322750E-01   9.662976E+14    1.34464E+35   2.094323108E-02  -4.600885E-01   1.946123970E-02
    37    2513.737917   5.279421E-01   9.572428E+14    1.30758E+35   3.249273672E-02  -4.563761E-01   3.030667228E-02
    38    2909.508405   5.221736E-01   9.452383E+14    1.25934E+35   5.001022264E-02  -4.514763E-01   4.687622710E-02
    39    3358.457291   5.145458E-01   9.294610E+14    1.19751E+35   7.616310073E-02  -4.450783E-01   7.185121708E-02
    40    3862.840639   5.045502E-01   9.089329E+14    1.11983E+35   1.144020910E-01  -4.368419E-01   1.088221761E-01
    41    4422.350866   4.916301E-01   8.826355E+14    1.02478E+35   1.688083374E-01  -4.264357E-01   1.622583026E-01
    42    5032.794833   4.751897E-01   8.495729E+14    9.12337E+34   2.435398250E-01  -4.136053E-01   2.371082639E-01
    43    5684.734063   4.546978E-01   8.089396E+14    7.84905E+34   3.417022656E-01  -3.982746E-01   3.377777641E-01
    44    6362.481984   4.297817E-01   7.603190E+14    6.47923E+34   4.636806260E-01  -3.806651E-01   4.663533855E-01
    45    7044.155806   4.003558E-01   7.039664E+14    5.09726E+34   6.054329520E-01  -3.613905E-01   6.203752596E-01
    46    7703.442933   3.667205E-01   6.408131E+14    3.80169E+34   7.577820910E-01  -3.414574E-01   7.912137087E-01
    47    8313.559937   3.296097E-01   5.724688E+14    2.68159E+34   9.078403023E-01  -3.221087E-01   9.646860144E-01
    48    8852.496222   2.834872E-01   4.888901E+14    1.81182E+34   1.039535913E+00  -3.045515E-01   1.121231889E+00
    49    9323.425313   2.452233E-01   4.207668E+14    1.15491E+34   1.151412693E+00  -2.890921E-01   1.257144501E+00
    50    9705.380821   2.016505E-01   3.443208E+14    7.09317E+33   1.235736234E+00  -2.766159E-01   1.361267032E+00
    51   10014.814314   1.565178E-01   2.658777E+14    4.39812E+33   1.291719314E+00  -2.666801E-01   1.431256780E+00
    52   10279.724884   1.297840E-01   2.198999E+14    2.55094E+33   1.333642742E+00  -2.583835E-01   1.483987038E+00
    53   10476.705348   1.064605E-01   1.800036E+14    1.45247E+33   1.360504701E+00  -2.523652E-01   1.517886821E+00
    54   10620.012758   8.407868E-02   1.419484E+14    8.21252E+32   1.376854497E+00  -2.480805E-01   1.538556124E+00
    55   10726.239912   6.194994E-02   1.045124E+14    4.74133E+32   1.386249335E+00  -2.449628E-01   1.550436872E+00
    56   10811.629118   4.553069E-02   7.675577E+13    2.72496E+32   1.391904423E+00  -2.424973E-01   1.557585670E+00
    57   10879.823553   3.340520E-02   5.627285E+13    1.56123E+32   1.395266676E+00  -2.405564E-01   1.561834024E+00
    58   10933.998995   2.388764E-02   4.020818E+13    8.95046E+31   1.397238780E+00  -2.390333E-01   1.564324869E+00
    59   10978.039288   1.643924E-02   2.763756E+13    5.22150E+31   1.398364738E+00  -2.378078E-01   1.565746868E+00
    60   11015.814981   1.125374E-02   1.892014E+13    3.05846E+31   1.399028896E+00  -2.367659E-01   1.566585312E+00
    61   11048.432060   7.454755E-03   1.252442E+13    1.81280E+31   1.399416962E+00  -2.358733E-01   1.567075152E+00
    62   11077.865639   4.856454E-03   8.151567E+12    1.07120E+31   1.399650984E+00  -2.350735E-01   1.567370469E+00
    63   11104.776484   3.095599E-03   5.193640E+12    6.40494E+30   1.399788493E+00  -2.343469E-01   1.567544008E+00
    64   11130.192314   1.768613E-03   2.966093E+12    3.99903E+30   1.399866126E+00  -2.336648E-01   1.567641977E+00
    65   11158.140010   8.504421E-04   1.425408E+12    2.56502E+30   1.399912888E+00  -2.329194E-01   1.567700970E+00
    66   11195.665921   4.781620E-04   8.006315E+11    1.67580E+30   1.399942255E+00  -2.319261E-01   1.567738011E+00
    67   11239.681204   2.976746E-04   4.978860E+11    1.03679E+30   1.399963713E+00  -2.307718E-01   1.567765074E+00
    68   11283.918633   2.000028E-04   3.341930E+11    6.09835E+29   1.399978316E+00  -2.296235E-01   1.567783492E+00
    69   11323.090509   1.253496E-04   2.093207E+11    3.75519E+29   1.399986468E+00  -2.286163E-01   1.567793767E+00
    70   11361.948282   8.418887E-05   1.404730E+11    2.20784E+29   1.399991938E+00  -2.276260E-01   1.567800662E+00
    71   11396.302055   5.651233E-05   9.422553E+10    1.29772E+29   1.399995204E+00  -2.267577E-01   1.567804778E+00
    72   11426.646782   3.565237E-05   5.941984E+10    7.95213E+28   1.399997032E+00  -2.259964E-01   1.567807080E+00
    73   11456.336903   2.393522E-05   3.986225E+10    4.67244E+28   1.399998239E+00  -2.252565E-01   1.567808601E+00
    74   11482.519847   1.606824E-05   2.674566E+10    2.74430E+28   1.399998957E+00  -2.246080E-01   1.567809505E+00
    75   11505.578342   1.078826E-05   1.793952E+10    1.61156E+28   1.399999383E+00  -2.240401E-01   1.567810042E+00
