       6     150      52      65

     EOS file :  /home/forgane/Desktop/NSCool/EOS/SL_EOS_Cat+NV_smooth.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.156010E-01   7.370871E+14    6.32713E+34   0.000000000E+00  -3.020421E-01   0.000000000E+00
     1      10.000000   4.156007E-01   7.370866E+14    6.32712E+34   1.552287931E-09  -3.020420E-01   1.465807694E-09
     2      11.666664   4.156006E-01   7.370864E+14    6.32712E+34   2.464974428E-09  -3.020419E-01   2.327647215E-09
     3      13.611106   4.156005E-01   7.370862E+14    6.32711E+34   3.914285310E-09  -3.020418E-01   3.696215231E-09
     4      15.879619   4.156003E-01   7.370859E+14    6.32710E+34   6.215734129E-09  -3.020417E-01   5.869447907E-09
     5      18.526216   4.156001E-01   7.370855E+14    6.32709E+34   9.870342736E-09  -3.020416E-01   9.320455189E-09
     6      21.613910   4.155998E-01   7.370849E+14    6.32708E+34   1.567371098E-08  -3.020414E-01   1.480051458E-08
     7      25.216213   4.155994E-01   7.370841E+14    6.32706E+34   2.488921267E-08  -3.020412E-01   2.350261922E-08
     8      29.418891   4.155989E-01   7.370831E+14    6.32704E+34   3.952301858E-08  -3.020408E-01   3.732118136E-08
     9      34.322002   4.155982E-01   7.370816E+14    6.32700E+34   6.276081023E-08  -3.020404E-01   5.926442147E-08
    10      40.042277   4.155971E-01   7.370797E+14    6.32696E+34   9.966123821E-08  -3.020397E-01   9.410920437E-08
    11      46.715895   4.155958E-01   7.370770E+14    6.32690E+34   1.582570498E-07  -3.020389E-01   1.494408462E-07
    12      54.501727   4.155939E-01   7.370734E+14    6.32681E+34   2.513035125E-07  -3.020377E-01   2.373041842E-07
    13      63.585109   4.155914E-01   7.370684E+14    6.32670E+34   3.990545727E-07  -3.020361E-01   3.768251880E-07
    14      74.182249   4.155879E-01   7.370617E+14    6.32654E+34   6.336707028E-07  -3.020340E-01   5.983734893E-07
    15      86.545355   4.155832E-01   7.370525E+14    6.32632E+34   1.006217123E-06  -3.020310E-01   9.501712669E-07
    16     100.968626   4.155768E-01   7.370401E+14    6.32603E+34   1.597773963E-06  -3.020270E-01   1.508785617E-06
    17     117.795213   4.155680E-01   7.370231E+14    6.32564E+34   2.537072827E-06  -3.020216E-01   2.395785103E-06
    18     137.425340   4.155562E-01   7.370000E+14    6.32510E+34   4.028490137E-06  -3.020141E-01   3.804179030E-06
    19     160.325738   4.155400E-01   7.369686E+14    6.32436E+34   6.396471711E-06  -3.020040E-01   6.040378927E-06
    20     187.040621   4.155180E-01   7.369259E+14    6.32337E+34   1.015601725E-05  -3.019903E-01   9.590781868E-06
    21     218.204415   4.154880E-01   7.368677E+14    6.32201E+34   1.612447734E-05  -3.019716E-01   1.522739442E-05
    22     254.556506   4.154472E-01   7.367885E+14    6.32016E+34   2.559880258E-05  -3.019461E-01   2.417532654E-05
    23     296.958281   4.153918E-01   7.366808E+14    6.31764E+34   4.063640369E-05  -3.019115E-01   3.837826244E-05
    24     346.412737   4.153163E-01   7.365342E+14    6.31422E+34   6.449984107E-05  -3.018644E-01   6.091893247E-05
    25     404.086931   4.152136E-01   7.363347E+14    6.30957E+34   1.023601594E-04  -3.018003E-01   9.668446386E-05
    26     471.337518   4.150739E-01   7.360634E+14    6.30324E+34   1.624076889E-04  -3.017131E-01   1.534178817E-04
    27     549.739463   4.148839E-01   7.356945E+14    6.29464E+34   2.576028925E-04  -3.015946E-01   2.433769741E-04
    28     641.117883   4.146256E-01   7.351929E+14    6.28297E+34   4.084285701E-04  -3.014335E-01   3.859451041E-04
    29     747.582550   4.142746E-01   7.345113E+14    6.26713E+34   6.472000223E-04  -3.012147E-01   6.117268240E-04
    30     871.564001   4.137978E-01   7.335856E+14    6.24565E+34   1.024780579E-03  -3.009177E-01   9.689438835E-04
    31    1015.849178   4.131507E-01   7.323293E+14    6.21658E+34   1.620970975E-03  -3.005150E-01   1.533361907E-03
    32    1183.612908   4.122734E-01   7.306264E+14    6.17731E+34   2.560424956E-03  -2.999698E-01   2.423564669E-03
    33    1378.439012   4.110855E-01   7.283211E+14    6.12440E+34   4.036696409E-03  -2.992330E-01   3.824175743E-03
    34    1604.321027   4.094801E-01   7.252068E+14    6.05337E+34   6.347867793E-03  -2.982396E-01   6.020567529E-03
    35    1865.627005   4.073161E-01   7.210107E+14    5.95851E+34   9.947862544E-03  -2.969051E-01   9.449488435E-03
    36    2167.005129   4.044091E-01   7.153772E+14    5.83263E+34   1.551728739E-02  -2.951204E-01   1.477029641E-02
    37    2513.197061   4.005221E-01   7.078505E+14    5.66709E+34   2.405496097E-02  -2.927487E-01   2.295978565E-02
    38    2908.714972   3.953751E-01   6.979964E+14    5.45197E+34   3.698459071E-02  -2.896229E-01   3.542762742E-02
    39    3357.254119   3.885934E-01   6.850444E+14    5.17682E+34   5.624836666E-02  -2.855497E-01   5.413041227E-02
    40    3861.046347   3.797512E-01   6.681849E+14    4.83217E+34   8.433881473E-02  -2.803198E-01   8.164453878E-02
    41    4419.801141   3.683919E-01   6.466074E+14    4.41206E+34   1.241685680E-01  -2.737338E-01   1.210976153E-01
    42    5029.425730   3.541023E-01   6.197905E+14    3.91743E+34   1.786600321E-01  -2.656458E-01   1.758193497E-01
    43    5680.527854   3.364943E-01   5.869201E+14    3.36023E+34   2.498818025E-01  -2.560296E-01   2.485244297E-01
    44    6357.956856   3.154533E-01   5.481130E+14    2.76527E+34   3.379324898E-01  -2.450422E-01   3.401043227E-01
    45    7040.365270   2.911397E-01   5.037852E+14    2.16941E+34   4.397270637E-01  -2.330808E-01   4.481509573E-01
    46    7702.195018   2.641140E-01   4.550875E+14    1.61463E+34   5.486660009E-01  -2.207687E-01   5.661974161E-01
    47    8317.121974   2.353043E-01   4.038021E+14    1.13747E+34   6.557164032E-01  -2.088556E-01   6.844864671E-01
    48    8862.595855   2.058380E-01   3.519390E+14    7.59283E+33   7.518426482E-01  -1.980500E-01   7.925208325E-01
    49    9324.153197   1.768123E-01   3.013579E+14    4.82517E+33   8.306800072E-01  -1.888475E-01   8.823303750E-01
    50    9697.705746   1.490889E-01   2.534480E+14    2.94220E+33   8.900010473E-01  -1.814407E-01   9.505735985E-01
    51    9988.915588   1.235388E-01   2.095605E+14    1.73847E+33   9.313365260E-01  -1.757423E-01   9.984371972E-01
    52   10209.558675   1.005165E-01   1.702309E+14    1.00482E+33   9.583951513E-01  -1.714970E-01   1.029896310E+00
    53   10373.893216   7.459709E-02   1.260900E+14    5.78710E+32   9.750380628E-01  -1.683901E-01   1.049290663E+00
    54   10506.159457   5.392096E-02   9.099594E+13    3.38478E+32   9.848788693E-01  -1.659339E-01   1.060779446E+00
    55   10616.436724   3.836407E-02   6.466151E+13    1.97262E+32   9.909118208E-01  -1.639225E-01   1.067828612E+00
    56   10709.074201   2.706772E-02   4.557523E+13    1.15011E+32   9.945577447E-01  -1.622613E-01   1.072089368E+00
    57   10787.277122   1.905083E-02   3.204496E+13    6.68923E+31   9.967603653E-01  -1.608806E-01   1.074663565E+00
    58   10853.090715   1.335399E-02   2.244329E+13    3.88818E+31   9.980785616E-01  -1.597345E-01   1.076204114E+00
    59   10908.511126   9.352890E-03   1.570545E+13    2.25717E+31   9.988645213E-01  -1.587810E-01   1.077122646E+00
    60   10955.052375   6.480697E-03   1.087878E+13    1.31300E+31   9.993287327E-01  -1.579885E-01   1.077665097E+00
    61   10994.539895   4.383497E-03   7.354898E+12    7.67793E+30   9.996013860E-01  -1.573220E-01   1.077983598E+00
    62   11028.990845   2.749560E-03   4.610975E+12    4.56335E+30   9.997594283E-01  -1.567450E-01   1.078168208E+00
    63   11061.895306   1.672431E-03   2.803299E+12    2.77389E+30   9.998514361E-01  -1.561979E-01   1.078275678E+00
    64   11095.026570   9.100282E-04   1.524068E+12    1.74116E+30   9.999052160E-01  -1.556507E-01   1.078338503E+00
    65   11133.543100   5.117008E-04   8.561790E+11    1.09197E+30   9.999394927E-01  -1.550195E-01   1.078378561E+00
    66   11176.889062   2.311662E-04   3.862585E+11    6.86694E+29   9.999612250E-01  -1.543152E-01   1.078403958E+00
    67   11237.833073   1.478424E-04   2.468763E+11    4.13399E+29   9.999761774E-01  -1.533358E-01   1.078421441E+00
    68   11295.984221   9.770770E-05   1.630823E+11    2.45420E+29   9.999855850E-01  -1.524129E-01   1.078432436E+00
    69   11348.894074   6.339166E-05   1.056674E+11    1.46280E+29   9.999912586E-01  -1.515828E-01   1.078439068E+00
    70   11398.110954   4.192978E-05   6.987089E+10    8.69702E+28   9.999947208E-01  -1.508188E-01   1.078443115E+00
    71   11442.823979   2.752293E-05   4.583228E+10    5.12642E+28   9.999968432E-01  -1.501315E-01   1.078445595E+00
    72   11483.380536   1.827390E-05   3.042395E+10    3.03750E+28   9.999981055E-01  -1.495134E-01   1.078447069E+00
    73   11519.888383   1.197148E-05   1.991845E+10    1.79388E+28   9.999988681E-01  -1.489614E-01   1.078447960E+00
    74   11553.070758   7.735409E-06   1.286699E+10    1.06310E+28   9.999993223E-01  -1.484633E-01   1.078448491E+00
    75   11583.720991   5.193290E-06   8.635824E+09    6.24330E+27   9.999995983E-01  -1.480061E-01   1.078448813E+00
    76   11610.710487   3.467533E-06   5.763933E+09    3.66825E+27   9.999997621E-01  -1.476059E-01   1.078449005E+00
