       6    1387     677     820

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BHF_UVIX_EOS_Acc_Fe.dat              

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.150854E+00   2.634983E+15    1.17254E+36   0.000000000E+00  -1.170555E+00   0.000000000E+00
     1       1.000000   1.150854E+00   2.634983E+15    1.17254E+36   5.549217188E-12  -1.170555E+00   4.059018590E-12
     2       1.016667   1.150854E+00   2.634983E+15    1.17254E+36   5.831328084E-12  -1.170555E+00   4.265370826E-12
     3       1.033611   1.150854E+00   2.634983E+15    1.17254E+36   6.127780923E-12  -1.170555E+00   4.482213590E-12
     4       1.050838   1.150854E+00   2.634983E+15    1.17254E+36   6.439304820E-12  -1.170555E+00   4.710080198E-12
     5       1.068352   1.150854E+00   2.634983E+15    1.17254E+36   6.766665957E-12  -1.170555E+00   4.949531080E-12
     6       1.086158   1.150854E+00   2.634983E+15    1.17254E+36   7.110669468E-12  -1.170555E+00   5.201155157E-12
     7       1.104260   1.150854E+00   2.634983E+15    1.17254E+36   7.472161415E-12  -1.170555E+00   5.465571289E-12
     8       1.122665   1.150854E+00   2.634983E+15    1.17254E+36   7.852030876E-12  -1.170555E+00   5.743429799E-12
     9       1.141376   1.150854E+00   2.634983E+15    1.17254E+36   8.251212127E-12  -1.170555E+00   6.035414068E-12
    10       1.160399   1.150854E+00   2.634983E+15    1.17254E+36   8.670686938E-12  -1.170555E+00   6.342242224E-12
    11       1.179739   1.150854E+00   2.634983E+15    1.17254E+36   9.111486994E-12  -1.170555E+00   6.664668897E-12
    12       1.199401   1.150854E+00   2.634983E+15    1.17254E+36   9.574696425E-12  -1.170555E+00   7.003487085E-12
    13       1.219391   1.150854E+00   2.634983E+15    1.17254E+36   1.006145448E-11  -1.170555E+00   7.359530099E-12
    14       1.239714   1.150854E+00   2.634983E+15    1.17254E+36   1.057295832E-11  -1.170555E+00   7.733673615E-12
    15       1.260376   1.150854E+00   2.634983E+15    1.17254E+36   1.111046598E-11  -1.170555E+00   8.126837824E-12
    16       1.281383   1.150854E+00   2.634983E+15    1.17254E+36   1.167529942E-11  -1.170555E+00   8.539989700E-12
    17       1.302739   1.150854E+00   2.634983E+15    1.17254E+36   1.226884785E-11  -1.170555E+00   8.974145375E-12
    18       1.324451   1.150854E+00   2.634983E+15    1.17254E+36   1.289257107E-11  -1.170555E+00   9.430372640E-12
    19       1.346525   1.150854E+00   2.634983E+15    1.17254E+36   1.354800311E-11  -1.170555E+00   9.909793570E-12
    20       1.368967   1.150854E+00   2.634983E+15    1.17254E+36   1.423675597E-11  -1.170555E+00   1.041358728E-11
    21       1.391784   1.150854E+00   2.634983E+15    1.17254E+36   1.496052363E-11  -1.170555E+00   1.094299284E-11
    22       1.414980   1.150854E+00   2.634983E+15    1.17254E+36   1.572108615E-11  -1.170555E+00   1.149931229E-11
    23       1.438563   1.150854E+00   2.634983E+15    1.17254E+36   1.652031413E-11  -1.170555E+00   1.208391390E-11
    24       1.462539   1.150854E+00   2.634983E+15    1.17254E+36   1.736017322E-11  -1.170555E+00   1.269823545E-11
    25       1.486915   1.150854E+00   2.634983E+15    1.17254E+36   1.824272904E-11  -1.170555E+00   1.334378787E-11
    26       1.511697   1.150854E+00   2.634983E+15    1.17254E+36   1.917015219E-11  -1.170555E+00   1.402215885E-11
    27       1.536892   1.150854E+00   2.634983E+15    1.17254E+36   2.014472365E-11  -1.170555E+00   1.473501682E-11
    28       1.562506   1.150854E+00   2.634983E+15    1.17254E+36   2.116884033E-11  -1.170555E+00   1.548411505E-11
    29       1.588548   1.150854E+00   2.634983E+15    1.17254E+36   2.224502101E-11  -1.170555E+00   1.627129590E-11
    30       1.615024   1.150854E+00   2.634983E+15    1.17254E+36   2.337591252E-11  -1.170555E+00   1.709849542E-11
    31       1.641941   1.150854E+00   2.634983E+15    1.17254E+36   2.456429625E-11  -1.170555E+00   1.796774807E-11
    32       1.669307   1.150854E+00   2.634983E+15    1.17254E+36   2.581309498E-11  -1.170555E+00   1.888119176E-11
    33       1.697128   1.150854E+00   2.634983E+15    1.17254E+36   2.712538009E-11  -1.170555E+00   1.984107306E-11
    34       1.725414   1.150854E+00   2.634983E+15    1.17254E+36   2.850437909E-11  -1.170555E+00   2.084975277E-11
    35       1.754171   1.150854E+00   2.634983E+15    1.17254E+36   2.995348359E-11  -1.170555E+00   2.190971169E-11
    36       1.783407   1.150854E+00   2.634983E+15    1.17254E+36   3.147625760E-11  -1.170555E+00   2.302355677E-11
    37       1.813131   1.150854E+00   2.634983E+15    1.17254E+36   3.307644634E-11  -1.170555E+00   2.419402745E-11
    38       1.843349   1.150854E+00   2.634983E+15    1.17254E+36   3.475798540E-11  -1.170555E+00   2.542400248E-11
    39       1.874072   1.150854E+00   2.634983E+15    1.17254E+36   3.652501048E-11  -1.170555E+00   2.671650693E-11
    40       1.905306   1.150854E+00   2.634983E+15    1.17254E+36   3.838186750E-11  -1.170555E+00   2.807471967E-11
    41       1.937061   1.150854E+00   2.634983E+15    1.17254E+36   4.033312333E-11  -1.170555E+00   2.950198117E-11
    42       1.969346   1.150854E+00   2.634983E+15    1.17254E+36   4.238357703E-11  -1.170555E+00   3.100180173E-11
    43       2.002168   1.150854E+00   2.634983E+15    1.17254E+36   4.453827161E-11  -1.170555E+00   3.257787011E-11
    44       2.035538   1.150854E+00   2.634983E+15    1.17254E+36   4.680250645E-11  -1.170555E+00   3.423406258E-11
    45       2.069463   1.150854E+00   2.634983E+15    1.17254E+36   4.918185037E-11  -1.170555E+00   3.597445250E-11
    46       2.103954   1.150854E+00   2.634983E+15    1.17254E+36   5.168215527E-11  -1.170555E+00   3.780332029E-11
    47       2.139020   1.150854E+00   2.634983E+15    1.17254E+36   5.430957056E-11  -1.170555E+00   3.972516399E-11
    48       2.174671   1.150854E+00   2.634983E+15    1.17254E+36   5.707055827E-11  -1.170555E+00   4.174471029E-11
    49       2.210915   1.150854E+00   2.634983E+15    1.17254E+36   5.997190895E-11  -1.170555E+00   4.386692621E-11
    50       2.247764   1.150854E+00   2.634983E+15    1.17254E+36   6.302075837E-11  -1.170555E+00   4.609703124E-11
    51       2.285226   1.150854E+00   2.634983E+15    1.17254E+36   6.622460506E-11  -1.170555E+00   4.844051026E-11
    52       2.323314   1.150854E+00   2.634983E+15    1.17254E+36   6.959132876E-11  -1.170555E+00   5.090312697E-11
    53       2.362035   1.150854E+00   2.634983E+15    1.17254E+36   7.312920980E-11  -1.170555E+00   5.349093808E-11
    54       2.401403   1.150854E+00   2.634983E+15    1.17254E+36   7.684694948E-11  -1.170555E+00   5.621030822E-11
    55       2.441426   1.150854E+00   2.634983E+15    1.17254E+36   8.075369143E-11  -1.170555E+00   5.906792557E-11
    56       2.482117   1.150854E+00   2.634983E+15    1.17254E+36   8.485904415E-11  -1.170555E+00   6.207081835E-11
    57       2.523485   1.150854E+00   2.634983E+15    1.17254E+36   8.917310460E-11  -1.170555E+00   6.522637207E-11
    58       2.565543   1.150854E+00   2.634983E+15    1.17254E+36   9.370648305E-11  -1.170555E+00   6.854234768E-11
    59       2.608302   1.150854E+00   2.634983E+15    1.17254E+36   9.847032918E-11  -1.170555E+00   7.202690071E-11
    60       2.651774   1.150854E+00   2.634983E+15    1.17254E+36   1.034763595E-10  -1.170555E+00   7.568860130E-11
    61       2.695970   1.150854E+00   2.634983E+15    1.17254E+36   1.087368861E-10  -1.170555E+00   7.953645525E-11
    62       2.740903   1.150854E+00   2.634983E+15    1.17254E+36   1.142648471E-10  -1.170555E+00   8.357992623E-11
    63       2.786585   1.150854E+00   2.634983E+15    1.17254E+36   1.200738384E-10  -1.170555E+00   8.782895899E-11
    64       2.833028   1.150854E+00   2.634983E+15    1.17254E+36   1.261781468E-10  -1.170555E+00   9.229400389E-11
    65       2.880245   1.150854E+00   2.634983E+15    1.17254E+36   1.325927858E-10  -1.170555E+00   9.698604254E-11
    66       2.928249   1.150854E+00   2.634983E+15    1.17254E+36   1.393335318E-10  -1.170555E+00   1.019166148E-10
    67       2.977053   1.150854E+00   2.634983E+15    1.17254E+36   1.464169636E-10  -1.170555E+00   1.070978473E-10
    68       3.026671   1.150854E+00   2.634983E+15    1.17254E+36   1.538605025E-10  -1.170555E+00   1.125424830E-10
    69       3.077115   1.150854E+00   2.634983E+15    1.17254E+36   1.616824556E-10  -1.170555E+00   1.182639129E-10
    70       3.128400   1.150854E+00   2.634983E+15    1.17254E+36   1.699020608E-10  -1.170555E+00   1.242762085E-10
    71       3.180540   1.150854E+00   2.634983E+15    1.17254E+36   1.785395338E-10  -1.170555E+00   1.305941570E-10
    72       3.233549   1.150854E+00   2.634983E+15    1.17254E+36   1.876161182E-10  -1.170555E+00   1.372332970E-10
    73       3.287442   1.150854E+00   2.634983E+15    1.17254E+36   1.971541375E-10  -1.170555E+00   1.442099572E-10
    74       3.342233   1.150854E+00   2.634983E+15    1.17254E+36   2.071770501E-10  -1.170555E+00   1.515412966E-10
    75       3.397937   1.150854E+00   2.634983E+15    1.17254E+36   2.177095070E-10  -1.170555E+00   1.592453462E-10
    76       3.454569   1.150854E+00   2.634983E+15    1.17254E+36   2.287774123E-10  -1.170555E+00   1.673410539E-10
