       6    1343     640     776

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BSK21_EOS_Acc_HZ08_Fe.dat            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.513338E-01   6.192370E+14    5.55299E+34   0.000000000E+00  -3.077836E-01   0.000000000E+00
     1       1.000000   3.513338E-01   6.192370E+14    5.55298E+34   1.304099720E-12  -3.077836E-01   1.239141078E-12
     2       1.016667   3.513338E-01   6.192370E+14    5.55298E+34   1.370397494E-12  -3.077836E-01   1.302136487E-12
     3       1.033611   3.513338E-01   6.192370E+14    5.55298E+34   1.440065711E-12  -3.077836E-01   1.368334454E-12
     4       1.050838   3.513338E-01   6.192370E+14    5.55298E+34   1.513275719E-12  -3.077836E-01   1.437897790E-12
     5       1.068352   3.513338E-01   6.192370E+14    5.55298E+34   1.590207574E-12  -3.077836E-01   1.510997585E-12
     6       1.086158   3.513338E-01   6.192370E+14    5.55298E+34   1.671050488E-12  -3.077836E-01   1.587813625E-12
     7       1.104260   3.513338E-01   6.192370E+14    5.55298E+34   1.756003291E-12  -3.077836E-01   1.668534836E-12
     8       1.122665   3.513338E-01   6.192370E+14    5.55298E+34   1.845274922E-12  -3.077836E-01   1.753359748E-12
     9       1.141376   3.513338E-01   6.192370E+14    5.55298E+34   1.939084940E-12  -3.077836E-01   1.842496987E-12
    10       1.160399   3.513338E-01   6.192370E+14    5.55298E+34   2.037664069E-12  -3.077836E-01   1.936165780E-12
    11       1.179739   3.513338E-01   6.192370E+14    5.55298E+34   2.141254760E-12  -3.077836E-01   2.034596505E-12
    12       1.199401   3.513338E-01   6.192370E+14    5.55298E+34   2.250111790E-12  -3.077836E-01   2.138031247E-12
    13       1.219391   3.513338E-01   6.192370E+14    5.55298E+34   2.364502890E-12  -3.077836E-01   2.246724401E-12
    14       1.239714   3.513338E-01   6.192370E+14    5.55298E+34   2.484709401E-12  -3.077836E-01   2.360943293E-12
    15       1.260376   3.513338E-01   6.192370E+14    5.55298E+34   2.611026965E-12  -3.077836E-01   2.480968841E-12
    16       1.281383   3.513338E-01   6.192370E+14    5.55298E+34   2.743766257E-12  -3.077836E-01   2.607096243E-12
    17       1.302739   3.513338E-01   6.192370E+14    5.55298E+34   2.883253745E-12  -3.077836E-01   2.739635706E-12
    18       1.324451   3.513338E-01   6.192370E+14    5.55298E+34   3.029832492E-12  -3.077836E-01   2.878913204E-12
    19       1.346525   3.513338E-01   6.192370E+14    5.55298E+34   3.183863003E-12  -3.077836E-01   3.025271287E-12
    20       1.368967   3.513338E-01   6.192370E+14    5.55298E+34   3.345724113E-12  -3.077836E-01   3.179069917E-12
    21       1.391784   3.513338E-01   6.192370E+14    5.55298E+34   3.515813911E-12  -3.077836E-01   3.340687355E-12
    22       1.414980   3.513338E-01   6.192370E+14    5.55298E+34   3.694550727E-12  -3.077836E-01   3.510521095E-12
    23       1.438563   3.513338E-01   6.192370E+14    5.55298E+34   3.882374160E-12  -3.077836E-01   3.688988836E-12
    24       1.462539   3.513338E-01   6.192370E+14    5.55298E+34   4.079746153E-12  -3.077836E-01   3.876529513E-12
    25       1.486915   3.513338E-01   6.192370E+14    5.55298E+34   4.287152135E-12  -3.077836E-01   4.073604377E-12
    26       1.511697   3.513338E-01   6.192370E+14    5.55298E+34   4.505102216E-12  -3.077836E-01   4.280698124E-12
    27       1.536892   3.513338E-01   6.192370E+14    5.55298E+34   4.734132434E-12  -3.077836E-01   4.498320096E-12
    28       1.562506   3.513338E-01   6.192370E+14    5.55298E+34   4.974806081E-12  -3.077836E-01   4.727005526E-12
    29       1.588548   3.513338E-01   6.192370E+14    5.55298E+34   5.227715087E-12  -3.077836E-01   4.967316856E-12
    30       1.615024   3.513338E-01   6.192370E+14    5.55298E+34   5.493481470E-12  -3.077836E-01   5.219845125E-12
    31       1.641941   3.513338E-01   6.192370E+14    5.55298E+34   5.772758875E-12  -3.077836E-01   5.485211416E-12
    32       1.669307   3.513338E-01   6.192370E+14    5.55298E+34   6.066234174E-12  -3.077836E-01   5.764068389E-12
    33       1.697129   3.513338E-01   6.192370E+14    5.55298E+34   6.374629159E-12  -3.077836E-01   6.057101882E-12
    34       1.725414   3.513338E-01   6.192370E+14    5.55298E+34   6.698702316E-12  -3.077836E-01   6.365032600E-12
    35       1.754171   3.513338E-01   6.192370E+14    5.55298E+34   7.039250692E-12  -3.077836E-01   6.688617888E-12
    36       1.783407   3.513338E-01   6.192370E+14    5.55298E+34   7.397111853E-12  -3.077836E-01   7.028653593E-12
    37       1.813131   3.513338E-01   6.192370E+14    5.55298E+34   7.773165945E-12  -3.077836E-01   7.385976020E-12
    38       1.843349   3.513338E-01   6.192370E+14    5.55298E+34   8.168337862E-12  -3.077836E-01   7.761463990E-12
    39       1.874072   3.513338E-01   6.192370E+14    5.55298E+34   8.583599512E-12  -3.077836E-01   8.156041004E-12
    40       1.905306   3.513338E-01   6.192370E+14    5.55298E+34   9.019972218E-12  -3.077836E-01   8.570677508E-12
    41       1.937061   3.513338E-01   6.192370E+14    5.55298E+34   9.478529223E-12  -3.077836E-01   9.006393287E-12
    42       1.969346   3.513338E-01   6.192370E+14    5.55298E+34   9.960398331E-12  -3.077836E-01   9.464259968E-12
    43       2.002168   3.513338E-01   6.192370E+14    5.55298E+34   1.046676468E-11  -3.077836E-01   9.945403657E-12
    44       2.035538   3.513338E-01   6.192370E+14    5.55298E+34   1.099887366E-11  -3.077836E-01   1.045100771E-11
    45       2.069463   3.513338E-01   6.192370E+14    5.55298E+34   1.155803398E-11  -3.077836E-01   1.098231564E-11
    46       2.103954   3.513338E-01   6.192370E+14    5.55298E+34   1.214562087E-11  -3.077836E-01   1.154063419E-11
    47       2.139020   3.513338E-01   6.192370E+14    5.55298E+34   1.276307948E-11  -3.077836E-01   1.212733651E-11
    48       2.174671   3.513338E-01   6.192370E+14    5.55298E+34   1.341192842E-11  -3.077836E-01   1.274386558E-11
    49       2.210915   3.513338E-01   6.192370E+14    5.55298E+34   1.409376352E-11  -3.077836E-01   1.339173773E-11
    50       2.247764   3.513338E-01   6.192370E+14    5.55298E+34   1.481026173E-11  -3.077836E-01   1.407254638E-11
    51       2.285226   3.513338E-01   6.192370E+14    5.55298E+34   1.556318524E-11  -3.077836E-01   1.478796595E-11
    52       2.323314   3.513338E-01   6.192370E+14    5.55298E+34   1.635438585E-11  -3.077836E-01   1.553975599E-11
    53       2.362035   3.513338E-01   6.192370E+14    5.55298E+34   1.718580948E-11  -3.077836E-01   1.632976551E-11
    54       2.401403   3.513338E-01   6.192370E+14    5.55298E+34   1.805950100E-11  -3.077836E-01   1.715993749E-11
    55       2.441426   3.513338E-01   6.192370E+14    5.55298E+34   1.897760920E-11  -3.077836E-01   1.803231373E-11
    56       2.482117   3.513338E-01   6.192370E+14    5.55298E+34   1.994239216E-11  -3.077836E-01   1.894903980E-11
    57       2.523485   3.513338E-01   6.192370E+14    5.55298E+34   2.095622271E-11  -3.077836E-01   1.991237034E-11
    58       2.565543   3.513338E-01   6.192370E+14    5.55298E+34   2.202159433E-11  -3.077836E-01   2.092467465E-11
    59       2.608302   3.513338E-01   6.192370E+14    5.55298E+34   2.314112728E-11  -3.077836E-01   2.198844244E-11
    60       2.651774   3.513338E-01   6.192370E+14    5.55298E+34   2.431757499E-11  -3.077836E-01   2.310629002E-11
    61       2.695970   3.513338E-01   6.192370E+14    5.55298E+34   2.555383090E-11  -3.077836E-01   2.428096668E-11
    62       2.740903   3.513338E-01   6.192370E+14    5.55298E+34   2.685293554E-11  -3.077836E-01   2.551536151E-11
    63       2.786585   3.513338E-01   6.192370E+14    5.55298E+34   2.821808401E-11  -3.077836E-01   2.681251045E-11
    64       2.833028   3.513338E-01   6.192370E+14    5.55298E+34   2.965263384E-11  -3.077836E-01   2.817560379E-11
    65       2.880245   3.513338E-01   6.192370E+14    5.55298E+34   3.116011324E-11  -3.077836E-01   2.960799402E-11
    66       2.928249   3.513338E-01   6.192370E+14    5.55298E+34   3.274422983E-11  -3.077836E-01   3.111320404E-11
    67       2.977053   3.513338E-01   6.192370E+14    5.55298E+34   3.440887966E-11  -3.077836E-01   3.269493586E-11
    68       3.026671   3.513338E-01   6.192370E+14    5.55298E+34   3.615815689E-11  -3.077836E-01   3.435707970E-11
    69       3.077115   3.513338E-01   6.192370E+14    5.55298E+34   3.799636380E-11  -3.077836E-01   3.610372354E-11
    70       3.128401   3.513338E-01   6.192370E+14    5.55298E+34   3.992802139E-11  -3.077836E-01   3.793916318E-11
    71       3.180541   3.513338E-01   6.192370E+14    5.55298E+34   4.195788051E-11  -3.077836E-01   3.986791282E-11
    72       3.233550   3.513338E-01   6.192370E+14    5.55298E+34   4.409093351E-11  -3.077836E-01   4.189471615E-11
    73       3.287442   3.513338E-01   6.192370E+14    5.55298E+34   4.633242657E-11  -3.077836E-01   4.402455803E-11
    74       3.342233   3.513338E-01   6.192370E+14    5.55298E+34   4.868787255E-11  -3.077836E-01   4.626267671E-11
    75       3.397937   3.513338E-01   6.192370E+14    5.55298E+34   5.116306459E-11  -3.077836E-01   4.861457676E-11
    76       3.454569   3.513338E-01   6.192370E+14    5.55298E+34   5.376409033E-11  -3.077836E-01   5.108604261E-11
