       6     123      55      69

     EOS file :  BM165S0_EOS_Acc_Fe_new.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.111077E+00   2.600064E+15    1.06390E+36   0.000000000E+00  -1.125932E+00   0.000000000E+00
     1      10.000000   1.111075E+00   2.600060E+15    1.06389E+36   5.475668989E-09  -1.125931E+00   3.918722002E-09
     2      11.666663   1.111075E+00   2.600058E+15    1.06389E+36   8.695151094E-09  -1.125931E+00   6.222780840E-09
     3      13.611103   1.111074E+00   2.600056E+15    1.06389E+36   1.380755987E-08  -1.125930E+00   9.881536115E-09
     4      15.879613   1.111074E+00   2.600054E+15    1.06389E+36   2.192585500E-08  -1.125930E+00   1.569149356E-08
     5      18.526206   1.111073E+00   2.600050E+15    1.06388E+36   3.481736231E-08  -1.125929E+00   2.491746825E-08
     6      21.613891   1.111071E+00   2.600045E+15    1.06388E+36   5.528850190E-08  -1.125927E+00   3.956792565E-08
     7      25.216182   1.111069E+00   2.600038E+15    1.06388E+36   8.779570467E-08  -1.125926E+00   6.283220412E-08
     8      29.418841   1.111066E+00   2.600029E+15    1.06387E+36   1.394154876E-07  -1.125924E+00   9.977478913E-08
     9      34.321920   1.111063E+00   2.600017E+15    1.06386E+36   2.213848162E-07  -1.125921E+00   1.584377541E-07
    10      40.042142   1.111058E+00   2.600000E+15    1.06384E+36   3.515469670E-07  -1.125917E+00   2.515913067E-07
    11      46.715679   1.111051E+00   2.599977E+15    1.06382E+36   5.582350873E-07  -1.125911E+00   3.995134005E-07
    12      54.501381   1.111042E+00   2.599946E+15    1.06380E+36   8.864383240E-07  -1.125903E+00   6.344032413E-07
    13      63.584556   1.111030E+00   2.599903E+15    1.06376E+36   1.407591634E-06  -1.125893E+00   1.007388876E-06
    14      74.181365   1.111013E+00   2.599846E+15    1.06372E+36   2.235117810E-06  -1.125879E+00   1.599653054E-06
    15      86.543946   1.110989E+00   2.599767E+15    1.06365E+36   3.549099361E-06  -1.125860E+00   2.540096501E-06
    16     100.966383   1.110958E+00   2.599660E+15    1.06356E+36   5.635438650E-06  -1.125834E+00   4.033377519E-06
    17     117.791644   1.110915E+00   2.599514E+15    1.06344E+36   8.948004095E-06  -1.125799E+00   6.404418321E-06
    18     137.419664   1.110857E+00   2.599316E+15    1.06328E+36   1.420723252E-05  -1.125751E+00   1.016903730E-05
    19     160.316717   1.110778E+00   2.599046E+15    1.06306E+36   2.255652568E-05  -1.125685E+00   1.614601942E-05
    20     187.026287   1.110670E+00   2.598678E+15    1.06275E+36   3.581021270E-05  -1.125596E+00   2.563488317E-05
    21     218.181644   1.110523E+00   2.598179E+15    1.06234E+36   5.684646461E-05  -1.125475E+00   4.069774333E-05
    22     254.520344   1.110324E+00   2.597499E+15    1.06178E+36   9.022941447E-05  -1.125310E+00   6.460598217E-05
    23     296.900866   1.110052E+00   2.596574E+15    1.06102E+36   1.431931506E-04  -1.125085E+00   1.025475695E-04
    24     346.321600   1.109683E+00   2.595316E+15    1.05998E+36   2.271958383E-04  -1.124780E+00   1.627459984E-04
    25     403.942310   1.109181E+00   2.593606E+15    1.05857E+36   3.603694836E-04  -1.124365E+00   2.582279312E-04
    26     471.108104   1.108498E+00   2.591283E+15    1.05666E+36   5.713711391E-04  -1.123802E+00   4.096104049E-04
    27     549.375710   1.107568E+00   2.588128E+15    1.05407E+36   9.054150344E-04  -1.123035E+00   6.494841072E-04
    28     640.541476   1.106305E+00   2.583846E+15    1.05055E+36   1.433673147E-03  -1.121996E+00   1.029282820E-03
    29     746.669899   1.104593E+00   2.578042E+15    1.04580E+36   2.267823651E-03  -1.120585E+00   1.629998299E-03
    30     870.120505   1.102272E+00   2.570188E+15    1.03938E+36   3.582350885E-03  -1.118675E+00   2.578780786E-03
    31    1013.569353   1.099132E+00   2.559580E+15    1.03074E+36   5.648272422E-03  -1.116092E+00   4.074424979E-03
    32    1180.019157   1.094886E+00   2.545292E+15    1.01917E+36   8.883197843E-03  -1.112608E+00   6.425988518E-03
    33    1372.788789   1.089167E+00   2.526119E+15    1.00374E+36   1.392365517E-02  -1.107923E+00   1.011032745E-02
    34    1595.468408   1.081489E+00   2.500519E+15    9.83316E+35   2.172557237E-02  -1.101649E+00   1.585556081E-02
    35    1851.821215   1.071233E+00   2.466571E+15    9.56545E+35   3.369575830E-02  -1.093297E+00   2.475793016E-02
    36    2145.606730   1.057622E+00   2.421956E+15    9.21898E+35   5.184793010E-02  -1.082259E+00   3.843639358E-02
    37    2480.297094   1.039719E+00   2.364015E+15    8.77795E+35   7.895634604E-02  -1.067815E+00   5.921993599E-02
    38    2858.658906   1.016446E+00   2.289932E+15    8.22851E+35   1.186443457E-01  -1.049154E+00   9.034000939E-02
    39    3282.187509   9.866513E-01   2.197078E+15    7.56244E+35   1.752959495E-01  -1.025436E+00   1.360602640E-01
    40    3750.414088   9.492379E-01   2.083545E+15    6.78198E+35   2.536359914E-01  -9.959046E-01   2.016166225E-01
    41    4260.165196   9.033570E-01   1.948803E+15    5.90455E+35   3.578391359E-01  -9.600619E-01   2.927792263E-01
    42    4804.935905   8.486277E-01   1.794226E+15    4.96524E+35   4.901662954E-01  -9.178777E-01   4.148369573E-01
    43    5374.632830   7.852839E-01   1.623214E+15    4.01455E+35   6.494230928E-01  -8.699961E-01   5.709308554E-01
    44    5955.991738   7.141535E-01   1.440567E+15    3.11043E+35   8.298719497E-01  -8.178437E-01   7.600024786E-01
    45    6533.976023   6.364070E-01   1.251306E+15    2.30612E+35   1.021357050E+00  -7.635375E-01   9.751415253E-01
    46    7094.268291   5.531011E-01   1.059255E+15    1.63825E+35   1.211083811E+00  -7.095280E-01   1.203547446E+00
    47    7626.696815   4.619459E-01   8.599695E+14    1.12209E+35   1.385908649E+00  -6.580304E-01   1.428144154E+00
    48    8133.247576   3.729150E-01   6.744994E+14    7.48310E+34   1.537008207E+00  -6.100501E-01   1.633965591E+00
    49    8618.441783   3.136110E-01   5.564479E+14    4.79131E+34   1.668179501E+00  -5.660051E-01   1.820683255E+00
    50    9046.039831   2.662002E-01   4.659691E+14    2.95333E+34   1.775762681E+00  -5.291565E-01   1.978223337E+00
    51    9400.697309   2.245946E-01   3.891505E+14    1.76829E+34   1.857236676E+00  -5.001672E-01   2.099801838E+00
    52    9682.722136   1.878813E-01   3.230714E+14    1.03323E+34   1.915045294E+00  -4.782321E-01   2.187061308E+00
    53    9898.952579   1.553927E-01   2.656966E+14    5.92651E+33   1.953656404E+00  -4.621385E-01   2.245706490E+00
    54   10060.317297   1.267737E-01   2.158472E+14    3.35784E+33   1.978152672E+00  -4.505665E-01   2.283019457E+00
    55   10178.829639   1.026566E-01   1.742497E+14    1.88637E+33   1.993121865E+00  -4.423208E-01   2.305840920E+00
    56   10264.561985   8.242214E-02   1.396007E+14    1.05234E+33   2.002028577E+00  -4.364963E-01   2.319416742E+00
    57   10325.985496   6.256644E-02   1.058129E+14    5.96496E+32   2.007072842E+00  -4.323991E-01   2.327099575E+00
    58   10372.862044   4.743088E-02   8.009555E+13    3.37186E+32   2.010020241E+00  -4.293166E-01   2.331585344E+00
    59   10408.423018   3.592289E-02   6.057125E+13    1.90234E+32   2.011725752E+00  -4.270048E-01   2.334179924E+00
    60   10435.274191   2.694105E-02   4.536077E+13    1.07318E+32   2.012703626E+00  -4.252747E-01   2.335667423E+00
    61   10455.686838   1.866304E-02   3.139148E+13    6.22532E+31   2.013241588E+00  -4.239685E-01   2.336485700E+00
    62   10472.913083   1.267630E-02   2.131649E+13    3.63627E+31   2.013553651E+00  -4.228725E-01   2.336960253E+00
    63   10487.815293   8.502156E-03   1.428002E+13    2.13535E+31   2.013736062E+00  -4.219289E-01   2.337237595E+00
    64   10500.942699   5.658361E-03   9.498868E+12    1.25676E+31   2.013843615E+00  -4.211014E-01   2.337401067E+00
    65   10512.607942   3.616836E-03   6.068984E+12    7.49901E+30   2.013906059E+00  -4.203688E-01   2.337495968E+00
    66   10523.543307   2.183279E-03   3.661800E+12    4.72378E+30   2.013940441E+00  -4.196845E-01   2.337548206E+00
    67   10534.998603   1.210428E-03   2.028267E+12    3.00287E+30   2.013961878E+00  -4.189701E-01   2.337580775E+00
    68   10548.190086   6.251237E-04   1.047135E+12    2.03425E+30   2.013974012E+00  -4.181507E-01   2.337599199E+00
    69   10565.562416   3.471088E-04   5.808208E+11    1.27274E+30   2.013983623E+00  -4.170767E-01   2.337613795E+00
    70   10585.259247   2.330344E-04   3.894902E+11    7.47717E+29   2.013990311E+00  -4.158660E-01   2.337623952E+00
    71   10602.626733   1.419219E-04   2.370738E+11    4.43241E+29   2.013994227E+00  -4.148046E-01   2.337629898E+00
    72   10619.633536   9.526053E-05   1.589795E+11    2.60337E+29   2.013996600E+00  -4.137708E-01   2.337633500E+00
    73   10634.611796   6.391038E-05   1.065852E+11    1.52882E+29   2.013998006E+00  -4.128648E-01   2.337635633E+00
    74   10647.795452   4.028693E-05   6.715326E+10    9.36017E+28   2.013998787E+00  -4.120708E-01   2.337636818E+00
    75   10660.659510   2.702888E-05   4.502211E+10    5.49538E+28   2.013999299E+00  -4.112992E-01   2.337637596E+00
    76   10671.971416   1.813068E-05   3.019154E+10    3.22557E+28   2.013999602E+00  -4.106232E-01   2.337638055E+00
