       6     154      54      69

     EOS file :  BM165S_EOS_Cat_new.dat                                                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   9.774914E-01   2.168965E+15    7.36572E+35   0.000000000E+00  -9.873493E-01   0.000000000E+00
     1      10.000000   9.774903E-01   2.168962E+15    7.36570E+35   4.567786986E-09  -9.873485E-01   3.447572111E-09
     2      11.666664   9.774900E-01   2.168961E+15    7.36569E+35   7.253470493E-09  -9.873482E-01   5.474613296E-09
     3      13.611104   9.774896E-01   2.168960E+15    7.36568E+35   1.151822959E-08  -9.873479E-01   8.693475882E-09
     4      15.879616   9.774889E-01   2.168958E+15    7.36567E+35   1.829049431E-08  -9.873474E-01   1.380490237E-08
     5      18.526210   9.774881E-01   2.168955E+15    7.36565E+35   2.904456790E-08  -9.873468E-01   2.192164084E-08
     6      21.613898   9.774870E-01   2.168952E+15    7.36563E+35   4.612156939E-08  -9.873459E-01   3.481068316E-08
     7      25.216193   9.774854E-01   2.168947E+15    7.36559E+35   7.323906602E-08  -9.873446E-01   5.527792336E-08
     8      29.418858   9.774833E-01   2.168941E+15    7.36555E+35   1.163003237E-07  -9.873430E-01   8.777896633E-08
     9      34.321949   9.774805E-01   2.168932E+15    7.36549E+35   1.846793086E-07  -9.873407E-01   1.393890375E-07
    10      40.042190   9.774766E-01   2.168920E+15    7.36541E+35   2.932610971E-07  -9.873376E-01   2.213430950E-07
    11      46.715755   9.774713E-01   2.168904E+15    7.36529E+35   4.656816981E-07  -9.873335E-01   3.514813216E-07
    12      54.501503   9.774641E-01   2.168882E+15    7.36514E+35   7.394721859E-07  -9.873278E-01   5.581321556E-07
    13      63.584751   9.774543E-01   2.168852E+15    7.36493E+35   1.174226124E-06  -9.873200E-01   8.862777053E-07
    14      74.181677   9.774410E-01   2.168811E+15    7.36465E+35   1.864566387E-06  -9.873095E-01   1.407342701E-06
    15      86.544444   9.774229E-01   2.168756E+15    7.36426E+35   2.960730080E-06  -9.872951E-01   2.234735746E-06
    16     100.967175   9.773982E-01   2.168680E+15    7.36374E+35   4.701243816E-06  -9.872756E-01   3.548521255E-06
    17     117.792905   9.773646E-01   2.168577E+15    7.36302E+35   7.464783202E-06  -9.872490E-01   5.634582440E-06
    18     137.421670   9.773189E-01   2.168437E+15    7.36205E+35   1.185246403E-05  -9.872128E-01   8.946778008E-06
    19     160.319905   9.772567E-01   2.168247E+15    7.36073E+35   1.881838857E-05  -9.871635E-01   1.420557408E-05
    20     187.031353   9.771719E-01   2.167988E+15    7.35892E+35   2.987666973E-05  -9.870965E-01   2.255451542E-05
    21     218.189690   9.770565E-01   2.167636E+15    7.35647E+35   4.742957716E-05  -9.870053E-01   3.580836410E-05
    22     254.533114   9.768995E-01   2.167157E+15    7.35314E+35   7.528731770E-05  -9.868811E-01   5.684642497E-05
    23     296.921127   9.766859E-01   2.166505E+15    7.34860E+35   1.194906338E-04  -9.867123E-01   9.023559770E-05
    24     346.353739   9.763954E-01   2.165618E+15    7.34244E+35   1.896110180E-04  -9.864826E-01   1.432164431E-04
    25     403.993281   9.760002E-01   2.164413E+15    7.33406E+35   3.008024088E-04  -9.861703E-01   2.272618805E-04
    26     471.188918   9.754631E-01   2.162774E+15    7.32268E+35   4.770312602E-04  -9.857456E-01   3.605369683E-04
    27     549.503782   9.747331E-01   2.160548E+15    7.30724E+35   7.561457931E-04  -9.851686E-01   5.717718927E-04
    28     640.744311   9.737417E-01   2.157526E+15    7.28629E+35   1.197797387E-03  -9.843850E-01   9.063412147E-04
    29     746.990863   9.723963E-01   2.153426E+15    7.25793E+35   1.895745574E-03  -9.833217E-01   1.435765722E-03
    30     870.627792   9.705726E-01   2.147872E+15    7.21960E+35   2.996816461E-03  -9.818804E-01   2.272477388E-03
    31    1014.369835   9.681013E-01   2.140368E+15    7.16792E+35   4.729784112E-03  -9.799296E-01   3.592577542E-03
    32    1181.278996   9.647614E-01   2.130247E+15    7.09849E+35   7.448665015E-03  -9.772946E-01   5.670516936E-03
    33    1374.765347   9.602579E-01   2.116640E+15    7.00561E+35   1.169617437E-02  -9.737448E-01   8.931157677E-03
    34    1598.556336   9.542058E-01   2.098428E+15    6.88216E+35   1.829376889E-02  -9.689802E-01   1.402613213E-02
    35    1856.618869   9.461071E-01   2.074198E+15    6.71938E+35   2.846325837E-02  -9.626160E-01   2.194241050E-02
    36    2153.006216   9.353352E-01   2.042205E+15    6.50709E+35   4.397887626E-02  -9.541705E-01   3.414929960E-02
    37    2491.601635   9.211188E-01   2.000393E+15    6.23417E+35   6.733342331E-02  -9.430588E-01   5.278307671E-02
    38    2875.721309   9.025475E-01   1.946470E+15    5.88983E+35   1.018713725E-01  -9.286037E-01   8.085005260E-02
    39    3307.551601   8.786062E-01   1.878089E+15    5.46574E+35   1.517949475E-01  -9.100729E-01   1.223920625E-01
    40    3787.423330   8.482491E-01   1.793181E+15    4.95914E+35   2.218933745E-01  -8.867590E-01   1.824998012E-01
    41    4312.980225   8.105288E-01   1.690392E+15    4.37648E+35   3.168208370E-01  -8.581118E-01   2.669867398E-01
    42    4878.404527   7.647595E-01   1.569526E+15    3.73641E+35   4.398275209E-01  -8.239189E-01   3.814960992E-01
    43    5473.986851   7.106540E-01   1.431819E+15    3.07019E+35   5.911041786E-01  -7.845023E-01   5.298960915E-01
    44    6086.437362   6.483777E-01   1.279785E+15    2.41816E+35   7.663057315E-01  -7.408560E-01   7.121379957E-01
    45    6700.363070   5.786374E-01   1.117031E+15    1.82169E+35   9.561859851E-01  -6.946204E-01   9.223748984E-01
    46    7300.914555   5.003172E-01   9.426099E+14    1.31454E+35   1.147611503E+00  -6.478299E-01   1.148157871E+00
    47    7880.484375   4.128236E-01   7.565389E+14    9.14995E+34   1.326632904E+00  -6.022276E-01   1.372653250E+00
    48    8445.259721   3.420454E-01   6.123787E+14    6.14092E+34   1.487978434E+00  -5.585020E-01   1.586278893E+00
    49    8973.936235   2.931426E-01   5.169746E+14    3.93368E+34   1.630789400E+00  -5.189665E-01   1.782944584E+00
    50    9428.239628   2.496266E-01   4.350998E+14    2.43414E+34   1.746357767E+00  -4.863981E-01   1.946575859E+00
    51    9802.182908   2.108370E-01   3.642171E+14    1.46061E+34   1.833654550E+00  -4.607534E-01   2.072549993E+00
    52   10097.722922   1.762278E-01   3.023840E+14    8.54530E+33   1.895324402E+00  -4.413383E-01   2.162607751E+00
    53   10323.436033   1.453957E-01   2.482173E+14    4.90645E+33   1.936323392E+00  -4.270779E-01   2.222881965E+00
    54   10491.683685   1.182850E-01   2.011665E+14    2.78260E+33   1.962243347E+00  -4.167994E-01   2.261113707E+00
    55   10615.300054   9.577837E-02   1.624467E+14    1.56196E+33   1.978084213E+00  -4.094545E-01   2.284507259E+00
    56   10704.441840   8.154254E-02   1.380148E+14    8.65122E+32   1.987558583E+00  -4.042739E-01   2.298499893E+00
    57   10764.167560   6.511881E-02   1.099954E+14    4.62321E+32   1.993222529E+00  -4.008589E-01   2.306865930E+00
    58   10804.955976   4.660312E-02   7.859300E+13    2.66524E+32   1.996037716E+00  -3.985536E-01   2.311025211E+00
    59   10838.267657   3.274834E-02   5.517076E+13    1.54426E+32   1.997677011E+00  -3.966882E-01   2.313447000E+00
    60   10866.039507   2.299991E-02   3.870758E+13    8.94003E+31   1.998641644E+00  -3.951455E-01   2.314871683E+00
    61   10889.149525   1.610363E-02   2.707662E+13    5.17507E+31   1.999206976E+00  -3.938705E-01   2.315706479E+00
    62   10908.409081   1.125962E-02   1.891566E+13    2.99648E+31   1.999537462E+00  -3.928142E-01   2.316194409E+00
    63   10924.466633   7.835101E-03   1.315407E+13    1.73524E+31   1.999730435E+00  -3.919379E-01   2.316479297E+00
    64   10937.904523   5.380999E-03   9.031172E+12    1.00877E+31   1.999842389E+00  -3.912076E-01   2.316644518E+00
    65   10949.329671   3.572339E-03   5.992277E+12    5.93090E+30   1.999906834E+00  -3.905889E-01   2.316739606E+00
    66   10959.488441   2.170526E-03   3.639112E+12    3.60125E+30   1.999943138E+00  -3.900404E-01   2.316793169E+00
    67   10969.675457   1.246225E-03   2.088045E+12    2.19896E+30   1.999965094E+00  -3.894921E-01   2.316825563E+00
    68   10980.547662   6.785460E-04   1.135717E+12    1.38707E+30   1.999977867E+00  -3.889086E-01   2.316844413E+00
    69   10993.193660   3.933662E-04   6.580875E+11    8.58868E+29   1.999986222E+00  -3.882323E-01   2.316856746E+00
    70   11006.755305   1.967885E-04   3.288150E+11    5.82172E+29   1.999990623E+00  -3.875097E-01   2.316863246E+00
    71   11025.215783   1.276875E-04   2.132278E+11    3.46262E+29   1.999994404E+00  -3.865306E-01   2.316868829E+00
    72   11042.240529   8.354034E-05   1.393857E+11    2.03977E+29   1.999996704E+00  -3.856323E-01   2.316872224E+00
    73   11057.660401   5.421332E-05   9.035502E+10    1.21199E+29   1.999998052E+00  -3.848224E-01   2.316874215E+00
    74   11071.858762   3.617524E-05   6.027323E+10    7.14243E+28   1.999998869E+00  -3.840798E-01   2.316875420E+00
    75   11084.455193   2.341568E-05   3.898613E+10    4.22789E+28   1.999999350E+00  -3.834235E-01   2.316876131E+00
    76   11096.025521   1.569694E-05   2.612181E+10    2.48192E+28   1.999999640E+00  -3.828227E-01   2.316876558E+00
