       6    1358     655     791

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BSK21_EOS_Acc_Fe.dat                 

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.334063E-01   7.841390E+14    1.07324E+35   0.000000000E+00  -4.479341E-01   0.000000000E+00
     1       1.000000   4.334063E-01   7.841390E+14    1.07324E+35   1.651379707E-12  -4.479341E-01   1.528607710E-12
     2       1.016667   4.334063E-01   7.841390E+14    1.07324E+35   1.735332488E-12  -4.479341E-01   1.606319012E-12
     3       1.033611   4.334063E-01   7.841390E+14    1.07324E+35   1.823553257E-12  -4.479341E-01   1.687980999E-12
     4       1.050838   4.334063E-01   7.841390E+14    1.07324E+35   1.916258990E-12  -4.479341E-01   1.773794516E-12
     5       1.068352   4.334063E-01   7.841390E+14    1.07324E+35   2.013677694E-12  -4.479341E-01   1.863970616E-12
     6       1.086158   4.334063E-01   7.841390E+14    1.07324E+35   2.116048967E-12  -4.479341E-01   1.958731086E-12
     7       1.104260   4.334063E-01   7.841390E+14    1.07324E+35   2.223624586E-12  -4.479341E-01   2.058308985E-12
     8       1.122665   4.334063E-01   7.841390E+14    1.07324E+35   2.336669131E-12  -4.479341E-01   2.162949221E-12
     9       1.141376   4.334063E-01   7.841390E+14    1.07324E+35   2.455460630E-12  -4.479341E-01   2.272909154E-12
    10       1.160399   4.334063E-01   7.841390E+14    1.07324E+35   2.580291247E-12  -4.479341E-01   2.388459226E-12
    11       1.179739   4.334063E-01   7.841390E+14    1.07324E+35   2.711467999E-12  -4.479341E-01   2.509883628E-12
    12       1.199401   4.334063E-01   7.841390E+14    1.07324E+35   2.849313509E-12  -4.479341E-01   2.637481000E-12
    13       1.219391   4.334063E-01   7.841390E+14    1.07324E+35   2.994166803E-12  -4.479341E-01   2.771565161E-12
    14       1.239714   4.334063E-01   7.841390E+14    1.07324E+35   3.146384145E-12  -4.479341E-01   2.912465889E-12
    15       1.260376   4.334063E-01   7.841390E+14    1.07324E+35   3.306339905E-12  -4.479341E-01   3.060529722E-12
    16       1.281383   4.334063E-01   7.841390E+14    1.07324E+35   3.474427491E-12  -4.479341E-01   3.216120819E-12
    17       1.302739   4.334063E-01   7.841390E+14    1.07324E+35   3.651060307E-12  -4.479341E-01   3.379621851E-12
    18       1.324451   4.334063E-01   7.841390E+14    1.07324E+35   3.836672776E-12  -4.479341E-01   3.551434942E-12
    19       1.346525   4.334063E-01   7.841390E+14    1.07324E+35   4.031721404E-12  -4.479341E-01   3.731982660E-12
    20       1.368967   4.334063E-01   7.841390E+14    1.07324E+35   4.236685907E-12  -4.479341E-01   3.921709056E-12
    21       1.391784   4.334063E-01   7.841390E+14    1.07324E+35   4.452070388E-12  -4.479341E-01   4.121080756E-12
    22       1.414980   4.334063E-01   7.841390E+14    1.07324E+35   4.678404577E-12  -4.479341E-01   4.330588107E-12
    23       1.438563   4.334063E-01   7.841390E+14    1.07324E+35   4.916245135E-12  -4.479341E-01   4.550746384E-12
    24       1.462539   4.334063E-01   7.841390E+14    1.07324E+35   5.166177022E-12  -4.479341E-01   4.782097060E-12
    25       1.486915   4.334063E-01   7.841390E+14    1.07324E+35   5.428814937E-12  -4.479341E-01   5.025209133E-12
    26       1.511697   4.334063E-01   7.841390E+14    1.07324E+35   5.704804828E-12  -4.479341E-01   5.280680528E-12
    27       1.536892   4.334063E-01   7.841390E+14    1.07324E+35   5.994825483E-12  -4.479341E-01   5.549139568E-12
    28       1.562506   4.334063E-01   7.841390E+14    1.07324E+35   6.299590197E-12  -4.479341E-01   5.831246519E-12
    29       1.588548   4.334063E-01   7.841390E+14    1.07324E+35   6.619848527E-12  -4.479341E-01   6.127695213E-12
    30       1.615024   4.334063E-01   7.841390E+14    1.07324E+35   6.956388139E-12  -4.479341E-01   6.439214753E-12
    31       1.641941   4.334063E-01   7.841390E+14    1.07324E+35   7.310036738E-12  -4.479341E-01   6.766571313E-12
    32       1.669307   4.334063E-01   7.841390E+14    1.07324E+35   7.681664112E-12  -4.479341E-01   7.110570012E-12
    33       1.697129   4.334063E-01   7.841390E+14    1.07324E+35   8.072184263E-12  -4.479341E-01   7.472056905E-12
    34       1.725414   4.334063E-01   7.841390E+14    1.07324E+35   8.482557663E-12  -4.479341E-01   7.851921054E-12
    35       1.754171   4.334063E-01   7.841390E+14    1.07324E+35   8.913793610E-12  -4.479341E-01   8.251096722E-12
    36       1.783407   4.334063E-01   7.841390E+14    1.07324E+35   9.366952714E-12  -4.479341E-01   8.670565668E-12
    37       1.813131   4.334063E-01   7.841390E+14    1.07324E+35   9.843149502E-12  -4.479341E-01   9.111359560E-12
    38       1.843349   4.334063E-01   7.841390E+14    1.07324E+35   1.034355516E-11  -4.479341E-01   9.574562515E-12
    39       1.874072   4.334063E-01   7.841390E+14    1.07324E+35   1.086940043E-11  -4.479341E-01   1.006131376E-11
    40       1.905306   4.334063E-01   7.841390E+14    1.07324E+35   1.142197860E-11  -4.479341E-01   1.057281045E-11
    41       1.937061   4.334063E-01   7.841390E+14    1.07324E+35   1.200264871E-11  -4.479341E-01   1.111031059E-11
    42       1.969346   4.334063E-01   7.841390E+14    1.07324E+35   1.261283891E-11  -4.479341E-01   1.167513614E-11
    43       2.002168   4.334063E-01   7.841390E+14    1.07324E+35   1.325404993E-11  -4.479341E-01   1.226867627E-11
    44       2.035538   4.334063E-01   7.841390E+14    1.07324E+35   1.392785882E-11  -4.479341E-01   1.289239077E-11
    45       2.069463   4.334063E-01   7.841390E+14    1.07324E+35   1.463592277E-11  -4.479341E-01   1.354781364E-11
    46       2.103954   4.334063E-01   7.841390E+14    1.07324E+35   1.537998326E-11  -4.479341E-01   1.423655688E-11
    47       2.139020   4.334063E-01   7.841390E+14    1.07324E+35   1.616187025E-11  -4.479341E-01   1.496031442E-11
    48       2.174671   4.334063E-01   7.841390E+14    1.07324E+35   1.698350679E-11  -4.479341E-01   1.572086631E-11
    49       2.210915   4.334063E-01   7.841390E+14    1.07324E+35   1.784691366E-11  -4.479341E-01   1.652008311E-11
    50       2.247764   4.334063E-01   7.841390E+14    1.07324E+35   1.875421437E-11  -4.479341E-01   1.735993047E-11
    51       2.285226   4.334063E-01   7.841390E+14    1.07324E+35   1.970764039E-11  -4.479341E-01   1.824247395E-11
    52       2.323314   4.334063E-01   7.841390E+14    1.07324E+35   2.070953665E-11  -4.479341E-01   1.916988414E-11
    53       2.362035   4.334063E-01   7.841390E+14    1.07324E+35   2.176236727E-11  -4.479341E-01   2.014444197E-11
    54       2.401403   4.334063E-01   7.841390E+14    1.07324E+35   2.286872165E-11  -4.479341E-01   2.116854433E-11
    55       2.441426   4.334063E-01   7.841390E+14    1.07324E+35   2.403132083E-11  -4.479341E-01   2.224470997E-11
    56       2.482117   4.334063E-01   7.841390E+14    1.07324E+35   2.525302418E-11  -4.479341E-01   2.337558568E-11
    57       2.523485   4.334063E-01   7.841390E+14    1.07324E+35   2.653683644E-11  -4.479341E-01   2.456395280E-11
    58       2.565543   4.334063E-01   7.841390E+14    1.07324E+35   2.788591509E-11  -4.479341E-01   2.581273408E-11
    59       2.608302   4.334063E-01   7.841390E+14    1.07324E+35   2.930357814E-11  -4.479341E-01   2.712500085E-11
    60       2.651774   4.334063E-01   7.841390E+14    1.07324E+35   3.079331229E-11  -4.479341E-01   2.850398058E-11
    61       2.695970   4.334063E-01   7.841390E+14    1.07324E+35   3.235878148E-11  -4.479341E-01   2.995306483E-11
    62       2.740903   4.334063E-01   7.841390E+14    1.07324E+35   3.400383593E-11  -4.479341E-01   3.147581757E-11
    63       2.786585   4.334063E-01   7.841390E+14    1.07324E+35   3.573252159E-11  -4.479341E-01   3.307598395E-11
    64       2.833028   4.334063E-01   7.841390E+14    1.07324E+35   3.754909010E-11  -4.479341E-01   3.475749952E-11
    65       2.880245   4.334063E-01   7.841390E+14    1.07324E+35   3.945800924E-11  -4.479341E-01   3.652449990E-11
    66       2.928249   4.334063E-01   7.841390E+14    1.07324E+35   4.146397393E-11  -4.479341E-01   3.838133098E-11
    67       2.977053   4.334063E-01   7.841390E+14    1.07324E+35   4.357191776E-11  -4.479341E-01   4.033255956E-11
    68       3.026671   4.334063E-01   7.841390E+14    1.07324E+35   4.578702516E-11  -4.479341E-01   4.238298462E-11
    69       3.077115   4.334063E-01   7.841390E+14    1.07324E+35   4.811474409E-11  -4.479341E-01   4.453764910E-11
    70       3.128401   4.334063E-01   7.841390E+14    1.07324E+35   5.056079949E-11  -4.479341E-01   4.680185232E-11
    71       3.180541   4.334063E-01   7.841390E+14    1.07324E+35   5.313120735E-11  -4.479341E-01   4.918116301E-11
    72       3.233550   4.334063E-01   7.841390E+14    1.07324E+35   5.583228949E-11  -4.479341E-01   5.168143299E-11
    73       3.287442   4.334063E-01   7.841390E+14    1.07324E+35   5.867068912E-11  -4.479341E-01   5.430881158E-11
    74       3.342233   4.334063E-01   7.841390E+14    1.07324E+35   6.165338719E-11  -4.479341E-01   5.706976074E-11
    75       3.397937   4.334063E-01   7.841390E+14    1.07324E+35   6.478771953E-11  -4.479341E-01   5.997107091E-11
    76       3.454569   4.334063E-01   7.841390E+14    1.07324E+35   6.808139492E-11  -4.479341E-01   6.301987776E-11
