       6    1358     645     791

     EOS file :  /home/forgane/Desktop/NSCool/EOS/APRIV_EOS_Acc_Fe.dat                 

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.615766E-01   8.432435E+14    1.14984E+35   0.000000000E+00  -4.563680E-01   0.000000000E+00
     1       1.000000   4.615766E-01   8.432435E+14    1.14984E+35   1.775852486E-12  -4.563680E-01   1.627963288E-12
     2       1.016667   4.615766E-01   8.432435E+14    1.14984E+35   1.866133210E-12  -4.563680E-01   1.710725626E-12
     3       1.033611   4.615766E-01   8.432435E+14    1.14984E+35   1.961003621E-12  -4.563680E-01   1.797695432E-12
     4       1.050838   4.615766E-01   8.432435E+14    1.14984E+35   2.060697051E-12  -4.563680E-01   1.889086606E-12
     5       1.068352   4.615766E-01   8.432435E+14    1.14984E+35   2.165458692E-12  -4.563680E-01   1.985123922E-12
     6       1.086158   4.615766E-01   8.432435E+14    1.14984E+35   2.275546201E-12  -4.563680E-01   2.086043579E-12
     7       1.104260   4.615766E-01   8.432435E+14    1.14984E+35   2.391230335E-12  -4.563680E-01   2.192093785E-12
     8       1.122665   4.615766E-01   8.432435E+14    1.14984E+35   2.512795615E-12  -4.563680E-01   2.303535369E-12
     9       1.141376   4.615766E-01   8.432435E+14    1.14984E+35   2.640541025E-12  -4.563680E-01   2.420642415E-12
    10       1.160399   4.615766E-01   8.432435E+14    1.14984E+35   2.774780752E-12  -4.563680E-01   2.543702945E-12
    11       1.179739   4.615766E-01   8.432435E+14    1.14984E+35   2.915844954E-12  -4.563680E-01   2.673019621E-12
    12       1.199401   4.615766E-01   8.432435E+14    1.14984E+35   3.064080572E-12  -4.563680E-01   2.808910494E-12
    13       1.219391   4.615766E-01   8.432435E+14    1.14984E+35   3.219852187E-12  -4.563680E-01   2.951709782E-12
    14       1.239714   4.615766E-01   8.432435E+14    1.14984E+35   3.383542913E-12  -4.563680E-01   3.101768695E-12
    15       1.260376   4.615766E-01   8.432435E+14    1.14984E+35   3.555555342E-12  -4.563680E-01   3.259456298E-12
    16       1.281383   4.615766E-01   8.432435E+14    1.14984E+35   3.736312533E-12  -4.563680E-01   3.425160416E-12
    17       1.302739   4.615766E-01   8.432435E+14    1.14984E+35   3.926259051E-12  -4.563680E-01   3.599288595E-12
    18       1.324451   4.615766E-01   8.432435E+14    1.14984E+35   4.125862063E-12  -4.563680E-01   3.782269095E-12
    19       1.346525   4.615766E-01   8.432435E+14    1.14984E+35   4.335612485E-12  -4.563680E-01   3.974551952E-12
    20       1.368967   4.615766E-01   8.432435E+14    1.14984E+35   4.556026191E-12  -4.563680E-01   4.176610076E-12
    21       1.391784   4.615766E-01   8.432435E+14    1.14984E+35   4.787645281E-12  -4.563680E-01   4.388940425E-12
    22       1.414980   4.615766E-01   8.432435E+14    1.14984E+35   5.031039413E-12  -4.563680E-01   4.612065215E-12
    23       1.438563   4.615766E-01   8.432435E+14    1.14984E+35   5.286807208E-12  -4.563680E-01   4.846533215E-12
    24       1.462539   4.615766E-01   8.432435E+14    1.14984E+35   5.555577715E-12  -4.563680E-01   5.092921091E-12
    25       1.486915   4.615766E-01   8.432435E+14    1.14984E+35   5.838011968E-12  -4.563680E-01   5.351834824E-12
    26       1.511697   4.615766E-01   8.432435E+14    1.14984E+35   6.134804602E-12  -4.563680E-01   5.623911203E-12
    27       1.536892   4.615766E-01   8.432435E+14    1.14984E+35   6.446685569E-12  -4.563680E-01   5.909819391E-12
    28       1.562506   4.615766E-01   8.432435E+14    1.14984E+35   6.774421928E-12  -4.563680E-01   6.210262569E-12
    29       1.588548   4.615766E-01   8.432435E+14    1.14984E+35   7.118819736E-12  -4.563680E-01   6.525979666E-12
    30       1.615024   4.615766E-01   8.432435E+14    1.14984E+35   7.480726026E-12  -4.563680E-01   6.857747176E-12
    31       1.641941   4.615766E-01   8.432435E+14    1.14984E+35   7.861030895E-12  -4.563680E-01   7.206381071E-12
    32       1.669307   4.615766E-01   8.432435E+14    1.14984E+35   8.260669688E-12  -4.563680E-01   7.572738802E-12
    33       1.697129   4.615766E-01   8.432435E+14    1.14984E+35   8.680625302E-12  -4.563680E-01   7.957721413E-12
    34       1.725414   4.615766E-01   8.432435E+14    1.14984E+35   9.121930604E-12  -4.563680E-01   8.362275756E-12
    35       1.754171   4.615766E-01   8.432435E+14    1.14984E+35   9.585670967E-12  -4.563680E-01   8.787396817E-12
    36       1.783407   4.615766E-01   8.432435E+14    1.14984E+35   1.007298695E-11  -4.563680E-01   9.234130166E-12
    37       1.813131   4.615766E-01   8.432435E+14    1.14984E+35   1.058507707E-11  -4.563680E-01   9.703574527E-12
    38       1.843349   4.615766E-01   8.432435E+14    1.14984E+35   1.112320082E-11  -4.563680E-01   1.019688448E-11
    39       1.874072   4.615766E-01   8.432435E+14    1.14984E+35   1.168868168E-11  -4.563680E-01   1.071527331E-11
    40       1.905306   4.615766E-01   8.432435E+14    1.14984E+35   1.228291044E-11  -4.563680E-01   1.126001597E-11
    41       1.937061   4.615766E-01   8.432435E+14    1.14984E+35   1.290734857E-11  -4.563680E-01   1.183245224E-11
    42       1.969346   4.615766E-01   8.432435E+14    1.14984E+35   1.356353186E-11  -4.563680E-01   1.243399000E-11
    43       2.002168   4.615766E-01   8.432435E+14    1.14984E+35   1.425307418E-11  -4.563680E-01   1.306610871E-11
    44       2.035538   4.615766E-01   8.432435E+14    1.14984E+35   1.497767142E-11  -4.563680E-01   1.373036305E-11
    45       2.069463   4.615766E-01   8.432435E+14    1.14984E+35   1.573910570E-11  -4.563680E-01   1.442838672E-11
    46       2.103954   4.615766E-01   8.432435E+14    1.14984E+35   1.653924975E-11  -4.563680E-01   1.516189649E-11
    47       2.139020   4.615766E-01   8.432435E+14    1.14984E+35   1.738007150E-11  -4.563680E-01   1.593269641E-11
    48       2.174671   4.615766E-01   8.432435E+14    1.14984E+35   1.826363890E-11  -4.563680E-01   1.674268222E-11
    49       2.210915   4.615766E-01   8.432435E+14    1.14984E+35   1.919212507E-11  -4.563680E-01   1.759384606E-11
    50       2.247764   4.615766E-01   8.432435E+14    1.14984E+35   2.016781358E-11  -4.563680E-01   1.848828133E-11
    51       2.285226   4.615766E-01   8.432435E+14    1.14984E+35   2.119310410E-11  -4.563680E-01   1.942818786E-11
    52       2.323314   4.615766E-01   8.432435E+14    1.14984E+35   2.227051830E-11  -4.563680E-01   2.041587733E-11
    53       2.362035   4.615766E-01   8.432435E+14    1.14984E+35   2.340270605E-11  -4.563680E-01   2.145377891E-11
    54       2.401403   4.615766E-01   8.432435E+14    1.14984E+35   2.459245190E-11  -4.563680E-01   2.254444529E-11
    55       2.441426   4.615766E-01   8.432435E+14    1.14984E+35   2.584268201E-11  -4.563680E-01   2.369055893E-11
    56       2.482117   4.615766E-01   8.432435E+14    1.14984E+35   2.715647126E-11  -4.563680E-01   2.489493864E-11
    57       2.523485   4.615766E-01   8.432435E+14    1.14984E+35   2.853705088E-11  -4.563680E-01   2.616054657E-11
    58       2.565543   4.615766E-01   8.432435E+14    1.14984E+35   2.998781634E-11  -4.563680E-01   2.749049541E-11
    59       2.608302   4.615766E-01   8.432435E+14    1.14984E+35   3.151233576E-11  -4.563680E-01   2.888805614E-11
    60       2.651774   4.615766E-01   8.432435E+14    1.14984E+35   3.311435864E-11  -4.563680E-01   3.035666601E-11
    61       2.695970   4.615766E-01   8.432435E+14    1.14984E+35   3.479782508E-11  -4.563680E-01   3.189993700E-11
    62       2.740903   4.615766E-01   8.432435E+14    1.14984E+35   3.656687552E-11  -4.563680E-01   3.352166474E-11
    63       2.786585   4.615766E-01   8.432435E+14    1.14984E+35   3.842586088E-11  -4.563680E-01   3.522583781E-11
    64       2.833028   4.615766E-01   8.432435E+14    1.14984E+35   4.037935325E-11  -4.563680E-01   3.701664755E-11
    65       2.880245   4.615766E-01   8.432435E+14    1.14984E+35   4.243215718E-11  -4.563680E-01   3.889849841E-11
    66       2.928249   4.615766E-01   8.432435E+14    1.14984E+35   4.458932147E-11  -4.563680E-01   4.087601872E-11
    67       2.977053   4.615766E-01   8.432435E+14    1.14984E+35   4.685615158E-11  -4.563680E-01   4.295407213E-11
    68       3.026671   4.615766E-01   8.432434E+14    1.14984E+35   4.923822271E-11  -4.563680E-01   4.513776953E-11
    69       3.077115   4.615766E-01   8.432434E+14    1.14984E+35   5.174139346E-11  -4.563680E-01   4.743248164E-11
    70       3.128401   4.615766E-01   8.432434E+14    1.14984E+35   5.437182030E-11  -4.563680E-01   4.984385222E-11
    71       3.180541   4.615766E-01   8.432434E+14    1.14984E+35   5.713597266E-11  -4.563680E-01   5.237781196E-11
    72       3.233550   4.615766E-01   8.432434E+14    1.14984E+35   6.004064887E-11  -4.563680E-01   5.504059304E-11
    73       3.287442   4.615766E-01   8.432434E+14    1.14984E+35   6.309299289E-11  -4.563680E-01   5.783874446E-11
    74       3.342233   4.615766E-01   8.432434E+14    1.14984E+35   6.630051183E-11  -4.563680E-01   6.077914819E-11
    75       3.397937   4.615766E-01   8.432434E+14    1.14984E+35   6.967109447E-11  -4.563680E-01   6.386903602E-11
    76       3.454569   4.615766E-01   8.432434E+14    1.14984E+35   7.321303064E-11  -4.563680E-01   6.711600744E-11
