       6     151      51      66

     EOS file :  BM165S_EOS_Cat_new.dat                                                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.213347E-01   5.715123E+14    5.13995E+34   0.000000000E+00  -3.158662E-01   0.000000000E+00
     1      10.000000   3.213346E-01   5.715120E+14    5.13995E+34   1.203591480E-09  -3.158661E-01   1.133334583E-09
     2      11.666665   3.213345E-01   5.715119E+14    5.13994E+34   1.911257925E-09  -3.158661E-01   1.799692696E-09
     3      13.611107   3.213344E-01   5.715117E+14    5.13994E+34   3.035005170E-09  -3.158660E-01   2.857843991E-09
     4      15.879622   3.213343E-01   5.715115E+14    5.13994E+34   4.819472318E-09  -3.158659E-01   4.538147527E-09
     5      18.526221   3.213342E-01   5.715113E+14    5.13993E+34   7.653136043E-09  -3.158658E-01   7.206403998E-09
     6      21.613917   3.213340E-01   5.715109E+14    5.13992E+34   1.215288041E-08  -3.158657E-01   1.144348930E-08
     7      25.216226   3.213338E-01   5.715105E+14    5.13991E+34   1.929828905E-08  -3.158655E-01   1.817180837E-08
     8      29.418912   3.213335E-01   5.715098E+14    5.13990E+34   3.064489279E-08  -3.158652E-01   2.885609645E-08
     9      34.322037   3.213330E-01   5.715090E+14    5.13988E+34   4.866279166E-08  -3.158649E-01   4.582227799E-08
    10      40.042332   3.213324E-01   5.715078E+14    5.13985E+34   7.727435836E-08  -3.158644E-01   7.276378982E-08
    11      46.715984   3.213316E-01   5.715062E+14    5.13981E+34   1.227080573E-07  -3.158637E-01   1.155455754E-07
    12      54.501869   3.213305E-01   5.715040E+14    5.13976E+34   1.948542037E-07  -3.158628E-01   1.834807373E-07
    13      63.585337   3.213289E-01   5.715010E+14    5.13969E+34   3.094177001E-07  -3.158615E-01   2.913576824E-07
    14      74.182612   3.213268E-01   5.714969E+14    5.13959E+34   4.913361565E-07  -3.158598E-01   4.626588696E-07
    15      86.545934   3.213240E-01   5.714913E+14    5.13946E+34   7.802069953E-07  -3.158575E-01   7.346714487E-07
    16     100.969547   3.213202E-01   5.714838E+14    5.13928E+34   1.238903883E-06  -3.158544E-01   1.166601439E-06
    17     117.796678   3.213149E-01   5.714735E+14    5.13904E+34   1.967255829E-06  -3.158501E-01   1.852455878E-06
    18     137.427669   3.213078E-01   5.714595E+14    5.13871E+34   3.123761569E-06  -3.158443E-01   2.941493005E-06
    19     160.329441   3.212980E-01   5.714405E+14    5.13826E+34   4.960054973E-06  -3.158364E-01   4.670683007E-06
    20     187.046505   3.212848E-01   5.714146E+14    5.13766E+34   7.875599746E-06  -3.158256E-01   7.416225568E-06
    21     218.213761   3.212668E-01   5.713794E+14    5.13683E+34   1.250446680E-05  -3.158110E-01   1.177529535E-05
    22     254.571352   3.212422E-01   5.713314E+14    5.13570E+34   1.985296981E-05  -3.157910E-01   1.869571580E-05
    23     296.981859   3.212089E-01   5.712661E+14    5.13416E+34   3.151787187E-05  -3.157639E-01   2.968158493E-05
    24     346.450175   3.211635E-01   5.711773E+14    5.13207E+34   5.003212640E-05  -3.157269E-01   4.711917194E-05
    25     404.146372   3.211017E-01   5.710564E+14    5.12923E+34   7.941225426E-05  -3.156767E-01   7.479307079E-05
    26     471.431875   3.210176E-01   5.708920E+14    5.12537E+34   1.260240071E-04  -3.156083E-01   1.187029024E-04
    27     549.889217   3.209033E-01   5.706684E+14    5.12012E+34   1.999493570E-04  -3.155153E-01   1.883538905E-04
    28     641.355501   3.207477E-01   5.703642E+14    5.11298E+34   3.171407555E-04  -3.153889E-01   2.987926439E-04
    29     747.959461   3.205363E-01   5.699508E+14    5.10329E+34   5.028066233E-04  -3.152171E-01   4.738106414E-04
    30     872.161604   3.202491E-01   5.693891E+14    5.09013E+34   7.967114744E-04  -3.149838E-01   7.509684185E-04
    31    1016.796153   3.198589E-01   5.686262E+14    5.07231E+34   1.261429978E-03  -3.146671E-01   1.189439222E-03
    32    1185.112349   3.193301E-01   5.675931E+14    5.04818E+34   1.995108809E-03  -3.142377E-01   1.882177451E-03
    33    1380.810135   3.186141E-01   5.661952E+14    5.01560E+34   3.151000923E-03  -3.136564E-01   2.974630510E-03
    34    1608.064455   3.176448E-01   5.643035E+14    4.97171E+34   4.966934110E-03  -3.128709E-01   4.693158596E-03
    35    1871.525625   3.163372E-01   5.617544E+14    4.91282E+34   7.808916452E-03  -3.118120E-01   7.387476820E-03
    36    2176.273711   3.145772E-01   5.583268E+14    4.83421E+34   1.223377046E-02  -3.103898E-01   1.159243310E-02
    37    2527.708128   3.122193E-01   5.537429E+14    4.72997E+34   1.907531777E-02  -3.084885E-01   1.811474753E-02
    38    2931.320294   3.090772E-01   5.476488E+14    4.59301E+34   2.955506878E-02  -3.059628E-01   2.814794542E-02
    39    3392.307950   3.049178E-01   5.396041E+14    4.41526E+34   4.540853256E-02  -3.026359E-01   4.341095599E-02
    40    3914.966256   2.994656E-01   5.291004E+14    4.18826E+34   6.899723467E-02  -2.983033E-01   6.628723129E-02
    41    4501.777784   2.924028E-01   5.155604E+14    3.90448E+34   1.033381713E-01  -2.927450E-01   9.990431556E-02
    42    5152.198414   2.833944E-01   4.983988E+14    3.55939E+34   1.519335802E-01  -2.857538E-01   1.480400144E-01
    43    5861.169601   2.721240E-01   4.770947E+14    3.15433E+34   2.182417474E-01  -2.771819E-01   2.146795944E-01
    44    6617.610181   2.583505E-01   4.513025E+14    2.69951E+34   3.046639957E-01  -2.670084E-01   3.030422539E-01
    45    7403.379766   2.419776E-01   4.209757E+14    2.21578E+34   4.111236526E-01  -2.554124E-01   4.140487527E-01
    46    8193.464960   2.231191E-01   3.864658E+14    1.73336E+34   5.337164033E-01  -2.428230E-01   5.446183850E-01
    47    8958.146569   2.021323E-01   3.485501E+14    1.28628E+34   6.643241784E-01  -2.299029E-01   6.867534644E-01
    48    9667.368168   1.796020E-01   3.083607E+14    9.03766E+33   7.920053179E-01  -2.174367E-01   8.285558992E-01
    49   10296.385271   1.562762E-01   2.672450E+14    6.02359E+33   9.060302752E-01  -2.061449E-01   9.574475418E-01
    50   10830.603317   1.330157E-01   2.266715E+14    3.83001E+33   9.991201226E-01  -1.965076E-01   1.064163820E+00
    51   11267.309431   1.110519E-01   1.886913E+14    2.34195E+33   1.069107445E+00  -1.886882E-01   1.145220115E+00
    52   11612.478765   9.163277E-02   1.553446E+14    1.38610E+33   1.118262785E+00  -1.826017E-01   1.202534578E+00
    53   11875.976938   8.080451E-02   1.367254E+14    7.94314E+32   1.151072418E+00  -1.780413E-01   1.240947527E+00
    54   12055.938925   6.336509E-02   1.070187E+14    4.41928E+32   1.171751252E+00  -1.749779E-01   1.265227423E+00
    55   12188.132317   4.564573E-02   7.697374E+13    2.58103E+32   1.182997858E+00  -1.727605E-01   1.278456840E+00
    56   12298.127617   3.225488E-02   5.433702E+13    1.50842E+32   1.189796966E+00  -1.709426E-01   1.286461101E+00
    57   12391.095567   2.274245E-02   3.827301E+13    8.78570E+31   1.193917493E+00  -1.694279E-01   1.291313336E+00
    58   12469.345533   1.596723E-02   2.684672E+13    5.10828E+31   1.196390909E+00  -1.681699E-01   1.294226414E+00
    59   12535.187877   1.118771E-02   1.879457E+13    2.96730E+31   1.197865838E+00  -1.671239E-01   1.295963580E+00
    60   12590.517697   7.796005E-03   1.308838E+13    1.72254E+31   1.198741131E+00  -1.662541E-01   1.296994554E+00
    61   12637.134738   5.358931E-03   8.994083E+12    1.00326E+31   1.199255804E+00  -1.655277E-01   1.297600595E+00
    62   12677.001820   3.558198E-03   5.968535E+12    5.90739E+30   1.199555395E+00  -1.649114E-01   1.297953315E+00
    63   12712.646305   2.164205E-03   3.628505E+12    3.59075E+30   1.199725819E+00  -1.643641E-01   1.298153956E+00
    64   12748.523767   1.243081E-03   2.082770E+12    2.19483E+30   1.199829763E+00  -1.638169E-01   1.298276329E+00
    65   12786.983612   6.776568E-04   1.134226E+12    1.38567E+30   1.199890771E+00  -1.632343E-01   1.298348173E+00
    66   12831.883362   3.933775E-04   6.581063E+11    8.58894E+29   1.199931050E+00  -1.625594E-01   1.298395620E+00
    67   12880.246645   1.969749E-04   3.291264E+11    5.82737E+29   1.199952488E+00  -1.618386E-01   1.298420884E+00
    68   12946.414960   1.279956E-04   2.137420E+11    3.47272E+29   1.199971130E+00  -1.608629E-01   1.298442852E+00
    69   13007.888342   8.395216E-05   1.400753E+11    2.05190E+29   1.199982627E+00  -1.599670E-01   1.298456395E+00
    70   13063.950402   5.455266E-05   9.092110E+10    1.22112E+29   1.199989485E+00  -1.591587E-01   1.298464474E+00
    71   13115.885949   3.642823E-05   6.069526E+10    7.20919E+28   1.199993690E+00  -1.584171E-01   1.298469428E+00
    72   13162.259213   2.359272E-05   3.928048E+10    4.27053E+28   1.199996202E+00  -1.577609E-01   1.298472387E+00
    73   13205.067229   1.584655E-05   2.637084E+10    2.50982E+28   1.199997730E+00  -1.571600E-01   1.298474186E+00
    74   13242.837157   1.035857E-05   1.722937E+10    1.49358E+28   1.199998624E+00  -1.566335E-01   1.298475238E+00
    75   13277.476254   6.764117E-06   1.125234E+10    8.88672E+27   1.199999162E+00  -1.561539E-01   1.298475872E+00
    76   13309.232407   4.541315E-06   7.550085E+09    5.21873E+27   1.199999492E+00  -1.557168E-01   1.298476260E+00
