       6     152      52      67

     EOS file :  BM165S_EOS_Cat_new.dat                                                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.606236E-01   8.571507E+14    1.11601E+35   0.000000000E+00  -4.688557E-01   0.000000000E+00
     1      10.000000   4.606232E-01   8.571497E+14    1.11600E+35   1.805138249E-09  -4.688554E-01   1.624600221E-09
     2      11.666665   4.606230E-01   8.571494E+14    1.11600E+35   2.866491247E-09  -4.688554E-01   2.579803863E-09
     3      13.611107   4.606229E-01   8.571491E+14    1.11600E+35   4.551878915E-09  -4.688553E-01   4.096630692E-09
     4      15.879621   4.606226E-01   8.571485E+14    1.11600E+35   7.228208687E-09  -4.688551E-01   6.505292976E-09
     5      18.526220   4.606223E-01   8.571478E+14    1.11600E+35   1.147811384E-08  -4.688550E-01   1.033015398E-08
     6      21.613916   4.606218E-01   8.571468E+14    1.11600E+35   1.822678983E-08  -4.688547E-01   1.640387971E-08
     7      25.216225   4.606212E-01   8.571455E+14    1.11600E+35   2.894340277E-08  -4.688544E-01   2.604870556E-08
     8      29.418912   4.606203E-01   8.571437E+14    1.11599E+35   4.596091249E-08  -4.688540E-01   4.136427632E-08
     9      34.322036   4.606192E-01   8.571412E+14    1.11599E+35   7.298392616E-08  -4.688534E-01   6.568471554E-08
    10      40.042332   4.606176E-01   8.571379E+14    1.11598E+35   1.158951219E-07  -4.688525E-01   1.043044131E-07
    11      46.715985   4.606155E-01   8.571333E+14    1.11597E+35   1.840357571E-07  -4.688514E-01   1.656305024E-07
    12      54.501872   4.606126E-01   8.571271E+14    1.11596E+35   2.922389314E-07  -4.688499E-01   2.630128501E-07
    13      63.585343   4.606086E-01   8.571187E+14    1.11594E+35   4.640580403E-07  -4.688479E-01   4.176497950E-07
    14      74.182624   4.606032E-01   8.571072E+14    1.11591E+35   7.368928043E-07  -4.688451E-01   6.632018809E-07
    15      86.545955   4.605959E-01   8.570915E+14    1.11588E+35   1.170127841E-06  -4.688412E-01   1.053117276E-06
    16     100.969583   4.605859E-01   8.570702E+14    1.11583E+35   1.858053454E-06  -4.688360E-01   1.672262064E-06
    17     117.796739   4.605723E-01   8.570413E+14    1.11577E+35   2.950376949E-06  -4.688290E-01   2.655383962E-06
    18     137.427770   4.605538E-01   8.570018E+14    1.11569E+35   4.684780014E-06  -4.688193E-01   4.216421731E-06
    19     160.329605   4.605286E-01   8.569481E+14    1.11557E+35   7.438588700E-06  -4.688062E-01   6.695025228E-06
    20     187.046770   4.604943E-01   8.568751E+14    1.11541E+35   1.181075881E-05  -4.687884E-01   1.063037951E-05
    21     218.214189   4.604476E-01   8.567756E+14    1.11520E+35   1.875192606E-05  -4.687642E-01   1.687833112E-05
    22     254.572038   4.603842E-01   8.566404E+14    1.11491E+35   2.977061941E-05  -4.687312E-01   2.679715625E-05
    23     296.982958   4.602978E-01   8.564563E+14    1.11451E+35   4.726006942E-05  -4.686862E-01   4.254207027E-05
    24     346.451933   4.601803E-01   8.562058E+14    1.11397E+35   7.501576333E-05  -4.686251E-01   6.753185408E-05
    25     404.149181   4.600204E-01   8.558652E+14    1.11324E+35   1.190542747E-04  -4.685420E-01   1.071875876E-04
    26     471.436366   4.598030E-01   8.554019E+14    1.11224E+35   1.889070084E-04  -4.684289E-01   1.701008765E-04
    27     549.896403   4.595074E-01   8.547721E+14    1.11089E+35   2.996605711E-04  -4.682751E-01   2.698784954E-04
    28     641.367013   4.591057E-01   8.539163E+14    1.10905E+35   4.751666124E-04  -4.680660E-01   4.280491153E-04
    29     747.977942   4.585600E-01   8.527540E+14    1.10655E+35   7.530741736E-04  -4.677819E-01   6.786307622E-04
    30     872.191363   4.578086E-01   8.511554E+14    1.10317E+35   1.192678923E-03  -4.673962E-01   1.075277304E-03
    31    1016.847481   4.567811E-01   8.489717E+14    1.09859E+35   1.887092718E-03  -4.668728E-01   1.702406845E-03
    32    1185.204066   4.553900E-01   8.460163E+14    1.09240E+35   2.981961363E-03  -4.661634E-01   2.692417975E-03
    33    1380.973445   4.535101E-01   8.420245E+14    1.08406E+35   4.703831702E-03  -4.652035E-01   4.252000656E-03
    34    1608.351641   4.509762E-01   8.366477E+14    1.07287E+35   7.402474753E-03  -4.639072E-01   6.701851647E-03
    35    1872.024510   4.475305E-01   8.293498E+14    1.05793E+35   1.161234014E-02  -4.621615E-01   1.053532242E-02
    36    2177.164412   4.428772E-01   8.195147E+14    1.03809E+35   1.813846455E-02  -4.598194E-01   1.650250048E-02
    37    2529.324305   4.366192E-01   8.063238E+14    1.01201E+35   2.817133275E-02  -4.566927E-01   2.572677553E-02
    38    2934.304853   4.282732E-01   7.887947E+14    9.78121E+34   4.342404212E-02  -4.525461E-01   3.985338675E-02
    39    3397.863689   4.174926E-01   7.662596E+14    9.34767E+34   6.627835048E-02  -4.470947E-01   6.122540471E-02
    40    3925.013739   4.048240E-01   7.399430E+14    8.80339E+34   9.993904169E-02  -4.400112E-01   9.309107470E-02
    41    4518.003185   3.889786E-01   7.072950E+14    8.13760E+34   1.482987260E-01  -4.309637E-01   1.395822217E-01
    42    5177.716777   3.695891E-01   6.677483E+14    7.34873E+34   2.156809319E-01  -4.196294E-01   2.056164105E-01
    43    5901.374881   3.481058E-01   6.244701E+14    6.44855E+34   3.062679669E-01  -4.057746E-01   2.964643090E-01
    44    6677.722164   3.281746E-01   5.849322E+14    5.45995E+34   4.236354123E-01  -3.893977E-01   4.172514437E-01
    45    7479.482636   3.054169E-01   5.405682E+14    4.43637E+34   5.664850745E-01  -3.709844E-01   5.685230611E-01
    46    8282.568830   2.801317E-01   4.922125E+14    3.43908E+34   7.292063401E-01  -3.512014E-01   7.462107895E-01
    47    9058.074569   2.529320E-01   4.412268E+14    2.53263E+34   9.010844436E-01  -3.310576E-01   9.398169082E-01
    48    9776.345286   2.246136E-01   3.891851E+14    1.76874E+34   1.068174372E+00  -3.117382E-01   1.133613257E+00
    49   10412.413127   1.960362E-01   3.376260E+14    1.17323E+34   1.217019917E+00  -2.943318E-01   1.310689008E+00
    50   10950.877217   1.680114E-01   2.878724E+14    7.42825E+33   1.338500584E+00  -2.795680E-01   1.458161659E+00
    51   11388.224435   1.412584E-01   2.410050E+14    4.52481E+33   1.429768050E+00  -2.676933E-01   1.570599849E+00
    52   11731.602231   1.165924E-01   1.982445E+14    2.67613E+33   1.493520265E+00  -2.585289E-01   1.649913777E+00
    53   11994.400321   9.540955E-02   1.618145E+14    1.54573E+33   1.535643236E+00  -2.516576E-01   1.702629767E+00
    54   12189.858030   8.162238E-02   1.381543E+14    8.73110E+32   1.562337309E+00  -2.466508E-01   1.736144899E+00
    55   12324.263500   6.598712E-02   1.114694E+14    4.72551E+32   1.579008271E+00  -2.432662E-01   1.757119918E+00
    56   12416.882551   4.745968E-02   8.004180E+13    2.74140E+32   1.587545703E+00  -2.409655E-01   1.767876713E+00
    57   12493.106274   3.344213E-02   5.634304E+13    1.59516E+32   1.592610972E+00  -2.390950E-01   1.774262402E+00
    58   12557.098478   2.353270E-02   3.960689E+13    9.26239E+31   1.595636581E+00  -2.375424E-01   1.778077051E+00
    59   12610.659429   1.650326E-02   2.775019E+13    5.37246E+31   1.597431933E+00  -2.362561E-01   1.780340701E+00
    60   12655.497125   1.155106E-02   1.940646E+13    3.11572E+31   1.598491674E+00  -2.351890E-01   1.781676808E+00
    61   12693.030731   8.052048E-03   1.351854E+13    1.80629E+31   1.599115673E+00  -2.343026E-01   1.782463543E+00
    62   12724.514177   5.548307E-03   9.312373E+12    1.05074E+31   1.599480226E+00  -2.335641E-01   1.782923044E+00
    63   12751.276240   3.719852E-03   6.239960E+12    6.17613E+30   1.599691416E+00  -2.329398E-01   1.783189181E+00
    64   12774.882966   2.261307E-03   3.791466E+12    3.75207E+30   1.599810678E+00  -2.323920E-01   1.783339470E+00
    65   12798.598712   1.315659E-03   2.204559E+12    2.28969E+30   1.599883233E+00  -2.318442E-01   1.783430897E+00
    66   12823.607067   7.150906E-04   1.197011E+12    1.44459E+30   1.599925518E+00  -2.312693E-01   1.783484195E+00
    67   12852.807425   4.121561E-04   6.895473E+11    8.97979E+29   1.599953129E+00  -2.306017E-01   1.783519008E+00
    68   12884.499442   2.058124E-04   3.438935E+11    6.09566E+29   1.599967847E+00  -2.298816E-01   1.783537574E+00
    69   12927.888608   1.330446E-04   2.221715E+11    3.63904E+29   1.599980552E+00  -2.289030E-01   1.783553599E+00
    70   12968.338478   8.738272E-05   1.458113E+11    2.15090E+29   1.599988366E+00  -2.279984E-01   1.783563451E+00
    71   13005.068787   5.671411E-05   9.452689E+10    1.27953E+29   1.599993005E+00  -2.271832E-01   1.783569300E+00
    72   13039.024599   3.775479E-05   6.290819E+10    7.56176E+28   1.599995826E+00  -2.264348E-01   1.783572858E+00
    73   13069.385980   2.438693E-05   4.060097E+10    4.46313E+28   1.599997516E+00  -2.257699E-01   1.783574988E+00
    74   13097.321469   1.636456E-05   2.723579E+10    2.62101E+28   1.599998531E+00  -2.251616E-01   1.783576267E+00
    75   13121.915573   1.069842E-05   1.779590E+10    1.55589E+28   1.599999123E+00  -2.246289E-01   1.783577014E+00
    76   13144.369623   6.966936E-06   1.158951E+10    9.24441E+27   1.599999478E+00  -2.241447E-01   1.783577460E+00
