       6     152      54      67

     EOS file :  /home/forgane/Desktop/NSCool/EOS/SL_EOS_Cat+NV_smooth.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.256906E-01   1.176127E+15    2.11216E+35   0.000000000E+00  -5.727040E-01   0.000000000E+00
     1      10.000000   6.256901E-01   1.176126E+15    2.11215E+35   2.476895440E-09  -5.727036E-01   2.206785338E-09
     2      11.666664   6.256900E-01   1.176126E+15    2.11215E+35   3.933216037E-09  -5.727035E-01   3.504291761E-09
     3      13.611106   6.256898E-01   1.176125E+15    2.11215E+35   6.245796753E-09  -5.727034E-01   5.564682149E-09
     4      15.879619   6.256896E-01   1.176125E+15    2.11215E+35   9.918083970E-09  -5.727032E-01   8.836501979E-09
     5      18.526217   6.256892E-01   1.176124E+15    2.11214E+35   1.574952859E-08  -5.727029E-01   1.403202248E-08
     6      21.613910   6.256888E-01   1.176123E+15    2.11214E+35   2.500962186E-08  -5.727025E-01   2.228229888E-08
     7      25.216213   6.256881E-01   1.176121E+15    2.11213E+35   3.971425342E-08  -5.727020E-01   3.538339391E-08
     8      29.418891   6.256872E-01   1.176120E+15    2.11212E+35   6.306454788E-08  -5.727014E-01   5.618736473E-08
     9      34.322002   6.256861E-01   1.176117E+15    2.11211E+35   1.001437003E-07  -5.727004E-01   8.922312079E-08
    10      40.042276   6.256844E-01   1.176113E+15    2.11210E+35   1.590234798E-07  -5.726992E-01   1.416822908E-07
    11      46.715894   6.256822E-01   1.176108E+15    2.11207E+35   2.525212194E-07  -5.726975E-01   2.249846733E-07
    12      54.501726   6.256793E-01   1.176101E+15    2.11204E+35   4.009896389E-07  -5.726952E-01   3.572639634E-07
    13      63.585108   6.256752E-01   1.176092E+15    2.11200E+35   6.367465264E-07  -5.726920E-01   5.673146688E-07
    14      74.182246   6.256696E-01   1.176080E+15    2.11195E+35   1.011107923E-06  -5.726877E-01   9.008589628E-07
    15      86.545351   6.256621E-01   1.176063E+15    2.11188E+35   1.605554432E-06  -5.726819E-01   1.430496693E-06
    16     100.968619   6.256518E-01   1.176040E+15    2.11177E+35   2.549458310E-06  -5.726740E-01   2.271502337E-06
    17     117.795201   6.256379E-01   1.176008E+15    2.11164E+35   4.048223493E-06  -5.726631E-01   3.606902879E-06
    18     137.425321   6.256188E-01   1.175965E+15    2.11145E+35   6.427949452E-06  -5.726484E-01   5.727285191E-06
    19     160.325708   6.255930E-01   1.175907E+15    2.11120E+35   1.020630936E-05  -5.726284E-01   9.093975500E-06
    20     187.040573   6.255577E-01   1.175827E+15    2.11085E+35   1.620500182E-05  -5.726011E-01   1.443929435E-05
    21     218.204338   6.255098E-01   1.175719E+15    2.11038E+35   2.572810359E-05  -5.725640E-01   2.292560292E-05
    22     254.556385   6.254446E-01   1.175572E+15    2.10974E+35   4.084481986E-05  -5.725135E-01   3.639752816E-05
    23     296.958089   6.253558E-01   1.175371E+15    2.10887E+35   6.483747250E-05  -5.724448E-01   5.778176490E-05
    24     346.412432   6.252351E-01   1.175099E+15    2.10768E+35   1.029107122E-04  -5.723514E-01   9.172038779E-05
    25     404.086451   6.250708E-01   1.174728E+15    2.10607E+35   1.633130280E-04  -5.722242E-01   1.455731645E-04
    26     471.336764   6.248473E-01   1.174224E+15    2.10388E+35   2.591075521E-04  -5.720513E-01   2.310019417E-04
    27     549.738286   6.245434E-01   1.173538E+15    2.10090E+35   4.109622729E-04  -5.718163E-01   3.664709756E-04
    28     641.116057   6.241303E-01   1.172606E+15    2.09686E+35   6.515340423E-04  -5.714968E-01   5.811837706E-04
    29     747.579747   6.235690E-01   1.171340E+15    2.09137E+35   1.032329992E-03  -5.710628E-01   9.212624908E-04
    30     871.559758   6.228068E-01   1.169621E+15    2.08394E+35   1.634388971E-03  -5.704738E-01   1.459406067E-03
    31    1015.842889   6.217727E-01   1.167289E+15    2.07388E+35   2.584787163E-03  -5.696751E-01   2.309896794E-03
    32    1183.603886   6.203712E-01   1.164130E+15    2.06029E+35   4.081882657E-03  -5.685937E-01   3.651728253E-03
    33    1378.426745   6.184749E-01   1.159859E+15    2.04201E+35   6.433373405E-03  -5.671320E-01   5.763847619E-03
    34    1604.305929   6.159144E-01   1.154095E+15    2.01749E+35   1.011251059E-02  -5.651615E-01   9.078007464E-03
    35    1865.612278   6.124667E-01   1.146342E+15    1.98479E+35   1.583870669E-02  -5.625138E-01   1.425623995E-02
    36    2167.001101   6.078484E-01   1.136047E+15    1.94147E+35   2.468826646E-02  -5.589727E-01   2.230072212E-02
    37    2513.205207   6.016941E-01   1.122467E+15    1.88462E+35   3.823688608E-02  -5.542658E-01   3.470106263E-02
    38    2908.726371   5.935363E-01   1.104505E+15    1.81098E+35   5.871827375E-02  -5.480610E-01   5.361676555E-02
    39    3357.376573   5.828193E-01   1.080976E+15    1.71714E+35   8.916644636E-02  -5.399706E-01   8.207396461E-02
    40    3861.530907   5.689373E-01   1.050912E+15    1.60015E+35   1.334559732E-01  -5.295726E-01   1.241085523E-01
    41    4420.996927   5.511948E-01   1.012762E+15    1.45834E+35   1.960739668E-01  -5.164610E-01   1.847062022E-01
    42    5032.093947   5.290024E-01   9.658731E+14    1.29247E+35   2.814784760E-01  -5.003243E-01   2.693763502E-01
    43    5686.073893   5.018781E-01   9.095224E+14    1.10693E+35   3.928070107E-01  -4.810730E-01   3.830023531E-01
    44    6368.566248   4.697239E-01   8.440876E+14    9.10247E+34   5.301868902E-01  -4.589697E-01   5.280001818E-01
    45    7059.440848   4.329053E-01   7.708333E+14    7.14474E+34   6.890715243E-01  -4.347381E-01   7.019992133E-01
    46    7734.354806   3.923898E-01   6.922928E+14    5.32969E+34   8.597337558E-01  -4.095587E-01   8.961885552E-01
    47    8367.600764   3.496465E-01   6.114439E+14    3.77114E+34   1.028737913E+00  -3.849104E-01   1.095751156E+00
    48    8936.469178   3.064351E-01   5.315897E+14    2.53321E+34   1.182494913E+00  -3.622471E-01   1.283391078E+00
    49    9424.929385   2.644916E-01   4.557640E+14    1.62165E+34   1.310932267E+00  -3.426671E-01   1.444418091E+00
    50    9825.840202   2.251817E-01   3.859029E+14    9.95500E+33   1.409749710E+00  -3.267111E-01   1.570823821E+00
    51   10141.283382   1.893416E-01   3.230969E+14    5.90587E+33   1.480249284E+00  -3.143528E-01   1.662240981E+00
    52   10380.483275   1.571677E-01   2.673530E+14    3.41574E+33   1.527301102E+00  -3.051652E-01   1.723770783E+00
    53   10556.929177   1.286881E-01   2.183820E+14    1.94275E+33   1.557024008E+00  -2.985242E-01   1.762824931E+00
    54   10684.972337   1.038488E-01   1.759147E+14    1.09369E+33   1.575058498E+00  -2.937941E-01   1.786580757E+00
    55   10777.268051   7.762607E-02   1.312356E+14    6.18050E+32   1.585563837E+00  -2.904386E-01   1.800435012E+00
    56   10848.772496   5.576087E-02   9.411649E+13    3.57774E+32   1.591489855E+00  -2.878750E-01   1.808258297E+00
    57   10907.518980   3.955357E-02   6.667234E+13    2.06803E+32   1.595016157E+00  -2.857951E-01   1.812915491E+00
    58   10956.166529   2.781670E-02   4.684007E+13    1.19971E+32   1.597089070E+00  -2.840919E-01   1.815652830E+00
    59   10996.836257   1.953777E-02   3.286602E+13    6.95208E+31   1.598316107E+00  -2.826820E-01   1.817272940E+00
    60   11030.775164   1.367112E-02   2.297757E+13    4.03006E+31   1.599038138E+00  -2.815154E-01   1.818226146E+00
    61   11059.162272   9.562130E-03   1.605766E+13    2.33473E+31   1.599462698E+00  -2.805468E-01   1.818786595E+00
    62   11082.867244   6.622509E-03   1.111700E+13    1.35542E+31   1.599710721E+00  -2.797429E-01   1.819113960E+00
    63   11102.866635   4.481717E-03   7.519933E+12    7.90782E+30   1.599855084E+00  -2.790683E-01   1.819304433E+00
    64   11120.204251   2.820119E-03   4.729417E+12    4.68061E+30   1.599938259E+00  -2.784860E-01   1.819414168E+00
    65   11136.592150   1.713966E-03   2.872987E+12    2.84287E+30   1.599985963E+00  -2.779379E-01   1.819477101E+00
    66   11153.043525   9.371124E-04   1.569466E+12    1.77788E+30   1.600013798E+00  -2.773899E-01   1.819513825E+00
    67   11171.950158   5.238470E-04   8.765122E+11    1.11538E+30   1.600031239E+00  -2.767629E-01   1.819536847E+00
    68   11193.284284   2.341241E-04   3.912010E+11    6.95707E+29   1.600042379E+00  -2.760588E-01   1.819551549E+00
    69   11223.238738   1.493617E-04   2.494127E+11    4.18542E+29   1.600049813E+00  -2.750763E-01   1.819561367E+00
    70   11251.714639   9.864091E-05   1.646435E+11    2.48191E+29   1.600054440E+00  -2.741490E-01   1.819567475E+00
    71   11277.477076   6.392192E-05   1.065521E+11    1.47752E+29   1.600057200E+00  -2.733155E-01   1.819571118E+00
    72   11301.326973   4.217937E-05   7.028702E+10    8.76606E+28   1.600058869E+00  -2.725486E-01   1.819573321E+00
    73   11322.904988   2.769193E-05   4.611450E+10    5.16077E+28   1.600059880E+00  -2.718585E-01   1.819574655E+00
    74   11342.371012   1.835874E-05   3.056565E+10    3.05636E+28   1.600060475E+00  -2.712389E-01   1.819575441E+00
    75   11359.847649   1.201923E-05   1.999806E+10    1.80294E+28   1.600060833E+00  -2.706852E-01   1.819575912E+00
    76   11375.672762   7.759245E-06   1.290661E+10    1.06748E+28   1.600061044E+00  -2.701858E-01   1.819576191E+00
