       6     119      52      66

     EOS file :  /home/forgane/Desktop/lect3-Page/EOS/APR_EOS_Acc_Fe_3.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.647004E-01   8.286950E+14    8.45385E+34   0.000000000E+00  -3.469291E-01   0.000000000E+00
     1      10.000000   4.647001E-01   8.286945E+14    8.45383E+34   1.745212090E-09  -3.469289E-01   1.638979567E-09
     2      11.666664   4.647001E-01   8.286943E+14    8.45382E+34   2.771330698E-09  -3.469289E-01   2.602637636E-09
     3      13.611106   4.646999E-01   8.286941E+14    8.45382E+34   4.400767395E-09  -3.469288E-01   4.132889616E-09
     4      15.879619   4.646998E-01   8.286938E+14    8.45381E+34   6.988248958E-09  -3.469287E-01   6.562870185E-09
     5      18.526216   4.646996E-01   8.286933E+14    8.45379E+34   1.109706615E-08  -3.469285E-01   1.042158306E-08
     6      21.613909   4.646993E-01   8.286928E+14    8.45378E+34   1.762169902E-08  -3.469283E-01   1.654906264E-08
     7      25.216212   4.646989E-01   8.286920E+14    8.45375E+34   2.798253839E-08  -3.469280E-01   2.627924399E-08
     8      29.418889   4.646984E-01   8.286909E+14    8.45372E+34   4.443508983E-08  -3.469276E-01   4.173034830E-08
     9      34.321999   4.646976E-01   8.286895E+14    8.45367E+34   7.056096411E-08  -3.469271E-01   6.626599289E-08
    10      40.042270   4.646967E-01   8.286875E+14    8.45361E+34   1.120475216E-07  -3.469263E-01   1.052273921E-07
    11      46.715884   4.646953E-01   8.286849E+14    8.45353E+34   1.779258533E-07  -3.469253E-01   1.670960119E-07
    12      54.501709   4.646935E-01   8.286813E+14    8.45342E+34   2.825365073E-07  -3.469239E-01   2.653397075E-07
    13      63.585081   4.646910E-01   8.286763E+14    8.45326E+34   4.486506840E-07  -3.469221E-01   4.213440721E-07
    14      74.182202   4.646876E-01   8.286696E+14    8.45305E+34   7.124259178E-07  -3.469196E-01   6.690667727E-07
    15      86.545281   4.646830E-01   8.286605E+14    8.45276E+34   1.131274088E-06  -3.469161E-01   1.062427301E-06
    16     100.968506   4.646767E-01   8.286480E+14    8.45237E+34   1.796352444E-06  -3.469114E-01   1.687039109E-06
    17     117.795022   4.646682E-01   8.286311E+14    8.45184E+34   2.852392221E-06  -3.469050E-01   2.678834386E-06
    18     137.425035   4.646566E-01   8.286080E+14    8.45112E+34   4.529171338E-06  -3.468963E-01   4.253627768E-06
    19     160.325253   4.646407E-01   8.285766E+14    8.45014E+34   7.191460743E-06  -3.468845E-01   6.754037081E-06
    20     187.039849   4.646192E-01   8.285339E+14    8.44880E+34   1.141827010E-05  -3.468684E-01   1.072393696E-05
    21     218.203187   4.645899E-01   8.284758E+14    8.44698E+34   1.812854172E-05  -3.468465E-01   1.702657016E-05
    22     254.554553   4.645500E-01   8.283968E+14    8.44451E+34   2.878043410E-05  -3.468167E-01   2.703184833E-05
    23     296.955178   4.644957E-01   8.282891E+14    8.44114E+34   4.568709943E-05  -3.467761E-01   4.291322702E-05
    24     346.407805   4.644219E-01   8.281427E+14    8.43656E+34   7.251666487E-05  -3.467209E-01   6.811794110E-05
    25     404.079096   4.643214E-01   8.279435E+14    8.43033E+34   1.150830315E-04  -3.466458E-01   1.081111515E-04
    26     471.325071   4.641847E-01   8.276725E+14    8.42186E+34   1.825948397E-04  -3.465437E-01   1.715520820E-04
    27     549.719695   4.639988E-01   8.273039E+14    8.41035E+34   2.896241524E-04  -3.464048E-01   2.721497461E-04
    28     641.086491   4.637460E-01   8.268027E+14    8.39472E+34   4.592012078E-04  -3.462161E-01   4.315840909E-04
    29     747.532704   4.634024E-01   8.261216E+14    8.37351E+34   7.276613074E-04  -3.459598E-01   6.840895045E-04
    30     871.484862   4.629356E-01   8.251963E+14    8.34475E+34   1.152197136E-03  -3.456120E-01   1.083615026E-03
    31    1015.723553   4.623019E-01   8.239404E+14    8.30582E+34   1.822543795E-03  -3.451403E-01   1.714941882E-03
    32    1183.413528   4.614423E-01   8.222371E+14    8.25322E+34   2.878881301E-03  -3.445016E-01   2.710800212E-03
    33    1378.122650   4.602778E-01   8.199303E+14    8.18235E+34   4.538887476E-03  -3.436385E-01   4.277912669E-03
    34    1603.819214   4.587015E-01   8.168219E+14    8.08718E+34   7.137839817E-03  -3.424749E-01   6.735960052E-03
    35    1864.828640   4.565740E-01   8.126325E+14    7.96002E+34   1.118634378E-02  -3.409118E-01   1.057445098E-02
    36    2165.734158   4.537125E-01   8.070008E+14    7.79121E+34   1.745005503E-02  -3.388215E-01   1.653297548E-02
    37    2511.176053   4.498793E-01   7.994638E+14    7.56908E+34   2.705264571E-02  -3.360439E-01   2.570825769E-02
    38    2905.507485   4.447675E-01   7.894650E+14    7.28022E+34   4.159448661E-02  -3.323839E-01   3.968448911E-02
    39    3352.238663   4.380063E-01   7.762768E+14    6.91040E+34   6.325848786E-02  -3.276155E-01   6.066585401E-02
    40    3853.255624   4.291438E-01   7.590885E+14    6.44667E+34   9.484268361E-02  -3.214952E-01   9.155806811E-02
    41    4407.721159   4.176681E-01   7.370008E+14    5.88069E+34   1.396038657E-01  -3.137939E-01   1.358884032E-01
    42    5010.767553   4.030451E-01   7.090809E+14    5.21368E+34   2.007584628E-01  -3.043494E-01   1.973954055E-01
    43    5652.212654   3.847764E-01   6.745653E+14    4.46161E+34   2.805180666E-01  -2.931429E-01   2.791054513E-01
    44    6315.696758   3.625022E-01   6.329760E+14    3.65884E+34   3.787127870E-01  -2.803831E-01   3.818477993E-01
    45    6979.053344   3.361021E-01   5.843373E+14    2.85639E+34   4.914925069E-01  -2.665626E-01   5.025908345E-01
    46    7616.549730   2.976413E-01   5.143724E+14    2.11600E+34   6.104097520E-01  -2.524344E-01   6.329431738E-01
    47    8220.430686   2.658818E-01   4.574168E+14    1.48156E+34   7.267125533E-01  -2.385148E-01   7.634189058E-01
    48    8751.743029   2.325913E-01   3.984988E+14    9.83988E+33   8.302428203E-01  -2.260158E-01   8.818011562E-01
    49    9199.164920   1.767362E-01   3.009085E+14    6.29572E+33   9.128274528E-01  -2.154382E-01   9.776991381E-01
    50    9611.495585   1.495125E-01   2.537911E+14    3.84454E+33   9.767841732E-01  -2.058320E-01   1.052908138E+00
    51    9935.690236   1.247257E-01   2.112331E+14    2.27471E+33   1.022330033E+00  -1.984554E-01   1.106816468E+00
    52   10182.142119   1.026526E-01   1.735113E+14    1.31419E+33   1.052701457E+00  -1.929816E-01   1.142908058E+00
    53   10364.827786   8.006886E-02   1.351629E+14    7.52152E+32   1.071717583E+00  -1.890145E-01   1.165556533E+00
    54   10504.473065   5.919227E-02   9.984922E+13    4.36849E+32   1.082971893E+00  -1.860441E-01   1.178968813E+00
    55   10617.682188   4.360452E-02   7.350102E+13    2.52114E+32   1.089866607E+00  -1.836818E-01   1.187184817E+00
    56   10708.709813   3.204342E-02   5.397349E+13    1.44863E+32   1.094023041E+00  -1.818150E-01   1.192136430E+00
    57   10781.414606   2.279805E-02   3.836884E+13    8.32881E+31   1.096484612E+00  -1.803461E-01   1.195068168E+00
    58   10841.190124   1.567410E-02   2.635554E+13    4.86814E+31   1.097903971E+00  -1.791537E-01   1.196758640E+00
    59   10892.743209   1.058682E-02   1.778687E+13    2.85961E+31   1.098745975E+00  -1.781369E-01   1.197761069E+00
    60   10938.137828   7.080879E-03   1.189432E+13    1.68470E+31   1.099248099E+00  -1.772505E-01   1.198358932E+00
    61   10978.539906   4.614187E-03   7.744524E+12    9.96333E+30   1.099547374E+00  -1.764688E-01   1.198715168E+00
    62   11015.569163   2.603977E-03   4.368869E+12    6.02476E+30   1.099721250E+00  -1.757582E-01   1.198922115E+00
    63   11055.580816   1.533532E-03   2.571223E+12    3.70141E+30   1.099825383E+00  -1.749967E-01   1.199046012E+00
    64   11097.713110   6.888814E-04   1.154781E+12    2.31602E+30   1.099888471E+00  -1.742020E-01   1.199121095E+00
    65   11156.916189   4.265790E-04   7.140604E+11    1.43920E+30   1.099929185E+00  -1.730975E-01   1.199169526E+00
    66   11217.180608   2.657727E-04   4.444148E+11    8.91114E+29   1.099955243E+00  -1.719875E-01   1.199200528E+00
    67   11277.919174   1.786397E-04   2.984637E+11    5.24605E+29   1.099973095E+00  -1.708833E-01   1.199221762E+00
    68   11331.873655   1.120384E-04   1.870359E+11    3.23241E+29   1.099983125E+00  -1.699143E-01   1.199233688E+00
    69   11385.538402   7.527797E-05   1.255831E+11    1.90184E+29   1.099989895E+00  -1.689614E-01   1.199241737E+00
    70   11433.111810   4.632202E-05   7.721336E+10    1.12792E+29   1.099993912E+00  -1.681257E-01   1.199246511E+00
    71   11479.464972   3.111592E-05   5.184249E+10    6.63155E+28   1.099996368E+00  -1.673194E-01   1.199249430E+00
    72   11520.459450   2.089663E-05   3.479937E+10    3.89828E+28   1.099997837E+00  -1.666128E-01   1.199251176E+00
    73   11556.674058   1.403775E-05   2.335605E+10    2.29069E+28   1.099998715E+00  -1.659935E-01   1.199252218E+00
    74   11588.624814   9.419868E-06   1.567273E+10    1.34575E+28   1.099999237E+00  -1.654511E-01   1.199252839E+00
    75   11616.786748   5.840507E-06   9.713545E+09    7.96451E+27   1.099999544E+00  -1.649759E-01   1.199253204E+00
    76   11643.836459   3.921784E-06   6.518853E+09    4.67696E+27   1.099999730E+00  -1.645220E-01   1.199253425E+00
