       6     120      52      66

     EOS file :  /home/forgane/Desktop/lect3-Page/EOS/APR_EOS_Acc_Fe_3.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.901553E-01   8.796450E+14    1.01430E+35   0.000000000E+00  -3.851764E-01   0.000000000E+00
     1      10.000000   4.901551E-01   8.796444E+14    1.01430E+35   1.852511526E-09  -3.851761E-01   1.728758117E-09
     2      11.666664   4.901550E-01   8.796442E+14    1.01430E+35   2.941718165E-09  -3.851761E-01   2.745202618E-09
     3      13.611106   4.901549E-01   8.796440E+14    1.01430E+35   4.671336245E-09  -3.851760E-01   4.359277467E-09
     4      15.879620   4.901547E-01   8.796436E+14    1.01429E+35   7.417901976E-09  -3.851759E-01   6.922365579E-09
     5      18.526217   4.901545E-01   8.796432E+14    1.01429E+35   1.177933859E-08  -3.851757E-01   1.099244816E-08
     6      21.613910   4.901542E-01   8.796426E+14    1.01429E+35   1.870512102E-08  -3.851754E-01   1.745557470E-08
     7      25.216213   4.901538E-01   8.796418E+14    1.01429E+35   2.970296945E-08  -3.851751E-01   2.771875032E-08
     8      29.418891   4.901532E-01   8.796407E+14    1.01428E+35   4.716706424E-08  -3.851747E-01   4.401622835E-08
     9      34.322001   4.901525E-01   8.796391E+14    1.01428E+35   7.489922447E-08  -3.851741E-01   6.989587993E-08
    10      40.042275   4.901515E-01   8.796371E+14    1.01427E+35   1.189364885E-07  -3.851733E-01   1.109915057E-07
    11      46.715891   4.901501E-01   8.796343E+14    1.01426E+35   1.888652131E-07  -3.851722E-01   1.762491838E-07
    12      54.501721   4.901482E-01   8.796304E+14    1.01425E+35   2.999076660E-07  -3.851707E-01   2.798745468E-07
    13      63.585099   4.901456E-01   8.796252E+14    1.01423E+35   4.762351391E-07  -3.851686E-01   4.444247319E-07
    14      74.182232   4.901421E-01   8.796181E+14    1.01421E+35   7.562283591E-07  -3.851659E-01   7.057177318E-07
    15      86.545328   4.901373E-01   8.796084E+14    1.01417E+35   1.200829334E-06  -3.851621E-01   1.120627074E-06
    16     100.968581   4.901308E-01   8.795953E+14    1.01413E+35   1.906800555E-06  -3.851569E-01   1.779456915E-06
    17     117.795142   4.901220E-01   8.795773E+14    1.01406E+35   3.027773151E-06  -3.851499E-01   2.825587675E-06
    18     137.425225   4.901100E-01   8.795529E+14    1.01398E+35   4.807655538E-06  -3.851404E-01   4.486660580E-06
    19     160.325555   4.900936E-01   8.795198E+14    1.01386E+35   7.633652607E-06  -3.851274E-01   7.124071640E-06
    20     187.040328   4.900713E-01   8.794746E+14    1.01370E+35   1.212038799E-05  -3.851098E-01   1.131151022E-05
    21     218.203948   4.900410E-01   8.794131E+14    1.01349E+35   1.924333539E-05  -3.850857E-01   1.795955439E-05
    22     254.555762   4.899997E-01   8.793294E+14    1.01320E+35   3.055037503E-05  -3.850530E-01   2.851326231E-05
    23     296.957097   4.899435E-01   8.792161E+14    1.01280E+35   4.849703490E-05  -3.850085E-01   4.526537447E-05
    24     346.410831   4.898670E-01   8.790618E+14    1.01226E+35   7.697729921E-05  -3.849480E-01   7.185243598E-05
    25     404.083859   4.897629E-01   8.788519E+14    1.01153E+35   1.221632428E-04  -3.848657E-01   1.140400170E-04
    26     471.332574   4.896213E-01   8.785664E+14    1.01053E+35   1.938312322E-04  -3.847537E-01   1.809639145E-04
    27     549.731524   4.894287E-01   8.781781E+14    1.00917E+35   3.074526135E-04  -3.846014E-01   2.870889156E-04
    28     641.105165   4.891669E-01   8.776502E+14    1.00733E+35   4.874808127E-04  -3.843945E-01   4.552929320E-04
    29     747.562210   4.888110E-01   8.769326E+14    1.00482E+35   7.725006741E-04  -3.841133E-01   7.217079689E-04
    30     871.531512   4.883274E-01   8.759579E+14    1.00143E+35   1.223254639E-03  -3.837318E-01   1.143286235E-03
    31    1015.797325   4.876709E-01   8.746347E+14    9.96838E+34   1.935066504E-03  -3.832144E-01   1.809555868E-03
    32    1183.530182   4.867804E-01   8.728402E+14    9.90632E+34   3.056887644E-03  -3.825137E-01   2.860737316E-03
    33    1378.307021   4.855741E-01   8.704099E+14    9.82268E+34   4.820103802E-03  -3.815666E-01   4.515344558E-03
    34    1604.110336   4.839425E-01   8.671241E+14    9.71036E+34   7.581276404E-03  -3.802896E-01   7.111563494E-03
    35    1865.290397   4.817409E-01   8.626926E+14    9.56024E+34   1.188382276E-02  -3.785735E-01   1.116786388E-02
    36    2166.466649   4.787788E-01   8.567474E+14    9.36089E+34   1.854343732E-02  -3.762778E-01   1.746880891E-02
    37    2512.329503   4.748095E-01   8.488132E+14    9.09846E+34   2.875906814E-02  -3.732255E-01   2.718019181E-02
    38    2907.304810   4.695210E-01   8.382590E+14    8.75697E+34   4.424122042E-02  -3.692007E-01   4.199094298E-02
    39    3355.030014   4.625232E-01   8.243790E+14    8.31940E+34   6.733116040E-02  -3.639514E-01   6.426200534E-02
    40    3857.540162   4.533514E-01   8.062904E+14    7.77009E+34   1.010419666E-01  -3.572052E-01   9.712473523E-02
    41    4414.217539   4.414807E-01   7.830420E+14    7.09864E+34   1.489073152E-01  -3.487011E-01   1.444193297E-01
    42    5020.478504   4.263552E-01   7.537117E+14    6.30567E+34   2.144681819E-01  -3.382479E-01   2.102896679E-01
    43    5666.417033   4.074671E-01   7.174962E+14    5.40914E+34   3.002526292E-01  -3.258079E-01   2.982238052E-01
    44    6335.913370   3.844452E-01   6.739427E+14    4.44878E+34   4.063013304E-01  -3.115922E-01   4.094694794E-01
    45    7006.840937   3.571788E-01   6.231133E+14    3.48457E+34   5.287172672E-01  -2.961295E-01   5.411700460E-01
    46    7653.160970   3.259150E-01   5.657379E+14    2.58629E+34   6.591998487E-01  -2.802508E-01   6.852370577E-01
    47    8249.058092   2.845446E-01   4.907889E+14    1.83333E+34   7.835888389E-01  -2.649717E-01   8.261342227E-01
    48    8791.645796   2.498337E-01   4.289160E+14    1.22232E+34   8.981112868E-01  -2.507541E-01   9.586730089E-01
    49    9249.591401   2.148461E-01   3.673735E+14    7.76667E+33   9.919352181E-01  -2.386767E-01   1.069151314E+00
    50    9620.588543   1.636549E-01   2.782180E+14    5.01562E+33   1.056109540E+00  -2.289802E-01   1.145787560E+00
    51    9960.485360   1.369819E-01   2.322494E+14    2.98064E+33   1.108708287E+00  -2.202928E-01   1.209092481E+00
    52   10220.132246   1.132776E-01   1.916430E+14    1.72734E+33   1.144159767E+00  -2.138188E-01   1.251963467E+00
    53   10412.918696   9.205423E-02   1.554652E+14    9.84682E+32   1.166722199E+00  -2.091226E-01   1.279323807E+00
    54   10554.256119   6.859934E-02   1.157585E+14    5.69562E+32   1.180046906E+00  -2.057503E-01   1.295500901E+00
    55   10667.541364   5.055189E-02   8.524189E+13    3.28910E+32   1.188122495E+00  -2.030978E-01   1.305305137E+00
    56   10758.681111   3.715748E-02   6.260973E+13    1.89069E+32   1.192994601E+00  -2.010000E-01   1.311218390E+00
    57   10831.511167   2.720067E-02   4.579859E+13    1.08375E+32   1.195895004E+00  -1.993486E-01   1.314737394E+00
    58   10889.547448   1.884594E-02   3.169976E+13    6.31665E+31   1.197561707E+00  -1.980492E-01   1.316759209E+00
    59   10939.072536   1.282415E-02   2.156515E+13    3.69813E+31   1.198547769E+00  -1.969523E-01   1.317955252E+00
    60   10982.179764   8.613491E-03   1.446762E+13    2.17556E+31   1.199131833E+00  -1.960069E-01   1.318663614E+00
    61   11020.354378   5.738927E-03   9.634561E+12    1.28229E+31   1.199480149E+00  -1.951769E-01   1.319085900E+00
    62   11054.437567   3.672162E-03   6.161748E+12    7.66060E+30   1.199684399E+00  -1.944416E-01   1.319333518E+00
    63   11086.521391   2.218550E-03   3.720694E+12    4.82967E+30   1.199797884E+00  -1.937544E-01   1.319471066E+00
    64   11120.257717   1.231047E-03   2.063103E+12    3.07267E+30   1.199869238E+00  -1.930371E-01   1.319557546E+00
    65   11159.248558   6.193155E-04   1.037333E+12    2.00904E+30   1.199913042E+00  -1.922147E-01   1.319610606E+00
    66   11210.366501   3.442406E-04   5.759992E+11    1.25874E+30   1.199944489E+00  -1.911471E-01   1.319648710E+00
    67   11268.682739   2.314366E-04   3.868145E+11    7.40887E+29   1.199966675E+00  -1.899438E-01   1.319675589E+00
    68   11320.467810   1.411209E-04   2.357322E+11    4.39904E+29   1.199979857E+00  -1.888879E-01   1.319691557E+00
    69   11371.496757   9.483921E-05   1.582751E+11    2.58802E+29   1.199987953E+00  -1.878591E-01   1.319701361E+00
    70   11416.717998   6.369712E-05   1.062284E+11    1.52202E+29   1.199992811E+00  -1.869567E-01   1.319707242E+00
    71   11456.739715   4.018793E-05   6.698806E+10    9.32950E+28   1.199995540E+00  -1.861654E-01   1.319710547E+00
    72   11495.979169   2.698790E-05   4.495373E+10    5.48426E+28   1.199997350E+00  -1.853961E-01   1.319712737E+00
    73   11530.647717   1.811826E-05   3.017077E+10    3.22261E+28   1.199998430E+00  -1.847217E-01   1.319714044E+00
    74   11561.230633   1.217047E-05   2.024368E+10    1.89314E+28   1.199999073E+00  -1.841310E-01   1.319714822E+00
    75   11588.184920   8.162877E-06   1.357667E+10    1.11175E+28   1.199999455E+00  -1.836134E-01   1.319715285E+00
    76   11611.924778   5.178992E-06   8.611972E+09    6.78260E+27   1.199999669E+00  -1.831601E-01   1.319715544E+00
