       6    1361     649     794

     EOS file :  /home/forgane/Desktop/NSCool/EOS/APRIV_EOS_Acc_Fe.dat                 

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.941287E-01   9.126532E+14    1.39420E+35   0.000000000E+00  -5.032713E-01   0.000000000E+00
     1       1.000000   4.941287E-01   9.126532E+14    1.39420E+35   1.922027766E-12  -5.032713E-01   1.742773232E-12
     2       1.016667   4.941287E-01   9.126532E+14    1.39420E+35   2.019739743E-12  -5.032713E-01   1.831372274E-12
     3       1.033611   4.941287E-01   9.126532E+14    1.39420E+35   2.122419198E-12  -5.032713E-01   1.924475510E-12
     4       1.050838   4.941287E-01   9.126532E+14    1.39420E+35   2.230318667E-12  -5.032713E-01   2.022311925E-12
     5       1.068352   4.941287E-01   9.126532E+14    1.39420E+35   2.343703525E-12  -5.032713E-01   2.125122145E-12
     6       1.086158   4.941287E-01   9.126532E+14    1.39420E+35   2.462852638E-12  -5.032713E-01   2.233159026E-12
     7       1.104260   4.941287E-01   9.126532E+14    1.39420E+35   2.588059050E-12  -5.032713E-01   2.346688283E-12
     8       1.122665   4.941287E-01   9.126532E+14    1.39420E+35   2.719630700E-12  -5.032713E-01   2.465989135E-12
     9       1.141376   4.941287E-01   9.126532E+14    1.39420E+35   2.857891186E-12  -5.032713E-01   2.591355000E-12
    10       1.160399   4.941287E-01   9.126532E+14    1.39420E+35   3.003180552E-12  -5.032713E-01   2.723094210E-12
    11       1.179739   4.941287E-01   9.126532E+14    1.39420E+35   3.155856134E-12  -5.032713E-01   2.861530773E-12
    12       1.199401   4.941287E-01   9.126532E+14    1.39420E+35   3.316293432E-12  -5.032713E-01   3.007005169E-12
    13       1.219391   4.941287E-01   9.126532E+14    1.39420E+35   3.484887034E-12  -5.032713E-01   3.159875187E-12
    14       1.239714   4.941287E-01   9.126532E+14    1.39420E+35   3.662051592E-12  -5.032713E-01   3.320516805E-12
    15       1.260376   4.941287E-01   9.126532E+14    1.39420E+35   3.848222835E-12  -5.032713E-01   3.489325115E-12
    16       1.281383   4.941287E-01   9.126532E+14    1.39420E+35   4.043858645E-12  -5.032713E-01   3.666715297E-12
    17       1.302739   4.941287E-01   9.126532E+14    1.39420E+35   4.249440181E-12  -5.032713E-01   3.853123633E-12
    18       1.324451   4.941287E-01   9.126532E+14    1.39420E+35   4.465473063E-12  -5.032713E-01   4.049008590E-12
    19       1.346525   4.941287E-01   9.126532E+14    1.39420E+35   4.692488617E-12  -5.032713E-01   4.254851939E-12
    20       1.368967   4.941287E-01   9.126532E+14    1.39420E+35   4.931045178E-12  -5.032713E-01   4.471159944E-12
    21       1.391784   4.941287E-01   9.126532E+14    1.39420E+35   5.181729470E-12  -5.032713E-01   4.698464607E-12
    22       1.414980   4.941287E-01   9.126532E+14    1.39420E+35   5.445158039E-12  -5.032713E-01   4.937324977E-12
    23       1.438563   4.941287E-01   9.126532E+14    1.39420E+35   5.721978780E-12  -5.032713E-01   5.188328520E-12
    24       1.462539   4.941287E-01   9.126532E+14    1.39420E+35   6.012872524E-12  -5.032713E-01   5.452092573E-12
    25       1.486915   4.941287E-01   9.126532E+14    1.39420E+35   6.318554713E-12  -5.032713E-01   5.729265852E-12
    26       1.511697   4.941287E-01   9.126532E+14    1.39420E+35   6.639777161E-12  -5.032713E-01   6.020530056E-12
    27       1.536892   4.941287E-01   9.126532E+14    1.39420E+35   6.977329904E-12  -5.032713E-01   6.326601539E-12
    28       1.562506   4.941287E-01   9.126532E+14    1.39420E+35   7.332043140E-12  -5.032713E-01   6.648233072E-12
    29       1.588548   4.941287E-01   9.126532E+14    1.39420E+35   7.704789274E-12  -5.032713E-01   6.986215697E-12
    30       1.615024   4.941287E-01   9.126532E+14    1.39420E+35   8.096485061E-12  -5.032713E-01   7.341380669E-12
    31       1.641941   4.941287E-01   9.126532E+14    1.39420E+35   8.508093865E-12  -5.032713E-01   7.714601505E-12
    32       1.669307   4.941287E-01   9.126532E+14    1.39420E+35   8.940628020E-12  -5.032713E-01   8.106796128E-12
    33       1.697129   4.941287E-01   9.126532E+14    1.39420E+35   9.395151330E-12  -5.032713E-01   8.518929125E-12
    34       1.725414   4.941287E-01   9.126532E+14    1.39420E+35   9.872781679E-12  -5.032713E-01   8.952014124E-12
    35       1.754171   4.941287E-01   9.126532E+14    1.39420E+35   1.037469378E-11  -5.032713E-01   9.407116282E-12
    36       1.783407   4.941287E-01   9.126532E+14    1.39420E+35   1.090212207E-11  -5.032713E-01   9.885354906E-12
    37       1.813131   4.941287E-01   9.126532E+14    1.39420E+35   1.145636374E-11  -5.032713E-01   1.038790621E-11
    38       1.843349   4.941287E-01   9.126532E+14    1.39420E+35   1.203878192E-11  -5.032713E-01   1.091600619E-11
    39       1.874072   4.941287E-01   9.126532E+14    1.39420E+35   1.265080906E-11  -5.032713E-01   1.147095370E-11
    40       1.905306   4.941287E-01   9.126532E+14    1.39420E+35   1.329395041E-11  -5.032713E-01   1.205411361E-11
    41       1.937061   4.941287E-01   9.126532E+14    1.39420E+35   1.396978776E-11  -5.032713E-01   1.266692018E-11
    42       1.969346   4.941287E-01   9.126532E+14    1.39420E+35   1.467998329E-11  -5.032713E-01   1.331088059E-11
    43       2.002168   4.941287E-01   9.126532E+14    1.39420E+35   1.542628372E-11  -5.032713E-01   1.398757863E-11
    44       2.035538   4.941287E-01   9.126532E+14    1.39420E+35   1.621052454E-11  -5.032713E-01   1.469867862E-11
    45       2.069463   4.941287E-01   9.126532E+14    1.39420E+35   1.703463457E-11  -5.032713E-01   1.544592949E-11
    46       2.103954   4.941287E-01   9.126532E+14    1.39420E+35   1.790064066E-11  -5.032713E-01   1.623116906E-11
    47       2.139020   4.941287E-01   9.126531E+14    1.39420E+35   1.881067274E-11  -5.032713E-01   1.705632862E-11
    48       2.174671   4.941287E-01   9.126531E+14    1.39420E+35   1.976696900E-11  -5.032713E-01   1.792343760E-11
    49       2.210915   4.941287E-01   9.126531E+14    1.39420E+35   2.077188140E-11  -5.032713E-01   1.883462863E-11
    50       2.247764   4.941287E-01   9.126531E+14    1.39420E+35   2.182788150E-11  -5.032713E-01   1.979214276E-11
    51       2.285226   4.941287E-01   9.126531E+14    1.39420E+35   2.293756649E-11  -5.032713E-01   2.079833495E-11
    52       2.323314   4.941287E-01   9.126531E+14    1.39420E+35   2.410366561E-11  -5.032713E-01   2.185567990E-11
    53       2.362035   4.941287E-01   9.126531E+14    1.39420E+35   2.532904682E-11  -5.032713E-01   2.296677811E-11
    54       2.401403   4.941287E-01   9.126531E+14    1.39420E+35   2.661672391E-11  -5.032713E-01   2.413436229E-11
    55       2.441426   4.941287E-01   9.126531E+14    1.39420E+35   2.796986387E-11  -5.032713E-01   2.536130406E-11
    56       2.482117   4.941287E-01   9.126531E+14    1.39420E+35   2.939179471E-11  -5.032713E-01   2.665062105E-11
    57       2.523485   4.941287E-01   9.126531E+14    1.39420E+35   3.088601361E-11  -5.032713E-01   2.800548429E-11
    58       2.565543   4.941287E-01   9.126531E+14    1.39420E+35   3.245619555E-11  -5.032713E-01   2.942922601E-11
    59       2.608302   4.941287E-01   9.126531E+14    1.39420E+35   3.410620233E-11  -5.032713E-01   3.092534785E-11
    60       2.651774   4.941287E-01   9.126531E+14    1.39420E+35   3.584009209E-11  -5.032713E-01   3.249752947E-11
    61       2.695970   4.941287E-01   9.126531E+14    1.39420E+35   3.766212926E-11  -5.032713E-01   3.414963759E-11
    62       2.740903   4.941287E-01   9.126531E+14    1.39420E+35   3.957679509E-11  -5.032713E-01   3.588573552E-11
    63       2.786585   4.941287E-01   9.126531E+14    1.39420E+35   4.158879861E-11  -5.032713E-01   3.771009313E-11
    64       2.833028   4.941287E-01   9.126531E+14    1.39420E+35   4.370308828E-11  -5.032713E-01   3.962719735E-11
    65       2.880245   4.941287E-01   9.126531E+14    1.39420E+35   4.592486411E-11  -5.032713E-01   4.164176323E-11
    66       2.928249   4.941287E-01   9.126531E+14    1.39420E+35   4.825959049E-11  -5.032713E-01   4.375874553E-11
    67       2.977053   4.941287E-01   9.126531E+14    1.39420E+35   5.071300959E-11  -5.032713E-01   4.598335088E-11
    68       3.026671   4.941287E-01   9.126531E+14    1.39420E+35   5.329115550E-11  -5.032713E-01   4.832105063E-11
    69       3.077115   4.941287E-01   9.126531E+14    1.39420E+35   5.600036908E-11  -5.032713E-01   5.077759426E-11
    70       3.128401   4.941287E-01   9.126531E+14    1.39420E+35   5.884731354E-11  -5.032713E-01   5.335902354E-11
    71       3.180541   4.941287E-01   9.126531E+14    1.39420E+35   6.183899084E-11  -5.032713E-01   5.607168742E-11
    72       3.233550   4.941287E-01   9.126531E+14    1.39420E+35   6.498275889E-11  -5.032713E-01   5.892225758E-11
    73       3.287442   4.941287E-01   9.126531E+14    1.39420E+35   6.828634968E-11  -5.032713E-01   6.191774491E-11
    74       3.342233   4.941287E-01   9.126531E+14    1.39420E+35   7.175788827E-11  -5.032713E-01   6.506551669E-11
    75       3.397937   4.941287E-01   9.126531E+14    1.39420E+35   7.540591278E-11  -5.032713E-01   6.837331475E-11
    76       3.454569   4.941287E-01   9.126531E+14    1.39420E+35   7.923939539E-11  -5.032713E-01   7.184927450E-11
