       6     119      50      65

     EOS file :  BM165S_EOS_Acc_Fe_new.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.838010E-01   4.991705E+14    3.57457E+34   0.000000000E+00  -2.568904E-01   0.000000000E+00
     1      10.000000   2.838009E-01   4.991702E+14    3.57456E+34   1.051241337E-09  -2.568902E-01   1.000954737E-09
     2      11.666665   2.838008E-01   4.991701E+14    3.57456E+34   1.669331623E-09  -2.568902E-01   1.589478456E-09
     3      13.611107   2.838008E-01   4.991700E+14    3.57456E+34   2.650835336E-09  -2.568902E-01   2.524031668E-09
     4      15.879622   2.838007E-01   4.991698E+14    3.57456E+34   4.209425221E-09  -2.568901E-01   4.008066141E-09
     5      18.526220   2.838006E-01   4.991696E+14    3.57455E+34   6.684404645E-09  -2.568900E-01   6.364654861E-09
     6      21.613916   2.838004E-01   4.991693E+14    3.57455E+34   1.061457255E-08  -2.568899E-01   1.010682385E-08
     7      25.216224   2.838002E-01   4.991689E+14    3.57454E+34   1.685551685E-08  -2.568897E-01   1.604923532E-08
     8      29.418910   2.837999E-01   4.991684E+14    3.57453E+34   2.676586904E-08  -2.568895E-01   2.548553375E-08
     9      34.322033   2.837995E-01   4.991676E+14    3.57451E+34   4.250306295E-08  -2.568892E-01   4.046995939E-08
    10      40.042325   2.837990E-01   4.991666E+14    3.57449E+34   6.749297478E-08  -2.568888E-01   6.426452802E-08
    11      46.715973   2.837983E-01   4.991653E+14    3.57446E+34   1.071756634E-07  -2.568882E-01   1.020491098E-07
    12      54.501853   2.837973E-01   4.991634E+14    3.57443E+34   1.701895126E-07  -2.568875E-01   1.620489520E-07
    13      63.585310   2.837959E-01   4.991608E+14    3.57438E+34   2.702514624E-07  -2.568864E-01   2.573250221E-07
    14      74.182569   2.837941E-01   4.991573E+14    3.57431E+34   4.291424393E-07  -2.568850E-01   4.086167432E-07
    15      86.545866   2.837916E-01   4.991526E+14    3.57422E+34   6.814474432E-07  -2.568831E-01   6.488555860E-07
    16     100.969438   2.837882E-01   4.991462E+14    3.57409E+34   1.082081192E-06  -2.568805E-01   1.030331259E-06
    17     117.796506   2.837836E-01   4.991374E+14    3.57392E+34   1.718235459E-06  -2.568769E-01   1.636068702E-06
    18     137.427395   2.837773E-01   4.991255E+14    3.57368E+34   2.728344288E-06  -2.568721E-01   2.597888607E-06
    19     160.329005   2.837688E-01   4.991093E+14    3.57336E+34   4.332185537E-06  -2.568655E-01   4.125074479E-06
    20     187.045813   2.837571E-01   4.990872E+14    3.57293E+34   6.878649674E-06  -2.568565E-01   6.549868126E-06
    21     218.212662   2.837413E-01   4.990571E+14    3.57234E+34   1.092152711E-05  -2.568443E-01   1.039965705E-05
    22     254.569606   2.837197E-01   4.990162E+14    3.57153E+34   1.733970940E-05  -2.568277E-01   1.651148056E-05
    23     296.979086   2.836904E-01   4.989605E+14    3.57044E+34   2.752774836E-05  -2.568051E-01   2.621359176E-05
    24     346.445772   2.836505E-01   4.988848E+14    3.56894E+34   4.369777497E-05  -2.567744E-01   4.161318935E-05
    25     404.139379   2.835962E-01   4.987817E+14    3.56692E+34   6.935746387E-05  -2.567325E-01   6.605206938E-05
    26     471.420772   2.835223E-01   4.986415E+14    3.56416E+34   1.100658500E-04  -2.566756E-01   1.048274745E-04
    27     549.871592   2.834218E-01   4.984507E+14    3.56041E+34   1.746267005E-04  -2.565983E-01   1.663309374E-04
    28     641.327526   2.832851E-01   4.981914E+14    3.55532E+34   2.769688298E-04  -2.564931E-01   2.638441485E-04
    29     747.915067   2.830993E-01   4.978387E+14    3.54841E+34   4.391003490E-04  -2.563501E-01   4.183636910E-04
    30     872.091175   2.828468E-01   4.973596E+14    3.53902E+34   6.957320977E-04  -2.561560E-01   6.630285781E-04
    31    1016.684460   2.825039E-01   4.967089E+14    3.52631E+34   1.101474490E-03  -2.558925E-01   1.050026756E-03
    32    1184.935304   2.820386E-01   4.958260E+14    3.50910E+34   1.741957028E-03  -2.555353E-01   1.661297220E-03
    33    1380.530301   2.814082E-01   4.946307E+14    3.48586E+34   2.750831988E-03  -2.550519E-01   2.624961713E-03
    34    1607.622788   2.805556E-01   4.930154E+14    3.45456E+34   4.335403186E-03  -2.543987E-01   4.140228874E-03
    35    1870.828350   2.794037E-01   4.908339E+14    3.41258E+34   6.814444264E-03  -2.535188E-01   6.514447458E-03
    36    2175.176551   2.778539E-01   4.879029E+14    3.35656E+34   1.067242103E-02  -2.523375E-01   1.021683749E-02
    37    2525.984053   2.757751E-01   4.839764E+14    3.28231E+34   1.663365894E-02  -2.507594E-01   1.595328293E-02
    38    2928.621704   2.730014E-01   4.787465E+14    3.18481E+34   2.575703759E-02  -2.486653E-01   2.476446567E-02
    39    3388.108421   2.693263E-01   4.718345E+14    3.05838E+34   3.954240992E-02  -2.459106E-01   3.814171450E-02
    40    3908.473786   2.644994E-01   4.627845E+14    2.89711E+34   6.002101112E-02  -2.423298E-01   5.813768242E-02
    41    4491.835903   2.582336E-01   4.510847E+14    2.69584E+34   8.976947228E-02  -2.377472E-01   8.741687440E-02
    42    5137.159916   2.502198E-01   4.361984E+14    2.45163E+34   1.317428847E-01  -2.320014E-01   1.291425488E-01
    43    5838.786607   2.401603E-01   4.176310E+14    2.16585E+34   1.887911741E-01  -2.249854E-01   1.865503787E-01
    44    6584.987138   2.278190E-01   3.950262E+14    1.84626E+34   2.627613026E-01  -2.167016E-01   2.620672520E-01
    45    7357.079442   2.130856E-01   3.682776E+14    1.50817E+34   3.532762195E-01  -2.073190E-01   3.559929795E-01
    46    8129.873071   1.960388E-01   3.376306E+14    1.17327E+34   4.566432321E-01  -1.972072E-01   4.651436366E-01
    47    8874.148419   1.769873E-01   3.037283E+14    8.65438E+33   5.656771432E-01  -1.869122E-01   5.823133611E-01
    48    9561.236424   1.564693E-01   2.675836E+14    6.04500E+33   6.710812549E-01  -1.770555E-01   6.974460536E-01
    49   10168.539583   1.352325E-01   2.305218E+14    4.00860E+33   7.641321517E-01  -1.681834E-01   8.005172433E-01
    50   10683.702026   1.143537E-01   1.943822E+14    2.53888E+33   8.393366034E-01  -1.606385E-01   8.847399570E-01
    51   11104.724071   9.539351E-02   1.617870E+14    1.54503E+33   8.956071185E-01  -1.545279E-01   9.482539419E-01
    52   11435.259836   7.697183E-02   1.303212E+14    9.14024E+32   9.345824997E-01  -1.498062E-01   9.924706718E-01
    53   11692.373577   5.946597E-02   1.005417E+14    5.37210E+32   9.596245449E-01  -1.462043E-01   1.020962260E+00
    54   11897.413444   4.562383E-02   7.702787E+13    3.11261E+32   9.756071820E-01  -1.433916E-01   1.039176790E+00
    55   12058.371163   3.483490E-02   5.872698E+13    1.78558E+32   9.855009247E-01  -1.412281E-01   1.050464462E+00
    56   12183.136184   2.598956E-02   4.375551E+13    1.01975E+32   9.914614027E-01  -1.395813E-01   1.057270345E+00
    57   12281.020093   1.810405E-02   3.044933E+13    5.94893E+31   9.948845756E-01  -1.383094E-01   1.061180610E+00
    58   12364.582898   1.233038E-02   2.073473E+13    3.49284E+31   9.969220414E-01  -1.372387E-01   1.063508131E+00
    59   12437.762649   8.289240E-03   1.392125E+13    2.05908E+31   9.981425173E-01  -1.363130E-01   1.064902352E+00
    60   12502.899104   5.324089E-03   8.938077E+12    1.21993E+31   9.988735148E-01  -1.354987E-01   1.065737245E+00
    61   12563.734077   3.400927E-03   5.705074E+12    7.30471E+30   9.993090080E-01  -1.347464E-01   1.066234680E+00
    62   12621.447700   1.947750E-03   3.267019E+12    4.56309E+30   9.995578139E-01  -1.340402E-01   1.066518781E+00
    63   12685.062870   1.151057E-03   1.927982E+12    2.80428E+30   9.997207099E-01  -1.332702E-01   1.066704760E+00
    64   12752.076767   5.288871E-04   8.858122E+11    1.91725E+30   9.998045981E-01  -1.324684E-01   1.066800518E+00
    65   12852.934186   3.199360E-04   5.351173E+11    1.14168E+30   9.998800420E-01  -1.312799E-01   1.066886640E+00
    66   12954.173069   2.153325E-04   3.598472E+11    6.72936E+29   9.999272192E-01  -1.301081E-01   1.066940490E+00
    67   13044.551208   1.314386E-04   2.195167E+11    4.00073E+29   9.999555725E-01  -1.290796E-01   1.066972845E+00
    68   13134.052962   8.841323E-05   1.475328E+11    2.35679E+29   9.999731729E-01  -1.280771E-01   1.066992926E+00
    69   13213.762349   5.943137E-05   9.909771E+10    1.38767E+29   9.999838431E-01  -1.271973E-01   1.067005096E+00
    70   13284.624401   3.753109E-05   6.255488E+10    8.51598E+28   9.999898917E-01  -1.264253E-01   1.067011995E+00
    71   13354.367031   2.522457E-05   4.201208E+10    5.01132E+28   9.999939380E-01  -1.256747E-01   1.067016609E+00
    72   13416.223314   1.694850E-05   2.821619E+10    2.94730E+28   9.999963726E-01  -1.250164E-01   1.067019384E+00
    73   13470.973890   1.139013E-05   1.894327E+10    1.73280E+28   9.999978324E-01  -1.244394E-01   1.067021049E+00
    74   13519.375282   7.645375E-06   1.271610E+10    1.01839E+28   9.999987055E-01  -1.239338E-01   1.067022044E+00
    75   13562.105424   4.852677E-06   8.068630E+09    6.21760E+27   9.999991973E-01  -1.234909E-01   1.067022604E+00
    76   13603.518371   3.260049E-06   5.417817E+09    3.65243E+27   9.999995196E-01  -1.230646E-01   1.067022972E+00
