       6    1379     664     811

     EOS file :  /home/forgane/Desktop/NSCool/EOS/DD2_HG_EOS_Acc_Fe.dat                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.601844E-01   1.097487E+15    2.90514E+35   0.000000000E+00  -7.798894E-01   0.000000000E+00
     1       1.000000   5.601844E-01   1.097487E+15    2.90514E+35   2.311284729E-12  -7.798894E-01   1.975748999E-12
     2       1.016667   5.601844E-01   1.097487E+15    2.90514E+35   2.428785737E-12  -7.798894E-01   2.076192054E-12
     3       1.033611   5.601844E-01   1.097487E+15    2.90514E+35   2.552260257E-12  -7.798894E-01   2.181741429E-12
     4       1.050838   5.601844E-01   1.097487E+15    2.90514E+35   2.682011970E-12  -7.798894E-01   2.292656720E-12
     5       1.068352   5.601844E-01   1.097487E+15    2.90514E+35   2.818359996E-12  -7.798894E-01   2.409210718E-12
     6       1.086158   5.601844E-01   1.097487E+15    2.90514E+35   2.961639677E-12  -7.798894E-01   2.531690084E-12
     7       1.104260   5.601844E-01   1.097487E+15    2.90514E+35   3.112203406E-12  -7.798894E-01   2.660396052E-12
     8       1.122665   5.601844E-01   1.097487E+15    2.90514E+35   3.270421488E-12  -7.798894E-01   2.795645168E-12
     9       1.141376   5.601844E-01   1.097487E+15    2.90514E+35   3.436683055E-12  -7.798894E-01   2.937770075E-12
    10       1.160399   5.601844E-01   1.097487E+15    2.90514E+35   3.611397021E-12  -7.798894E-01   3.087120322E-12
    11       1.179739   5.601844E-01   1.097487E+15    2.90514E+35   3.794993090E-12  -7.798894E-01   3.244063231E-12
    12       1.199401   5.601844E-01   1.097487E+15    2.90514E+35   3.987922808E-12  -7.798894E-01   3.408984798E-12
    13       1.219391   5.601844E-01   1.097487E+15    2.90514E+35   4.190660680E-12  -7.798894E-01   3.582290642E-12
    14       1.239714   5.601844E-01   1.097487E+15    2.90514E+35   4.403705333E-12  -7.798894E-01   3.764407001E-12
    15       1.260376   5.601844E-01   1.097487E+15    2.90514E+35   4.627580742E-12  -7.798894E-01   3.955781786E-12
    16       1.281383   5.601844E-01   1.097487E+15    2.90514E+35   4.862837520E-12  -7.798894E-01   4.156885674E-12
    17       1.302739   5.601844E-01   1.097487E+15    2.90514E+35   5.110054273E-12  -7.798894E-01   4.368213274E-12
    18       1.324451   5.601844E-01   1.097487E+15    2.90514E+35   5.369839023E-12  -7.798894E-01   4.590284340E-12
    19       1.346525   5.601844E-01   1.097487E+15    2.90514E+35   5.642830700E-12  -7.798894E-01   4.823645045E-12
    20       1.368967   5.601844E-01   1.097487E+15    2.90514E+35   5.929700717E-12  -7.798894E-01   5.068869334E-12
    21       1.391784   5.601844E-01   1.097487E+15    2.90514E+35   6.231154622E-12  -7.798894E-01   5.326560325E-12
    22       1.414980   5.601844E-01   1.097487E+15    2.90514E+35   6.547933828E-12  -7.798894E-01   5.597351802E-12
    23       1.438563   5.601844E-01   1.097487E+15    2.90514E+35   6.880817445E-12  -7.798894E-01   5.881909765E-12
    24       1.462539   5.601844E-01   1.097487E+15    2.90514E+35   7.230624185E-12  -7.798894E-01   6.180934076E-12
    25       1.486915   5.601844E-01   1.097487E+15    2.90514E+35   7.598214388E-12  -7.798894E-01   6.495160173E-12
    26       1.511697   5.601844E-01   1.097487E+15    2.90514E+35   7.984492127E-12  -7.798894E-01   6.825360885E-12
    27       1.536892   5.601844E-01   1.097487E+15    2.90514E+35   8.390407439E-12  -7.798894E-01   7.172348328E-12
    28       1.562506   5.601844E-01   1.097487E+15    2.90514E+35   8.816958658E-12  -7.798894E-01   7.536975905E-12
    29       1.588548   5.601844E-01   1.097487E+15    2.90514E+35   9.265194872E-12  -7.798894E-01   7.920140406E-12
    30       1.615024   5.601844E-01   1.097487E+15    2.90514E+35   9.736218502E-12  -7.798894E-01   8.322784209E-12
    31       1.641941   5.601844E-01   1.097487E+15    2.90514E+35   1.023118801E-11  -7.798894E-01   8.745897602E-12
    32       1.669307   5.601844E-01   1.097487E+15    2.90514E+35   1.075132076E-11  -7.798894E-01   9.190521218E-12
    33       1.697129   5.601844E-01   1.097487E+15    2.90514E+35   1.129789600E-11  -7.798894E-01   9.657748592E-12
    34       1.725414   5.601844E-01   1.097487E+15    2.90514E+35   1.187225802E-11  -7.798894E-01   1.014872885E-11
    35       1.754171   5.601844E-01   1.097487E+15    2.90514E+35   1.247581942E-11  -7.798894E-01   1.066466955E-11
    36       1.783407   5.601844E-01   1.097487E+15    2.90514E+35   1.311006466E-11  -7.798894E-01   1.120683962E-11
    37       1.813131   5.601844E-01   1.097487E+15    2.90514E+35   1.377655363E-11  -7.798894E-01   1.177657252E-11
    38       1.843349   5.601844E-01   1.097487E+15    2.90514E+35   1.447692554E-11  -7.798894E-01   1.237526947E-11
    39       1.874072   5.601844E-01   1.097487E+15    2.90514E+35   1.521290293E-11  -7.798894E-01   1.300440295E-11
    40       1.905306   5.601844E-01   1.097487E+15    2.90514E+35   1.598629591E-11  -7.798894E-01   1.366552030E-11
    41       1.937061   5.601844E-01   1.097487E+15    2.90514E+35   1.679900661E-11  -7.798894E-01   1.436024750E-11
    42       1.969346   5.601844E-01   1.097487E+15    2.90514E+35   1.765303387E-11  -7.798894E-01   1.509029323E-11
    43       2.002168   5.601844E-01   1.097487E+15    2.90514E+35   1.855047813E-11  -7.798894E-01   1.585745298E-11
    44       2.035538   5.601844E-01   1.097487E+15    2.90514E+35   1.949354663E-11  -7.798894E-01   1.666361358E-11
    45       2.069463   5.601844E-01   1.097487E+15    2.90514E+35   2.048455881E-11  -7.798894E-01   1.751075773E-11
    46       2.103954   5.601844E-01   1.097487E+15    2.90514E+35   2.152595202E-11  -7.798894E-01   1.840096897E-11
    47       2.139020   5.601844E-01   1.097487E+15    2.90514E+35   2.262028755E-11  -7.798894E-01   1.933643673E-11
    48       2.174671   5.601844E-01   1.097487E+15    2.90514E+35   2.377025685E-11  -7.798894E-01   2.031946177E-11
    49       2.210915   5.601844E-01   1.097487E+15    2.90514E+35   2.497868825E-11  -7.798894E-01   2.135246179E-11
    50       2.247764   5.601844E-01   1.097487E+15    2.90514E+35   2.624855384E-11  -7.798894E-01   2.243797743E-11
    51       2.285226   5.601844E-01   1.097487E+15    2.90514E+35   2.758297680E-11  -7.798894E-01   2.357867847E-11
    52       2.323314   5.601844E-01   1.097487E+15    2.90514E+35   2.898523911E-11  -7.798894E-01   2.477737042E-11
    53       2.362035   5.601844E-01   1.097487E+15    2.90514E+35   3.045878956E-11  -7.798894E-01   2.603700142E-11
    54       2.401403   5.601844E-01   1.097487E+15    2.90514E+35   3.200725232E-11  -7.798894E-01   2.736066950E-11
    55       2.441426   5.601844E-01   1.097487E+15    2.90514E+35   3.363443576E-11  -7.798894E-01   2.875163016E-11
    56       2.482117   5.601844E-01   1.097487E+15    2.90514E+35   3.534434189E-11  -7.798894E-01   3.021330443E-11
    57       2.523485   5.601844E-01   1.097487E+15    2.90514E+35   3.714117615E-11  -7.798894E-01   3.174928723E-11
    58       2.565543   5.601844E-01   1.097487E+15    2.90514E+35   3.902935780E-11  -7.798894E-01   3.336335627E-11
    59       2.608302   5.601844E-01   1.097487E+15    2.90514E+35   4.101353075E-11  -7.798894E-01   3.505948128E-11
    60       2.651774   5.601844E-01   1.097487E+15    2.90514E+35   4.309857500E-11  -7.798894E-01   3.684183382E-11
    61       2.695970   5.601844E-01   1.097487E+15    2.90514E+35   4.528961864E-11  -7.798894E-01   3.871479753E-11
    62       2.740903   5.601844E-01   1.097487E+15    2.90514E+35   4.759205047E-11  -7.798894E-01   4.068297890E-11
    63       2.786585   5.601844E-01   1.097487E+15    2.90514E+35   5.001153323E-11  -7.798894E-01   4.275121858E-11
    64       2.833028   5.601844E-01   1.097487E+15    2.90514E+35   5.255401755E-11  -7.798894E-01   4.492460335E-11
    65       2.880245   5.601844E-01   1.097487E+15    2.90514E+35   5.522575658E-11  -7.798894E-01   4.720847857E-11
    66       2.928249   5.601844E-01   1.097487E+15    2.90514E+35   5.803332137E-11  -7.798894E-01   4.960846134E-11
    67       2.977053   5.601844E-01   1.097487E+15    2.90514E+35   6.098361701E-11  -7.798894E-01   5.213045433E-11
    68       3.026671   5.601844E-01   1.097487E+15    2.90514E+35   6.408389965E-11  -7.798894E-01   5.478066030E-11
    69       3.077115   5.601843E-01   1.097487E+15    2.90514E+35   6.734179433E-11  -7.798894E-01   5.756559733E-11
    70       3.128401   5.601843E-01   1.097487E+15    2.90514E+35   7.076531371E-11  -7.798894E-01   6.049211486E-11
    71       3.180541   5.601843E-01   1.097487E+15    2.90514E+35   7.436287783E-11  -7.798894E-01   6.356741057E-11
    72       3.233550   5.601843E-01   1.097487E+15    2.90514E+35   7.814333474E-11  -7.798894E-01   6.679904804E-11
    73       3.287442   5.601843E-01   1.097487E+15    2.90514E+35   8.211598236E-11  -7.798894E-01   7.019497535E-11
    74       3.342233   5.601843E-01   1.097487E+15    2.90514E+35   8.629059125E-11  -7.798894E-01   7.376354466E-11
    75       3.397937   5.601843E-01   1.097487E+15    2.90514E+35   9.067742872E-11  -7.798894E-01   7.751353275E-11
    76       3.454569   5.601843E-01   1.097487E+15    2.90514E+35   9.528728404E-11  -7.798894E-01   8.145416257E-11
