       6     123      56      70

     EOS file :  /home/forgane/Desktop/lect3-Page/EOS/APR_EOS_Acc_Fe_3.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.133383E+00   2.724473E+15    1.67537E+36   0.000000000E+00  -1.415691E+00   0.000000000E+00
     1      10.000000   1.133382E+00   2.724468E+15    1.67536E+36   5.737671893E-09  -1.415690E+00   3.997395762E-09
     2      11.666663   1.133381E+00   2.724467E+15    1.67536E+36   9.111201240E-09  -1.415689E+00   6.347711808E-09
     3      13.611103   1.133381E+00   2.724465E+15    1.67536E+36   1.446823043E-08  -1.415689E+00   1.007992179E-08
     4      15.879614   1.133380E+00   2.724462E+15    1.67535E+36   2.297497174E-08  -1.415688E+00   1.600652252E-08
     5      18.526206   1.133379E+00   2.724457E+15    1.67535E+36   3.648331296E-08  -1.415687E+00   2.541772231E-08
     6      21.613891   1.133378E+00   2.724452E+15    1.67534E+36   5.793395278E-08  -1.415685E+00   4.036231002E-08
     7      25.216181   1.133376E+00   2.724444E+15    1.67533E+36   9.199654584E-08  -1.415683E+00   6.409365592E-08
     8      29.418839   1.133373E+00   2.724434E+15    1.67532E+36   1.460861882E-07  -1.415680E+00   1.017779254E-07
     9      34.321917   1.133370E+00   2.724419E+15    1.67530E+36   2.319774694E-07  -1.415676E+00   1.616186550E-07
    10      40.042137   1.133365E+00   2.724400E+15    1.67528E+36   3.683673355E-07  -1.415670E+00   2.566424481E-07
    11      46.715670   1.133358E+00   2.724374E+15    1.67525E+36   5.849444050E-07  -1.415663E+00   4.075344014E-07
    12      54.501366   1.133349E+00   2.724338E+15    1.67521E+36   9.288499923E-07  -1.415653E+00   6.471402404E-07
    13      63.584532   1.133337E+00   2.724289E+15    1.67515E+36   1.474936034E-06  -1.415639E+00   1.027614644E-06
    14      74.181327   1.133321E+00   2.724223E+15    1.67507E+36   2.342050102E-06  -1.415620E+00   1.631770577E-06
    15      86.543885   1.133299E+00   2.724132E+15    1.67496E+36   3.718886327E-06  -1.415594E+00   2.591097403E-06
    16     100.966284   1.133268E+00   2.724009E+15    1.67482E+36   5.905016137E-06  -1.415559E+00   4.114363906E-06
    17     117.791486   1.133227E+00   2.723842E+15    1.67462E+36   9.376001210E-06  -1.415511E+00   6.533019216E-06
    18     137.419412   1.133170E+00   2.723614E+15    1.67435E+36   1.488669904E-05  -1.415446E+00   1.037324540E-05
    19     160.316316   1.133094E+00   2.723304E+15    1.67399E+36   2.363511091E-05  -1.415357E+00   1.647028278E-05
    20     187.025648   1.132989E+00   2.722882E+15    1.67349E+36   3.752214018E-05  -1.415237E+00   2.614977658E-05
    21     218.180630   1.132847E+00   2.722308E+15    1.67282E+36   5.956315890E-05  -1.415073E+00   4.151532187E-05
    22     254.518734   1.132654E+00   2.721527E+15    1.67190E+36   9.453957615E-05  -1.414850E+00   6.590415310E-05
    23     296.898313   1.132392E+00   2.720464E+15    1.67065E+36   1.500292274E-04  -1.414547E+00   1.046087754E-04
    24     346.317559   1.132035E+00   2.719020E+15    1.66895E+36   2.380333850E-04  -1.414135E+00   1.660186065E-04
    25     403.935925   1.131549E+00   2.717057E+15    1.66664E+36   3.775405865E-04  -1.413574E+00   2.634236415E-04
    26     471.098040   1.130889E+00   2.714391E+15    1.66351E+36   5.985553902E-04  -1.412812E+00   4.178587845E-04
    27     549.359892   1.129993E+00   2.710771E+15    1.65927E+36   9.484048837E-04  -1.411777E+00   6.625780027E-04
    28     640.516706   1.128777E+00   2.705897E+15    1.65352E+36   1.501562572E-03  -1.410373E+00   1.050068182E-03
    29     746.630228   1.127130E+00   2.699295E+15    1.64574E+36   2.374824169E-03  -1.408469E+00   1.662985371E-03
    30     870.057081   1.124900E+00   2.690369E+15    1.63526E+36   3.750552233E-03  -1.405891E+00   2.631122268E-03
    31    1013.469191   1.121887E+00   2.678328E+15    1.62118E+36   5.911757170E-03  -1.402408E+00   4.157468246E-03
    32    1179.863805   1.117828E+00   2.662177E+15    1.60233E+36   9.294052210E-03  -1.397713E+00   6.557772278E-03
    33    1372.550786   1.112378E+00   2.640597E+15    1.57726E+36   1.456052798E-02  -1.391408E+00   1.031954691E-02
    34    1595.111023   1.105108E+00   2.611993E+15    1.54417E+36   2.270534060E-02  -1.382977E+00   1.618814774E-02
    35    1851.294309   1.095448E+00   2.574355E+15    1.50097E+36   3.518891217E-02  -1.371773E+00   2.528788231E-02
    36    2144.854357   1.082737E+00   2.525532E+15    1.44532E+36   5.409828459E-02  -1.357003E+00   3.928443679E-02
    37    2479.255762   1.066171E+00   2.462953E+15    1.37489E+36   8.230632509E-02  -1.337732E+00   6.058626746E-02
    38    2857.306041   1.044891E+00   2.384327E+15    1.28776E+36   1.235698200E-01  -1.312923E+00   9.256615614E-02
    39    3280.590234   1.017990E+00   2.287610E+15    1.18296E+36   1.824615352E-01  -1.281517E+00   1.397419245E-01
    40    3748.857322   9.846627E-01   2.172030E+15    1.06116E+36   2.640068337E-01  -1.242577E+00   2.078175740E-01
    41    4259.277242   9.443455E-01   2.038101E+15    9.25276E+35   3.728716655E-01  -1.195499E+00   3.033980353E-01
    42    4805.833040   8.968334E-01   1.888093E+15    7.80651E+35   5.121191259E-01  -1.140254E+00   4.331897307E-01
    43    5378.927509   8.424465E-01   1.726258E+15    6.34607E+35   6.817150618E-01  -1.077624E+00   6.025183724E-01
    44    5965.297618   7.820623E-01   1.557879E+15    4.95301E+35   8.772704747E-01  -1.009356E+00   8.131747281E-01
    45    6548.598987   7.170628E-01   1.388946E+15    3.70178E+35   1.089625070E+00  -9.381293E-01   1.061071121E+00
    46    7110.519383   6.492103E-01   1.224665E+15    2.64547E+35   1.305787473E+00  -8.673225E-01   1.334607165E+00
    47    7632.793189   5.804622E-01   1.069305E+15    1.80770E+35   1.511260271E+00  -8.005087E-01   1.615225236E+00
    48    8099.544650   5.127027E-01   9.256601E+14    1.18290E+35   1.693157437E+00  -7.408252E-01   1.880904166E+00
    49    8499.644901   4.475471E-01   7.949005E+14    7.43630E+34   1.842929835E+00  -6.903795E-01   2.111949412E+00
    50    8828.387742   3.860789E-01   6.770141E+14    4.51234E+34   1.957733424E+00  -6.499287E-01   2.296402162E+00
    51    9087.738872   3.287591E-01   5.709188E+14    2.65944E+34   2.039886783E+00  -6.189723E-01   2.432093595E+00
    52    9285.301170   2.701554E-01   4.650277E+14    1.55691E+34   2.093915985E+00  -5.961497E-01   2.522952497E+00
    53    9437.427897   2.244182E-01   3.841415E+14    8.84005E+33   2.129757041E+00  -5.791329E-01   2.583792898E+00
    54    9548.110419   1.655790E-01   2.815504E+14    5.19177E+33   2.150484556E+00  -5.671058E-01   2.619174116E+00
    55    9640.497316   1.356209E-01   2.299136E+14    2.89603E+33   2.164256703E+00  -5.573312E-01   2.642732155E+00
    56    9706.040729   1.104101E-01   1.867410E+14    1.60590E+33   2.172349532E+00  -5.505520E-01   2.656567620E+00
    57    9752.031380   8.794436E-02   1.484907E+14    8.90407E+32   2.176985301E+00  -5.458756E-01   2.664486859E+00
    58    9784.728664   6.443875E-02   1.087214E+14    5.08941E+32   2.179514268E+00  -5.425930E-01   2.668802224E+00
    59    9810.601412   4.717930E-02   7.954179E+13    2.90499E+32   2.180987881E+00  -5.400215E-01   2.671313501E+00
    60    9831.007601   3.452306E-02   5.816053E+13    1.65645E+32   2.181842079E+00  -5.380099E-01   2.672767684E+00
    61    9847.059636   2.476054E-02   4.168193E+13    9.45973E+31   2.182333646E+00  -5.364382E-01   2.673603898E+00
    62    9859.938432   1.717502E-02   2.888364E+13    5.49885E+31   2.182610142E+00  -5.351839E-01   2.674074081E+00
    63    9870.800466   1.164154E-02   1.957646E+13    3.21262E+31   2.182770907E+00  -5.341309E-01   2.674347353E+00
    64    9880.205993   7.799241E-03   1.309573E+13    1.88680E+31   2.182864720E+00  -5.332226E-01   2.674506786E+00
    65    9888.495848   5.018430E-03   8.423722E+12    1.12214E+31   2.182919119E+00  -5.324248E-01   2.674599211E+00
    66    9896.186386   3.197708E-03   5.364694E+12    6.70210E+30   2.182951426E+00  -5.316869E-01   2.674654102E+00
    67    9903.421260   1.826687E-03   3.063645E+12    4.17970E+30   2.182969537E+00  -5.309948E-01   2.674684865E+00
    68    9911.343507   1.019827E-03   1.708445E+12    2.65042E+30   2.182980565E+00  -5.302392E-01   2.674703591E+00
    69    9920.378212   4.969238E-04   8.321346E+11    1.76415E+30   2.182986984E+00  -5.293804E-01   2.674714492E+00
    70    9932.760642   3.090126E-04   5.168483E+11    1.08989E+30   2.182991897E+00  -5.282082E-01   2.674722835E+00
    71    9945.136935   2.073905E-04   3.465495E+11    6.40038E+29   2.182995201E+00  -5.270422E-01   2.674728443E+00
    72    9956.031990   1.262970E-04   2.109070E+11    3.79313E+29   2.182997129E+00  -5.260204E-01   2.674731717E+00
    73    9966.687091   8.474093E-05   1.413956E+11    2.22716E+29   2.182998294E+00  -5.250253E-01   2.674733695E+00
    74    9976.059846   5.683550E-05   9.476460E+10    1.30754E+29   2.182998983E+00  -5.241534E-01   2.674734863E+00
    75    9984.301739   3.582977E-05   5.971621E+10    8.00497E+28   2.182999365E+00  -5.233892E-01   2.674735511E+00
    76    9992.334898   2.403605E-05   4.003026E+10    4.69872E+28   2.182999615E+00  -5.226468E-01   2.674735935E+00
