       6    1381     671     814

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BHF_UVIX_EOS_Acc_Fe.dat              

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   9.600000E-01   2.031000E+15    6.95800E+35   0.000000000E+00  -9.611379E-01   0.000000000E+00
     1       1.000000   9.600000E-01   2.031000E+15    6.95800E+35   4.277241957E-12  -9.611378E-01   3.385883492E-12
     2       1.016667   9.600000E-01   2.031000E+15    6.95800E+35   4.494688224E-12  -9.611378E-01   3.558014911E-12
     3       1.033611   9.600000E-01   2.031000E+15    6.95800E+35   4.723189017E-12  -9.611378E-01   3.738897142E-12
     4       1.050838   9.600000E-01   2.031000E+15    6.95800E+35   4.963306325E-12  -9.611378E-01   3.928975056E-12
     5       1.068352   9.600000E-01   2.031000E+15    6.95800E+35   5.215630707E-12  -9.611378E-01   4.128716145E-12
     6       1.086158   9.600000E-01   2.031000E+15    6.95800E+35   5.480782747E-12  -9.611378E-01   4.338611663E-12
     7       1.104260   9.600000E-01   2.031000E+15    6.95800E+35   5.759414576E-12  -9.611378E-01   4.559177842E-12
     8       1.122665   9.600000E-01   2.031000E+15    6.95800E+35   6.052211479E-12  -9.611378E-01   4.790957156E-12
     9       1.141376   9.600000E-01   2.031000E+15    6.95800E+35   6.359893580E-12  -9.611378E-01   5.034519658E-12
    10       1.160399   9.600000E-01   2.031000E+15    6.95800E+35   6.683217612E-12  -9.611378E-01   5.290464382E-12
    11       1.179739   9.600000E-01   2.031000E+15    6.95800E+35   7.022978779E-12  -9.611378E-01   5.559420813E-12
    12       1.199401   9.600000E-01   2.031000E+15    6.95800E+35   7.380012711E-12  -9.611378E-01   5.842050442E-12
    13       1.219391   9.600000E-01   2.031000E+15    6.95800E+35   7.755197521E-12  -9.611378E-01   6.139048385E-12
    14       1.239714   9.600000E-01   2.031000E+15    6.95800E+35   8.149455961E-12  -9.611378E-01   6.451145098E-12
    15       1.260376   9.600000E-01   2.031000E+15    6.95800E+35   8.563757697E-12  -9.611378E-01   6.779108171E-12
    16       1.281383   9.600000E-01   2.031000E+15    6.95800E+35   8.999121689E-12  -9.611378E-01   7.123744220E-12
    17       1.302739   9.600000E-01   2.031000E+15    6.95800E+35   9.456618698E-12  -9.611378E-01   7.485900862E-12
    18       1.324451   9.600000E-01   2.031000E+15    6.95800E+35   9.937373923E-12  -9.611378E-01   7.866468810E-12
    19       1.346525   9.600000E-01   2.031000E+15    6.95800E+35   1.044256976E-11  -9.611378E-01   8.266384057E-12
    20       1.368967   9.600000E-01   2.031000E+15    6.95800E+35   1.097344873E-11  -9.611378E-01   8.686630180E-12
    21       1.391784   9.600000E-01   2.031000E+15    6.95800E+35   1.153131650E-11  -9.611378E-01   9.128240759E-12
    22       1.414980   9.600000E-01   2.031000E+15    6.95800E+35   1.211754513E-11  -9.611378E-01   9.592301920E-12
    23       1.438563   9.600000E-01   2.031000E+15    6.95800E+35   1.273357643E-11  -9.611378E-01   1.007995500E-11
    24       1.462539   9.600000E-01   2.031000E+15    6.95800E+35   1.338092550E-11  -9.611378E-01   1.059239938E-11
    25       1.486915   9.600000E-01   2.031000E+15    6.95800E+35   1.406118449E-11  -9.611378E-01   1.113089538E-11
    26       1.511697   9.600000E-01   2.031000E+15    6.95800E+35   1.477602645E-11  -9.611378E-01   1.169676742E-11
    27       1.536892   9.600000E-01   2.031000E+15    6.95800E+35   1.552720951E-11  -9.611378E-01   1.229140724E-11
    28       1.562506   9.600000E-01   2.031000E+15    6.95800E+35   1.631658120E-11  -9.611378E-01   1.291627733E-11
    29       1.588548   9.600000E-01   2.031000E+15    6.95800E+35   1.714608293E-11  -9.611378E-01   1.357291455E-11
    30       1.615024   9.600000E-01   2.031000E+15    6.95800E+35   1.801775483E-11  -9.611378E-01   1.426293387E-11
    31       1.641941   9.600000E-01   2.031000E+15    6.95800E+35   1.893374076E-11  -9.611378E-01   1.498803236E-11
    32       1.669307   9.600000E-01   2.031000E+15    6.95800E+35   1.989629354E-11  -9.611378E-01   1.574999338E-11
    33       1.697129   9.600000E-01   2.031000E+15    6.95800E+35   2.090778054E-11  -9.611378E-01   1.655069094E-11
    34       1.725414   9.600000E-01   2.031000E+15    6.95800E+35   2.197068948E-11  -9.611378E-01   1.739209433E-11
    35       1.754171   9.600000E-01   2.031000E+15    6.95800E+35   2.308763454E-11  -9.611378E-01   1.827627296E-11
    36       1.783407   9.600000E-01   2.031000E+15    6.95800E+35   2.426136280E-11  -9.611378E-01   1.920540143E-11
    37       1.813131   9.600000E-01   2.031000E+15    6.95800E+35   2.549476102E-11  -9.611378E-01   2.018176489E-11
    38       1.843349   9.600000E-01   2.031000E+15    6.95800E+35   2.679086268E-11  -9.611378E-01   2.120776468E-11
    39       1.874072   9.600000E-01   2.031000E+15    6.95800E+35   2.815285551E-11  -9.611378E-01   2.228592420E-11
    40       1.905306   9.600000E-01   2.031000E+15    6.95800E+35   2.958408927E-11  -9.611378E-01   2.341889515E-11
    41       1.937061   9.600000E-01   2.031000E+15    6.95800E+35   3.108808404E-11  -9.611378E-01   2.460946404E-11
    42       1.969346   9.600000E-01   2.031000E+15    6.95800E+35   3.266853883E-11  -9.611378E-01   2.586055902E-11
    43       2.002168   9.600000E-01   2.031000E+15    6.95800E+35   3.432934071E-11  -9.611378E-01   2.717525712E-11
    44       2.035538   9.600000E-01   2.031000E+15    6.95800E+35   3.607457437E-11  -9.611378E-01   2.855679178E-11
    45       2.069463   9.600000E-01   2.031000E+15    6.95800E+35   3.790853215E-11  -9.611378E-01   3.000856085E-11
    46       2.103954   9.600000E-01   2.031000E+15    6.95800E+35   3.983572459E-11  -9.611378E-01   3.153413489E-11
    47       2.139020   9.600000E-01   2.031000E+15    6.95800E+35   4.186089156E-11  -9.611378E-01   3.313726601E-11
    48       2.174671   9.600000E-01   2.031000E+15    6.95800E+35   4.398901389E-11  -9.611378E-01   3.482189704E-11
    49       2.210915   9.600000E-01   2.031000E+15    6.95800E+35   4.622532560E-11  -9.611378E-01   3.659217127E-11
    50       2.247764   9.600000E-01   2.031000E+15    6.95800E+35   4.857532684E-11  -9.611378E-01   3.845244263E-11
    51       2.285226   9.600000E-01   2.031000E+15    6.95800E+35   5.104479733E-11  -9.611378E-01   4.040728638E-11
    52       2.323314   9.600000E-01   2.031000E+15    6.95800E+35   5.363981066E-11  -9.611378E-01   4.246151040E-11
    53       2.362035   9.600000E-01   2.031000E+15    6.95800E+35   5.636674916E-11  -9.611378E-01   4.462016698E-11
    54       2.401403   9.600000E-01   2.031000E+15    6.95800E+35   5.923231964E-11  -9.611378E-01   4.688856525E-11
    55       2.441426   9.600000E-01   2.031000E+15    6.95800E+35   6.224356986E-11  -9.611378E-01   4.927228425E-11
    56       2.482117   9.599999E-01   2.031000E+15    6.95800E+35   6.540790589E-11  -9.611378E-01   5.177718666E-11
    57       2.523485   9.599999E-01   2.031000E+15    6.95800E+35   6.873311030E-11  -9.611378E-01   5.440943319E-11
    58       2.565543   9.599999E-01   2.031000E+15    6.95800E+35   7.222736129E-11  -9.611378E-01   5.717549775E-11
    59       2.608302   9.599999E-01   2.031000E+15    6.95800E+35   7.589925286E-11  -9.611378E-01   6.008218339E-11
    60       2.651774   9.599999E-01   2.031000E+15    6.95800E+35   7.975781588E-11  -9.611378E-01   6.313663898E-11
    61       2.695970   9.599999E-01   2.031000E+15    6.95800E+35   8.381254035E-11  -9.611378E-01   6.634637685E-11
    62       2.740903   9.599999E-01   2.031000E+15    6.95800E+35   8.807339872E-11  -9.611378E-01   6.971929124E-11
    63       2.786585   9.599999E-01   2.031000E+15    6.95800E+35   9.255087040E-11  -9.611378E-01   7.326367769E-11
    64       2.833028   9.599999E-01   2.031000E+15    6.95800E+35   9.725596758E-11  -9.611378E-01   7.698825351E-11
    65       2.880245   9.599999E-01   2.031000E+15    6.95800E+35   1.022002623E-10  -9.611378E-01   8.090217915E-11
    66       2.928249   9.599999E-01   2.031000E+15    6.95800E+35   1.073959148E-10  -9.611378E-01   8.501508076E-11
    67       2.977053   9.599999E-01   2.031000E+15    6.95800E+35   1.128557036E-10  -9.611378E-01   8.933707387E-11
    68       3.026671   9.599999E-01   2.031000E+15    6.95800E+35   1.185930569E-10  -9.611378E-01   9.387878828E-11
    69       3.077115   9.599999E-01   2.031000E+15    6.95800E+35   1.246220855E-10  -9.611378E-01   9.865139415E-11
    70       3.128400   9.599999E-01   2.031000E+15    6.95800E+35   1.309576176E-10  -9.611378E-01   1.036666295E-10
    71       3.180540   9.599999E-01   2.031000E+15    6.95800E+35   1.376152351E-10  -9.611378E-01   1.089368292E-10
    72       3.233549   9.599999E-01   2.031000E+15    6.95800E+35   1.446113122E-10  -9.611378E-01   1.144749551E-10
    73       3.287442   9.599999E-01   2.031000E+15    6.95800E+35   1.519630556E-10  -9.611378E-01   1.202946279E-10
    74       3.342233   9.599999E-01   2.031000E+15    6.95800E+35   1.596885465E-10  -9.611378E-01   1.264101610E-10
    75       3.397937   9.599999E-01   2.031000E+15    6.95800E+35   1.678067855E-10  -9.611378E-01   1.328365953E-10
    76       3.454569   9.599999E-01   2.031000E+15    6.95800E+35   1.763377391E-10  -9.611378E-01   1.395897363E-10
