       6    1356     646     789

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BHF_UVIX_EOS_Acc_Fe.dat              

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.452219E-01   1.000719E+15    1.36129E+35   0.000000000E+00  -4.564162E-01   0.000000000E+00
     1       1.000000   5.452219E-01   1.000719E+15    1.36129E+35   2.107491917E-12  -4.564162E-01   1.922977015E-12
     2       1.016667   5.452219E-01   1.000719E+15    1.36129E+35   2.214632513E-12  -4.564162E-01   2.020737250E-12
     3       1.033611   5.452219E-01   1.000719E+15    1.36129E+35   2.327219919E-12  -4.564162E-01   2.123467416E-12
     4       1.050838   5.452219E-01   1.000719E+15    1.36129E+35   2.445531040E-12  -4.564162E-01   2.231420174E-12
     5       1.068352   5.452219E-01   1.000719E+15    1.36129E+35   2.569856856E-12  -4.564162E-01   2.344861031E-12
     6       1.086158   5.452219E-01   1.000719E+15    1.36129E+35   2.700503144E-12  -4.564162E-01   2.464068989E-12
     7       1.104260   5.452219E-01   1.000719E+15    1.36129E+35   2.837791223E-12  -4.564162E-01   2.589337238E-12
     8       1.122665   5.452219E-01   1.000719E+15    1.36129E+35   2.982058748E-12  -4.564162E-01   2.720973869E-12
     9       1.141376   5.452219E-01   1.000719E+15    1.36129E+35   3.133660541E-12  -4.564162E-01   2.859302638E-12
    10       1.160399   5.452219E-01   1.000719E+15    1.36129E+35   3.292969459E-12  -4.564162E-01   3.004663760E-12
    11       1.179739   5.452219E-01   1.000719E+15    1.36129E+35   3.460377318E-12  -4.564162E-01   3.157414745E-12
    12       1.199401   5.452219E-01   1.000719E+15    1.36129E+35   3.636295852E-12  -4.564162E-01   3.317931279E-12
    13       1.219391   5.452219E-01   1.000719E+15    1.36129E+35   3.821157726E-12  -4.564162E-01   3.486608146E-12
    14       1.239714   5.452219E-01   1.000719E+15    1.36129E+35   4.015417600E-12  -4.564162E-01   3.663860202E-12
    15       1.260376   5.452219E-01   1.000719E+15    1.36129E+35   4.219553251E-12  -4.564162E-01   3.850123391E-12
    16       1.281383   5.452219E-01   1.000719E+15    1.36129E+35   4.434066742E-12  -4.564162E-01   4.045855821E-12
    17       1.302739   5.452219E-01   1.000719E+15    1.36129E+35   4.659485662E-12  -4.564162E-01   4.251538889E-12
    18       1.324451   5.452219E-01   1.000719E+15    1.36129E+35   4.896364420E-12  -4.564162E-01   4.467678465E-12
    19       1.346525   5.452219E-01   1.000719E+15    1.36129E+35   5.145285612E-12  -4.564162E-01   4.694806137E-12
    20       1.368967   5.452219E-01   1.000719E+15    1.36129E+35   5.406861449E-12  -4.564162E-01   4.933480517E-12
    21       1.391784   5.452219E-01   1.000719E+15    1.36129E+35   5.681735269E-12  -4.564162E-01   5.184288616E-12
    22       1.414980   5.452219E-01   1.000719E+15    1.36129E+35   5.970583114E-12  -4.564162E-01   5.447847287E-12
    23       1.438563   5.452219E-01   1.000719E+15    1.36129E+35   6.274115395E-12  -4.564162E-01   5.724804744E-12
    24       1.462539   5.452219E-01   1.000719E+15    1.36129E+35   6.593078638E-12  -4.564162E-01   6.015842154E-12
    25       1.486915   5.452219E-01   1.000719E+15    1.36129E+35   6.928257322E-12  -4.564162E-01   6.321675313E-12
    26       1.511697   5.452219E-01   1.000719E+15    1.36129E+35   7.280475808E-12  -4.564162E-01   6.643056406E-12
    27       1.536892   5.452219E-01   1.000719E+15    1.36129E+35   7.650600363E-12  -4.564162E-01   6.980775859E-12
    28       1.562506   5.452219E-01   1.000719E+15    1.36129E+35   8.039541296E-12  -4.564162E-01   7.335664280E-12
    29       1.588548   5.452219E-01   1.000719E+15    1.36129E+35   8.448255193E-12  -4.564162E-01   7.708594506E-12
    30       1.615024   5.452219E-01   1.000719E+15    1.36129E+35   8.877747271E-12  -4.564162E-01   8.100483744E-12
    31       1.641941   5.452219E-01   1.000719E+15    1.36129E+35   9.329073851E-12  -4.564162E-01   8.512295832E-12
    32       1.669307   5.452219E-01   1.000719E+15    1.36129E+35   9.803344954E-12  -4.564162E-01   8.945043607E-12
    33       1.697129   5.452219E-01   1.000719E+15    1.36129E+35   1.030172703E-11  -4.564162E-01   9.399791396E-12
    34       1.725414   5.452219E-01   1.000719E+15    1.36129E+35   1.082544584E-11  -4.564162E-01   9.877657636E-12
    35       1.754171   5.452219E-01   1.000719E+15    1.36129E+35   1.137578944E-11  -4.564162E-01   1.037981762E-11
    36       1.783407   5.452219E-01   1.000719E+15    1.36129E+35   1.195411139E-11  -4.564162E-01   1.090750640E-11
    37       1.813131   5.452219E-01   1.000719E+15    1.36129E+35   1.256183405E-11  -4.564162E-01   1.146202179E-11
    38       1.843349   5.452219E-01   1.000719E+15    1.36129E+35   1.320045209E-11  -4.564162E-01   1.204472762E-11
    39       1.874072   5.452219E-01   1.000719E+15    1.36129E+35   1.387153617E-11  -4.564162E-01   1.265705703E-11
    40       1.905306   5.452219E-01   1.000719E+15    1.36129E+35   1.457673679E-11  -4.564162E-01   1.330051601E-11
    41       1.937061   5.452219E-01   1.000719E+15    1.36129E+35   1.531778838E-11  -4.564162E-01   1.397668714E-11
    42       1.969346   5.452219E-01   1.000719E+15    1.36129E+35   1.609651351E-11  -4.564162E-01   1.468723342E-11
    43       2.002168   5.452219E-01   1.000719E+15    1.36129E+35   1.691482745E-11  -4.564162E-01   1.543390244E-11
    44       2.035538   5.452219E-01   1.000719E+15    1.36129E+35   1.777474279E-11  -4.564162E-01   1.621853058E-11
    45       2.069463   5.452219E-01   1.000719E+15    1.36129E+35   1.867837447E-11  -4.564162E-01   1.704304761E-11
    46       2.103954   5.452219E-01   1.000719E+15    1.36129E+35   1.962794495E-11  -4.564162E-01   1.790948141E-11
    47       2.139020   5.452219E-01   1.000719E+15    1.36129E+35   2.062578965E-11  -4.564162E-01   1.881996294E-11
    48       2.174671   5.452219E-01   1.000719E+15    1.36129E+35   2.167436274E-11  -4.564162E-01   1.977673148E-11
    49       2.210915   5.452219E-01   1.000719E+15    1.36129E+35   2.277624315E-11  -4.564162E-01   2.078214019E-11
    50       2.247764   5.452219E-01   1.000719E+15    1.36129E+35   2.393414090E-11  -4.564162E-01   2.183866183E-11
    51       2.285226   5.452219E-01   1.000719E+15    1.36129E+35   2.515090382E-11  -4.564162E-01   2.294889487E-11
    52       2.323314   5.452219E-01   1.000719E+15    1.36129E+35   2.642952448E-11  -4.564162E-01   2.411556990E-11
    53       2.362035   5.452219E-01   1.000719E+15    1.36129E+35   2.777314760E-11  -4.564162E-01   2.534155630E-11
    54       2.401403   5.452219E-01   1.000719E+15    1.36129E+35   2.918507777E-11  -4.564162E-01   2.662986935E-11
    55       2.441426   5.452219E-01   1.000719E+15    1.36129E+35   3.066878760E-11  -4.564162E-01   2.798367760E-11
    56       2.482117   5.452219E-01   1.000719E+15    1.36129E+35   3.222792620E-11  -4.564162E-01   2.940631070E-11
    57       2.523485   5.452219E-01   1.000719E+15    1.36129E+35   3.386632823E-11  -4.564162E-01   3.090126757E-11
    58       2.565543   5.452219E-01   1.000719E+15    1.36129E+35   3.558802326E-11  -4.564162E-01   3.247222498E-11
    59       2.608302   5.452219E-01   1.000719E+15    1.36129E+35   3.739724576E-11  -4.564162E-01   3.412304667E-11
    60       2.651774   5.452219E-01   1.000719E+15    1.36129E+35   3.929844543E-11  -4.564162E-01   3.585779276E-11
    61       2.695970   5.452219E-01   1.000719E+15    1.36129E+35   4.129629821E-11  -4.564162E-01   3.768072980E-11
    62       2.740903   5.452219E-01   1.000719E+15    1.36129E+35   4.339571774E-11  -4.564162E-01   3.959634123E-11
    63       2.786585   5.452219E-01   1.000719E+15    1.36129E+35   4.560186746E-11  -4.564162E-01   4.160933844E-11
    64       2.833028   5.452219E-01   1.000719E+15    1.36129E+35   4.792017334E-11  -4.564162E-01   4.372467232E-11
    65       2.880245   5.452219E-01   1.000719E+15    1.36129E+35   5.035633714E-11  -4.564162E-01   4.594754544E-11
    66       2.928249   5.452219E-01   1.000719E+15    1.36129E+35   5.291635053E-11  -4.564162E-01   4.828342489E-11
    67       2.977053   5.452219E-01   1.000719E+15    1.36129E+35   5.560650977E-11  -4.564162E-01   5.073805569E-11
    68       3.026671   5.452219E-01   1.000719E+15    1.36129E+35   5.843343120E-11  -4.564162E-01   5.331747489E-11
    69       3.077115   5.452219E-01   1.000719E+15    1.36129E+35   6.140406753E-11  -4.564162E-01   5.602802650E-11
    70       3.128401   5.452219E-01   1.000719E+15    1.36129E+35   6.452572494E-11  -4.564162E-01   5.887637700E-11
    71       3.180541   5.452219E-01   1.000719E+15    1.36129E+35   6.780608103E-11  -4.564162E-01   6.186953183E-11
    72       3.233550   5.452219E-01   1.000719E+15    1.36129E+35   7.125320371E-11  -4.564162E-01   6.501485252E-11
    73       3.287442   5.452219E-01   1.000719E+15    1.36129E+35   7.487557104E-11  -4.564162E-01   6.832007489E-11
    74       3.342233   5.452219E-01   1.000719E+15    1.36129E+35   7.868209212E-11  -4.564162E-01   7.179332800E-11
    75       3.397937   5.452219E-01   1.000719E+15    1.36129E+35   8.268212894E-11  -4.564162E-01   7.544315419E-11
    76       3.454569   5.452219E-01   1.000719E+15    1.36129E+35   8.688551944E-11  -4.564162E-01   7.927853008E-11
