       6     121      53      68

     EOS file :  BM165S0_EOS_Acc_Fe_new.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.185013E-01   1.209132E+15    2.14569E+35   0.000000000E+00  -6.141787E-01   0.000000000E+00
     1      10.000000   6.185008E-01   1.209131E+15    2.14569E+35   2.546402380E-09  -6.141784E-01   2.181428839E-09
     2      11.666664   6.185007E-01   1.209130E+15    2.14568E+35   4.043590314E-09  -6.141783E-01   3.464026519E-09
     3      13.611106   6.185004E-01   1.209130E+15    2.14568E+35   6.421066668E-09  -6.141781E-01   5.500742329E-09
     4      15.879619   6.185001E-01   1.209129E+15    2.14568E+35   1.019640537E-08  -6.141779E-01   8.734967707E-09
     5      18.526216   6.184997E-01   1.209128E+15    2.14568E+35   1.619149109E-08  -6.141776E-01   1.387078940E-08
     6      21.613910   6.184992E-01   1.209127E+15    2.14567E+35   2.571143858E-08  -6.141773E-01   2.202626585E-08
     7      25.216213   6.184984E-01   1.209125E+15    2.14566E+35   4.082870512E-08  -6.141768E-01   3.497682106E-08
     8      29.418892   6.184974E-01   1.209123E+15    2.14566E+35   6.483424021E-08  -6.141761E-01   5.554173809E-08
     9      34.322004   6.184960E-01   1.209119E+15    2.14564E+35   1.029538723E-07  -6.141751E-01   8.819788097E-08
    10      40.042279   6.184941E-01   1.209115E+15    2.14563E+35   1.634858556E-07  -6.141738E-01   1.400542293E-07
    11      46.715899   6.184915E-01   1.209109E+15    2.14560E+35   2.596071487E-07  -6.141721E-01   2.223993317E-07
    12      54.501735   6.184880E-01   1.209101E+15    2.14557E+35   4.122414902E-07  -6.141697E-01   3.531584495E-07
    13      63.585122   6.184832E-01   1.209089E+15    2.14553E+35   6.546133104E-07  -6.141665E-01   5.607950767E-07
    14      74.182270   6.184766E-01   1.209074E+15    2.14547E+35   1.039478117E-06  -6.141621E-01   8.905056856E-07
    15      86.545389   6.184677E-01   1.209053E+15    2.14540E+35   1.650601797E-06  -6.141561E-01   1.414055194E-06
    16     100.968681   6.184556E-01   1.209025E+15    2.14529E+35   2.620984397E-06  -6.141480E-01   2.245391947E-06
    17     117.795302   6.184390E-01   1.208986E+15    2.14515E+35   4.161788044E-06  -6.141369E-01   3.565436332E-06
    18     137.425484   6.184165E-01   1.208933E+15    2.14495E+35   6.608250714E-06  -6.141219E-01   5.661428695E-06
    19     160.325972   6.183857E-01   1.208861E+15    2.14468E+35   1.049254542E-05  -6.141014E-01   8.989378011E-06
    20     187.041001   6.183439E-01   1.208764E+15    2.14432E+35   1.665937063E-05  -6.140735E-01   1.427315458E-05
    21     218.205028   6.182870E-01   1.208630E+15    2.14382E+35   2.644927139E-05  -6.140355E-01   2.266168657E-05
    22     254.557493   6.182095E-01   1.208449E+15    2.14315E+35   4.198924510E-05  -6.139838E-01   3.597823892E-05
    23     296.959865   6.181041E-01   1.208203E+15    2.14224E+35   6.665313080E-05  -6.139135E-01   5.711551768E-05
    24     346.415272   6.179607E-01   1.207868E+15    2.14099E+35   1.057903558E-04  -6.138179E-01   9.066148105E-05
    25     404.090984   6.177657E-01   1.207412E+15    2.13930E+35   1.678781255E-04  -6.136877E-01   1.438896528E-04
    26     471.343992   6.175004E-01   1.206792E+15    2.13700E+35   2.663402177E-04  -6.135108E-01   2.283242643E-04
    27     549.749801   6.171397E-01   1.205949E+15    2.13387E+35   4.224118385E-04  -6.132702E-01   3.622096214E-04
    28     641.134398   6.166495E-01   1.204803E+15    2.12963E+35   6.696388206E-04  -6.129432E-01   5.743969189E-04
    29     747.608952   6.159837E-01   1.203247E+15    2.12387E+35   1.060914858E-03  -6.124991E-01   9.104424056E-04
    30     871.606269   6.150798E-01   1.201136E+15    2.11607E+35   1.679427132E-03  -6.118964E-01   1.442132702E-03
    31    1015.916989   6.138541E-01   1.198274E+15    2.10552E+35   2.655549977E-03  -6.110791E-01   2.282272751E-03
    32    1183.722018   6.121941E-01   1.194399E+15    2.09129E+35   4.192640457E-03  -6.099726E-01   3.607450809E-03
    33    1378.615261   6.099370E-01   1.189144E+15    2.07213E+35   6.605820559E-03  -6.084771E-01   5.692654707E-03
    34    1604.610513   6.068887E-01   1.182056E+15    2.04647E+35   1.037911541E-02  -6.064613E-01   8.963100886E-03
    35    1866.107289   6.027747E-01   1.172513E+15    2.01228E+35   1.624696876E-02  -6.037532E-01   1.406994959E-02
    36    2167.812890   5.972427E-01   1.159718E+15    1.96707E+35   2.530517850E-02  -6.001318E-01   2.199698634E-02
    37    2514.573362   5.898218E-01   1.142631E+15    1.90788E+35   3.915139467E-02  -5.953190E-01   3.420352464E-02
    38    2911.100156   5.799222E-01   1.119964E+15    1.83143E+35   6.004136192E-02  -5.889750E-01   5.279977009E-02
    39    3361.536307   5.668016E-01   1.090139E+15    1.73441E+35   9.101806524E-02  -5.807026E-01   8.072922425E-02
    40    3868.859181   5.495431E-01   1.051277E+15    1.61411E+35   1.359259552E-01  -5.700667E-01   1.218936543E-01
    41    4434.167765   5.270302E-01   1.001192E+15    1.46936E+35   1.991611082E-01  -5.566368E-01   1.810898911E-01
    42    5056.032990   4.979496E-01   9.374633E+14    1.30174E+35   2.849765223E-01  -5.400570E-01   2.635611695E-01
    43    5730.310638   4.607771E-01   8.574778E+14    1.11671E+35   3.962358551E-01  -5.201351E-01   3.739572442E-01
    44    6451.243118   4.148685E-01   7.607919E+14    9.23973E+34   5.328849669E-01  -4.969130E-01   5.147599582E-01
    45    7213.085568   3.693313E-01   6.672253E+14    7.33832E+34   6.930450315E-01  -4.706771E-01   6.867687184E-01
    46    7992.811330   3.305473E-01   5.896052E+14    5.57342E+34   8.708877120E-01  -4.425247E-01   8.858976796E-01
    47    8750.400474   2.954946E-01   5.214778E+14    4.02730E+34   1.057092381E+00  -4.143040E-01   1.102512120E+00
    48    9449.486202   2.606555E-01   4.556007E+14    2.77256E+34   1.235663880E+00  -3.878188E-01   1.317696642E+00
    49   10068.030653   2.267681E-01   3.931094E+14    1.82060E+34   1.393556248E+00  -3.643224E-01   1.513781667E+00
    50   10591.910783   1.944413E-01   3.347742E+14    1.14485E+34   1.522135775E+00  -3.446107E-01   1.677294459E+00
    51   11017.380424   1.641310E-01   2.810390E+14    6.93965E+33   1.618851014E+00  -3.288935E-01   1.802406550E+00
    52   11350.628070   1.362045E-01   2.322110E+14    4.08878E+33   1.686535573E+00  -3.168680E-01   1.890957299E+00
    53   11604.670825   1.113694E-01   1.892383E+14    2.36053E+33   1.731144180E+00  -3.079266E-01   1.949715664E+00
    54   11794.445077   9.049043E-02   1.533891E+14    1.34011E+33   1.759312269E+00  -3.014042E-01   1.986953333E+00
    55   11932.935498   7.030563E-02   1.189764E+14    7.58450E+32   1.776229513E+00  -2.967428E-01   2.009353950E+00
    56   12037.117750   5.348744E-02   9.038180E+13    4.31882E+32   1.786119587E+00  -2.932981E-01   2.022455768E+00
    57   12117.059661   4.060654E-02   6.851391E+13    2.44858E+32   1.791969048E+00  -2.906948E-01   2.030206266E+00
    58   12177.952570   3.078306E-02   5.186146E+13    1.38410E+32   1.795384452E+00  -2.887367E-01   2.034732626E+00
    59   12224.071712   2.202981E-02   3.707433E+13    7.90179E+31   1.797328188E+00  -2.872687E-01   2.037309248E+00
    60   12261.295989   1.510607E-02   2.540020E+13    4.61086E+31   1.798422143E+00  -2.860935E-01   2.038759423E+00
    61   12293.271862   1.018487E-02   1.711184E+13    2.70458E+31   1.799064210E+00  -2.850913E-01   2.039610154E+00
    62   12321.317258   6.803433E-03   1.142702E+13    1.59150E+31   1.799443459E+00  -2.842178E-01   2.040112753E+00
    63   12346.189973   4.475593E-03   7.511866E+12    9.54264E+30   1.799662797E+00  -2.834476E-01   2.040403331E+00
    64   12369.005404   2.551040E-03   4.279829E+12    5.85636E+30   1.799790837E+00  -2.827447E-01   2.040572967E+00
    65   12393.703514   1.501026E-03   2.516759E+12    3.59507E+30   1.799870086E+00  -2.819878E-01   2.040677909E+00
    66   12419.626301   7.810603E-04   1.309129E+12    2.28824E+30   1.799916316E+00  -2.811978E-01   2.040739131E+00
    67   12451.517979   4.388870E-04   7.347103E+11    1.49481E+30   1.799944678E+00  -2.802321E-01   2.040776682E+00
    68   12488.890532   2.731903E-04   4.568751E+11    9.24476E+29   1.799965335E+00  -2.791090E-01   2.040804036E+00
    69   12526.367457   1.834502E-04   3.065087E+11    5.43515E+29   1.799979336E+00  -2.779920E-01   2.040822571E+00
    70   12559.490233   1.149568E-04   1.919213E+11    3.34534E+29   1.799987120E+00  -2.770123E-01   2.040832872E+00
    71   12592.287143   7.717218E-05   1.287480E+11    1.96593E+29   1.799992323E+00  -2.760493E-01   2.040839758E+00
    72   12621.230444   4.747599E-05   7.914140E+10    1.16469E+29   1.799995382E+00  -2.752051E-01   2.040843804E+00
    73   12649.303080   3.185507E-05   5.307694E+10    6.84259E+28   1.799997236E+00  -2.743913E-01   2.040846256E+00
    74   12674.049595   2.137866E-05   3.560250E+10    4.01872E+28   1.799998336E+00  -2.736780E-01   2.040847711E+00
    75   12695.836787   1.435260E-05   2.388091E+10    2.35956E+28   1.799998989E+00  -2.730531E-01   2.040848574E+00
    76   12715.000372   9.626398E-06   1.601777E+10    1.38522E+28   1.799999375E+00  -2.725060E-01   2.040849085E+00
