       6    1389     675     822

     EOS file :  /home/forgane/Desktop/NSCool/EOS/DD2_HG_EOS_Acc_Fe.dat                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   8.514326E-01   1.959319E+15    8.32415E+35   0.000000000E+00  -1.174146E+00   0.000000000E+00
     1       1.000000   8.514326E-01   1.959319E+15    8.32415E+35   4.126282400E-12  -1.174146E+00   3.002970324E-12
     2       1.016667   8.514326E-01   1.959319E+15    8.32415E+35   4.336054192E-12  -1.174146E+00   3.155635218E-12
     3       1.033611   8.514326E-01   1.959319E+15    8.32415E+35   4.556490354E-12  -1.174146E+00   3.316061285E-12
     4       1.050838   8.514326E-01   1.959319E+15    8.32415E+35   4.788133042E-12  -1.174146E+00   3.484643086E-12
     5       1.068352   8.514326E-01   1.959319E+15    8.32415E+35   5.031551971E-12  -1.174146E+00   3.661795242E-12
     6       1.086158   8.514326E-01   1.959319E+15    8.32415E+35   5.287345823E-12  -1.174146E+00   3.847953454E-12
     7       1.104260   8.514326E-01   1.959319E+15    8.32415E+35   5.556143714E-12  -1.174146E+00   4.043575569E-12
     8       1.122665   8.514326E-01   1.959319E+15    8.32415E+35   5.838606741E-12  -1.174146E+00   4.249142714E-12
     9       1.141376   8.514326E-01   1.959319E+15    8.32415E+35   6.135429613E-12  -1.174146E+00   4.465160474E-12
    10       1.160399   8.514326E-01   1.959319E+15    8.32415E+35   6.447342354E-12  -1.174146E+00   4.692160137E-12
    11       1.179739   8.514326E-01   1.959319E+15    8.32415E+35   6.775112104E-12  -1.174146E+00   4.930700000E-12
    12       1.199401   8.514326E-01   1.959319E+15    8.32415E+35   7.119545000E-12  -1.174146E+00   5.181366743E-12
    13       1.219391   8.514326E-01   1.959319E+15    8.32415E+35   7.481488162E-12  -1.174146E+00   5.444776874E-12
    14       1.239714   8.514326E-01   1.959319E+15    8.32415E+35   7.861831777E-12  -1.174146E+00   5.721578238E-12
    15       1.260376   8.514326E-01   1.959319E+15    8.32415E+35   8.261511286E-12  -1.174146E+00   6.012451620E-12
    16       1.281383   8.514326E-01   1.959319E+15    8.32415E+35   8.681509687E-12  -1.174146E+00   6.318112411E-12
    17       1.302739   8.514326E-01   1.959319E+15    8.32415E+35   9.122859950E-12  -1.174146E+00   6.639312375E-12
    18       1.324451   8.514326E-01   1.959319E+15    8.32415E+35   9.586647561E-12  -1.174146E+00   6.976841490E-12
    19       1.346525   8.514326E-01   1.959319E+15    8.32415E+35   1.007401319E-11  -1.174146E+00   7.331529898E-12
    20       1.368967   8.514326E-01   1.959319E+15    8.32415E+35   1.058615549E-11  -1.174146E+00   7.704249941E-12
    21       1.391784   8.514326E-01   1.959319E+15    8.32415E+35   1.112433406E-11  -1.174146E+00   8.095918311E-12
    22       1.414980   8.514326E-01   1.959319E+15    8.32415E+35   1.168987254E-11  -1.174146E+00   8.507498304E-12
    23       1.438563   8.514326E-01   1.959319E+15    8.32415E+35   1.228416184E-11  -1.174146E+00   8.940002184E-12
    24       1.462539   8.514326E-01   1.959319E+15    8.32415E+35   1.290866359E-11  -1.174146E+00   9.394493680E-12
    25       1.486915   8.514326E-01   1.959319E+15    8.32415E+35   1.356491374E-11  -1.174146E+00   9.872090598E-12
    26       1.511697   8.514326E-01   1.959319E+15    8.32415E+35   1.425452631E-11  -1.174146E+00   1.037396757E-11
    27       1.536892   8.514326E-01   1.959319E+15    8.32415E+35   1.497919737E-11  -1.174146E+00   1.090135894E-11
    28       1.562506   8.514326E-01   1.959319E+15    8.32415E+35   1.574070924E-11  -1.174146E+00   1.145556182E-11
    29       1.588548   8.514326E-01   1.959319E+15    8.32415E+35   1.654093481E-11  -1.174146E+00   1.203793924E-11
    30       1.615024   8.514326E-01   1.959319E+15    8.32415E+35   1.738184222E-11  -1.174146E+00   1.264992354E-11
    31       1.641941   8.514326E-01   1.959319E+15    8.32415E+35   1.826549965E-11  -1.174146E+00   1.329301987E-11
    32       1.669307   8.514326E-01   1.959319E+15    8.32415E+35   1.919408042E-11  -1.174146E+00   1.396880992E-11
    33       1.697129   8.514326E-01   1.959319E+15    8.32415E+35   2.016986834E-11  -1.174146E+00   1.467895574E-11
    34       1.725414   8.514326E-01   1.959319E+15    8.32415E+35   2.119526333E-11  -1.174146E+00   1.542520394E-11
    35       1.754171   8.514326E-01   1.959319E+15    8.32415E+35   2.227278731E-11  -1.174146E+00   1.620938987E-11
    36       1.783407   8.514326E-01   1.959319E+15    8.32415E+35   2.340509040E-11  -1.174146E+00   1.703344222E-11
    37       1.813131   8.514326E-01   1.959319E+15    8.32415E+35   2.459495748E-11  -1.174146E+00   1.789938770E-11
    38       1.843349   8.514325E-01   1.959319E+15    8.32415E+35   2.584531497E-11  -1.174146E+00   1.880935609E-11
    39       1.874072   8.514325E-01   1.959319E+15    8.32415E+35   2.715923809E-11  -1.174146E+00   1.976558542E-11
    40       1.905306   8.514325E-01   1.959318E+15    8.32415E+35   2.853995837E-11  -1.174146E+00   2.077042749E-11
    41       1.937061   8.514325E-01   1.959318E+15    8.32415E+35   2.999087166E-11  -1.174146E+00   2.182635369E-11
    42       1.969346   8.514325E-01   1.959318E+15    8.32415E+35   3.151554641E-11  -1.174146E+00   2.293596102E-11
    43       2.002168   8.514325E-01   1.959318E+15    8.32415E+35   3.311773252E-11  -1.174146E+00   2.410197853E-11
    44       2.035538   8.514325E-01   1.959318E+15    8.32415E+35   3.480137050E-11  -1.174146E+00   2.532727398E-11
    45       2.069463   8.514325E-01   1.959318E+15    8.32415E+35   3.657060120E-11  -1.174146E+00   2.661486096E-11
    46       2.103954   8.514325E-01   1.959318E+15    8.32415E+35   3.842977597E-11  -1.174146E+00   2.796790623E-11
    47       2.139020   8.514325E-01   1.959318E+15    8.32415E+35   4.038346739E-11  -1.174146E+00   2.938973756E-11
    48       2.174671   8.514325E-01   1.959318E+15    8.32415E+35   4.243648049E-11  -1.174146E+00   3.088385189E-11
    49       2.210915   8.514325E-01   1.959318E+15    8.32415E+35   4.459386458E-11  -1.174146E+00   3.245392395E-11
    50       2.247764   8.514325E-01   1.959318E+15    8.32415E+35   4.686092568E-11  -1.174146E+00   3.410381527E-11
    51       2.285226   8.514325E-01   1.959318E+15    8.32415E+35   4.924323953E-11  -1.174146E+00   3.583758370E-11
    52       2.323314   8.514325E-01   1.959318E+15    8.32415E+35   5.174666535E-11  -1.174146E+00   3.765949337E-11
    53       2.362035   8.514325E-01   1.959318E+15    8.32415E+35   5.437736022E-11  -1.174146E+00   3.957402521E-11
    54       2.401403   8.514325E-01   1.959318E+15    8.32415E+35   5.714179424E-11  -1.174146E+00   4.158588794E-11
    55       2.441426   8.514325E-01   1.959318E+15    8.32415E+35   6.004676644E-11  -1.174146E+00   4.370002967E-11
    56       2.482117   8.514325E-01   1.959318E+15    8.32415E+35   6.309942149E-11  -1.174146E+00   4.592165004E-11
    57       2.523485   8.514325E-01   1.959318E+15    8.32415E+35   6.630726728E-11  -1.174146E+00   4.825621306E-11
    58       2.565543   8.514325E-01   1.959318E+15    8.32415E+35   6.967819339E-11  -1.174146E+00   5.070946049E-11
    59       2.608302   8.514325E-01   1.959318E+15    8.32415E+35   7.322049049E-11  -1.174146E+00   5.328742602E-11
    60       2.651774   8.514325E-01   1.959318E+15    8.32415E+35   7.694287073E-11  -1.174146E+00   5.599645004E-11
    61       2.695970   8.514325E-01   1.959318E+15    8.32415E+35   8.085448917E-11  -1.174146E+00   5.884319531E-11
    62       2.740903   8.514325E-01   1.959318E+15    8.32415E+35   8.496496629E-11  -1.174146E+00   6.183466330E-11
    63       2.786585   8.514325E-01   1.959318E+15    8.32415E+35   8.928441165E-11  -1.174146E+00   6.497821140E-11
    64       2.833028   8.514325E-01   1.959318E+15    8.32415E+35   9.382344877E-11  -1.174146E+00   6.828157107E-11
    65       2.880245   8.514325E-01   1.959318E+15    8.32415E+35   9.859324125E-11  -1.174146E+00   7.175286679E-11
    66       2.928249   8.514325E-01   1.959318E+15    8.32415E+35   1.036055202E-10  -1.174146E+00   7.540063609E-11
    67       2.977053   8.514325E-01   1.959318E+15    8.32415E+35   1.088726132E-10  -1.174146E+00   7.923385052E-11
    68       3.026671   8.514325E-01   1.959318E+15    8.32415E+35   1.144074744E-10  -1.174146E+00   8.326193774E-11
    69       3.077115   8.514325E-01   1.959318E+15    8.32415E+35   1.202237166E-10  -1.174146E+00   8.749480467E-11
    70       3.128401   8.514325E-01   1.959318E+15    8.32415E+35   1.263356446E-10  -1.174146E+00   9.194286191E-11
    71       3.180541   8.514325E-01   1.959318E+15    8.32415E+35   1.327582905E-10  -1.174146E+00   9.661704927E-11
    72       3.233550   8.514325E-01   1.959318E+15    8.32414E+35   1.395074506E-10  -1.174146E+00   1.015288628E-10
    73       3.287442   8.514325E-01   1.959318E+15    8.32414E+35   1.465997241E-10  -1.174146E+00   1.066903828E-10
    74       3.342233   8.514325E-01   1.959318E+15    8.32414E+35   1.540525543E-10  -1.174146E+00   1.121143040E-10
    75       3.397937   8.514325E-01   1.959318E+15    8.32414E+35   1.618842711E-10  -1.174146E+00   1.178139662E-10
    76       3.454569   8.514325E-01   1.959318E+15    8.32414E+35   1.701141363E-10  -1.174146E+00   1.238033875E-10
