       6     120      51      66

     EOS file :  BM165S_EOS_Acc_Fe_new.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.211901E-01   5.712294E+14    5.13330E+34   0.000000000E+00  -3.157267E-01   0.000000000E+00
     1      10.000000   3.211899E-01   5.712291E+14    5.13329E+34   1.202995793E-09  -3.157266E-01   1.132824556E-09
     2      11.666665   3.211899E-01   5.712290E+14    5.13329E+34   1.910311996E-09  -3.157265E-01   1.798882792E-09
     3      13.611107   3.211898E-01   5.712289E+14    5.13329E+34   3.033503072E-09  -3.157265E-01   2.856557894E-09
     4      15.879622   3.211897E-01   5.712287E+14    5.13328E+34   4.817087043E-09  -3.157264E-01   4.536105253E-09
     5      18.526221   3.211896E-01   5.712284E+14    5.13328E+34   7.649348317E-09  -3.157263E-01   7.203160945E-09
     6      21.613917   3.211894E-01   5.712281E+14    5.13327E+34   1.214686565E-08  -3.157261E-01   1.143833946E-08
     7      25.216226   3.211892E-01   5.712276E+14    5.13326E+34   1.928873785E-08  -3.157259E-01   1.816363062E-08
     8      29.418912   3.211889E-01   5.712270E+14    5.13324E+34   3.062972587E-08  -3.157257E-01   2.884311050E-08
     9      34.322037   3.211884E-01   5.712261E+14    5.13322E+34   4.863870723E-08  -3.157253E-01   4.580165683E-08
    10      40.042332   3.211878E-01   5.712249E+14    5.13319E+34   7.723611333E-08  -3.157248E-01   7.273104428E-08
    11      46.715984   3.211870E-01   5.712233E+14    5.13316E+34   1.226473259E-07  -3.157241E-01   1.154935769E-07
    12      54.501869   3.211859E-01   5.712211E+14    5.13310E+34   1.947577653E-07  -3.157232E-01   1.833981661E-07
    13      63.585337   3.211843E-01   5.712181E+14    5.13303E+34   3.092645611E-07  -3.157220E-01   2.912265634E-07
    14      74.182612   3.211822E-01   5.712140E+14    5.13294E+34   4.910929808E-07  -3.157203E-01   4.624506596E-07
    15      86.545934   3.211794E-01   5.712085E+14    5.13281E+34   7.798208487E-07  -3.157180E-01   7.343408237E-07
    16     100.969547   3.211756E-01   5.712010E+14    5.13263E+34   1.238290713E-06  -3.157148E-01   1.166076429E-06
    17     117.796678   3.211703E-01   5.711907E+14    5.13239E+34   1.966282172E-06  -3.157106E-01   1.851622203E-06
    18     137.427669   3.211632E-01   5.711767E+14    5.13206E+34   3.122215513E-06  -3.157048E-01   2.940169206E-06
    19     160.329440   3.211534E-01   5.711577E+14    5.13161E+34   4.957600055E-06  -3.156969E-01   4.668580965E-06
    20     187.046504   3.211402E-01   5.711318E+14    5.13100E+34   7.871701777E-06  -3.156861E-01   7.412887824E-06
    21     218.213760   3.211222E-01   5.710966E+14    5.13018E+34   1.249827773E-05  -3.156714E-01   1.176999561E-05
    22     254.571350   3.210977E-01   5.710486E+14    5.12905E+34   1.984314343E-05  -3.156515E-01   1.868730104E-05
    23     296.981856   3.210643E-01   5.709834E+14    5.12751E+34   3.150227147E-05  -3.156244E-01   2.966822481E-05
    24     346.450170   3.210189E-01   5.708946E+14    5.12543E+34   5.000736117E-05  -3.155875E-01   4.709796137E-05
    25     404.146364   3.209571E-01   5.707738E+14    5.12259E+34   7.937294450E-05  -3.155372E-01   7.475939953E-05
    26     471.431862   3.208731E-01   5.706094E+14    5.11873E+34   1.259616203E-04  -3.154689E-01   1.186494560E-04
    27     549.889197   3.207588E-01   5.703859E+14    5.11349E+34   1.998503660E-04  -3.153760E-01   1.882690679E-04
    28     641.355468   3.206034E-01   5.700819E+14    5.10636E+34   3.169837274E-04  -3.152497E-01   2.986580532E-04
    29     747.959409   3.203921E-01   5.696687E+14    5.09668E+34   5.025576269E-04  -3.150780E-01   4.735971415E-04
    30     872.161521   3.201049E-01   5.691071E+14    5.08354E+34   7.963168498E-04  -3.148448E-01   7.506298747E-04
    31    1016.796021   3.197149E-01   5.683446E+14    5.06574E+34   1.260804993E-03  -3.145284E-01   1.188902675E-03
    32    1185.112141   3.191866E-01   5.673130E+14    5.04164E+34   1.994121024E-03  -3.140993E-01   1.881328298E-03
    33    1380.809572   3.184709E-01   5.659157E+14    5.00910E+34   3.149439808E-03  -3.135184E-01   2.973286197E-03
    34    1608.063488   3.175020E-01   5.640248E+14    4.96527E+34   4.964471321E-03  -3.127334E-01   4.691033562E-03
    35    1871.524151   3.161952E-01   5.614778E+14    4.90645E+34   7.805044629E-03  -3.116752E-01   7.384126269E-03
    36    2176.271191   3.144363E-01   5.580526E+14    4.82794E+34   1.222769693E-02  -3.102540E-01   1.158715750E-02
    37    2527.703761   3.120796E-01   5.534717E+14    4.72383E+34   1.906582996E-02  -3.083540E-01   1.810646360E-02
    38    2931.313077   3.089390E-01   5.473811E+14    4.58704E+34   2.954033035E-02  -3.058300E-01   2.813499017E-02
    39    3392.296576   3.047818E-01   5.393417E+14    4.40951E+34   4.538583042E-02  -3.025054E-01   4.339082114E-02
    40    3914.948383   2.993323E-01   5.288441E+14    4.18279E+34   6.896260326E-02  -2.981758E-01   6.625616009E-02
    41    4501.750443   2.922729E-01   5.153122E+14    3.89937E+34   1.032860197E-01  -2.926215E-01   9.985684542E-02
    42    5152.156915   2.832689E-01   4.981605E+14    3.55471E+34   1.518563678E-01  -2.856352E-01   1.479684417E-01
    43    5861.107496   2.720036E-01   4.768681E+14    3.15017E+34   2.181297530E-01  -2.770696E-01   2.145734791E-01
    44    6617.519071   2.582361E-01   4.510895E+14    2.69592E+34   3.045056691E-01  -2.669036E-01   3.028883410E-01
    45    7403.249694   2.418701E-01   4.207778E+14    2.21281E+34   4.109065701E-01  -2.553163E-01   4.138316179E-01
    46    8193.284714   2.230191E-01   3.862837E+14    1.73101E+34   5.334290142E-01  -2.427367E-01   5.443222026E-01
    47    8957.906419   2.020401E-01   3.483845E+14    1.28451E+34   6.639584627E-01  -2.298270E-01   6.863653031E-01
    48    9667.061377   1.795176E-01   3.082112E+14    9.02511E+33   7.915589172E-01  -2.173710E-01   8.280692281E-01
    49   10296.011870   1.561997E-01   2.671108E+14    6.01514E+33   9.055078702E-01  -2.060887E-01   9.568650595E-01
    50   10830.170864   1.329471E-01   2.265525E+14    3.82458E+33   9.985330559E-01  -1.964596E-01   1.063497849E+00
    51   11266.829341   1.109946E-01   1.885926E+14    2.33860E+33   1.068469859E+00  -1.886469E-01   1.144487736E+00
    52   11611.954253   9.158393E-02   1.552610E+14    1.38411E+33   1.117588485E+00  -1.825657E-01   1.201753438E+00
    53   11875.418598   7.230908E-02   1.223853E+14    8.03638E+32   1.149769066E+00  -1.780094E-01   1.239423178E+00
    54   12078.833417   5.549683E-02   9.379590E+13    4.65965E+32   1.169674636E+00  -1.745608E-01   1.262772348E+00
    55   12238.562252   4.238307E-02   7.152792E+13    2.67434E+32   1.181995313E+00  -1.719053E-01   1.277241481E+00
    56   12362.417736   3.225836E-02   5.436071E+13    1.52420E+32   1.189442027E+00  -1.698827E-01   1.285993777E+00
    57   12457.506478   2.343493E-02   3.944392E+13    8.69026E+31   1.193830677E+00  -1.683534E-01   1.291155242E+00
    58   12533.588384   1.614285E-02   2.714070E+13    5.08368E+31   1.196313384E+00  -1.671456E-01   1.294075930E+00
    59   12599.211314   1.091415E-02   1.833658E+13    2.98780E+31   1.197790101E+00  -1.661159E-01   1.295812772E+00
    60   12657.014169   7.304323E-03   1.227088E+13    1.76092E+31   1.198672585E+00  -1.652184E-01   1.296850778E+00
    61   12708.483997   4.761626E-03   7.992240E+12    1.04171E+31   1.199199560E+00  -1.644269E-01   1.297470423E+00
    62   12755.689973   3.036533E-03   5.094106E+12    6.23445E+30   1.199511202E+00  -1.637073E-01   1.297836892E+00
    63   12800.410647   1.770570E-03   2.969381E+12    4.00509E+30   1.199679877E+00  -1.630314E-01   1.298035173E+00
    64   12850.101507   8.518196E-04   1.427703E+12    2.57059E+30   1.199790118E+00  -1.622868E-01   1.298164758E+00
    65   12917.014406   4.792313E-04   8.024268E+11    1.68080E+30   1.199859807E+00  -1.612948E-01   1.298246664E+00
    66   12995.800985   2.985856E-04   4.994096E+11    1.04104E+30   1.199911165E+00  -1.601422E-01   1.298307019E+00
    67   13075.349502   2.008037E-04   3.355326E+11    6.13092E+29   1.199946460E+00  -1.589952E-01   1.298348497E+00
    68   13146.116658   1.259436E-04   2.103153E+11    3.77897E+29   1.199966353E+00  -1.579887E-01   1.298371863E+00
    69   13216.605285   8.465786E-05   1.412568E+11    2.22425E+29   1.199979819E+00  -1.569987E-01   1.298387679E+00
    70   13279.180435   5.687148E-05   9.482466E+10    1.30864E+29   1.199987929E+00  -1.561304E-01   1.298397202E+00
    71   13334.652731   3.589852E-05   5.983106E+10    8.02547E+28   1.199992500E+00  -1.553686E-01   1.298402568E+00
    72   13389.105746   2.411577E-05   4.016308E+10    4.71952E+28   1.199995541E+00  -1.546281E-01   1.298406137E+00
    73   13437.279662   1.619811E-05   2.696260E+10    2.77402E+28   1.199997361E+00  -1.539789E-01   1.298408273E+00
    74   13479.824018   1.088067E-05   1.809438E+10    1.63008E+28   1.199998447E+00  -1.534101E-01   1.298409548E+00
    75   13517.361229   6.742961E-06   1.122007E+10    9.64910E+27   1.199999087E+00  -1.529117E-01   1.298410299E+00
    76   13553.431982   4.528395E-06   7.528685E+09    5.66852E+27   1.199999475E+00  -1.524359E-01   1.298410754E+00
