       6     150      50      65

     EOS file :  BM165S_EOS_Cat_new.dat                                                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.840033E-01   4.995545E+14    3.58213E+34   0.000000000E+00  -2.570723E-01   0.000000000E+00
     1      10.000000   2.840031E-01   4.995542E+14    3.58212E+34   1.052050009E-09  -2.570722E-01   1.001668078E-09
     2      11.666665   2.840031E-01   4.995541E+14    3.58212E+34   1.670615764E-09  -2.570722E-01   1.590611213E-09
     3      13.611107   2.840030E-01   4.995540E+14    3.58212E+34   2.652874503E-09  -2.570721E-01   2.525830445E-09
     4      15.879622   2.840029E-01   4.995538E+14    3.58212E+34   4.212663340E-09  -2.570720E-01   4.010922532E-09
     5      18.526220   2.840028E-01   4.995536E+14    3.58211E+34   6.689546653E-09  -2.570720E-01   6.369190702E-09
     6      21.613917   2.840027E-01   4.995533E+14    3.58211E+34   1.062273786E-08  -2.570718E-01   1.011402660E-08
     7      25.216224   2.840025E-01   4.995529E+14    3.58210E+34   1.686848304E-08  -2.570717E-01   1.606067301E-08
     8      29.418910   2.840022E-01   4.995524E+14    3.58209E+34   2.678645881E-08  -2.570714E-01   2.550369636E-08
     9      34.322033   2.840018E-01   4.995516E+14    3.58207E+34   4.253575865E-08  -2.570711E-01   4.049880092E-08
    10      40.042326   2.840012E-01   4.995506E+14    3.58205E+34   6.754489412E-08  -2.570707E-01   6.431032723E-08
    11      46.715973   2.840005E-01   4.995492E+14    3.58203E+34   1.072581089E-07  -2.570702E-01   1.021218371E-07
    12      54.501853   2.839995E-01   4.995473E+14    3.58199E+34   1.703204320E-07  -2.570694E-01   1.621644401E-07
    13      63.585311   2.839982E-01   4.995448E+14    3.58194E+34   2.704593553E-07  -2.570684E-01   2.575084123E-07
    14      74.182570   2.839963E-01   4.995413E+14    3.58187E+34   4.294725608E-07  -2.570670E-01   4.089079589E-07
    15      86.545867   2.839938E-01   4.995366E+14    3.58178E+34   6.819716536E-07  -2.570650E-01   6.493180232E-07
    16     100.969441   2.839905E-01   4.995301E+14    3.58165E+34   1.082913596E-06  -2.570624E-01   1.031065586E-06
    17     117.796510   2.839858E-01   4.995213E+14    3.58148E+34   1.719557238E-06  -2.570589E-01   1.637234775E-06
    18     137.427402   2.839795E-01   4.995093E+14    3.58124E+34   2.730443119E-06  -2.570540E-01   2.599740262E-06
    19     160.329016   2.839710E-01   4.994931E+14    3.58092E+34   4.335518178E-06  -2.570474E-01   4.128014781E-06
    20     187.045830   2.839593E-01   4.994709E+14    3.58049E+34   6.883941343E-06  -2.570384E-01   6.554537119E-06
    21     218.212687   2.839435E-01   4.994409E+14    3.57989E+34   1.092992932E-05  -2.570262E-01   1.040707100E-05
    22     254.569641   2.839219E-01   4.993999E+14    3.57909E+34   1.735305007E-05  -2.570096E-01   1.652325279E-05
    23     296.979132   2.838926E-01   4.993442E+14    3.57799E+34   2.754892902E-05  -2.569870E-01   2.623228348E-05
    24     346.445833   2.838526E-01   4.992684E+14    3.57650E+34   4.373140073E-05  -2.569562E-01   4.164286616E-05
    25     404.139462   2.837983E-01   4.991653E+14    3.57447E+34   6.941084218E-05  -2.569143E-01   6.609918403E-05
    26     471.420886   2.837244E-01   4.990250E+14    3.57170E+34   1.101505735E-04  -2.568574E-01   1.049022667E-04
    27     549.871752   2.836238E-01   4.988341E+14    3.56795E+34   1.747611535E-04  -2.567799E-01   1.664496521E-04
    28     641.327754   2.834871E-01   4.985746E+14    3.56285E+34   2.771821526E-04  -2.566746E-01   2.640325493E-04
    29     747.915398   2.833012E-01   4.982218E+14    3.55592E+34   4.394387018E-04  -2.565315E-01   4.186626182E-04
    30     872.091664   2.830486E-01   4.977424E+14    3.54652E+34   6.962685348E-04  -2.563371E-01   6.635027312E-04
    31    1016.685195   2.827055E-01   4.970914E+14    3.53378E+34   1.102324490E-03  -2.560734E-01   1.050778543E-03
    32    1184.936419   2.822399E-01   4.962080E+14    3.51654E+34   1.743302823E-03  -2.557159E-01   1.662488546E-03
    33    1380.532008   2.816089E-01   4.950110E+14    3.49325E+34   2.752960126E-03  -2.552319E-01   2.626847934E-03
    34    1607.625841   2.807558E-01   4.933948E+14    3.46190E+34   4.338764690E-03  -2.545781E-01   4.143214310E-03
    35    1870.833229   2.796034E-01   4.912120E+14    3.41984E+34   6.819743161E-03  -2.536972E-01   6.519164936E-03
    36    2175.184101   2.780526E-01   4.882785E+14    3.36370E+34   1.068074624E-02  -2.525147E-01   1.022427419E-02
    37    2525.995951   2.759725E-01   4.843489E+14    3.28931E+34   1.664669255E-02  -2.509350E-01   1.596497850E-02
    38    2928.640396   2.731971E-01   4.791153E+14    3.19163E+34   2.577734666E-02  -2.488386E-01   2.478279767E-02
    39    3388.137413   2.695197E-01   4.721977E+14    3.06495E+34   3.957385035E-02  -2.460811E-01   3.817031041E-02
    40    3908.518974   2.646899E-01   4.631411E+14    2.90337E+34   6.006927673E-02  -2.424964E-01   5.818201776E-02
    41    4491.905280   2.584203E-01   4.514326E+14    2.70171E+34   8.984269923E-02  -2.379087E-01   8.748499311E-02
    42    5137.265028   2.504017E-01   4.365354E+14    2.45701E+34   1.318523566E-01  -2.321564E-01   1.292459755E-01
    43    5838.943219   2.403365E-01   4.179550E+14    2.17066E+34   1.889517385E-01  -2.251324E-01   1.867049159E-01
    44    6585.215159   2.279883E-01   3.953349E+14    1.85042E+34   2.629911100E-01  -2.168387E-01   2.622932284E-01
    45    7357.401778   2.132468E-01   3.685688E+14    1.51162E+34   3.535953576E-01  -2.074445E-01   3.563142618E-01
    46    8130.313310   1.961908E-01   3.379026E+14    1.17600E+34   4.570707808E-01  -1.973198E-01   4.655846157E-01
    47    8874.725823   1.771293E-01   3.039798E+14    8.67490E+33   5.662268078E-01  -1.870110E-01   5.828937014E-01
    48    9561.960416   1.566006E-01   2.678138E+14    6.05958E+33   6.717570426E-01  -1.771406E-01   6.981746039E-01
    49   10169.405407   1.353521E-01   2.307296E+14    4.01841E+33   7.649266741E-01  -1.682559E-01   8.013887576E-01
    50   10684.691278   1.144575E-01   1.945612E+14    2.54517E+33   8.402314981E-01  -1.606999E-01   8.857346220E-01
    51   11105.823608   9.548179E-02   1.619383E+14    1.54890E+33   8.965793821E-01  -1.545803E-01   9.493448590E-01
    52   11436.456088   8.198466E-02   1.387873E+14    9.10191E+32   9.360089063E-01  -1.498515E-01   9.940853463E-01
    53   11676.676825   6.874713E-02   1.161552E+14    5.05655E+32   9.627877196E-01  -1.464719E-01   1.024579745E+00
    54   11843.167910   4.987362E-02   8.413339E+13    2.97534E+32   9.772903673E-01  -1.441652E-01   1.041134576E+00
    55   11982.544673   3.544250E-02   5.972342E+13    1.74515E+32   9.862375068E-01  -1.422650E-01   1.051360415E+00
    56   12100.698129   2.504815E-02   4.216520E+13    1.02011E+32   9.917189555E-01  -1.406806E-01   1.057628201E+00
    57   12200.703845   1.763275E-02   2.965413E+13    5.94397E+31   9.950503844E-01  -1.393606E-01   1.061438560E+00
    58   12285.131959   1.236950E-02   2.078490E+13    3.45906E+31   9.970543831E-01  -1.382622E-01   1.063730881E+00
    59   12356.355703   8.659423E-03   1.453899E+13    2.00997E+31   9.982537852E-01  -1.373475E-01   1.065102965E+00
    60   12416.322757   5.994779E-03   1.006256E+13    1.17093E+31   9.989638270E-01  -1.365858E-01   1.065915112E+00
    61   12467.372358   4.035234E-03   6.769773E+12    6.87670E+30   9.993805966E-01  -1.359437E-01   1.066391697E+00
    62   12512.363985   2.492857E-03   4.180092E+12    4.13679E+30   9.996207687E-01  -1.353826E-01   1.066666334E+00
    63   12556.562976   1.496233E-03   2.507611E+12    2.52015E+30   9.997646360E-01  -1.348358E-01   1.066830842E+00
    64   12601.813082   8.104547E-04   1.356988E+12    1.59169E+30   9.998485062E-01  -1.342805E-01   1.066926763E+00
    65   12655.055079   4.627915E-04   7.743057E+11    9.97158E+29   9.999031062E-01  -1.336329E-01   1.066989235E+00
    66   12714.073609   2.099022E-04   3.507273E+11    6.21992E+29   9.999382065E-01  -1.329224E-01   1.067029391E+00
    67   12796.179395   1.356085E-04   2.264518E+11    3.72401E+29   9.999621164E-01  -1.319464E-01   1.067056760E+00
    68   12873.463887   8.927400E-05   1.489746E+11    2.20600E+29   9.999770573E-01  -1.310408E-01   1.067073859E+00
    69   12944.037809   5.799723E-05   9.666749E+10    1.31442E+29   9.999860537E-01  -1.302246E-01   1.067084154E+00
    70   13009.670800   3.859258E-05   6.430582E+10    7.78659E+28   9.999915849E-01  -1.294747E-01   1.067090483E+00
    71   13068.810546   2.491756E-05   4.148318E+10    4.59298E+28   9.999949512E-01  -1.288064E-01   1.067094334E+00
    72   13123.458674   1.673412E-05   2.785277E+10    2.70041E+28   9.999969842E-01  -1.281950E-01   1.067096660E+00
    73   13171.779603   1.095194E-05   1.821853E+10    1.60271E+28   9.999981836E-01  -1.276592E-01   1.067098031E+00
    74   13215.999341   7.124543E-06   1.185152E+10    9.52479E+27   9.999989050E-01  -1.271728E-01   1.067098856E+00
    75   13256.711749   4.784376E-06   7.954144E+09    5.59529E+27   9.999993470E-01  -1.267283E-01   1.067099362E+00
    76   13292.602322   3.183911E-06   5.291887E+09    3.28936E+27   9.999996097E-01  -1.263390E-01   1.067099662E+00
