       6    1372     660     805

     EOS file :  /home/fortin/Desktop/NSCool/EOS/APR_EOS_Acc_Fe_3.dat                  

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.830096E-01   1.305073E+15    3.14143E+35   0.000000000E+00  -7.027904E-01   0.000000000E+00
     1       1.000000   6.830096E-01   1.305073E+15    3.14143E+35   2.748456055E-12  -7.027904E-01   2.408948787E-12
     2       1.016667   6.830096E-01   1.305073E+15    3.14143E+35   2.888181963E-12  -7.027904E-01   2.531414837E-12
     3       1.033611   6.830096E-01   1.305073E+15    3.14143E+35   3.035011251E-12  -7.027904E-01   2.660106811E-12
     4       1.050838   6.830096E-01   1.305073E+15    3.14143E+35   3.189305041E-12  -7.027904E-01   2.795341224E-12
     5       1.068352   6.830096E-01   1.305073E+15    3.14143E+35   3.351442813E-12  -7.027904E-01   2.937450678E-12
     6       1.086158   6.830096E-01   1.305073E+15    3.14143E+35   3.521823339E-12  -7.027904E-01   3.086784687E-12
     7       1.104260   6.830096E-01   1.305073E+15    3.14143E+35   3.700865663E-12  -7.027904E-01   3.243710533E-12
     8       1.122665   6.830096E-01   1.305073E+15    3.14143E+35   3.889010135E-12  -7.027904E-01   3.408614170E-12
     9       1.141376   6.830096E-01   1.305073E+15    3.14143E+35   4.086719488E-12  -7.027904E-01   3.581901171E-12
    10       1.160399   6.830096E-01   1.305073E+15    3.14143E+35   4.294479982E-12  -7.027904E-01   3.763997731E-12
    11       1.179739   6.830096E-01   1.305073E+15    3.14143E+35   4.512802596E-12  -7.027904E-01   3.955351708E-12
    12       1.199401   6.830096E-01   1.305073E+15    3.14143E+35   4.742224287E-12  -7.027904E-01   4.156433732E-12
    13       1.219391   6.830096E-01   1.305073E+15    3.14143E+35   4.983309309E-12  -7.027904E-01   4.367738357E-12
    14       1.239714   6.830096E-01   1.305073E+15    3.14143E+35   5.236650603E-12  -7.027904E-01   4.589785278E-12
    15       1.260376   6.830096E-01   1.305073E+15    3.14143E+35   5.502871251E-12  -7.027904E-01   4.823120612E-12
    16       1.281383   6.830096E-01   1.305073E+15    3.14143E+35   5.782626015E-12  -7.027904E-01   5.068318238E-12
    17       1.302739   6.830096E-01   1.305073E+15    3.14143E+35   6.076602941E-12  -7.027904E-01   5.325981213E-12
    18       1.324451   6.830096E-01   1.305073E+15    3.14143E+35   6.385525055E-12  -7.027904E-01   5.596743248E-12
    19       1.346525   6.830096E-01   1.305073E+15    3.14143E+35   6.710152139E-12  -7.027904E-01   5.881270274E-12
    20       1.368967   6.830096E-01   1.305073E+15    3.14143E+35   7.051282603E-12  -7.027904E-01   6.180262074E-12
    21       1.391784   6.830096E-01   1.305073E+15    3.14143E+35   7.409755444E-12  -7.027904E-01   6.494454007E-12
    22       1.414980   6.830096E-01   1.305073E+15    3.14143E+35   7.786452314E-12  -7.027904E-01   6.824618818E-12
    23       1.438563   6.830096E-01   1.305073E+15    3.14143E+35   8.182299685E-12  -7.027904E-01   7.171568535E-12
    24       1.462539   6.830096E-01   1.305073E+15    3.14143E+35   8.598271129E-12  -7.027904E-01   7.536156469E-12
    25       1.486915   6.830096E-01   1.305073E+15    3.14143E+35   9.035389714E-12  -7.027904E-01   7.919279310E-12
    26       1.511697   6.830096E-01   1.305073E+15    3.14143E+35   9.494730516E-12  -7.027904E-01   8.321879336E-12
    27       1.536892   6.830096E-01   1.305073E+15    3.14143E+35   9.977423269E-12  -7.027904E-01   8.744946727E-12
    28       1.562506   6.830096E-01   1.305073E+15    3.14143E+35   1.048465514E-11  -7.027904E-01   9.189522001E-12
    29       1.588548   6.830096E-01   1.305073E+15    3.14143E+35   1.101767364E-11  -7.027904E-01   9.656698576E-12
    30       1.615024   6.830096E-01   1.305073E+15    3.14143E+35   1.157778972E-11  -7.027904E-01   1.014762546E-11
    31       1.641941   6.830096E-01   1.305073E+15    3.14143E+35   1.216638095E-11  -7.027904E-01   1.066351006E-11
    32       1.669307   6.830096E-01   1.305073E+15    3.14143E+35   1.278489496E-11  -7.027904E-01   1.120562118E-11
    33       1.697129   6.830096E-01   1.305073E+15    3.14143E+35   1.343485297E-11  -7.027904E-01   1.177529213E-11
    34       1.725414   6.830096E-01   1.305073E+15    3.14143E+35   1.411785351E-11  -7.027904E-01   1.237392399E-11
    35       1.754171   6.830096E-01   1.305073E+15    3.14143E+35   1.483557641E-11  -7.027904E-01   1.300298907E-11
    36       1.783407   6.830096E-01   1.305073E+15    3.14143E+35   1.558978688E-11  -7.027904E-01   1.366403454E-11
    37       1.813131   6.830096E-01   1.305073E+15    3.14143E+35   1.638233987E-11  -7.027904E-01   1.435868621E-11
    38       1.843349   6.830096E-01   1.305073E+15    3.14143E+35   1.721518464E-11  -7.027904E-01   1.508865255E-11
    39       1.874072   6.830096E-01   1.305073E+15    3.14143E+35   1.809036954E-11  -7.027904E-01   1.585572890E-11
    40       1.905306   6.830096E-01   1.305073E+15    3.14143E+35   1.901004705E-11  -7.027904E-01   1.666180184E-11
    41       1.937061   6.830096E-01   1.305073E+15    3.14143E+35   1.997647909E-11  -7.027904E-01   1.750885389E-11
    42       1.969346   6.830096E-01   1.305073E+15    3.14143E+35   2.099204256E-11  -7.027904E-01   1.839896834E-11
    43       2.002168   6.830096E-01   1.305073E+15    3.14143E+35   2.205923521E-11  -7.027904E-01   1.933433439E-11
    44       2.035538   6.830096E-01   1.305073E+15    3.14143E+35   2.318068176E-11  -7.027904E-01   2.031725254E-11
    45       2.069463   6.830096E-01   1.305073E+15    3.14143E+35   2.435914036E-11  -7.027904E-01   2.135014025E-11
    46       2.103954   6.830096E-01   1.305073E+15    3.14143E+35   2.559750939E-11  -7.027904E-01   2.243553786E-11
    47       2.139020   6.830096E-01   1.305073E+15    3.14143E+35   2.689883458E-11  -7.027904E-01   2.357611487E-11
    48       2.174671   6.830096E-01   1.305073E+15    3.14143E+35   2.826631648E-11  -7.027904E-01   2.477467649E-11
    49       2.210915   6.830096E-01   1.305073E+15    3.14143E+35   2.970331837E-11  -7.027904E-01   2.603417054E-11
    50       2.247764   6.830096E-01   1.305073E+15    3.14143E+35   3.121337451E-11  -7.027904E-01   2.735769469E-11
    51       2.285226   6.830096E-01   1.305073E+15    3.14143E+35   3.280019881E-11  -7.027904E-01   2.874850411E-11
    52       2.323314   6.830096E-01   1.305073E+15    3.14143E+35   3.446769403E-11  -7.027904E-01   3.021001945E-11
    53       2.362035   6.830096E-01   1.305073E+15    3.14143E+35   3.621996129E-11  -7.027904E-01   3.174583524E-11
    54       2.401403   6.830096E-01   1.305073E+15    3.14143E+35   3.806131025E-11  -7.027904E-01   3.335972878E-11
    55       2.441426   6.830095E-01   1.305073E+15    3.14143E+35   3.999626963E-11  -7.027904E-01   3.505566937E-11
    56       2.482117   6.830095E-01   1.305073E+15    3.14143E+35   4.202959839E-11  -7.027904E-01   3.683782811E-11
    57       2.523485   6.830095E-01   1.305073E+15    3.14143E+35   4.416629743E-11  -7.027904E-01   3.871058817E-11
    58       2.565543   6.830095E-01   1.305073E+15    3.14143E+35   4.641162189E-11  -7.027904E-01   4.067855553E-11
    59       2.608302   6.830095E-01   1.305073E+15    3.14143E+35   4.877109405E-11  -7.027904E-01   4.274657033E-11
    60       2.651774   6.830095E-01   1.305073E+15    3.14143E+35   5.125051696E-11  -7.027904E-01   4.491971878E-11
    61       2.695970   6.830095E-01   1.305073E+15    3.14143E+35   5.385598867E-11  -7.027904E-01   4.720334566E-11
    62       2.740903   6.830095E-01   1.305073E+15    3.14143E+35   5.659391723E-11  -7.027904E-01   4.960306746E-11
    63       2.786585   6.830095E-01   1.305073E+15    3.14143E+35   5.947103649E-11  -7.027904E-01   5.212478623E-11
    64       2.833028   6.830095E-01   1.305073E+15    3.14143E+35   6.249442260E-11  -7.027904E-01   5.477470402E-11
    65       2.880245   6.830095E-01   1.305073E+15    3.14143E+35   6.567151149E-11  -7.027904E-01   5.755933822E-11
    66       2.928249   6.830095E-01   1.305073E+15    3.14143E+35   6.901011708E-11  -7.027904E-01   6.048553754E-11
    67       2.977053   6.830095E-01   1.305073E+15    3.14143E+35   7.251845055E-11  -7.027904E-01   6.356049885E-11
    68       3.026671   6.830095E-01   1.305073E+15    3.14143E+35   7.620514052E-11  -7.027904E-01   6.679178491E-11
    69       3.077115   6.830095E-01   1.305073E+15    3.14143E+35   8.007925427E-11  -7.027904E-01   7.018734295E-11
    70       3.128401   6.830095E-01   1.305073E+15    3.14143E+35   8.415032004E-11  -7.027904E-01   7.375552422E-11
    71       3.180541   6.830095E-01   1.305073E+15    3.14143E+35   8.842835046E-11  -7.027904E-01   7.750510454E-11
    72       3.233550   6.830095E-01   1.305073E+15    3.14143E+35   9.292386719E-11  -7.027904E-01   8.144530585E-11
    73       3.287442   6.830095E-01   1.305073E+15    3.14143E+35   9.764792680E-11  -7.027904E-01   8.558581894E-11
    74       3.342233   6.830095E-01   1.305073E+15    3.14143E+35   1.026121479E-10  -7.027904E-01   8.993682724E-11
    75       3.397937   6.830095E-01   1.305073E+15    3.14143E+35   1.078287399E-10  -7.027904E-01   9.450903191E-11
    76       3.454569   6.830095E-01   1.305073E+15    3.14143E+35   1.133105327E-10  -7.027904E-01   9.931367812E-11
