       6    1744     645     794

     EOS file :  /home/forgane/Desktop/NSCool/EOS/DD2_HG_EOS_Cat_Fe.dat                

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.886054E-01   7.016944E+14    9.88359E+34   0.000000000E+00  -4.546045E-01   0.000000000E+00
     1       1.000000   3.886054E-01   7.016944E+14    9.88359E+34   1.477753216E-12  -4.546045E-01   1.370596398E-12
     2       1.016667   3.886054E-01   7.016944E+14    9.88359E+34   1.552879180E-12  -4.546045E-01   1.440274728E-12
     3       1.033611   3.886054E-01   7.016944E+14    9.88359E+34   1.631824395E-12  -4.546045E-01   1.513495362E-12
     4       1.050838   3.886054E-01   7.016944E+14    9.88359E+34   1.714783023E-12  -4.546045E-01   1.590438383E-12
     5       1.068352   3.886054E-01   7.016944E+14    9.88359E+34   1.801959100E-12  -4.546045E-01   1.671293031E-12
     6       1.086158   3.886054E-01   7.016944E+14    9.88359E+34   1.893567030E-12  -4.546045E-01   1.756258165E-12
     7       1.104260   3.886054E-01   7.016944E+14    9.88359E+34   1.989832121E-12  -4.546045E-01   1.845542753E-12
     8       1.122665   3.886054E-01   7.016944E+14    9.88359E+34   2.090991134E-12  -4.546045E-01   1.939366388E-12
     9       1.141376   3.886054E-01   7.016944E+14    9.88359E+34   2.197292864E-12  -4.546045E-01   2.037959825E-12
    10       1.160399   3.886054E-01   7.016944E+14    9.88359E+34   2.308998758E-12  -4.546045E-01   2.141565552E-12
    11       1.179739   3.886054E-01   7.016944E+14    9.88359E+34   2.426383551E-12  -4.546045E-01   2.250438383E-12
    12       1.199401   3.886054E-01   7.016944E+14    9.88359E+34   2.549735949E-12  -4.546045E-01   2.364846087E-12
    13       1.219391   3.886054E-01   7.016944E+14    9.88359E+34   2.679359331E-12  -4.546045E-01   2.485070045E-12
    14       1.239714   3.886054E-01   7.016944E+14    9.88359E+34   2.815572502E-12  -4.546045E-01   2.611405945E-12
    15       1.260376   3.886054E-01   7.016944E+14    9.88359E+34   2.958710473E-12  -4.546045E-01   2.744164504E-12
    16       1.281383   3.886054E-01   7.016944E+14    9.88359E+34   3.109125287E-12  -4.546045E-01   2.883672238E-12
    17       1.302739   3.886054E-01   7.016944E+14    9.88359E+34   3.267186883E-12  -4.546045E-01   3.030272261E-12
    18       1.324451   3.886054E-01   7.016944E+14    9.88359E+34   3.433284009E-12  -4.546045E-01   3.184325130E-12
    19       1.346525   3.886054E-01   7.016944E+14    9.88359E+34   3.607825175E-12  -4.546045E-01   3.346209734E-12
    20       1.368967   3.886054E-01   7.016944E+14    9.88359E+34   3.791239658E-12  -4.546045E-01   3.516324221E-12
    21       1.391784   3.886054E-01   7.016944E+14    9.88359E+34   3.983978559E-12  -4.546045E-01   3.695086982E-12
    22       1.414980   3.886054E-01   7.016944E+14    9.88359E+34   4.186515913E-12  -4.546045E-01   3.882937677E-12
    23       1.438563   3.886054E-01   7.016944E+14    9.88359E+34   4.399349854E-12  -4.546045E-01   4.080338319E-12
    24       1.462539   3.886054E-01   7.016944E+14    9.88359E+34   4.623003838E-12  -4.546045E-01   4.287774408E-12
    25       1.486915   3.886054E-01   7.016944E+14    9.88359E+34   4.858027936E-12  -4.546045E-01   4.505756124E-12
    26       1.511697   3.886054E-01   7.016944E+14    9.88359E+34   5.105000179E-12  -4.546045E-01   4.734819587E-12
    27       1.536892   3.886054E-01   7.016944E+14    9.88359E+34   5.364527988E-12  -4.546045E-01   4.975528170E-12
    28       1.562506   3.886054E-01   7.016944E+14    9.88359E+34   5.637249663E-12  -4.546045E-01   5.228473886E-12
    29       1.588548   3.886054E-01   7.016944E+14    9.88359E+34   5.923835951E-12  -4.546045E-01   5.494278847E-12
    30       1.615024   3.886054E-01   7.016944E+14    9.88359E+34   6.224991702E-12  -4.546045E-01   5.773596791E-12
    31       1.641941   3.886054E-01   7.016944E+14    9.88359E+34   6.541457598E-12  -4.546045E-01   6.067114690E-12
    32       1.669307   3.886054E-01   7.016944E+14    9.88359E+34   6.874011974E-12  -4.546045E-01   6.375554441E-12
    33       1.697129   3.886054E-01   7.016944E+14    9.88359E+34   7.223472738E-12  -4.546045E-01   6.699674640E-12
    34       1.725414   3.886054E-01   7.016944E+14    9.88359E+34   7.590699374E-12  -4.546045E-01   7.040272450E-12
    35       1.754171   3.886054E-01   7.016944E+14    9.88359E+34   7.976595065E-12  -4.546045E-01   7.398185558E-12
    36       1.783407   3.886054E-01   7.016944E+14    9.88359E+34   8.382108905E-12  -4.546045E-01   7.774294239E-12
    37       1.813131   3.886054E-01   7.016944E+14    9.88359E+34   8.808238243E-12  -4.546045E-01   8.169523519E-12
    38       1.843349   3.886054E-01   7.016944E+14    9.88359E+34   9.256031127E-12  -4.546045E-01   8.584845449E-12
    39       1.874072   3.886054E-01   7.016944E+14    9.88359E+34   9.726588889E-12  -4.546045E-01   9.021281501E-12
    40       1.905306   3.886054E-01   7.016944E+14    9.88359E+34   1.022106885E-11  -4.546045E-01   9.479905071E-12
    41       1.937061   3.886054E-01   7.016944E+14    9.88359E+34   1.074068716E-11  -4.546045E-01   9.961844129E-12
    42       1.969346   3.886054E-01   7.016944E+14    9.88359E+34   1.128672181E-11  -4.546045E-01   1.046828399E-11
    43       2.002168   3.886054E-01   7.016944E+14    9.88359E+34   1.186051574E-11  -4.546045E-01   1.100047021E-11
    44       2.035538   3.886054E-01   7.016944E+14    9.88359E+34   1.246348019E-11  -4.546045E-01   1.155971170E-11
    45       2.069463   3.886054E-01   7.016944E+14    9.88359E+34   1.309709813E-11  -4.546045E-01   1.214738389E-11
    46       2.103954   3.886054E-01   7.016944E+14    9.88359E+34   1.376292790E-11  -4.546045E-01   1.276493213E-11
    47       2.139020   3.886054E-01   7.016944E+14    9.88359E+34   1.446260711E-11  -4.546045E-01   1.341387527E-11
    48       2.174671   3.886054E-01   7.016944E+14    9.88359E+34   1.519785657E-11  -4.546045E-01   1.409580935E-11
    49       2.210915   3.886054E-01   7.016944E+14    9.88359E+34   1.597048463E-11  -4.546045E-01   1.481241158E-11
    50       2.247764   3.886054E-01   7.016944E+14    9.88359E+34   1.678239151E-11  -4.546045E-01   1.556544439E-11
    51       2.285226   3.886054E-01   7.016944E+14    9.88359E+34   1.763557409E-11  -4.546045E-01   1.635675986E-11
    52       2.323314   3.886054E-01   7.016944E+14    9.88359E+34   1.853213073E-11  -4.546045E-01   1.718830420E-11
    53       2.362035   3.886054E-01   7.016944E+14    9.88359E+34   1.947426648E-11  -4.546045E-01   1.806212255E-11
    54       2.401403   3.886054E-01   7.016944E+14    9.88359E+34   2.046429848E-11  -4.546045E-01   1.898036404E-11
    55       2.441426   3.886054E-01   7.016944E+14    9.88359E+34   2.150466170E-11  -4.546045E-01   1.994528706E-11
    56       2.482117   3.886054E-01   7.016944E+14    9.88359E+34   2.259791486E-11  -4.546045E-01   2.095926480E-11
    57       2.523485   3.886054E-01   7.016944E+14    9.88359E+34   2.374674678E-11  -4.546045E-01   2.202479110E-11
    58       2.565543   3.886054E-01   7.016944E+14    9.88359E+34   2.495398296E-11  -4.546045E-01   2.314448658E-11
    59       2.608302   3.886054E-01   7.016944E+14    9.88359E+34   2.622259258E-11  -4.546045E-01   2.432110510E-11
    60       2.651774   3.886054E-01   7.016944E+14    9.88359E+34   2.755569571E-11  -4.546045E-01   2.555754050E-11
    61       2.695970   3.886054E-01   7.016944E+14    9.88359E+34   2.895657109E-11  -4.546045E-01   2.685683375E-11
    62       2.740903   3.886054E-01   7.016944E+14    9.88359E+34   3.042866412E-11  -4.546045E-01   2.822218042E-11
    63       2.786585   3.886054E-01   7.016944E+14    9.88358E+34   3.197559535E-11  -4.546045E-01   2.965693853E-11
    64       2.833028   3.886054E-01   7.016944E+14    9.88358E+34   3.360116940E-11  -4.546045E-01   3.116463682E-11
    65       2.880245   3.886054E-01   7.016944E+14    9.88358E+34   3.530938432E-11  -4.546045E-01   3.274898340E-11
    66       2.928249   3.886054E-01   7.016944E+14    9.88358E+34   3.710444140E-11  -4.546045E-01   3.441387494E-11
    67       2.977053   3.886054E-01   7.016944E+14    9.88358E+34   3.899075552E-11  -4.546045E-01   3.616340616E-11
    68       3.026671   3.886054E-01   7.016944E+14    9.88358E+34   4.097296599E-11  -4.546045E-01   3.800187998E-11
    69       3.077115   3.886054E-01   7.016944E+14    9.88358E+34   4.305594799E-11  -4.546045E-01   3.993381805E-11
    70       3.128401   3.886054E-01   7.016944E+14    9.88358E+34   4.524482455E-11  -4.546045E-01   4.196397191E-11
    71       3.180541   3.886054E-01   7.016944E+14    9.88358E+34   4.754497911E-11  -4.546045E-01   4.409733465E-11
    72       3.233550   3.886054E-01   7.016944E+14    9.88358E+34   4.996206884E-11  -4.546045E-01   4.633915319E-11
    73       3.287442   3.886054E-01   7.016944E+14    9.88358E+34   5.250203847E-11  -4.546045E-01   4.869494120E-11
    74       3.342233   3.886054E-01   7.016944E+14    9.88358E+34   5.517113496E-11  -4.546045E-01   5.117049267E-11
    75       3.397937   3.886054E-01   7.016944E+14    9.88358E+34   5.797592286E-11  -4.546045E-01   5.377189612E-11
    76       3.454569   3.886054E-01   7.016944E+14    9.88358E+34   6.092330045E-11  -4.546045E-01   5.650554961E-11
