       6    1733     638     784

     EOS file :  /home/forgane/Desktop/NSCool/EOS/BHF_UVIX_EOS_Cat_Fe.dat              

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.796135E-01   8.649223E+14    9.40214E+34   0.000000000E+00  -3.761255E-01   0.000000000E+00
     1       1.000000   4.796135E-01   8.649223E+14    9.40214E+34   1.821507615E-12  -3.761255E-01   1.691578703E-12
     2       1.016667   4.796135E-01   8.649223E+14    9.40214E+34   1.914109352E-12  -3.761255E-01   1.777575118E-12
     3       1.033611   4.796135E-01   8.649223E+14    9.40214E+34   2.011418773E-12  -3.761255E-01   1.867943417E-12
     4       1.050838   4.796135E-01   8.649223E+14    9.40214E+34   2.113675206E-12  -3.761255E-01   1.962905855E-12
     5       1.068352   4.796135E-01   8.649223E+14    9.40214E+34   2.221130148E-12  -3.761255E-01   2.062695991E-12
     6       1.086158   4.796135E-01   8.649223E+14    9.40214E+34   2.334047881E-12  -3.761255E-01   2.167559254E-12
     7       1.104260   4.796135E-01   8.649223E+14    9.40214E+34   2.452706121E-12  -3.761255E-01   2.277753551E-12
     8       1.122665   4.796135E-01   8.649223E+14    9.40214E+34   2.577396704E-12  -3.761255E-01   2.393549902E-12
     9       1.141376   4.796135E-01   8.649223E+14    9.40214E+34   2.708426302E-12  -3.761255E-01   2.515233104E-12
    10       1.160399   4.796135E-01   8.649223E+14    9.40214E+34   2.846117178E-12  -3.761255E-01   2.643102431E-12
    11       1.179739   4.796135E-01   8.649223E+14    9.40214E+34   2.990807978E-12  -3.761255E-01   2.777472375E-12
    12       1.199401   4.796135E-01   8.649223E+14    9.40214E+34   3.142854563E-12  -3.761255E-01   2.918673413E-12
    13       1.219391   4.796135E-01   8.649223E+14    9.40214E+34   3.302630886E-12  -3.761255E-01   3.067052824E-12
    14       1.239714   4.796135E-01   8.649223E+14    9.40214E+34   3.470529913E-12  -3.761255E-01   3.222975541E-12
    15       1.260376   4.796135E-01   8.649223E+14    9.40214E+34   3.646964583E-12  -3.761255E-01   3.386825052E-12
    16       1.281383   4.796135E-01   8.649223E+14    9.40214E+34   3.832368833E-12  -3.761255E-01   3.559004339E-12
    17       1.302739   4.796135E-01   8.649223E+14    9.40214E+34   4.027198657E-12  -3.761255E-01   3.739936869E-12
    18       1.324451   4.796135E-01   8.649223E+14    9.40214E+34   4.231933232E-12  -3.761255E-01   3.930067641E-12
    19       1.346525   4.796135E-01   8.649223E+14    9.40214E+34   4.447076096E-12  -3.761255E-01   4.129864273E-12
    20       1.368967   4.796135E-01   8.649223E+14    9.40214E+34   4.673156385E-12  -3.761255E-01   4.339818160E-12
    21       1.391784   4.796135E-01   8.649223E+14    9.40214E+34   4.910730134E-12  -3.761255E-01   4.560445674E-12
    22       1.414980   4.796135E-01   8.649223E+14    9.40214E+34   5.160381649E-12  -3.761255E-01   4.792289441E-12
    23       1.438563   4.796135E-01   8.649223E+14    9.40214E+34   5.422724938E-12  -3.761255E-01   5.035919673E-12
    24       1.462539   4.796135E-01   8.649223E+14    9.40214E+34   5.698405225E-12  -3.761255E-01   5.291935569E-12
    25       1.486915   4.796135E-01   8.649223E+14    9.40214E+34   5.988100536E-12  -3.761255E-01   5.560966791E-12
    26       1.511697   4.796135E-01   8.649223E+14    9.40214E+34   6.292523366E-12  -3.761255E-01   5.843675013E-12
    27       1.536892   4.796135E-01   8.649223E+14    9.40214E+34   6.612422432E-12  -3.761255E-01   6.140755544E-12
    28       1.562506   4.796135E-01   8.649223E+14    9.40214E+34   6.948584515E-12  -3.761255E-01   6.452939045E-12
    29       1.588548   4.796135E-01   8.649223E+14    9.40214E+34   7.301836392E-12  -3.761255E-01   6.780993317E-12
    30       1.615024   4.796135E-01   8.649223E+14    9.40214E+34   7.673046875E-12  -3.761255E-01   7.125725201E-12
    31       1.641941   4.796135E-01   8.649223E+14    9.40214E+34   8.063128942E-12  -3.761255E-01   7.487982551E-12
    32       1.669307   4.796135E-01   8.649223E+14    9.40214E+34   8.473041986E-12  -3.761255E-01   7.868656325E-12
    33       1.697129   4.796135E-01   8.649223E+14    9.40214E+34   8.903794173E-12  -3.761255E-01   8.268682779E-12
    34       1.725414   4.796135E-01   8.649223E+14    9.40214E+34   9.356444923E-12  -3.761255E-01   8.689045762E-12
    35       1.754171   4.796135E-01   8.649223E+14    9.40214E+34   9.832107514E-12  -3.761255E-01   9.130779141E-12
    36       1.783407   4.796135E-01   8.649223E+14    9.40214E+34   1.033195182E-11  -3.761255E-01   9.594969346E-12
    37       1.813131   4.796135E-01   8.649223E+14    9.40214E+34   1.085720719E-11  -3.761255E-01   1.008275803E-11
    38       1.843349   4.796135E-01   8.649223E+14    9.40214E+34   1.140916548E-11  -3.761255E-01   1.059534490E-11
    39       1.874072   4.796135E-01   8.649223E+14    9.40214E+34   1.198918420E-11  -3.761255E-01   1.113399064E-11
    40       1.905306   4.796135E-01   8.649223E+14    9.40214E+34   1.259868988E-11  -3.761255E-01   1.170002004E-11
    41       1.937061   4.796135E-01   8.649223E+14    9.40214E+34   1.323918160E-11  -3.761255E-01   1.229482521E-11
    42       1.969346   4.796135E-01   8.649223E+14    9.40214E+34   1.391223460E-11  -3.761255E-01   1.291986906E-11
    43       2.002168   4.796135E-01   8.649223E+14    9.40214E+34   1.461950425E-11  -3.761255E-01   1.357668887E-11
    44       2.035538   4.796135E-01   8.649223E+14    9.40214E+34   1.536273004E-11  -3.761255E-01   1.426690006E-11
    45       2.069463   4.796135E-01   8.649223E+14    9.40214E+34   1.614373991E-11  -3.761255E-01   1.499220018E-11
    46       2.103954   4.796135E-01   8.649223E+14    9.40214E+34   1.696445474E-11  -3.761255E-01   1.575437307E-11
    47       2.139020   4.796135E-01   8.649223E+14    9.40214E+34   1.782689303E-11  -3.761255E-01   1.655529328E-11
    48       2.174671   4.796135E-01   8.649223E+14    9.40214E+34   1.873317592E-11  -3.761255E-01   1.739693064E-11
    49       2.210915   4.796135E-01   8.649223E+14    9.40214E+34   1.968553238E-11  -3.761255E-01   1.828135513E-11
    50       2.247764   4.796135E-01   8.649223E+14    9.40214E+34   2.068630471E-11  -3.761255E-01   1.921074195E-11
    51       2.285226   4.796135E-01   8.649223E+14    9.40214E+34   2.173795426E-11  -3.761255E-01   2.018737690E-11
    52       2.323314   4.796135E-01   8.649223E+14    9.40214E+34   2.284306752E-11  -3.761255E-01   2.121366198E-11
    53       2.362035   4.796135E-01   8.649223E+14    9.40214E+34   2.400436248E-11  -3.761255E-01   2.229212130E-11
    54       2.401403   4.796135E-01   8.649223E+14    9.40214E+34   2.522469531E-11  -3.761255E-01   2.342540729E-11
    55       2.441426   4.796135E-01   8.649223E+14    9.40214E+34   2.650706737E-11  -3.761255E-01   2.461630723E-11
    56       2.482117   4.796135E-01   8.649223E+14    9.40214E+34   2.785463261E-11  -3.761255E-01   2.586775009E-11
    57       2.523485   4.796135E-01   8.649223E+14    9.40214E+34   2.927070531E-11  -3.761255E-01   2.718281374E-11
    58       2.565543   4.796135E-01   8.649223E+14    9.40214E+34   3.075876825E-11  -3.761255E-01   2.856473255E-11
    59       2.608302   4.796135E-01   8.649223E+14    9.40214E+34   3.232248128E-11  -3.761255E-01   3.001690529E-11
    60       2.651774   4.796135E-01   8.649223E+14    9.40214E+34   3.396569028E-11  -3.761255E-01   3.154290353E-11
    61       2.695970   4.796135E-01   8.649223E+14    9.40214E+34   3.569243667E-11  -3.761255E-01   3.314648040E-11
    62       2.740903   4.796135E-01   8.649223E+14    9.40214E+34   3.750696732E-11  -3.761255E-01   3.483157984E-11
    63       2.786585   4.796135E-01   8.649223E+14    9.40214E+34   3.941374499E-11  -3.761255E-01   3.660234630E-11
    64       2.833028   4.796135E-01   8.649223E+14    9.40214E+34   4.141745935E-11  -3.761255E-01   3.846313491E-11
    65       2.880245   4.796135E-01   8.649223E+14    9.40214E+34   4.352303845E-11  -3.761255E-01   4.041852220E-11
    66       2.928249   4.796135E-01   8.649223E+14    9.40214E+34   4.573566089E-11  -3.761255E-01   4.247331739E-11
    67       2.977053   4.796135E-01   8.649223E+14    9.40214E+34   4.806076852E-11  -3.761255E-01   4.463257417E-11
    68       3.026671   4.796135E-01   8.649223E+14    9.40214E+34   5.050407988E-11  -3.761255E-01   4.690160315E-11
    69       3.077115   4.796135E-01   8.649223E+14    9.40214E+34   5.307160419E-11  -3.761255E-01   4.928598493E-11
    70       3.128401   4.796135E-01   8.649223E+14    9.40214E+34   5.576965618E-11  -3.761255E-01   5.179158380E-11
    71       3.180541   4.796135E-01   8.649223E+14    9.40214E+34   5.860487161E-11  -3.761255E-01   5.442456220E-11
    72       3.233550   4.796135E-01   8.649223E+14    9.40214E+34   6.158422360E-11  -3.761255E-01   5.719139583E-11
    73       3.287442   4.796135E-01   8.649223E+14    9.40214E+34   6.471503974E-11  -3.761255E-01   6.009888963E-11
    74       3.342233   4.796135E-01   8.649223E+14    9.40214E+34   6.800502017E-11  -3.761255E-01   6.315419446E-11
    75       3.397937   4.796135E-01   8.649223E+14    9.40214E+34   7.146225647E-11  -3.761255E-01   6.636482474E-11
    76       3.454569   4.796135E-01   8.649222E+14    9.40214E+34   7.509525159E-11  -3.761255E-01   6.973867690E-11
