       6     151      52      66

     EOS file :  /home/forgane/Desktop/NSCool/EOS/SL_EOS_Cat+NV_smooth.dat             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.747492E-01   8.542300E+14    9.39366E+34   0.000000000E+00  -3.763864E-01   0.000000000E+00
     1      10.000000   4.747489E-01   8.542293E+14    9.39364E+34   1.798987956E-09  -3.763862E-01   1.674421150E-09
     2      11.666664   4.747488E-01   8.542291E+14    9.39364E+34   2.856724744E-09  -3.763861E-01   2.658917545E-09
     3      13.611106   4.747487E-01   8.542289E+14    9.39363E+34   4.536369904E-09  -3.763861E-01   4.222260015E-09
     4      15.879620   4.747485E-01   8.542285E+14    9.39362E+34   7.203580571E-09  -3.763859E-01   6.704787055E-09
     5      18.526217   4.747482E-01   8.542280E+14    9.39361E+34   1.143900446E-08  -3.763858E-01   1.064694178E-08
     6      21.613910   4.747479E-01   8.542273E+14    9.39359E+34   1.816468373E-08  -3.763855E-01   1.690692392E-08
     7      25.216214   4.747475E-01   8.542264E+14    9.39356E+34   2.884477656E-08  -3.763852E-01   2.684751443E-08
     8      29.418893   4.747468E-01   8.542252E+14    9.39352E+34   4.580428900E-08  -3.763848E-01   4.263274068E-08
     9      34.322006   4.747460E-01   8.542235E+14    9.39347E+34   7.273519498E-08  -3.763842E-01   6.769895850E-08
    10      40.042282   4.747449E-01   8.542212E+14    9.39341E+34   1.155001052E-07  -3.763835E-01   1.075028883E-07
    11      46.715903   4.747433E-01   8.542180E+14    9.39332E+34   1.834083970E-07  -3.763824E-01   1.707094154E-07
    12      54.501740   4.747412E-01   8.542137E+14    9.39319E+34   2.912425161E-07  -3.763810E-01   2.710776580E-07
    13      63.585131   4.747383E-01   8.542079E+14    9.39302E+34   4.624753574E-07  -3.763790E-01   4.304557239E-07
    14      74.182283   4.747344E-01   8.542000E+14    9.39279E+34   7.343786717E-07  -3.763764E-01   6.835357361E-07
    15      86.545410   4.747290E-01   8.541892E+14    9.39248E+34   1.166133566E-06  -3.763727E-01   1.085403474E-06
    16     100.968713   4.747218E-01   8.541745E+14    9.39206E+34   1.851706531E-06  -3.763678E-01   1.723524411E-06
    17     117.795351   4.747119E-01   8.541545E+14    9.39148E+34   2.940289275E-06  -3.763611E-01   2.736771673E-06
    18     137.425560   4.746984E-01   8.541274E+14    9.39069E+34   4.668741720E-06  -3.763519E-01   4.345629988E-06
    19     160.326088   4.746801E-01   8.540903E+14    9.38962E+34   7.413078465E-06  -3.763395E-01   6.900133099E-06
    20     187.041177   4.746551E-01   8.540400E+14    9.38816E+34   1.177015870E-05  -3.763226E-01   1.095593182E-05
    21     218.205297   4.746212E-01   8.539714E+14    9.38617E+34   1.868725834E-05  -3.762995E-01   1.739496894E-05
    22     254.557907   4.745750E-01   8.538781E+14    9.38346E+34   2.966750538E-05  -3.762682E-01   2.761685098E-05
    23     296.960507   4.745121E-01   8.537511E+14    9.37979E+34   4.709541177E-05  -3.762255E-01   4.384218751E-05
    24     346.416270   4.744266E-01   8.535784E+14    9.37478E+34   7.475231311E-05  -3.761675E-01   6.959309166E-05
    25     404.092542   4.743102E-01   8.533434E+14    9.36798E+34   1.186316480E-04  -3.760886E-01   1.104536270E-04
    26     471.346425   4.741519E-01   8.530237E+14    9.35873E+34   1.882266534E-04  -3.759812E-01   1.752718284E-04
    27     549.753601   4.739366E-01   8.525890E+14    9.34616E+34   2.985602398E-04  -3.758352E-01   2.780565299E-04
    28     641.140322   4.736439E-01   8.519980E+14    9.32909E+34   4.733762529E-04  -3.756368E-01   4.409637777E-04
    29     747.618153   4.732461E-01   8.511949E+14    9.30593E+34   7.501382001E-04  -3.753674E-01   6.989839830E-04
    30     871.620472   4.727058E-01   8.501043E+14    9.27452E+34   1.187819685E-03  -3.750016E-01   1.107266737E-03
    31    1015.938714   4.719725E-01   8.486242E+14    9.23201E+34   1.878961223E-03  -3.745055E-01   1.752499795E-03
    32    1183.754788   4.709783E-01   8.466180E+14    9.17458E+34   2.968149873E-03  -3.738337E-01   2.770441193E-03
    33    1378.663665   4.696321E-01   8.439025E+14    9.09720E+34   4.679961213E-03  -3.729256E-01   4.372623146E-03
    34    1604.676371   4.678130E-01   8.402343E+14    8.99332E+34   7.360403172E-03  -3.717010E-01   6.886372024E-03
    35    1866.188271   4.653608E-01   8.352924E+14    8.85454E+34   1.153670020E-02  -3.700552E-01   1.081340832E-02
    36    2167.889936   4.620667E-01   8.286590E+14    8.67036E+34   1.800003945E-02  -3.678531E-01   1.691277926E-02
    37    2514.588259   4.576703E-01   8.198717E+14    8.42806E+34   2.791311562E-02  -3.649244E-01   2.631231868E-02
    38    2910.861728   4.518368E-01   8.082940E+14    8.11306E+34   4.293573712E-02  -3.610612E-01   4.064524264E-02
    39    3360.579695   4.441477E-01   7.930582E+14    7.70992E+34   6.533797165E-02  -3.560201E-01   6.219354812E-02
    40    3866.195522   4.341220E-01   7.732356E+14    7.20454E+34   9.804554168E-02  -3.495359E-01   9.398857974E-02
    41    4427.721960   4.212669E-01   7.480991E+14    6.58776E+34   1.445054426E-01  -3.413508E-01   1.397620951E-01
    42    5041.313805   4.050571E-01   7.166326E+14    5.86053E+34   2.082068434E-01  -3.312699E-01   2.035640363E-01
    43    5698.236948   3.851169E-01   6.784119E+14    5.03943E+34   2.917376647E-01  -3.192349E-01   2.889020954E-01
    44    6383.613793   3.612612E-01   6.332162E+14    4.16033E+34   3.954098070E-01  -3.054180E-01   3.972582952E-01
    45    7076.664302   3.336930E-01   5.817449E+14    3.27651E+34   5.159201426E-01  -2.902846E-01   5.263898106E-01
    46    7752.000947   3.030584E-01   5.254453E+14    2.44963E+34   6.457834737E-01  -2.745959E-01   6.691571830E-01
    47    8382.951638   2.704152E-01   4.663811E+14    1.73437E+34   7.744582341E-01  -2.592971E-01   8.141323453E-01
    48    8946.124818   2.370865E-01   4.069559E+14    1.16379E+34   8.911274337E-01  -2.453082E-01   9.484564301E-01
    49    9425.664009   2.043773E-01   3.493822E+14    7.43179E+33   9.878626114E-01  -2.333046E-01   1.061790628E+00
    50    9815.759548   1.733113E-01   2.952882E+14    4.54855E+33   1.061484197E+00  -2.235882E-01   1.149160415E+00
    51   10120.473444   1.444858E-01   2.455293E+14    2.69249E+33   1.113327417E+00  -2.160973E-01   1.211217409E+00
    52   10351.170454   1.186074E-01   2.011194E+14    1.55648E+33   1.147510556E+00  -2.105223E-01   1.252352312E+00
    53   10522.036451   9.557467E-02   1.618124E+14    8.86661E+32   1.168910987E+00  -2.064666E-01   1.278183037E+00
    54   10647.554226   6.890599E-02   1.164250E+14    5.07587E+32   1.181603020E+00  -2.035369E-01   1.293527966E+00
    55   10750.179632   4.962843E-02   8.371773E+13    2.95120E+32   1.188996869E+00  -2.011799E-01   1.302480711E+00
    56   10835.073735   3.508028E-02   5.911128E+13    1.71764E+32   1.193437660E+00  -1.992603E-01   1.307860400E+00
    57   10906.400140   2.470566E-02   4.158697E+13    9.98618E+31   1.196103342E+00  -1.976702E-01   1.311089696E+00
    58   10966.305115   1.734586E-02   2.917051E+13    5.79692E+31   1.197696427E+00  -1.963517E-01   1.313019587E+00
    59   11016.563472   1.214694E-02   2.041004E+13    3.36448E+31   1.198641746E+00  -1.952578E-01   1.314164677E+00
    60   11058.734718   8.486682E-03   1.424877E+13    1.95134E+31   1.199201157E+00  -1.943487E-01   1.314842297E+00
    61   11094.108802   5.869459E-03   9.852059E+12    1.13515E+31   1.199529332E+00  -1.935924E-01   1.315239726E+00
    62   11124.111434   3.942185E-03   6.613450E+12    6.66639E+30   1.199720205E+00  -1.929555E-01   1.315470817E+00
    63   11150.538388   2.422730E-03   4.062390E+12    4.02027E+30   1.199829229E+00  -1.923978E-01   1.315602809E+00
    64   11176.636043   1.440218E-03   2.413597E+12    2.44946E+30   1.199894626E+00  -1.918503E-01   1.315681980E+00
    65   11203.552703   7.805756E-04   1.306861E+12    1.54604E+30   1.199932628E+00  -1.912888E-01   1.315727995E+00
    66   11235.110073   4.467906E-04   7.475214E+11    9.65935E+29   1.199957310E+00  -1.906347E-01   1.315757894E+00
    67   11269.814844   2.131857E-04   3.562139E+11    6.31972E+29   1.199971699E+00  -1.899206E-01   1.315775326E+00
    68   11317.801190   1.373821E-04   2.294130E+11    3.78299E+29   1.199982808E+00  -1.889420E-01   1.315788789E+00
    69   11362.877339   9.041392E-05   1.508812E+11    2.23930E+29   1.199989695E+00  -1.880321E-01   1.315797133E+00
    70   11403.853341   5.868027E-05   9.780702E+10    1.33306E+29   1.199993808E+00  -1.872126E-01   1.315802115E+00
    71   11441.822301   3.898908E-05   6.496730E+10    7.89356E+28   1.199996314E+00  -1.864596E-01   1.315805151E+00
    72   11475.952492   2.514159E-05   4.185565E+10    4.64809E+28   1.199997832E+00  -1.857879E-01   1.315806989E+00
    73   11507.379369   1.687380E-05   2.808599E+10    2.73057E+28   1.199998740E+00  -1.851738E-01   1.315808089E+00
    74   11535.081978   1.103856E-05   1.836296E+10    1.61877E+28   1.199999273E+00  -1.846359E-01   1.315808734E+00
    75   11560.351653   7.173325E-06   1.193261E+10    9.61200E+27   1.199999591E+00  -1.841479E-01   1.315809119E+00
    76   11583.568084   4.814902E-06   8.004888E+09    5.64304E+27   1.199999785E+00  -1.837019E-01   1.315809354E+00
